Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
ASDM,2.16,-18.88,21,01 Jul 2021,30 Jul 2021,359072000,386200,392,G412,2021,07
ASGR,-6.12,-48.12,21,01 Jul 2021,30 Jul 2021,6648010500,9459600,2204,C224,2021,07
ASII,-4.45,-42.61,21,01 Jul 2021,30 Jul 2021,3686618507500,759876500,183244,C311,2021,07
ASJT,0.0,-37.78,21,01 Jul 2021,30 Jul 2021,240631400,1079300,293,G412,2021,07
ASMI,-51.76,-43.14,21,01 Jul 2021,30 Jul 2021,553721800,1202400,879,G412,2021,07
ASPI,0.0,-52.38,21,01 Jul 2021,30 Jul 2021,48760000,975200,425,H111,2021,07
ASRI,-2.5,-50.0,21,01 Jul 2021,30 Jul 2021,64676398900,400985100,30250,H111,2021,07
ASRM,-7.76,-34.26,21,01 Jul 2021,30 Jul 2021,288995500,183300,427,G412,2021,07
ASSA,5.73,559.34,21,01 Jul 2021,30 Jul 2021,870051903000,364450400,80256,K132,2021,07
ATAP,-3.74,3.0,21,01 Jul 2021,30 Jul 2021,511665200,4826000,1034,H111,2021,07
ATIC,-57.76,-7.78,21,01 Jul 2021,30 Jul 2021,72954394500,61776300,28831,I121,2021,07
AUTO,-2.3,-27.89,21,01 Jul 2021,30 Jul 2021,21617795500,20062500,6317,E111,2021,07
AYLS,-5.56,-32.0,21,01 Jul 2021,30 Jul 2021,8528739000,119449300,12800,B121,2021,07
BABP,29.71,616.0,21,01 Jul 2021,30 Jul 2021,3736637335600,11089128400,1030936,G111,2021,07
BACA,10.5,47.33,21,01 Jul 2021,30 Jul 2021,1075605448000,2409022500,219507,G111,2021,07
BAJA,26.28,248.67,21,01 Jul 2021,30 Jul 2021,51207992400,147998600,33394,B144,2021,07
BALI,-5.51,-61.54,21,01 Jul 2021,30 Jul 2021,50543816500,81921000,15053,J321,2021,07
BANK,4.67,3162.14,21,01 Jul 2021,30 Jul 2021,3352270892000,994857400,195948,G111,2021,07
BAPA,0.0,-54.13,21,01 Jul 2021,30 Jul 2021,33785000,675700,661,H111,2021,07
BAPI,0.0,-66.67,21,01 Jul 2021,30 Jul 2021,4560000,91200,120,H111,2021,07
BATA,-2.99,8.33,21,01 Jul 2021,30 Jul 2021,25474500,38100,112,E412,2021,07
BAYU,-0.92,-44.19,21,01 Jul 2021,30 Jul 2021,64265500,60100,157,E513,2021,07
BBCA,-0.91,14.81,21,01 Jul 2021,30 Jul 2021,7384179625000,244133400,217298,G111,2021,07
BBHI,-15.79,1490.64,21,01 Jul 2021,30 Jul 2021,1498310241500,473631000,208519,G111,2021,07
BBKP,2.0,50.0,21,01 Jul 2021,30 Jul 2021,688951866400,1683773200,101472,G111,2021,07
BBLD,-5.02,-11.86,21,01 Jul 2021,30 Jul 2021,178996400,431200,334,G211,2021,07
BBMD,2.7,10.14,21,01 Jul 2021,30 Jul 2021,700319500,463800,303,G111,2021,07
BBNI,3.24,-45.68,21,01 Jul 2021,30 Jul 2021,2742193174000,567312500,171576,G111,2021,07
BBRI,-5.84,1.37,21,01 Jul 2021,30 Jul 2021,8168816477000,2132270600,401238,G111,2021,07
BBRM,0.0,0.0,21,01 Jul 2021,30 Jul 2021,3734657800,70010200,9277,A122,2021,07
BBSI,44.88,814.58,21,01 Jul 2021,30 Jul 2021,4382296000,1162100,1671,G111,2021,07
BBSS,0.0,-58.33,21,01 Jul 2021,30 Jul 2021,11723287600,199787100,18176,H111,2021,07
BBTN,-4.01,-48.23,21,01 Jul 2021,30 Jul 2021,829942341000,627110300,91502,G111,2021,07
BBYB,104.88,195.77,21,01 Jul 2021,30 Jul 2021,2417616601400,3941803500,310577,G111,2021,07
BCAP,-2.5,-22.52,21,01 Jul 2021,30 Jul 2021,213303740400,1756409900,79304,G511,2021,07
BCIC,-17.14,28.89,21,01 Jul 2021,30 Jul 2021,6945340500,8105800,2279,G111,2021,07
BCIP,-5.17,-38.2,21,01 Jul 2021,30 Jul 2021,856879000,15126100,1798,H111,2021,07
BDMN,5.88,-71.58,21,01 Jul 2021,30 Jul 2021,166734032000,76308600,24611,G111,2021,07
BEBS,0.0,435.0,21,01 Jul 2021,30 Jul 2021,465638815500,936883300,224320,B121,2021,07
BEEF,-7.69,-75.29,21,01 Jul 2021,30 Jul 2021,13049672500,148438200,24151,D222,2021,07
BEKS,1.1,84.0,21,01 Jul 2021,30 Jul 2021,409604585400,4369686300,100223,G111,2021,07
BELL,-11.54,-42.5,21,01 Jul 2021,30 Jul 2021,5643303600,40589600,10963,E413,2021,07
BESS,74.76,757.14,21,01 Jul 2021,30 Jul 2021,16440881500,19837100,9281,A122,2021,07
BEST,-10.95,-41.35,21,01 Jul 2021,30 Jul 2021,28561748200,223632200,11691,H111,2021,07
BFIN,5.06,40.6,21,01 Jul 2021,30 Jul 2021,1851271728000,2097621800,163479,G211,2021,07
BGTG,119.83,224.39,21,01 Jul 2021,30 Jul 2021,2545307651000,12664872300,554990,G111,2021,07
BHAT,10.95,637.86,21,01 Jul 2021,30 Jul 2021,2088424948500,2805720200,49797,G413,2021,07
BHIT,2.35,50.0,21,01 Jul 2021,30 Jul 2021,1405580411600,15835720500,336986,C311,2021,07
BIKA,0.84,-7.69,21,01 Jul 2021,30 Jul 2021,6052019800,19230800,8389,H111,2021,07
BIMA,-12.61,73.21,21,01 Jul 2021,30 Jul 2021,39360613100,344546800,38856,E412,2021,07
BINA,-6.73,676.12,21,01 Jul 2021,30 Jul 2021,207840919000,37329500,21763,G111,2021,07
BIPI,0.0,0.0,21,01 Jul 2021,30 Jul 2021,111015000,2220300,223,A111,2021,07
BIPP,-5.45,-40.91,21,01 Jul 2021,30 Jul 2021,4012783200,73376000,2901,H111,2021,07
BIRD,-9.92,-62.02,21,01 Jul 2021,30 Jul 2021,24319420500,21560000,5833,K132,2021,07
BISI,-0.89,-33.43,21,01 Jul 2021,30 Jul 2021,2771210500,2504800,1444,D232,2021,07
BJBR,1.24,-40.24,21,01 Jul 2021,30 Jul 2021,68966482000,55692500,22609,G111,2021,07
BJTM,-1.42,0.72,21,01 Jul 2021,30 Jul 2021,125534407500,179806800,49173,G111,2021,07
BKDP,0.0,-18.03,21,01 Jul 2021,30 Jul 2021,2572861200,48595300,19435,H111,2021,07
BKSL,-12.7,-49.54,21,01 Jul 2021,30 Jul 2021,153103360200,2645990600,36465,H111,2021,07
BKSW,9.09,12.09,21,01 Jul 2021,30 Jul 2021,366314353200,1837423200,111220,G111,2021,07
BLTA,0.0,-74.49,21,01 Jul 2021,30 Jul 2021,12780000,255600,210,K211,2021,07
BLTZ,-0.35,-39.79,21,01 Jul 2021,30 Jul 2021,60205000,19000,90,E514,2021,07
BLUE,-0.72,430.77,21,01 Jul 2021,30 Jul 2021,1404667000,2058200,1345,C223,2021,07
BMAS,27.31,311.68,21,01 Jul 2021,30 Jul 2021,24417090500,15748300,11708,G111,2021,07
BMRI,-3.39,-22.71,21,01 Jul 2021,30 Jul 2021,3939815072500,674662700,143606,G111,2021,07
BMSR,-22.63,-13.53,21,01 Jul 2021,30 Jul 2021,6624239700,40371200,7688,B111,2021,07
BMTR,-5.07,8.26,21,01 Jul 2021,30 Jul 2021,187134307600,696777300,45965,C311,2021,07
BNBA,96.32,475.54,21,01 Jul 2021,30 Jul 2021,1576037607000,1129440100,307237,G111,2021,07
BNBR,0.0,0.0,21,01 Jul 2021,30 Jul 2021,24565000,491300,155,C311,2021,07
BNGA,8.52,4.37,21,01 Jul 2021,30 Jul 2021,103799322500,108760900,28550,G111,2021,07
BNII,1.18,66.02,21,01 Jul 2021,30 Jul 2021,38508284200,111101000,15364,G111,2021,07
BNLI,-0.51,209.6,21,01 Jul 2021,30 Jul 2021,281504178500,105128500,56176,G111,2021,07
BOGA,-1.79,97.12,21,01 Jul 2021,30 Jul 2021,2732827147000,2037243800,72543,E745,2021,07
BOLA,163.16,357.14,21,01 Jul 2021,30 Jul 2021,278153520300,686736900,9359,E514,2021,07
BOLT,-2.14,-29.38,21,01 Jul 2021,30 Jul 2021,59002000,84000,234,E111,2021,07
BOSS,34.55,-96.92,21,01 Jul 2021,30 Jul 2021,194754506400,2297968000,112490,A121,2021,07
BPFI,-0.47,61.54,21,01 Jul 2021,30 Jul 2021,1377000,1300,6,G211,2021,07
BPII,-21.92,-12.31,21,01 Jul 2021,30 Jul 2021,116585000,18100,10,G511,2021,07
BPTR,1.75,34.88,21,01 Jul 2021,30 Jul 2021,8319184000,70801200,9021,K132,2021,07
BRAM,4.46,-4.1,21,01 Jul 2021,30 Jul 2021,391940000,67600,184,E112,2021,07
BRIS,14.35,400.95,21,01 Jul 2021,30 Jul 2021,5750400037000,2302634400,536277,G111,2021,07
BRMS,-19.33,92.0,21,01 Jul 2021,30 Jul 2021,1629163498700,15564095300,240160,B146,2021,07
BRNA,-0.7,18.33,21,01 Jul 2021,30 Jul 2021,70473000,54000,71,B131,2021,07
BRPT,13.45,-59.41,21,01 Jul 2021,30 Jul 2021,821122715000,930099900,95603,B111,2021,07
BSDE,-3.11,-25.5,21,01 Jul 2021,30 Jul 2021,267488713500,282886200,39234,H111,2021,07
BSIM,99.07,95.45,21,01 Jul 2021,30 Jul 2021,158805212000,164551500,49529,G111,2021,07
BSSR,4.0,-27.78,21,01 Jul 2021,30 Jul 2021,844772000,504100,748,A121,2021,07
BSWD,0.0,0.0,21,01 Jul 2021,30 Jul 2021,0,0,0,G111,2021,07
BTEK,0.0,-66.67,21,01 Jul 2021,30 Jul 2021,2855000,57100,47,D232,2021,07
BTEL,0.0,0.0,21,01 Jul 2021,30 Jul 2021,0,0,0,J321,2021,07
BTON,-0.45,91.3,21,01 Jul 2021,30 Jul 2021,152688800,357600,361,B144,2021,07
BTPN,-1.74,-17.73,21,01 Jul 2021,30 Jul 2021,2904400000,1029400,1048,G111,2021,07
BTPS,-17.71,32.03,21,01 Jul 2021,30 Jul 2021,372776193000,149472200,76375,G111,2021,07
BUDI,27.95,114.58,21,01 Jul 2021,30 Jul 2021,174248137000,876106500,78281,D222,2021,07
BUKK,0.0,-48.42,21,01 Jul 2021,30 Jul 2021,404804000,406100,563,J211,2021,07
BULL,-12.06,111.97,21,01 Jul 2021,30 Jul 2021,2491333153200,9603856200,63651,A112,2021,07
BUMI,-5.0,-44.66,21,01 Jul 2021,30 Jul 2021,257515992500,4388645600,45379,A121,2021,07
BUVA,-4.76,-70.87,21,01 Jul 2021,30 Jul 2021,1733156800,28125600,2954,E512,2021,07
BVIC,11.39,-7.37,21,01 Jul 2021,30 Jul 2021,110841669200,663815400,48665,G111,2021,07
BWPT,1.16,-46.95,21,01 Jul 2021,30 Jul 2021,62416450800,707342800,23758,D232,2021,07
BYAN,5.88,-27.55,21,01 Jul 2021,30 Jul 2021,32324247500,2340000,1830,A121,2021,07
CAKK,5.97,-24.47,21,01 Jul 2021,30 Jul 2021,3497049700,50683900,4180,C121,2021,07
CAMP,1.56,-24.86,21,01 Jul 2021,30 Jul 2021,17522915600,67578500,11293,D221,2021,07
CANI,-15.45,-60.61,21,01 Jul 2021,30 Jul 2021,11692498900,89597700,7065,A122,2021,07
CARE,5.71,259.22,21,01 Jul 2021,30 Jul 2021,2314963506000,6584933000,102771,F121,2021,07
CARS,0.0,-98.21,21,01 Jul 2021,30 Jul 2021,18345000,366900,126,E745,2021,07
CASA,2.03,29.68,21,01 Jul 2021,30 Jul 2021,101576800,254800,122,G511,2021,07
CASH,2.88,-38.86,21,01 Jul 2021,30 Jul 2021,66245290400,295812200,38170,I111,2021,07
CASS,1.13,-49.58,21,01 Jul 2021,30 Jul 2021,3950358400,10813600,815,J111,2021,07
CBMF,-8.62,-66.88,21,01 Jul 2021,30 Jul 2021,50274994400,889849800,107171,E211,2021,07
CCSI,-6.02,87.2,21,01 Jul 2021,30 Jul 2021,19469140000,41522600,11751,C131,2021,07
CEKA,0.0,29.45,21,01 Jul 2021,30 Jul 2021,1320163000,739100,1322,D222,2021,07
CENT,29.41,258.14,21,01 Jul 2021,30 Jul 2021,937647298400,3278835300,183725,J321,2021,07
CFIN,-1.41,-10.83,21,01 Jul 2021,30 Jul 2021,14975970400,51876500,8051,G211,2021,07
CINT,3.55,-28.17,21,01 Jul 2021,30 Jul 2021,32997600,170500,262,E211,2021,07
CITA,5.0,71.2,21,01 Jul 2021,30 Jul 2021,139633000,46500,77,B141,2021,07
CITY,-1.33,-62.81,21,01 Jul 2021,30 Jul 2021,205544100,1339500,797,H111,2021,07
CLAY,-10.87,355.56,21,01 Jul 2021,30 Jul 2021,92684500,113900,273,E512,2021,07
CLEO,10.63,61.27,21,01 Jul 2021,30 Jul 2021,130817796600,275888000,38520,D212,2021,07
CLPI,34.05,93.75,21,01 Jul 2021,30 Jul 2021,8498319500,7798100,4483,B113,2021,07
CMNP,-0.29,32.42,21,01 Jul 2021,30 Jul 2021,2733578500,1607500,330,J112,2021,07
CMPP,0.0,-11.54,21,01 Jul 2021,30 Jul 2021,0,0,0,K111,2021,07
CNKO,0.0,0.0,21,01 Jul 2021,30 Jul 2021,0,0,0,A122,2021,07
CNTB,0.0,0.0,21,01 Jul 2021,30 Jul 2021,0,0,0,E413,2021,07
CNTX,1.59,-59.32,21,01 Jul 2021,30 Jul 2021,151324500,723600,449,E413,2021,07
COCO,12.0,69.7,21,01 Jul 2021,30 Jul 2021,10416045400,31148200,4382,D222,2021,07
COWL,0.0,-88.04,21,01 Jul 2021,30 Jul 2021,0,0,0,H111,2021,07
CPIN,-2.0,-15.22,21,01 Jul 2021,30 Jul 2021,641607477500,100510300,53435,D231,2021,07
CPRI,0.0,-60.0,21,01 Jul 2021,30 Jul 2021,8655000,173100,49,H111,2021,07
CPRO,0.0,0.0,21,01 Jul 2021,30 Jul 2021,234260000,4685200,40,D231,2021,07
CSAP,2.96,-23.3,21,01 Jul 2021,30 Jul 2021,1706835200,4259500,542,E743,2021,07
CSIS,-2.7,-77.22,21,01 Jul 2021,30 Jul 2021,3315329800,44767900,7244,H111,2021,07
CSMI,23.88,1726.53,21,01 Jul 2021,30 Jul 2021,86843000,29500,131,E515,2021,07
CSRA,11.11,156.0,21,01 Jul 2021,30 Jul 2021,2220649200,7360500,6123,D232,2021,07
CTBN,-15.36,-32.09,21,01 Jul 2021,30 Jul 2021,47977000,16000,71,B144,2021,07
CTRA,-6.99,-14.36,21,01 Jul 2021,30 Jul 2021,521824995000,566520900,74141,H111,2021,07
CTTH,-5.66,-57.98,21,01 Jul 2021,30 Jul 2021,3002986200,59708100,3468,C121,2021,07
DADA,0.0,-50.98,21,01 Jul 2021,30 Jul 2021,61211778300,1150899500,32000,H111,2021,07
DART,1.92,-12.4,21,01 Jul 2021,30 Jul 2021,1099369300,4669900,2411,H111,2021,07
DAYA,2.48,18.1,21,01 Jul 2021,30 Jul 2021,110849800,450400,342,D111,2021,07
DCII,0.0,13947.62,21,01 Jul 2021,30 Jul 2021,0,0,0,I121,2021,07
DEAL,1.27,-84.91,21,01 Jul 2021,30 Jul 2021,19081138400,245465700,15788,K211,2021,07
DEFI,-0.62,-11.54,21,01 Jul 2021,30 Jul 2021,50633500,31200,26,G211,2021,07
DEWA,0.0,0.0,21,01 Jul 2021,30 Jul 2021,202625000,4052500,618,A132,2021,07
DFAM,-2.17,-84.66,21,01 Jul 2021,30 Jul 2021,1536720400,9022700,3689,E512,2021,07
DGIK,11.76,52.0,21,01 Jul 2021,30 Jul 2021,24728152800,341037000,11777,J211,2021,07
DGNS,-17.46,420.0,21,01 Jul 2021,30 Jul 2021,841822667500,689638200,157913,F121,2021,07
DIGI,9.14,-77.44,21,01 Jul 2021,30 Jul 2021,207234400,507500,438,E614,2021,07
DILD,-8.94,-47.08,21,01 Jul 2021,30 Jul 2021,14173805900,83127000,5373,H111,2021,07
DIVA,9.59,24.22,21,01 Jul 2021,30 Jul 2021,17732811000,4614600,2559,I111,2021,07
DKFT,-4.67,-53.27,21,01 Jul 2021,30 Jul 2021,28252983400,192723600,14594,B146,2021,07
DLTA,-0.53,-31.45,21,01 Jul 2021,30 Jul 2021,6090326000,1612600,1146,D211,2021,07
DMAS,-1.04,19.5,21,01 Jul 2021,30 Jul 2021,107364684300,546864100,52495,H111,2021,07
DMMX,98.73,1265.22,21,01 Jul 2021,30 Jul 2021,2727806693500,1092478400,299771,I121,2021,07
DMND,10.53,-19.67,21,01 Jul 2021,30 Jul 2021,349483500,484200,530,D112,2021,07
DNAR,20.39,-10.14,21,01 Jul 2021,30 Jul 2021,121775518600,465545300,52585,G111,2021,07
DNET,-1.25,-3.65,21,01 Jul 2021,30 Jul 2021,1200214000,377500,475,G512,2021,07
DOID,-8.28,-40.95,21,01 Jul 2021,30 Jul 2021,360687404600,1127642500,74402,A132,2021,07
DPNS,-0.67,-5.7,21,01 Jul 2021,30 Jul 2021,1189908400,3853900,1025,B113,2021,07
DPUM,0.0,-60.94,21,01 Jul 2021,30 Jul 2021,7070000,141400,50,D231,2021,07
DSFI,14.06,-27.72,21,01 Jul 2021,30 Jul 2021,2400084300,33373700,3411,D231,2021,07
DSNG,8.0,31.71,21,01 Jul 2021,30 Jul 2021,351440202000,653956200,100170,D232,2021,07
DSSA,42.16,-2.59,21,01 Jul 2021,30 Jul 2021,608440000,47300,251,A121,2021,07
DUCK,-3.1,-91.99,21,01 Jul 2021,30 Jul 2021,78697621800,639012900,44703,E515,2021,07
DUTI,-5.42,-20.5,21,01 Jul 2021,30 Jul 2021,87419000,25000,49,H111,2021,07
DVLA,3.78,27.32,21,01 Jul 2021,30 Jul 2021,2834173000,1131200,1296,F211,2021,07
DWGL,17.84,202.78,21,01 Jul 2021,30 Jul 2021,2918549200,13605900,3470,A122,2021,07
DYAN,0.0,-18.18,21,01 Jul 2021,30 Jul 2021,21082824000,320428700,17359,C224,2021,07
EAST,-7.46,-53.38,21,01 Jul 2021,30 Jul 2021,1450247200,22713200,2711,E512,2021,07
ECII,0.0,-12.39,21,01 Jul 2021,30 Jul 2021,179560000,186000,42,E742,2021,07
EDGE,4.72,298.64,21,01 Jul 2021,30 Jul 2021,82347080000,2307800,10477,I121,2021,07
EKAD,4.64,71.35,21,01 Jul 2021,30 Jul 2021,9878386000,6834900,8092,B113,2021,07
ELSA,-1.5,-23.84,21,01 Jul 2021,30 Jul 2021,260499413200,964760500,74362,A131,2021,07
ELTY,0.0,0.0,21,01 Jul 2021,30 Jul 2021,134245000,2684900,69,H111,2021,07
EMDE,0.0,-21.26,21,01 Jul 2021,30 Jul 2021,24307100,121700,81,H111,2021,07
EMTK,10.0,-67.26,21,01 Jul 2021,30 Jul 2021,4885950772000,1847816000,315442,I111,2021,07
ENRG,-10.17,112.0,21,01 Jul 2021,30 Jul 2021,430013251300,3540876300,72348,A111,2021,07
ENVY,0.0,-86.49,21,01 Jul 2021,30 Jul 2021,0,0,0,I121,2021,07
ENZO,0.0,-52.38,21,01 Jul 2021,30 Jul 2021,37145000,742900,319,D231,2021,07
EPAC,2.0,-53.64,21,01 Jul 2021,30 Jul 2021,3274868700,65029900,2984,B131,2021,07
EPMT,6.11,15.71,21,01 Jul 2021,30 Jul 2021,14295558000,6111500,2994,D111,2021,07
ERAA,-4.35,-70.0,21,01 Jul 2021,30 Jul 2021,1258540304500,2043321600,167120,E742,2021,07
ERTX,1.06,53.23,21,01 Jul 2021,30 Jul 2021,9210068300,46385200,13730,E411,2021,07
ESIP,-4.11,-57.06,21,01 Jul 2021,30 Jul 2021,3603053300,50570700,4429,B131,2021,07
ESSA,21.43,37.27,21,01 Jul 2021,30 Jul 2021,798917485200,1893918800,128225,B111,2021,07
ESTA,2.0,-15.0,21,01 Jul 2021,30 Jul 2021,570223700,5543100,907,E512,2021,07
ESTI,2.02,24.69,21,01 Jul 2021,30 Jul 2021,1342269900,13432500,2169,E413,2021,07
ETWA,0.0,-23.46,21,01 Jul 2021,30 Jul 2021,0,0,0,A221,2021,07
EXCL,0.75,35.86,21,01 Jul 2021,30 Jul 2021,1463052896000,575062700,115842,J321,2021,07
FAPA,4.69,57.61,21,01 Jul 2021,30 Jul 2021,492805000,172500,236,D232,2021,07
FAST,-2.0,-41.32,21,01 Jul 2021,30 Jul 2021,373767500,383700,373,E515,2021,07
FASW,0.0,-2.25,21,01 Jul 2021,30 Jul 2021,0,0,0,B131,2021,07
FILM,25.88,-37.06,21,01 Jul 2021,30 Jul 2021,168001410400,441982100,63465,E621,2021,07
FIMP,-7.55,-60.8,21,01 Jul 2021,30 Jul 2021,882857700,17354800,17135,J211,2021,07
FIRE,6.54,-93.48,21,01 Jul 2021,30 Jul 2021,66182485000,128883000,39397,A122,2021,07
FISH,5.26,-1.48,21,01 Jul 2021,30 Jul 2021,64345000,16100,19,D232,2021,07
FITT,8.4,39.22,21,01 Jul 2021,30 Jul 2021,1398158100,9795700,3211,E512,2021,07
FMII,-61.79,-32.86,21,01 Jul 2021,30 Jul 2021,2791116300,3669700,3483,H111,2021,07
FOOD,-5.83,-28.15,21,01 Jul 2021,30 Jul 2021,4056427800,39924800,8715,D222,2021,07
FORU,8.16,44.55,21,01 Jul 2021,30 Jul 2021,629117700,3872300,2207,E611,2021,07
FORZ,0.0,-94.57,21,01 Jul 2021,30 Jul 2021,265000,5300,19,H111,2021,07
FPNI,10.53,57.5,21,01 Jul 2021,30 Jul 2021,178117565000,654943900,58377,B111,2021,07
FREN,27.12,92.31,21,01 Jul 2021,30 Jul 2021,3344660169200,27113805500,426730,J321,2021,07
FUJI,5.44,181.82,21,01 Jul 2021,30 Jul 2021,7126692000,24487100,1431,G211,2021,07
GAMA,0.0,-13.79,21,01 Jul 2021,30 Jul 2021,140000,2800,13,H111,2021,07
GDST,7.29,9.57,21,01 Jul 2021,30 Jul 2021,36480243800,343676800,37271,B144,2021,07
GDYR,-0.98,-22.16,21,01 Jul 2021,30 Jul 2021,810130500,535600,474,E112,2021,07
GEMA,-4.05,5.06,21,01 Jul 2021,30 Jul 2021,166425800,483900,76,E211,2021,07
GEMS,6.94,50.98,21,01 Jul 2021,30 Jul 2021,1441209000,382300,724,A121,2021,07
GGRM,-25.79,-60.78,21,01 Jul 2021,30 Jul 2021,2275523012500,55862700,100385,D311,2021,07
GGRP,3.81,-48.1,21,01 Jul 2021,30 Jul 2021,169115000,405500,452,B144,2021,07
