,Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
47,ARNA,24.37,136.9,246,03 Jan 2022,30 Dec 2022,623934469000,663359900,155590,C121,2022,0
48,ARTA,12.5,106.11,246,03 Jan 2022,30 Dec 2022,15360503000,6783600,4878,E512,2022,0
49,ARTI,0.0,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,A132,2022,0
50,ARTO,-76.75,1921.74,246,03 Jan 2022,30 Dec 2022,67012871843500,5779091900,2770145,G111,2022,0
51,ASBI,83.67,116.0,246,03 Jan 2022,30 Dec 2022,9448657400,23077700,13321,G412,2022,0
52,ASDM,-5.76,-22.75,246,03 Jan 2022,30 Dec 2022,2728668500,2743500,3875,G412,2022,0
53,ASGR,15.15,-28.57,246,03 Jan 2022,30 Dec 2022,157430682000,173052000,43325,C224,2022,0
54,ASII,0.0,-30.7,246,03 Jan 2022,30 Dec 2022,76292054707500,11940486000,2012496,C311,2022,0
55,ASJT,-11.51,-65.83,246,03 Jan 2022,30 Dec 2022,16348088400,115387200,19255,G412,2022,0
56,ASMI,-59.62,-85.0,246,03 Jan 2022,30 Dec 2022,44647826000,291925500,47795,G412,2022,0
57,ASPI,20.27,-15.24,246,03 Jan 2022,30 Dec 2022,131524573800,1439764200,130593,H111,2022,0
58,ASRI,-1.23,-48.72,246,03 Jan 2022,30 Dec 2022,898571038000,5256282600,473483,H111,2022,0
59,ASRM,-3.83,-30.64,246,03 Jan 2022,30 Dec 2022,986444000,622100,1534,G412,2022,0
60,ASSA,-76.66,112.91,246,03 Jan 2022,30 Dec 2022,5469648994500,2814241900,812571,K132,2022,0
61,ATAP,-54.14,-17.0,246,03 Jan 2022,30 Dec 2022,368605920400,2769359500,489631,H111,2022,0
62,ATIC,-51.0,-56.44,246,03 Jan 2022,30 Dec 2022,21012581800,37517200,22925,I121,2022,0
63,AUTO,26.41,-0.68,246,03 Jan 2022,30 Dec 2022,952803274500,785428000,223551,E111,2022,0
64,AVIA,-31.89,-32.26,246,03 Jan 2022,30 Dec 2022,6828628110000,8471505100,508556,B113,2022,0
65,AYLS,-72.99,1.0,246,03 Jan 2022,30 Dec 2022,1471526716600,5731106600,877002,B121,2022,0
66,BABP,-45.7,102.0,246,03 Jan 2022,30 Dec 2022,4440535310100,26373988300,1416794,G111,2022,0
67,BACA,-50.75,-56.33,246,03 Jan 2022,30 Dec 2022,962928812900,5823719700,445272,G111,2022,0
68,BAJA,-62.87,9.73,246,03 Jan 2022,30 Dec 2022,111253632500,512274700,157787,B144,2022,0
69,BALI,-3.43,-45.83,246,03 Jan 2022,30 Dec 2022,96598328500,115594700,30843,J321,2022,0
70,BANK,-38.21,1273.79,246,03 Jan 2022,30 Dec 2022,12209049034000,6733087700,663866,G111,2022,0
71,BAPA,39.71,-12.84,246,03 Jan 2022,30 Dec 2022,1598398355600,13057125300,1711140,H111,2022,0
72,BAPI,0.0,-66.67,246,03 Jan 2022,30 Dec 2022,591860000,11837200,1470,H111,2022,0
73,BATA,5.69,-13.33,246,03 Jan 2022,30 Dec 2022,3435576500,6782000,4315,E412,2022,0
74,BAYU,-11.95,-48.58,246,03 Jan 2022,30 Dec 2022,918817000,837800,852,E513,2022,0
75,BBCA,17.12,-67.12,246,03 Jan 2022,30 Dec 2022,181853472440000,22704459400,4307414,G111,2022,0
76,BBHI,-75.05,932.16,246,03 Jan 2022,30 Dec 2022,7566496838000,1541936700,897703,G111,2022,0
77,BBKP,-62.22,-62.5,246,03 Jan 2022,30 Dec 2022,5692728927100,27270289100,979349,G111,2022,0
78,BBLD,64.86,29.24,246,03 Jan 2022,30 Dec 2022,2103818200,4678900,4201,G211,2022,0
79,BBMD,6.0,53.62,246,03 Jan 2022,30 Dec 2022,2001840500,996600,1224,G111,2022,0
80,BBNI,36.67,4.83,246,03 Jan 2022,30 Dec 2022,66732904600000,7934772600,1805936,G111,2022,0
81,BBRI,20.19,34.97,246,03 Jan 2022,30 Dec 2022,179168719038500,39817802900,4657257,G111,2022,0
82,BBRM,44.0,44.0,246,03 Jan 2022,30 Dec 2022,143158026700,1932387700,149577,A122,2022,0
83,BBSI,-26.51,558.33,246,03 Jan 2022,30 Dec 2022,21579427000,4595100,7616,G111,2022,0
84,BBSS,30.0,-45.83,246,03 Jan 2022,30 Dec 2022,273719403000,4194268400,157666,H111,2022,0
85,BBTN,-21.97,-46.85,246,03 Jan 2022,30 Dec 2022,8724467851500,5369611100,844121,G111,2022,0
86,BBYB,-75.48,127.11,246,03 Jan 2022,30 Dec 2022,20092287777500,13762345300,1902486,G111,2022,0
87,BCAP,27.42,-47.68,246,03 Jan 2022,30 Dec 2022,7643061872200,43350276600,1925945,G511,2022,0
88,BCIC,-15.53,-61.33,246,03 Jan 2022,30 Dec 2022,98472929100,587902700,93900,G111,2022,0
89,BCIP,-26.09,-23.6,246,03 Jan 2022,30 Dec 2022,318068291400,4044041900,355605,H111,2022,0
90,BDMN,16.17,-64.08,246,03 Jan 2022,30 Dec 2022,2904100589000,1037704300,343867,G111,2022,0
91,BEBS,-87.4,640.0,246,03 Jan 2022,30 Dec 2022,50321955882500,12371223600,703018,B121,2022,0
92,BEEF,-13.16,-80.59,246,03 Jan 2022,30 Dec 2022,49471138100,830545200,85906,D222,2022,0
93,BEKS,-7.41,0.0,246,03 Jan 2022,30 Dec 2022,295975194200,5783370900,116352,G111,2022,0
94,BELL,1.37,-38.33,246,03 Jan 2022,30 Dec 2022,1967057575700,10720945900,991520,E413,2022,0
95,BESS,-80.57,61.9,246,03 Jan 2022,30 Dec 2022,148963381900,584290500,121571,A122,2022,0
96,BEST,18.75,-36.06,246,03 Jan 2022,30 Dec 2022,1138542190300,8192111800,348509,H111,2022,0
97,BFIN,-10.21,58.65,246,03 Jan 2022,30 Dec 2022,7176933626000,5919278300,649024,G211,2022,0
98,BGTG,-64.34,6.1,246,03 Jan 2022,30 Dec 2022,2933442171600,14383483200,1043576,G111,2022,0
99,BHAT,-13.5,739.81,246,03 Jan 2022,30 Dec 2022,10726407777500,11883814400,149599,G413,2022,0
100,BHIT,1.79,-1.72,246,03 Jan 2022,30 Dec 2022,5700583971900,88731201900,1382593,C311,2022,0
101,BIKA,-59.6,-61.15,246,03 Jan 2022,30 Dec 2022,42470640500,156069900,80813,H111,2022,0
102,BIMA,-52.44,108.93,246,03 Jan 2022,30 Dec 2022,1095643737000,3895868200,1523375,E412,2022,0
103,BINA,4.72,495.52,246,03 Jan 2022,30 Dec 2022,620390827000,165490400,57139,G111,2022,0
104,BINO,-9.52,-3.62,246,03 Jan 2022,30 Dec 2022,214139568400,1494232500,179085,C223,2022,0
105,BIPI,216.0,216.0,246,03 Jan 2022,30 Dec 2022,32563300587300,275163918800,2306484,A122,2022,0
106,BIPP,-7.27,-42.05,246,03 Jan 2022,30 Dec 2022,11426274100,220400100,16934,H111,2022,0
107,BIRD,2.17,-50.87,246,03 Jan 2022,30 Dec 2022,1693528450500,1112206300,374037,K132,2022,0
108,BISI,60.8,-4.48,246,03 Jan 2022,30 Dec 2022,360194235500,254653500,87833,D232,2022,0
109,BJBR,0.75,-34.39,246,03 Jan 2022,30 Dec 2022,2103258066500,1474895300,309630,G111,2022,0
110,BJTM,-5.33,2.9,246,03 Jan 2022,30 Dec 2022,1601218561500,2124007000,403579,G111,2022,0
111,BKDP,-1.14,42.62,246,03 Jan 2022,30 Dec 2022,313461161200,3157282400,355579,H111,2022,0
112,BKSL,-15.25,-54.13,246,03 Jan 2022,30 Dec 2022,1657454435600,28209766500,364542,H111,2022,0
113,BKSW,-46.88,-43.96,246,03 Jan 2022,30 Dec 2022,263594246600,1792872600,178164,G111,2022,0
114,BLTA,0.0,-74.49,246,03 Jan 2022,30 Dec 2022,547175000,10943500,1698,K211,2022,0
115,BLTZ,-5.34,-32.13,246,03 Jan 2022,30 Dec 2022,739036000,245300,1171,E514,2022,0
116,BLUE,-2.67,124.62,246,03 Jan 2022,30 Dec 2022,50834091600,155111300,45891,C223,2022,0
117,BMAS,-36.99,196.2,246,03 Jan 2022,30 Dec 2022,45451457500,33048000,23813,G111,2022,0
118,BMHS,-50.36,21.18,246,03 Jan 2022,30 Dec 2022,1800889038500,2709126900,272665,F121,2022,0
119,BMRI,41.28,34.58,246,03 Jan 2022,30 Dec 2022,118339068782500,13865017500,2011363,G111,2022,0
120,BMSR,193.89,352.94,246,03 Jan 2022,30 Dec 2022,176954886300,303459100,108251,B111,2022,0
121,BMTR,6.92,14.88,246,03 Jan 2022,30 Dec 2022,6658139256200,19296018900,1030837,C311,2022,0
122,BNBA,-71.45,232.73,246,03 Jan 2022,30 Dec 2022,1212069811500,472910300,214157,G111,2022,0
123,BNBR,56.0,56.0,246,03 Jan 2022,30 Dec 2022,2223024833400,33314879300,502357,C311,2022,0
124,BNGA,22.8,29.51,246,03 Jan 2022,30 Dec 2022,2065505389000,1917658500,302127,G111,2022,0
125,BNII,-31.33,10.68,246,03 Jan 2022,30 Dec 2022,132045013000,437560000,84692,G111,2022,0
126,BNLI,-33.88,62.4,246,03 Jan 2022,30 Dec 2022,32539604500,25731300,23737,G111,2022,0
127,BOBA,-20.0,-34.29,246,03 Jan 2022,30 Dec 2022,70294929100,299252100,74505,D222,2022,0
128,BOGA,-6.83,86.33,246,03 Jan 2022,30 Dec 2022,35572142275000,26712066200,411378,E745,2022,0
129,BOLA,-63.28,28.0,246,03 Jan 2022,30 Dec 2022,830915183100,2036399500,237444,E514,2022,0
130,BOLT,-9.7,-23.2,246,03 Jan 2022,30 Dec 2022,18170425000,16233900,12702,E111,2022,0
131,BOSS,25.35,-96.29,246,03 Jan 2022,30 Dec 2022,1424404302100,15824690100,919255,A121,2022,0
132,BPFI,-53.82,2.31,246,03 Jan 2022,30 Dec 2022,46412636000,56828600,27763,G211,2022,0
133,BPII,64.39,66.92,246,03 Jan 2022,30 Dec 2022,395790762500,43430000,302,G511,2022,0
134,BPTR,-61.24,124.42,246,03 Jan 2022,30 Dec 2022,218056946500,822114700,172046,K132,2022,0
135,BRAM,-32.86,35.66,246,03 Jan 2022,30 Dec 2022,10966027500,1112000,3474,E112,2022,0
136,BRIS,-27.53,145.71,246,03 Jan 2022,30 Dec 2022,6040577276500,4008596900,1446474,G111,2022,0
137,BRMS,37.07,218.0,246,03 Jan 2022,30 Dec 2022,29602077381700,151425935300,2699445,B146,2022,0
138,BRNA,-10.08,-10.83,246,03 Jan 2022,30 Dec 2022,1097454500,1180000,954,B131,2022,0
139,BRPT,-11.7,-68.41,246,03 Jan 2022,30 Dec 2022,12402621483000,14625362500,1224302,B111,2022,0
140,BSDE,-8.91,-26.69,246,03 Jan 2022,30 Dec 2022,5171032774000,5449040100,608067,H111,2022,0
141,BSIM,-3.43,53.64,246,03 Jan 2022,30 Dec 2022,41402129000,62322500,18712,G111,2022,0
142,BSML,78.35,195.73,246,03 Jan 2022,30 Dec 2022,2208254889100,2686960200,679012,A122,2022,0
143,BSSR,6.11,85.47,246,03 Jan 2022,30 Dec 2022,2807629891500,664543600,453460,A121,2022,0
144,BSWD,-21.43,-21.43,246,03 Jan 2022,30 Dec 2022,0,0,0,G111,2022,0
145,BTEK,0.0,-66.67,246,03 Jan 2022,30 Dec 2022,185010000,3700200,1899,D232,2022,0
146,BTEL,0.0,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,J321,2022,0
147,BTON,0.47,87.83,246,03 Jan 2022,30 Dec 2022,6300212000,16833500,7844,B144,2022,0
148,BTPN,1.15,-22.97,246,03 Jan 2022,30 Dec 2022,28897927000,11251800,10577,G111,2022,0
149,BTPS,-22.07,55.43,246,03 Jan 2022,30 Dec 2022,3137636770000,1012693000,483602,G111,2022,0
150,BUDI,26.26,135.42,246,03 Jan 2022,30 Dec 2022,478047791600,2162876400,228641,D222,2022,0
151,BUKA,-39.07,-69.18,246,03 Jan 2022,30 Dec 2022,29030866930200,91131006500,2604001,I111,2022,0
152,BUKK,-1.23,-36.84,246,03 Jan 2022,30 Dec 2022,4844863500,4400700,5493,J211,2022,0
153,BULL,-25.21,52.14,246,03 Jan 2022,30 Dec 2022,9145024600000,55611632200,893237,A112,2022,0
154,BUMI,140.3,56.31,246,03 Jan 2022,30 Dec 2022,84334321448100,639213029600,5021347,A121,2022,0
155,BUVA,0.0,-70.87,246,03 Jan 2022,30 Dec 2022,0,0,0,E512,2022,0
156,BVIC,-47.55,-43.68,246,03 Jan 2022,30 Dec 2022,1230499209000,7607918500,756155,G111,2022,0
157,BWPT,-12.16,-60.37,246,03 Jan 2022,30 Dec 2022,875412918900,11029415900,507303,D232,2022,0
158,BYAN,-22.22,5.66,246,03 Jan 2022,30 Dec 2022,1374416117500,59157600,134441,A121,2022,0
159,CAKK,106.12,114.89,246,03 Jan 2022,30 Dec 2022,1322381296300,7274532400,729358,C121,2022,0
160,CAMP,5.52,-11.56,246,03 Jan 2022,30 Dec 2022,79762912400,268960300,70849,D221,2022,0
161,CANI,-46.0,-69.32,246,03 Jan 2022,30 Dec 2022,38696691400,261151600,91946,A122,2022,0
162,CARE,-7.57,362.14,246,03 Jan 2022,30 Dec 2022,43207502041900,85731739700,696529,F121,2022,0
163,CARS,68.0,-97.0,246,03 Jan 2022,30 Dec 2022,3148141525900,36654466900,462609,E745,2022,0
164,CASA,35.85,132.26,246,03 Jan 2022,30 Dec 2022,15170593814000,19774013500,206148,G511,2022,0
165,CASH,-49.63,-61.14,246,03 Jan 2022,30 Dec 2022,178002190800,891072400,72484,I111,2022,0
166,CASS,-11.11,-41.41,246,03 Jan 2022,30 Dec 2022,27364534700,67818400,17109,J111,2022,0
167,CBMF,-48.98,-68.75,246,03 Jan 2022,30 Dec 2022,413831907600,5326911300,417333,E211,2022,0
168,CCSI,-4.14,178.0,246,03 Jan 2022,30 Dec 2022,76494610000,100732300,41276,C131,2022,0
169,CEKA,5.32,44.0,246,03 Jan 2022,30 Dec 2022,41993655500,19313200,20950,D222,2022,0
170,CENT,-51.72,30.23,246,03 Jan 2022,30 Dec 2022,736624539900,3573240500,394769,J321,2022,0
171,CFIN,20.0,-4.46,246,03 Jan 2022,30 Dec 2022,572933358400,1796706100,196735,G211,2022,0
172,CINT,-7.14,-17.61,246,03 Jan 2022,30 Dec 2022,25132535800,101389000,41855,E211,2022,0
173,CITA,20.19,110.33,246,03 Jan 2022,30 Dec 2022,8922370000,2794900,5290,B141,2022,0
174,CITY,-18.86,-64.32,246,03 Jan 2022,30 Dec 2022,13016633300,79691800,47700,H111,2022,0
175,CLAY,-12.2,300.0,246,03 Jan 2022,30 Dec 2022,1406397500,1750200,3630,E512,2022,0
176,CLEO,18.09,95.42,246,03 Jan 2022,30 Dec 2022,1604670147200,2914238600,270164,D212,2022,0
177,CLPI,-8.78,46.09,246,03 Jan 2022,30 Dec 2022,34013905000,32618700,26685,B113,2022,0
178,CMNP,9.5,71.09,246,03 Jan 2022,30 Dec 2022,40474385000,21252900,13209,J112,2022,0
179,CMNT,-18.1,33.09,246,03 Jan 2022,30 Dec 2022,9988580684000,10190398100,274715,B121,2022,0
180,CMPP,4.35,-7.69,246,03 Jan 2022,30 Dec 2022,918689231900,1745822100,404195,K111,2022,0
181,CMRY,25.0,37.99,246,03 Jan 2022,30 Dec 2022,1825466327500,459111900,292150,D221,2022,0
182,CNKO,0.0,0.0,246,03 Jan 2022,30 Dec 2022,1938280000,38765600,4516,A122,2022,0
183,CNTB,0.0,0.0,246,03 Jan 2022,30 Dec 2022,0,0,0,E413,2022,0
184,CNTX,-30.38,-53.39,246,03 Jan 2022,30 Dec 2022,2652024600,9537200,6081,E413,2022,0
185,COCO,-6.94,35.35,246,03 Jan 2022,30 Dec 2022,190369648700,672995700,79798,D222,2022,0
186,COWL,0.0,-88.04,246,03 Jan 2022,30 Dec 2022,0,0,0,H111,2022,0
187,CPIN,-5.04,-21.8,246,03 Jan 2022,30 Dec 2022,11165792381000,1992448700,851197,D231,2022,0
188,CPRI,0.0,-60.0,246,03 Jan 2022,30 Dec 2022,135380000,2707600,220,H111,2022,0
189,CPRO,-44.21,6.0,246,03 Jan 2022,30 Dec 2022,3977109271100,48162556400,1379601,D231,2022,0
190,CSAP,66.33,49.54,246,03 Jan 2022,30 Dec 2022,60196937100,89789400,20244,E743,2022,0
191,CSIS,-52.32,-77.22,246,03 Jan 2022,30 Dec 2022,308099388900,2759515000,471641,H111,2022,0
192,CSMI,-13.46,1507.14,246,03 Jan 2022,30 Dec 2022,820087000,245900,513,E515,2022,0
193,CSRA,14.0,356.0,246,03 Jan 2022,30 Dec 2022,231803812000,329667000,113356,D232,2022,0
194,CTBN,-33.54,-62.91,246,03 Jan 2022,30 Dec 2022,842045000,391100,1649,B144,2022,0
195,CTRA,-3.09,-6.93,246,03 Jan 2022,30 Dec 2022,5975648471500,6136539200,753435,H111,2022,0
196,CTTH,0.0,-57.98,246,03 Jan 2022,30 Dec 2022,1450392000,29005000,1267,C121,2022,0
197,DADA,0.0,-50.98,246,03 Jan 2022,30 Dec 2022,2217076800,44334700,3826,H111,2022,0
198,DART,-44.87,-28.93,246,03 Jan 2022,30 Dec 2022,81495938100,304909800,72653,H111,2022,0
199,DAYA,-30.26,0.95,246,03 Jan 2022,30 Dec 2022,8453943400,31986800,7356,D111,2022,0
200,DCII,-16.26,8667.86,246,03 Jan 2022,30 Dec 2022,24679722500,578600,3707,I121,2022,0
201,DEAL,0.0,-90.57,246,03 Jan 2022,30 Dec 2022,1070240000,21404800,3628,K211,2022,0
202,DEFI,45.5,-20.05,246,03 Jan 2022,30 Dec 2022,311401500,214400,427,G211,2022,0
203,DEPO,-1.64,-0.41,246,03 Jan 2022,30 Dec 2022,242211392600,490994100,74040,E743,2022,0
204,DEWA,6.0,6.0,246,03 Jan 2022,30 Dec 2022,6037866285400,88702749500,1062189,A132,2022,0
205,DFAM,-76.04,-89.55,246,03 Jan 2022,30 Dec 2022,649332066800,3210129700,349161,E512,2022,0
206,DGIK,-32.99,164.0,246,03 Jan 2022,30 Dec 2022,1414130455800,9885994100,609767,J211,2022,0
207,DGNS,-67.25,22.0,246,03 Jan 2022,30 Dec 2022,404278500800,991971500,210193,F121,2022,0
208,DIGI,-51.46,-97.22,246,03 Jan 2022,30 Dec 2022,336800834300,4519520300,262185,E614,2022,0
209,DILD,9.62,-44.48,246,03 Jan 2022,30 Dec 2022,469628574900,2602901500,196513,H111,2022,0
210,DIVA,-56.05,-70.65,246,03 Jan 2022,30 Dec 2022,69870332000,63428300,37602,I111,2022,0
211,DKFT,-15.57,-66.34,246,03 Jan 2022,30 Dec 2022,690891962900,5018409400,500567,B146,2022,0
212,DLTA,2.41,-30.36,246,03 Jan 2022,30 Dec 2022,145710133000,37606700,24942,D211,2022,0
213,DMAS,-16.75,0.0,246,03 Jan 2022,30 Dec 2022,1570237983400,8975998900,723264,H111,2022,0
214,DMMX,-63.6,330.43,246,03 Jan 2022,30 Dec 2022,2032672451000,1174405800,383777,I121,2022,0
215,DMND,-6.86,-10.93,246,03 Jan 2022,30 Dec 2022,4585804000,5644200,5629,D112,2022,0
216,DNAR,-41.78,-38.41,246,03 Jan 2022,30 Dec 2022,382385124200,1623128400,241776,G111,2022,0
217,DNET,25.84,25.84,246,03 Jan 2022,30 Dec 2022,11032808000,3297200,4126,G512,2022,0
218,DOID,15.15,-42.1,246,03 Jan 2022,30 Dec 2022,10177356114100,23686278300,1532383,A132,2022,0
219,DPNS,1.52,26.58,246,03 Jan 2022,30 Dec 2022,25275087400,64096200,19212,B113,2022,0
220,DPUM,0.0,-60.94,246,03 Jan 2022,30 Dec 2022,0,0,0,D231,2022,0
221,DRMA,14.71,17.0,246,03 Jan 2022,30 Dec 2022,3628146787000,5565110400,374415,E111,2022,0
222,DSFI,-4.21,-9.9,246,03 Jan 2022,30 Dec 2022,379188520100,3710341200,440267,D231,2022,0
223,DSNG,20.0,46.34,246,03 Jan 2022,30 Dec 2022,3113079041400,5502373700,411287,D232,2022,0
224,DSSA,-18.78,194.81,246,03 Jan 2022,30 Dec 2022,3486557500,88400,557,A121,2022,0
225,DUCK,0.0,-88.72,246,03 Jan 2022,30 Dec 2022,0,0,0,E515,2022,0
226,DUTI,22.12,-5.69,246,03 Jan 2022,30 Dec 2022,26559222500,5774800,5325,H111,2022,0
227,DVLA,-13.82,22.16,246,03 Jan 2022,30 Dec 2022,17959213000,6807500,10183,F211,2022,0
228,DWGL,-8.99,138.89,246,03 Jan 2022,30 Dec 2022,8366995700,38796200,16540,A122,2022,0
229,DYAN,30.67,27.27,246,03 Jan 2022,30 Dec 2022,138068868200,1629590900,154213,C224,2022,0
230,EAST,-1.04,-28.57,246,03 Jan 2022,30 Dec 2022,190932556000,1867824900,200489,E512,2022,0
231,ECII,-48.45,-55.75,246,03 Jan 2022,30 Dec 2022,2422815300,3999500,2559,E742,2022,0
232,EDGE,-14.53,171.19,246,03 Jan 2022,30 Dec 2022,13134500000,630400,2691,I121,2022,0
233,EKAD,-80.76,-67.25,246,03 Jan 2022,30 Dec 2022,49221173200,85103100,35502,B113,2022,0
234,ELSA,13.04,-9.3,246,03 Jan 2022,30 Dec 2022,5812629671600,17827214100,1183557,A131,2022,0
235,ELTY,0.0,0.0,246,03 Jan 2022,30 Dec 2022,2364320000,47286400,1307,H111,2022,0
236,EMDE,-26.51,-51.97,246,03 Jan 2022,30 Dec 2022,1323021800,9092400,4440,H111,2022,0
237,EMTK,-54.82,-87.74,246,03 Jan 2022,30 Dec 2022,24320818705500,12450646500,2387756,I111,2022,0
238,ENRG,188.24,488.0,246,03 Jan 2022,30 Dec 2022,9920156855200,44011838600,1653358,A111,2022,0
239,ENVY,0.0,-86.49,246,03 Jan 2022,30 Dec 2022,0,0,0,I121,2022,0
240,ENZO,32.0,-37.14,246,03 Jan 2022,30 Dec 2022,380361463000,6227972700,286547,D231,2022,0
241,EPAC,-1.96,-54.55,246,03 Jan 2022,30 Dec 2022,233767718300,3953161200,117904,B131,2022,0
242,EPMT,1.85,30.95,246,03 Jan 2022,30 Dec 2022,34266825000,12303500,14189,D111,2022,0
243,ERAA,-34.67,-82.18,246,03 Jan 2022,30 Dec 2022,4892983194200,9709591600,795866,E742,2022,0
244,ERTX,119.63,279.03,246,03 Jan 2022,30 Dec 2022,70235916200,241648300,75639,E411,2022,0
