Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,1.34,-35.94,20,03 Jul 2023,31 Jul 2023,221267732500,28071800,22125,D232,2023,07
ABBA,-7.69,-12.5,20,03 Jul 2023,31 Jul 2023,21682173000,239335200,35903,E614,2023,07
ABDA,-5.43,-12.54,20,03 Jul 2023,31 Jul 2023,4900000,800,5,G412,2023,07
ABMM,19.22,61.23,20,03 Jul 2023,31 Jul 2023,186743781000,54111600,22280,A121,2023,07
ACES,6.67,-51.68,20,03 Jul 2023,31 Jul 2023,1882779242500,2624083100,218052,E743,2023,07
ACST,9.38,-91.0,20,03 Jul 2023,31 Jul 2023,14659108600,104386600,8421,J211,2023,07
ADCP,0.0,-55.38,20,03 Jul 2023,31 Jul 2023,10352081800,174040000,8787,H111,2023,07
ADES,52.21,1302.17,20,03 Jul 2023,31 Jul 2023,36612297500,3268800,6426,D212,2023,07
ADHI,5.78,-69.97,20,03 Jul 2023,31 Jul 2023,256292407000,526878900,63083,J211,2023,07
ADMF,6.37,32.97,20,03 Jul 2023,31 Jul 2023,70583657500,5899700,8535,G211,2023,07
ADMG,12.32,-50.64,20,03 Jul 2023,31 Jul 2023,24802843600,149598600,21412,B111,2023,07
ADMR,0.0,825.0,20,03 Jul 2023,31 Jul 2023,701519191000,698337700,109370,A121,2023,07
ADRO,8.07,98.35,20,03 Jul 2023,31 Jul 2023,2303954713000,954937600,187284,A121,2023,07
AGAR,-23.5,62.73,20,03 Jul 2023,31 Jul 2023,2048800,10700,44,D231,2023,07
AGII,5.05,190.44,20,03 Jul 2023,31 Jul 2023,17337086500,8997500,5755,B111,2023,07
AGRO,0.52,24.52,20,03 Jul 2023,31 Jul 2023,225780171000,564701400,60557,G111,2023,07
AGRS,2.17,-60.5,20,03 Jul 2023,31 Jul 2023,19266695000,201710100,22870,G111,2023,07
AHAP,0.0,-32.94,20,03 Jul 2023,31 Jul 2023,3647318400,64001500,3075,G412,2023,07
AIMS,76.19,105.56,20,03 Jul 2023,31 Jul 2023,6617888000,20059000,9161,A121,2023,07
AISA,2.11,-13.69,20,03 Jul 2023,31 Jul 2023,14099175700,97174800,17462,D222,2023,07
