Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-9.48,-5.07,20,01 Mar 2019,29 Mar 2019,130131920000,10863100,14429,,2019,03
ABBA,-11.88,-7.29,20,01 Mar 2019,29 Mar 2019,29666279100,314685300,24596,,2019,03
ABDA,10.05,-17.56,20,01 Mar 2019,29 Mar 2019,25880000,4600,10,,2019,03
ABMM,-1.82,-4.85,20,01 Mar 2019,29 Mar 2019,58583000,28400,34,,2019,03
ACES,1.42,19.46,20,01 Mar 2019,29 Mar 2019,318962006500,177914300,67430,,2019,03
ACST,-1.87,1.29,20,01 Mar 2019,29 Mar 2019,9605765500,6036300,1780,,2019,03
ADES,10.66,18.48,20,01 Mar 2019,29 Mar 2019,1332012500,1253900,1093,,2019,03
ADHI,9.67,3.79,20,01 Mar 2019,29 Mar 2019,257774614500,162951000,30868,,2019,03
ADMF,2.59,19.78,20,01 Mar 2019,29 Mar 2019,46558512500,4425000,1708,,2019,03
ADMG,-1.7,10.19,20,01 Mar 2019,29 Mar 2019,8554319400,24562900,2756,,2019,03
ADRO,2.67,10.7,20,01 Mar 2019,29 Mar 2019,1808152024500,1289959300,105128,,2019,03
AGII,-8.2,-17.65,20,01 Mar 2019,29 Mar 2019,5476505000,9390300,2241,,2019,03
AGRO,-4.76,3.23,20,01 Mar 2019,29 Mar 2019,19666751000,59819500,7505,,2019,03
AGRS,-11.6,34.45,20,01 Mar 2019,29 Mar 2019,121709600,339000,277,,2019,03
AHAP,-5.8,-23.53,20,01 Mar 2019,29 Mar 2019,71248200,1106400,224,,2019,03
AIMS,0.0,0.0,20,01 Mar 2019,29 Mar 2019,0,0,0,,2019,03
AISA,0.0,0.0,20,01 Mar 2019,29 Mar 2019,0,0,0,,2019,03
AKKU,0.0,0.0,20,01 Mar 2019,29 Mar 2019,16505000,330100,33,,2019,03
AKPI,-11.03,-19.33,20,01 Mar 2019,29 Mar 2019,119007000,189900,184,,2019,03
AKRA,-14.95,10.02,20,01 Mar 2019,29 Mar 2019,747255528500,149752000,49169,,2019,03
AKSI,-8.85,-11.17,20,01 Mar 2019,29 Mar 2019,67547800,188900,350,,2019,03
ALDO,-55.82,-49.55,20,01 Mar 2019,29 Mar 2019,10194296500,25804500,8317,,2019,03
ALKA,-11.56,32.67,20,01 Mar 2019,29 Mar 2019,40547000,99300,153,,2019,03
ALMI,25.83,88.75,20,01 Mar 2019,29 Mar 2019,10651506500,16494200,679,,2019,03
ALTO,0.51,-1.0,20,01 Mar 2019,29 Mar 2019,8968600,22700,35,,2019,03
AMAG,0.67,-7.36,20,01 Mar 2019,29 Mar 2019,19563600,72300,72,,2019,03
AMFG,14.58,49.05,20,01 Mar 2019,29 Mar 2019,6187432500,1163600,190,,2019,03
