,Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
27,AMIN,-3.24,-16.36,23,01 Jul 2019,31 Jul 2019,6043400,16700,52,,2019,07
28,AMRT,4.92,2.67,23,01 Jul 2019,31 Jul 2019,3083707000,3367800,795,,2019,07
29,ANDI,4.48,5.0,23,01 Jul 2019,31 Jul 2019,65502745500,30732500,496,,2019,07
30,ANJT,-1.1,-21.74,23,01 Jul 2019,31 Jul 2019,1701532500,1851100,284,,2019,07
31,ANTM,10.65,22.22,23,01 Jul 2019,31 Jul 2019,2036211689500,2257944500,130261,,2019,07
32,APEX,0.0,-58.33,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
33,APIC,14.78,22.22,23,01 Jul 2019,31 Jul 2019,312049920500,501309200,63835,,2019,07
34,APII,-1.17,-9.14,23,01 Jul 2019,31 Jul 2019,66804400,411700,258,,2019,07
35,APLI,22.45,42.86,23,01 Jul 2019,31 Jul 2019,303018100,2865500,390,,2019,07
36,APLN,-15.83,32.89,23,01 Jul 2019,31 Jul 2019,457276332900,1994177700,89567,,2019,07
37,APOL,0.0,-13.79,23,01 Jul 2019,31 Jul 2019,60815000,1216300,70,,2019,07
38,ARGO,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
39,ARII,-5.0,-15.56,23,01 Jul 2019,31 Jul 2019,732380000,971100,203,,2019,07
40,ARMY,-6.72,-21.38,23,01 Jul 2019,31 Jul 2019,224803164000,849615100,1444,,2019,07
41,ARNA,13.0,34.52,23,01 Jul 2019,31 Jul 2019,9009099400,17291900,1583,,2019,07
42,ARTA,9.89,-69.47,23,01 Jul 2019,31 Jul 2019,3085600,8500,30,,2019,07
43,ARTI,0.0,0.0,23,01 Jul 2019,31 Jul 2019,15460000,309200,111,,2019,07
44,ARTO,2.4,-7.07,23,01 Jul 2019,31 Jul 2019,141254300,833800,177,,2019,07
45,ASBI,-3.51,32.0,23,01 Jul 2019,31 Jul 2019,148031800,412500,209,,2019,07
46,ASDM,-7.31,-12.88,23,01 Jul 2019,31 Jul 2019,235569000,218300,197,,2019,07
47,ASGR,-5.39,-14.29,23,01 Jul 2019,31 Jul 2019,4456070500,3760300,1401,,2019,07
48,ASII,-6.04,-14.89,23,01 Jul 2019,31 Jul 2019,4877862947500,673322800,128259,,2019,07
49,ASJT,-4.27,-37.78,23,01 Jul 2019,31 Jul 2019,777120800,3388800,700,,2019,07
50,ASMI,-10.31,24.29,23,01 Jul 2019,31 Jul 2019,26040932500,28487200,7706,,2019,07
51,ASRI,-2.35,6.41,23,01 Jul 2019,31 Jul 2019,62657301800,182041800,13838,,2019,07
52,ASRM,4.35,2.13,23,01 Jul 2019,31 Jul 2019,158208000,68800,43,,2019,07
53,ASSA,2.98,137.64,23,01 Jul 2019,31 Jul 2019,57572919500,66754800,5192,,2019,07
54,ATIC,-0.57,-3.33,23,01 Jul 2019,31 Jul 2019,72845500,89900,134,,2019,07
55,ATPK,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
56,AUTO,-0.35,-2.38,23,01 Jul 2019,31 Jul 2019,26374823500,18202100,4544,,2019,07
57,BABP,0.0,0.0,23,01 Jul 2019,31 Jul 2019,881382500,17584400,923,,2019,07
58,BACA,4.9,0.0,23,01 Jul 2019,31 Jul 2019,42588800,154300,114,,2019,07
59,BAJA,-6.06,-17.7,23,01 Jul 2019,31 Jul 2019,359331000,3806800,656,,2019,07
60,BALI,2.4,9.62,23,01 Jul 2019,31 Jul 2019,63387985000,37764400,1508,,2019,07
61,BAPA,-2.2,-18.35,23,01 Jul 2019,31 Jul 2019,976173300,10143700,1441,,2019,07
62,BATA,10.17,8.33,23,01 Jul 2019,31 Jul 2019,732209500,1220100,646,,2019,07
63,BAYU,-8.58,-36.69,23,01 Jul 2019,31 Jul 2019,163336000,129500,227,,2019,07
64,BBCA,3.25,19.04,23,01 Jul 2019,31 Jul 2019,6397722377500,209741300,142564,,2019,07
65,BBHI,-5.29,-5.85,23,01 Jul 2019,31 Jul 2019,233894100,1483900,220,,2019,07
66,BBKP,-4.49,9.56,23,01 Jul 2019,31 Jul 2019,70354137600,224360100,17227,,2019,07
67,BBLD,-6.92,2.54,23,01 Jul 2019,31 Jul 2019,57006600,120600,47,,2019,07
68,BBMD,42.86,66.67,23,01 Jul 2019,31 Jul 2019,440796500,207700,28,,2019,07
69,BBNI,-7.88,-3.69,23,01 Jul 2019,31 Jul 2019,4178918407500,471515100,102333,,2019,07
70,BBRI,2.75,22.4,23,01 Jul 2019,31 Jul 2019,7387563435000,1656703800,165402,,2019,07
71,BBRM,0.0,0.0,23,01 Jul 2019,31 Jul 2019,5155000,103100,11,,2019,07
72,BBTN,0.0,-3.15,23,01 Jul 2019,31 Jul 2019,1084550346000,442800100,67870,,2019,07
73,BBYB,1.43,0.0,23,01 Jul 2019,31 Jul 2019,278830400,1006300,294,,2019,07
74,BCAP,-15.04,49.67,23,01 Jul 2019,31 Jul 2019,518068000,2213800,811,,2019,07
75,BCIC,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
76,BCIP,3.7,-5.62,23,01 Jul 2019,31 Jul 2019,5638317500,67139000,5448,,2019,07
77,BDMN,5.73,-33.22,23,01 Jul 2019,31 Jul 2019,1063379923500,215926500,70665,,2019,07
78,BEEF,55.24,-4.12,23,01 Jul 2019,31 Jul 2019,140957182000,508894800,38276,,2019,07
79,BEKS,0.0,0.0,23,01 Jul 2019,31 Jul 2019,69760000,1395200,307,,2019,07
80,BELL,13.23,110.42,23,01 Jul 2019,31 Jul 2019,886525300,1678800,1055,,2019,07
81,BEST,3.92,52.88,23,01 Jul 2019,31 Jul 2019,176112542800,549576000,26233,,2019,07
82,BFIN,-0.83,-10.53,23,01 Jul 2019,31 Jul 2019,6032500000,10083400,1182,,2019,07
83,BGTG,0.0,-9.76,23,01 Jul 2019,31 Jul 2019,4363913700,58885000,17902,,2019,07
84,BHIT,-2.5,34.48,23,01 Jul 2019,31 Jul 2019,76154326700,934227000,75119,,2019,07
85,BIKA,1.89,-16.92,23,01 Jul 2019,31 Jul 2019,46865400,225900,175,,2019,07
86,BIMA,0.0,-10.71,23,01 Jul 2019,31 Jul 2019,24015800,479300,134,,2019,07
87,BINA,-7.58,36.57,23,01 Jul 2019,31 Jul 2019,6076006500,6311300,836,,2019,07
88,BIPI,0.0,0.0,23,01 Jul 2019,31 Jul 2019,346224279800,5881518100,90764,,2019,07
89,BIPP,-20.69,-21.59,23,01 Jul 2019,31 Jul 2019,795076000,11168900,690,,2019,07
90,BIRD,-0.71,-2.09,23,01 Jul 2019,31 Jul 2019,149216150000,50801400,14828,,2019,07
91,BISI,-3.73,-15.22,23,01 Jul 2019,31 Jul 2019,7251066500,5088800,2130,,2019,07
92,BJBR,-5.92,-22.44,23,01 Jul 2019,31 Jul 2019,352484919000,211877700,10128,,2019,07
93,BJTM,0.79,-7.25,23,01 Jul 2019,31 Jul 2019,63242606000,98961500,15051,,2019,07
94,BKDP,-1.72,-6.56,23,01 Jul 2019,31 Jul 2019,358315500,5691700,626,,2019,07
95,BKSL,16.41,36.7,23,01 Jul 2019,31 Jul 2019,461371391000,3395355600,52314,,2019,07
96,BKSW,-4.89,-3.85,23,01 Jul 2019,31 Jul 2019,12450500,68200,61,,2019,07
97,BLTA,0.0,-74.49,23,01 Jul 2019,31 Jul 2019,82730000,1654600,82,,2019,07
98,BLTZ,0.0,-19.15,23,01 Jul 2019,31 Jul 2019,2660000,700,6,,2019,07
99,BMAS,0.0,-18.48,23,01 Jul 2019,31 Jul 2019,39118200,128000,112,,2019,07
100,BMRI,-0.62,8.14,23,01 Jul 2019,31 Jul 2019,8124133637500,1026869400,116940,,2019,07
101,BMSR,-14.29,-40.0,23,01 Jul 2019,31 Jul 2019,60423700,532200,225,,2019,07
102,BMTR,3.74,60.33,23,01 Jul 2019,31 Jul 2019,477193286600,1170847500,66469,,2019,07
103,BNBA,0.72,0.72,23,01 Jul 2019,31 Jul 2019,1447660200,5175500,501,,2019,07
104,BNBR,0.0,0.0,23,01 Jul 2019,31 Jul 2019,14025000,280500,120,,2019,07
105,BNGA,-3.59,17.49,23,01 Jul 2019,31 Jul 2019,105935920500,95713500,14684,,2019,07
106,BNII,5.74,25.24,23,01 Jul 2019,31 Jul 2019,22028505000,82504900,8142,,2019,07
107,BNLI,21.15,51.2,23,01 Jul 2019,31 Jul 2019,762504861000,843778400,48792,,2019,07
108,BOGA,-6.85,-2.16,23,01 Jul 2019,31 Jul 2019,92693226500,126635300,13901,,2019,07
109,BOLA,2.16,116.0,23,01 Jul 2019,31 Jul 2019,11144990400,30198500,4058,,2019,07
110,BOLT,-2.3,-12.37,23,01 Jul 2019,31 Jul 2019,2222760000,2575000,2888,,2019,07
111,BORN,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
112,BOSS,-34.96,-50.0,23,01 Jul 2019,31 Jul 2019,76611575000,41122300,1005,,2019,07
113,BPFI,19.87,43.85,23,01 Jul 2019,31 Jul 2019,797117000,923400,81,,2019,07
114,BPII,13.48,23.08,23,01 Jul 2019,31 Jul 2019,8457500,1100,6,,2019,07
115,BPTR,9.09,25.58,23,01 Jul 2019,31 Jul 2019,16016967400,150882400,36410,,2019,07
116,BRAM,-24.77,33.2,23,01 Jul 2019,31 Jul 2019,494927500,39800,36,,2019,07
117,BRIS,0.0,-3.81,23,01 Jul 2019,31 Jul 2019,78670413000,154225700,15601,,2019,07
118,BRMS,0.0,0.0,23,01 Jul 2019,31 Jul 2019,1511485000,30229700,503,,2019,07
119,BRNA,-0.91,-9.17,23,01 Jul 2019,31 Jul 2019,41425500,39100,31,,2019,07
120,BRPT,20.87,62.34,23,01 Jul 2019,31 Jul 2019,1819556747000,508389000,85128,,2019,07
121,BSDE,-7.49,13.15,23,01 Jul 2019,31 Jul 2019,431890215500,294762800,50378,,2019,07
122,BSIM,4.84,18.18,23,01 Jul 2019,31 Jul 2019,342736500,547100,119,,2019,07
123,BSSR,-3.8,-29.7,23,01 Jul 2019,31 Jul 2019,183954500,111300,216,,2019,07
124,BSWD,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
125,BTEK,-32.73,-50.67,23,01 Jul 2019,31 Jul 2019,63564632800,805113900,15650,,2019,07
126,BTEL,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
127,BTON,-2.56,-0.87,23,01 Jul 2019,31 Jul 2019,812090600,3405500,926,,2019,07
128,BTPN,-8.56,-3.78,23,01 Jul 2019,31 Jul 2019,21138873000,6240300,2443,,2019,07
129,BTPS,-8.12,76.6,23,01 Jul 2019,31 Jul 2019,2654212483000,784823300,125752,,2019,07
130,BUDI,-2.86,6.25,23,01 Jul 2019,31 Jul 2019,4692053600,45718900,6404,,2019,07
131,BUKK,-11.46,-10.53,23,01 Jul 2019,31 Jul 2019,710191000,389600,415,,2019,07
132,BULL,5.0,79.49,23,01 Jul 2019,31 Jul 2019,209439073800,1070760000,12938,,2019,07
133,BUMI,-9.24,4.85,23,01 Jul 2019,31 Jul 2019,418730350400,3576766100,43750,,2019,07
134,BUVA,-4.04,-53.88,23,01 Jul 2019,31 Jul 2019,56592790300,566029100,10834,,2019,07
135,BVIC,-2.37,-13.16,23,01 Jul 2019,31 Jul 2019,7086905800,40515400,137,,2019,07
136,BWPT,-11.73,-12.8,23,01 Jul 2019,31 Jul 2019,13699036600,87177300,7258,,2019,07
137,BYAN,-13.33,-14.97,23,01 Jul 2019,31 Jul 2019,16252855000,1014900,29,,2019,07
138,CAKK,7.14,27.66,23,01 Jul 2019,31 Jul 2019,35541626200,288158500,18263,,2019,07
139,CAMP,-6.36,48.84,23,01 Jul 2019,31 Jul 2019,24705649500,47439300,6130,,2019,07
140,CANI,0.64,-40.15,23,01 Jul 2019,31 Jul 2019,13275600,92600,72,,2019,07
141,CARS,-0.8,-91.14,23,01 Jul 2019,31 Jul 2019,51028587200,206057500,2584,,2019,07
142,CASA,-3.23,16.13,23,01 Jul 2019,31 Jul 2019,63701550600,170485200,20472,,2019,07
143,CASS,-8.22,-5.63,23,01 Jul 2019,31 Jul 2019,405231000,626600,134,,2019,07
144,CCSI,-0.92,-13.6,23,01 Jul 2019,31 Jul 2019,37707594000,172888100,17952,,2019,07
145,CEKA,4.26,15.64,23,01 Jul 2019,31 Jul 2019,10273829000,6483900,4107,,2019,07
146,CENT,-3.33,1.16,23,01 Jul 2019,31 Jul 2019,15206279100,164738200,9888,,2019,07
147,CFIN,2.58,1.27,23,01 Jul 2019,31 Jul 2019,10423582600,33088400,4627,,2019,07
148,CINT,5.3,-2.11,23,01 Jul 2019,31 Jul 2019,1218233600,4411800,659,,2019,07
149,CITA,12.19,-2.45,23,01 Jul 2019,31 Jul 2019,804478500,488200,153,,2019,07
150,CITY,-11.4,-49.25,23,01 Jul 2019,31 Jul 2019,126452000,623400,277,,2019,07
151,CKRA,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
152,CLAY,30.82,2211.11,23,01 Jul 2019,31 Jul 2019,27105978000,7369500,2579,,2019,07
153,CLEO,35.31,84.86,23,01 Jul 2019,31 Jul 2019,171798893400,381401900,29580,,2019,07
154,CLPI,7.74,30.47,23,01 Jul 2019,31 Jul 2019,5581368000,6893600,1551,,2019,07
155,CMNP,7.94,6.25,23,01 Jul 2019,31 Jul 2019,4341698500,3089000,920,,2019,07
156,CMPP,-5.61,-11.06,23,01 Jul 2019,31 Jul 2019,469413000,2452100,1111,,2019,07
157,CNKO,0.0,0.0,23,01 Jul 2019,31 Jul 2019,18520000,370400,335,,2019,07
158,CNTB,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
159,CNTX,-9.45,5.51,23,01 Jul 2019,31 Jul 2019,45217200,97600,66,,2019,07
160,COCO,0.0,367.17,23,01 Jul 2019,31 Jul 2019,103145250000,111242300,6802,,2019,07
161,COWL,4.67,-46.41,23,01 Jul 2019,31 Jul 2019,945015200,4260800,2425,,2019,07
162,CPIN,13.64,-25.61,23,01 Jul 2019,31 Jul 2019,1561643676000,293673700,130681,,2019,07
163,CPRI,-2.67,-41.6,23,01 Jul 2019,31 Jul 2019,41548208000,540206600,71224,,2019,07
164,CPRO,0.0,0.0,23,01 Jul 2019,31 Jul 2019,59775000,1195500,280,,2019,07
165,CSAP,-13.56,-6.42,23,01 Jul 2019,31 Jul 2019,3563709500,6641100,679,,2019,07
166,CSIS,1.0,-68.04,23,01 Jul 2019,31 Jul 2019,13382040600,129772700,58780,,2019,07
167,CTBN,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
168,CTRA,7.39,22.28,23,01 Jul 2019,31 Jul 2019,1107587338000,928812300,78034,,2019,07
169,CTTH,-2.94,-16.81,23,01 Jul 2019,31 Jul 2019,878696600,8695200,951,,2019,07
170,DART,3.64,41.32,23,01 Jul 2019,31 Jul 2019,15159000,43700,41,,2019,07
171,DAYA,2.56,14.29,23,01 Jul 2019,31 Jul 2019,39850800,164400,121,,2019,07
172,DEAL,34.81,130.19,23,01 Jul 2019,31 Jul 2019,543686810000,483636600,35679,,2019,07
173,DEFI,-8.06,9.62,23,01 Jul 2019,31 Jul 2019,26952500,13300,31,,2019,07
174,DEWA,0.0,0.0,23,01 Jul 2019,31 Jul 2019,39315000,786300,71,,2019,07
175,DFAM,0.0,-2.84,23,01 Jul 2019,31 Jul 2019,9639834000,11471600,10034,,2019,07
176,DGIK,0.0,0.0,23,01 Jul 2019,31 Jul 2019,10235000,204700,50,,2019,07
177,DIGI,-1.47,-6.94,23,01 Jul 2019,31 Jul 2019,512087500,301000,212,,2019,07
178,DILD,15.1,43.51,23,01 Jul 2019,31 Jul 2019,172473947000,400409800,14063,,2019,07
179,DIVA,12.46,14.91,23,01 Jul 2019,31 Jul 2019,71430796000,20373600,3901,,2019,07
180,DKFT,-1.96,-34.64,23,01 Jul 2019,31 Jul 2019,15538125600,75909900,3382,,2019,07
181,DLTA,2.86,30.91,23,01 Jul 2019,31 Jul 2019,2012457500,282300,301,,2019,07
182,DMAS,10.14,91.19,23,01 Jul 2019,31 Jul 2019,372467807800,1285003300,38666,,2019,07
183,DNAR,3.82,-1.45,23,01 Jul 2019,31 Jul 2019,161784600,577800,304,,2019,07
184,DNET,2.0,-6.99,23,01 Jul 2019,31 Jul 2019,811630000,272800,157,,2019,07
185,DOID,-6.02,-7.81,23,01 Jul 2019,31 Jul 2019,79872484700,158241400,14321,,2019,07
186,DPNS,-1.96,-5.06,23,01 Jul 2019,31 Jul 2019,136742600,449700,138,,2019,07
187,DPUM,-3.88,-3.12,23,01 Jul 2019,31 Jul 2019,285483700,2360600,587,,2019,07
188,DSFI,4.2,22.77,23,01 Jul 2019,31 Jul 2019,6465704000,50617600,1912,,2019,07
189,DSNG,-5.95,-15.12,23,01 Jul 2019,31 Jul 2019,3990639200,11143100,679,,2019,07
190,DSSA,16.9,25.56,23,01 Jul 2019,31 Jul 2019,176285000,12100,21,,2019,07
191,DUCK,5.46,-0.96,23,01 Jul 2019,31 Jul 2019,9958991500,6525200,1482,,2019,07
192,DUTI,0.36,57.18,23,01 Jul 2019,31 Jul 2019,3435000,500,5,,2019,07
193,DVLA,-0.44,15.46,23,01 Jul 2019,31 Jul 2019,1045737000,463500,228,,2019,07
194,DWGL,58.95,109.72,23,01 Jul 2019,31 Jul 2019,2841626700,23697400,4450,,2019,07
195,DYAN,9.16,85.71,23,01 Jul 2019,31 Jul 2019,39468988600,277229400,11200,,2019,07
196,ECII,1.82,-0.88,23,01 Jul 2019,31 Jul 2019,1802063000,1636000,252,,2019,07
197,EKAD,7.69,6.43,23,01 Jul 2019,31 Jul 2019,3838861500,4336900,1860,,2019,07
198,ELSA,-4.76,4.65,23,01 Jul 2019,31 Jul 2019,198852766600,544773500,31442,,2019,07
199,ELTY,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
200,EMDE,-1.65,-6.3,23,01 Jul 2019,31 Jul 2019,103051600,431100,193,,2019,07
201,EMTK,-5.52,-13.39,23,01 Jul 2019,31 Jul 2019,4071587500,564800,86,,2019,07
202,ENRG,-6.78,10.0,23,01 Jul 2019,31 Jul 2019,58457173900,955261100,18464,,2019,07
203,EPMT,-2.08,11.9,23,01 Jul 2019,31 Jul 2019,93801000,39300,31,,2019,07
204,ERAA,9.38,-4.55,23,01 Jul 2019,31 Jul 2019,2063525374000,1012592500,164644,,2019,07
205,ERTX,-0.79,1.61,23,01 Jul 2019,31 Jul 2019,2232389500,15736900,6943,,2019,07
206,ESSA,-4.58,-9.32,23,01 Jul 2019,31 Jul 2019,91026009600,297929500,23857,,2019,07
207,ESTI,-6.38,8.64,23,01 Jul 2019,31 Jul 2019,2475937300,26884000,9868,,2019,07
208,ETWA,-7.35,-22.22,23,01 Jul 2019,31 Jul 2019,38884400,592700,250,,2019,07
209,EXCL,8.39,63.13,23,01 Jul 2019,31 Jul 2019,812980937000,259246100,50128,,2019,07
210,FAST,10.2,61.68,23,01 Jul 2019,31 Jul 2019,1367670000,527900,151,,2019,07
211,FASW,-4.76,2.89,23,01 Jul 2019,31 Jul 2019,8669532500,1076400,1136,,2019,07
212,FILM,-2.5,43.38,23,01 Jul 2019,31 Jul 2019,24507290500,27574900,6559,,2019,07
213,FINN,0.0,0.0,23,01 Jul 2019,31 Jul 2019,65585000,1311700,100,,2019,07
214,FIRE,-46.96,-67.35,23,01 Jul 2019,31 Jul 2019,2310199134000,695890000,15585,,2019,07
215,FISH,-11.04,-28.57,23,01 Jul 2019,31 Jul 2019,242021000,76000,220,,2019,07
216,FITT,-8.26,8.82,23,01 Jul 2019,31 Jul 2019,22132560900,186906300,22129,,2019,07
217,FMII,-17.74,-27.14,23,01 Jul 2019,31 Jul 2019,10798100,18000,35,,2019,07
218,FOOD,32.47,51.11,23,01 Jul 2019,31 Jul 2019,44438849200,210446500,31073,,2019,07
219,FORU,4.17,-9.09,23,01 Jul 2019,31 Jul 2019,14402000,149300,48,,2019,07
220,FORZ,4.44,2.17,23,01 Jul 2019,31 Jul 2019,383690590500,427093400,2312,,2019,07
221,FPNI,2.13,-10.0,23,01 Jul 2019,31 Jul 2019,5885012700,40757800,3763,,2019,07
222,FREN,-45.94,121.79,23,01 Jul 2019,31 Jul 2019,946000756100,4375440900,179202,,2019,07
223,GAMA,0.0,-13.79,23,01 Jul 2019,31 Jul 2019,455145000,9102900,1332,,2019,07
224,GDST,-4.3,-5.32,23,01 Jul 2019,31 Jul 2019,1068733500,11633100,3229,,2019,07
225,GDYR,4.47,2.32,23,01 Jul 2019,31 Jul 2019,169352000,87300,34,,2019,07
226,GEMA,7.6,16.46,23,01 Jul 2019,31 Jul 2019,328892600,928600,165,,2019,07
227,GEMS,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
228,GGRM,-1.79,-9.72,23,01 Jul 2019,31 Jul 2019,2726419232500,35490900,91783,,2019,07
229,GHON,5.56,0.76,23,01 Jul 2019,31 Jul 2019,91355000,72400,175,,2019,07
230,GIAA,9.29,34.23,23,01 Jul 2019,31 Jul 2019,259731239600,636867600,58288,,2019,07
231,GJTL,-3.5,6.15,23,01 Jul 2019,31 Jul 2019,104024289500,143225800,11659,,2019,07
232,GLOB,54.67,43.21,23,01 Jul 2019,31 Jul 2019,3518016000,6748100,3766,,2019,07
233,GMCW,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
234,GMFI,0.0,-1.85,23,01 Jul 2019,31 Jul 2019,28032735400,130072100,10704,,2019,07
235,GMTD,1.02,32.67,23,01 Jul 2019,31 Jul 2019,20798517500,1131800,94,,2019,07
236,GOLD,-55.36,-53.7,23,01 Jul 2019,31 Jul 2019,1482057700,5085000,1312,,2019,07
237,GOLL,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
238,GOOD,2.19,-13.07,23,01 Jul 2019,31 Jul 2019,6543980000,4026400,3403,,2019,07
239,GPRA,-2.08,-14.55,23,01 Jul 2019,31 Jul 2019,654781500,6899100,643,,2019,07
240,GREN,0.0,0.0,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
241,GSMF,6.48,22.34,23,01 Jul 2019,31 Jul 2019,28444400,264100,185,,2019,07
242,GTBO,-2.91,-29.83,23,01 Jul 2019,31 Jul 2019,100387200,607000,246,,2019,07
243,GWSA,3.68,38.73,23,01 Jul 2019,31 Jul 2019,588081900,3041500,309,,2019,07
244,GZCO,0.0,0.0,23,01 Jul 2019,31 Jul 2019,1888668000,37761200,1337,,2019,07
245,HADE,0.0,0.0,23,01 Jul 2019,31 Jul 2019,5590000,111800,10,,2019,07
246,HDFA,1.94,-44.37,23,01 Jul 2019,31 Jul 2019,65168900,434400,196,,2019,07
247,HDTX,0.0,-4.76,23,01 Jul 2019,31 Jul 2019,0,0,0,,2019,07
248,HEAL,-1.82,26.56,23,01 Jul 2019,31 Jul 2019,14810614000,4601900,3903,,2019,07
249,HELI,0.0,40.5,23,01 Jul 2019,31 Jul 2019,593729000,3281200,513,,2019,07
250,HERO,-5.59,-3.8,23,01 Jul 2019,31 Jul 2019,409024000,502500,388,,2019,07
251,HEXA,9.8,17.89,23,01 Jul 2019,31 Jul 2019,13038580000,4001100,1344,,2019,07
252,HITS,-11.97,-10.71,23,01 Jul 2019,31 Jul 2019,84306500,129600,120,,2019,07
253,HKMU,3.3,1.08,23,01 Jul 2019,31 Jul 2019,136847533400,377452800,11071,,2019,07
254,HMSP,-3.5,-18.33,23,01 Jul 2019,31 Jul 2019,3459031046000,1142950900,173630,,2019,07
255,HOKI,14.0,17.12,23,01 Jul 2019,31 Jul 2019,465261396500,571968600,31235,,2019,07
256,HOME,-27.5,-50.0,23,01 Jul 2019,31 Jul 2019,4914866139800,86304895700,192503,,2019,07
257,HOTL,-10.42,68.63,23,01 Jul 2019,31 Jul 2019,24515158900,133968700,2416,,2019,07
258,HRME,69.72,604.76,23,01 Jul 2019,31 Jul 2019,133322561500,226823100,26646,,2019,07
259,HRTA,38.1,13.73,23,01 Jul 2019,31 Jul 2019,14920300600,49153900,4677,,2019,07
260,HRUM,-11.07,-5.36,23,01 Jul 2019,31 Jul 2019,53254658500,37996000,14392,,2019,07
261,IATA,0.0,0.0,23,01 Jul 2019,31 Jul 2019,7820000,156400,35,,2019,07
262,IBFN,-9.09,-24.24,23,01 Jul 2019,31 Jul 2019,505978400,3074200,384,,2019,07
263,IBST,0.0,0.0,23,01 Jul 2019,31 Jul 2019,4150000,500,1,,2019,07
264,ICBP,5.42,2.39,23,01 Jul 2019,31 Jul 2019,958321622500,91933900,46935,,2019,07
