Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-2.99,-10.78,21,02 May 2019,31 May 2019,131836392500,12651300,12564,,2019,05
ABBA,-2.92,38.54,21,02 May 2019,31 May 2019,109176746200,767166200,57279,,2019,05
ABDA,-8.7,-9.68,21,02 May 2019,31 May 2019,3780000,600,4,,2019,05
ABMM,-13.24,-22.03,21,02 May 2019,31 May 2019,808603000,485400,314,,2019,05
ACES,5.15,16.44,21,02 May 2019,31 May 2019,384290499000,233848600,62868,,2019,05
ACST,-19.24,-17.68,21,02 May 2019,31 May 2019,11754805500,8623800,1645,,2019,05
ADES,-5.5,11.96,21,02 May 2019,31 May 2019,927433000,899600,751,,2019,05
ADHI,-16.67,-8.52,21,02 May 2019,31 May 2019,223038793000,147778300,32279,,2019,05
ADMF,-0.75,9.34,21,02 May 2019,31 May 2019,37022470000,3740000,1370,,2019,05
ADMG,-14.18,-22.93,21,02 May 2019,31 May 2019,17011200400,67613100,7762,,2019,05
ADRO,-0.77,6.58,21,02 May 2019,31 May 2019,1198527645000,943790200,84559,,2019,05
AGII,-3.64,-22.06,21,02 May 2019,31 May 2019,3435296500,6343600,1737,,2019,05
AGRO,-12.96,-9.03,21,02 May 2019,31 May 2019,14976699200,51841300,6834,,2019,05
AGRS,1.3,31.09,21,02 May 2019,31 May 2019,78329600,254800,160,,2019,05
AHAP,-7.81,-30.59,21,02 May 2019,31 May 2019,148507100,2636200,376,,2019,05
AIMS,0.0,0.0,21,02 May 2019,31 May 2019,0,0,0,,2019,05
AISA,0.0,0.0,21,02 May 2019,31 May 2019,0,0,0,,2019,05
AKKU,0.0,0.0,21,02 May 2019,31 May 2019,1835000,36700,68,,2019,05
AKPI,-18.31,-35.73,21,02 May 2019,31 May 2019,101277400,200700,99,,2019,05
AKRA,-10.56,-7.23,21,02 May 2019,31 May 2019,570531647000,139944700,39369,,2019,05
AKSI,-13.51,-35.03,21,02 May 2019,31 May 2019,16825400,56600,84,,2019,05
ALDO,1.14,-47.16,21,02 May 2019,31 May 2019,419070600,1346200,441,,2019,05
ALKA,-4.95,28.0,21,02 May 2019,31 May 2019,19764200,54800,110,,2019,05
ALMI,3.73,25.0,21,02 May 2019,31 May 2019,342692700,749600,242,,2019,05
ALTO,1.54,-1.0,21,02 May 2019,31 May 2019,608851200,1561100,56,,2019,05
AMAG,5.33,-3.07,21,02 May 2019,31 May 2019,156316600,521600,40,,2019,05
AMFG,-3.54,47.7,21,02 May 2019,31 May 2019,3655769000,686800,175,,2019,05
AMIN,-7.41,-6.54,21,02 May 2019,31 May 2019,12621600,32000,81,,2019,05
AMRT,-9.27,-0.53,21,02 May 2019,31 May 2019,4296379500,4517000,1549,,2019,05
ANDI,9.26,-11.5,21,02 May 2019,31 May 2019,17368803500,10385300,1900,,2019,05
ANJT,-1.61,-20.43,21,02 May 2019,31 May 2019,973624500,1068900,178,,2019,05
ANTM,-16.18,-5.23,21,02 May 2019,31 May 2019,956303152000,1291730500,90998,,2019,05
APEX,-8.2,-50.0,21,02 May 2019,31 May 2019,50459500,64900,104,,2019,05
APIC,-11.86,-3.7,21,02 May 2019,31 May 2019,133539818500,247672400,36898,,2019,05
APII,-1.14,-6.99,21,02 May 2019,31 May 2019,104965600,619000,410,,2019,05
APLI,7.14,7.14,21,02 May 2019,31 May 2019,3510280700,41803500,16925,,2019,05
APLN,-4.62,8.55,21,02 May 2019,31 May 2019,20013849200,122033100,7721,,2019,05
APOL,0.0,0.0,21,02 May 2019,31 May 2019,0,0,0,,2019,05
ARGO,0.0,0.0,21,02 May 2019,31 May 2019,0,0,0,,2019,05
