Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
BATA,12.2,15.0,19,01 Feb 2021,26 Feb 2021,92864500,140800,133,E412,2021,02
BAYU,-8.86,-44.19,19,01 Feb 2021,26 Feb 2021,32349500,29200,60,E513,2021,02
BBCA,-0.74,29.04,19,01 Feb 2021,26 Feb 2021,9666954267500,282621900,258801,G111,2021,02
BBHI,129.63,806.43,19,01 Feb 2021,26 Feb 2021,254144090500,248376600,62578,G111,2021,02
BBKP,26.09,113.24,19,01 Feb 2021,26 Feb 2021,4481081049400,8625354600,530558,G111,2021,02
BBLD,55.47,-9.75,19,01 Feb 2021,26 Feb 2021,1658041800,4933600,1535,G211,2021,02
BBMD,-0.69,3.62,19,01 Feb 2021,26 Feb 2021,86545500,60700,109,G111,2021,02
BBNI,7.21,-32.39,19,01 Feb 2021,26 Feb 2021,4713529987500,774506900,247952,G111,2021,02
BBRI,12.68,28.69,19,01 Feb 2021,26 Feb 2021,12450522098000,2715917800,525993,G111,2021,02
BBRM,0.0,0.0,19,01 Feb 2021,26 Feb 2021,6275000,125500,44,A122,2021,02
BBSI,116.39,312.5,19,01 Feb 2021,26 Feb 2021,8527972500,5502600,5093,G111,2021,02
BBSS,1.16,-27.5,19,01 Feb 2021,26 Feb 2021,1675882200,19406300,3358,H111,2021,02
BBTN,31.85,-18.5,19,01 Feb 2021,26 Feb 2021,3260592024500,1718380300,209112,G111,2021,02
BBYB,156.13,194.01,19,01 Feb 2021,26 Feb 2021,248777558100,337308100,53186,G111,2021,02
BCAP,-7.25,-15.23,19,01 Feb 2021,26 Feb 2021,77671773100,559392900,228118,G511,2021,02
BCIC,0.0,55.56,19,01 Feb 2021,26 Feb 2021,0,0,0,G111,2021,02
BCIP,24.07,-24.72,19,01 Feb 2021,26 Feb 2021,8118961800,133039300,4720,H111,2021,02
BDMN,9.09,-58.95,19,01 Feb 2021,26 Feb 2021,190312091000,59252300,24528,G111,2021,02
BEEF,12.5,-62.94,19,01 Feb 2021,26 Feb 2021,41148606800,309272900,25072,D222,2021,02
BEKS,29.73,92.0,19,01 Feb 2021,26 Feb 2021,744725252200,8413151500,170846,G111,2021,02
BELL,-2.63,-38.33,19,01 Feb 2021,26 Feb 2021,7220129200,48138900,3171,E413,2021,02
BESS,-10.4,113.33,19,01 Feb 2021,26 Feb 2021,3422675600,13010800,2334,A122,2021,02
BEST,12.77,-23.56,19,01 Feb 2021,26 Feb 2021,174447507700,1080232300,41790,H111,2021,02
BFIN,1.48,3.01,19,01 Feb 2021,26 Feb 2021,754566060000,1060426000,64911,G211,2021,02
BGTG,185.51,140.24,19,01 Feb 2021,26 Feb 2021,483256397600,3238667200,146777,G111,2021,02
BHAT,-3.88,501.94,19,01 Feb 2021,26 Feb 2021,2079512655500,3274888500,57867,G413,2021,02
BHIT,11.32,1.72,19,01 Feb 2021,26 Feb 2021,86738786100,1444718600,176070,C311,2021,02
BIKA,-3.41,-34.62,19,01 Feb 2021,26 Feb 2021,23758100,139000,301,H111,2021,02
BIMA,0.0,-10.71,19,01 Feb 2021,26 Feb 2021,303946800,5228600,483,E412,2021,02
BINA,84.57,123.13,19,01 Feb 2021,26 Feb 2021,181490273000,136546200,28338,G111,2021,02
BIPI,0.0,0.0,19,01 Feb 2021,26 Feb 2021,411420000,8228400,495,A111,2021,02
BIPP,2.0,-42.05,19,01 Feb 2021,26 Feb 2021,688100700,13392300,922,H111,2021,02
BIRD,7.82,-54.36,19,01 Feb 2021,26 Feb 2021,55978614500,42985000,13823,K132,2021,02
BISI,0.0,-32.24,19,01 Feb 2021,26 Feb 2021,6981858000,6182200,1462,D232,2021,02
BJBR,7.82,-22.68,19,01 Feb 2021,26 Feb 2021,400637161500,255798900,67590,G111,2021,02
BJTM,11.18,22.46,19,01 Feb 2021,26 Feb 2021,994538237500,1223163300,187370,G111,2021,02
BKDP,0.0,-16.39,19,01 Feb 2021,26 Feb 2021,41323100,817200,374,H111,2021,02
BKSL,0.0,-54.13,19,01 Feb 2021,26 Feb 2021,30371449600,605770300,6523,H111,2021,02
BKSW,16.0,-36.26,19,01 Feb 2021,26 Feb 2021,64284469700,545082300,36275,G111,2021,02
BLTA,0.0,-74.49,19,01 Feb 2021,26 Feb 2021,113520000,2270400,123,K211,2021,02
BLTZ,-13.04,-44.68,19,01 Feb 2021,26 Feb 2021,6438000,2200,10,E514,2021,02
BLUE,-3.5,430.77,19,01 Feb 2021,26 Feb 2021,2882343000,4081300,2573,C223,2021,02
BMAS,35.03,37.23,19,01 Feb 2021,26 Feb 2021,4152623600,7961000,3375,G111,2021,02
BMRI,-6.46,-16.61,19,01 Feb 2021,26 Feb 2021,7678419067500,1191512200,309182,G111,2021,02
BMSR,4.05,-54.71,19,01 Feb 2021,26 Feb 2021,277229000,3636600,813,B111,2021,02
BMTR,5.65,8.26,19,01 Feb 2021,26 Feb 2021,391571397400,1466762000,74705,C311,2021,02
BNBA,305.21,515.11,19,01 Feb 2021,26 Feb 2021,797708988200,665914500,82847,G111,2021,02
BNBR,0.0,0.0,19,01 Feb 2021,26 Feb 2021,353230000,7064600,1314,C311,2021,02
BNGA,18.13,10.38,19,01 Feb 2021,26 Feb 2021,159189878000,161109500,32195,G111,2021,02
BNII,30.0,89.32,19,01 Feb 2021,26 Feb 2021,356354987800,950785300,84039,G111,2021,02
BNLI,1.7,282.4,19,01 Feb 2021,26 Feb 2021,70601674000,29943900,19599,G111,2021,02
BOGA,-0.39,85.61,19,01 Feb 2021,26 Feb 2021,1209955424500,895201900,36330,E745,2021,02
BOLA,63.64,74.86,19,01 Feb 2021,26 Feb 2021,18987375200,70927100,5216,E514,2021,02
BOLT,1.47,-28.87,19,01 Feb 2021,26 Feb 2021,146298000,201900,492,E111,2021,02
BOSS,0.0,-95.04,19,01 Feb 2021,26 Feb 2021,108462761300,876503500,55011,A121,2021,02
BPFI,-10.0,66.15,19,01 Feb 2021,26 Feb 2021,36473500,31900,16,G211,2021,02
BPII,-5.03,16.15,19,01 Feb 2021,26 Feb 2021,34820000,4600,2,G511,2021,02
BPTR,2.63,-9.3,19,01 Feb 2021,26 Feb 2021,88831600,1171200,466,K132,2021,02
BRAM,-1.88,-22.79,19,01 Feb 2021,26 Feb 2021,124767000,25900,79,E112,2021,02
BRIS,20.49,460.0,19,01 Feb 2021,26 Feb 2021,10508650049000,3797793100,912122,G111,2021,02
BRMS,-3.53,64.0,19,01 Feb 2021,26 Feb 2021,211359158900,2487386100,33935,B146,2021,02
BRNA,9.09,0.0,19,01 Feb 2021,26 Feb 2021,488339000,419700,182,B131,2021,02
BRPT,24.29,-53.97,19,01 Feb 2021,26 Feb 2021,1618578730500,1462275800,172985,B111,2021,02
BSDE,3.11,-7.57,19,01 Feb 2021,26 Feb 2021,684026693000,564181900,75791,H111,2021,02
BSIM,41.35,33.64,19,01 Feb 2021,26 Feb 2021,7755289500,11491000,3043,G111,2021,02
BSSR,7.64,-33.76,19,01 Feb 2021,26 Feb 2021,224508500,143700,302,A121,2021,02
BSWD,0.0,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,G111,2021,02
BTEK,0.0,-66.67,19,01 Feb 2021,26 Feb 2021,18100000,362000,92,D232,2021,02
BTEL,0.0,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,J321,2021,02
BTON,-5.33,23.48,19,01 Feb 2021,26 Feb 2021,259647000,852700,344,B144,2021,02
BTPN,9.89,-15.99,19,01 Feb 2021,26 Feb 2021,3660460000,1275500,1653,G111,2021,02
BTPS,20.59,128.41,19,01 Feb 2021,26 Feb 2021,1000511451000,265541800,100352,G111,2021,02
BUDI,7.14,9.38,19,01 Feb 2021,26 Feb 2021,3892404500,38552900,3298,D222,2021,02
BUKK,9.26,-53.42,19,01 Feb 2021,26 Feb 2021,310301000,345900,530,J211,2021,02
BULL,-16.85,161.54,19,01 Feb 2021,26 Feb 2021,2003272026200,6078234900,149547,A112,2021,02
BUMI,-14.08,-40.78,19,01 Feb 2021,26 Feb 2021,1174159035600,18372316300,228683,A121,2021,02
BUVA,14.0,-72.33,19,01 Feb 2021,26 Feb 2021,145312000,2799400,566,E512,2021,02
BVIC,134.55,35.79,19,01 Feb 2021,26 Feb 2021,76403259600,369021900,28926,G111,2021,02
BWPT,4.42,-28.05,19,01 Feb 2021,26 Feb 2021,162513501400,1339678700,51239,D232,2021,02
BYAN,-6.9,-32.08,19,01 Feb 2021,26 Feb 2021,1213565000,88100,124,A121,2021,02
CAKK,-11.76,-36.17,19,01 Feb 2021,26 Feb 2021,4483268000,70672400,3999,C121,2021,02
CAMP,-2.4,-29.48,19,01 Feb 2021,26 Feb 2021,44012665200,180321600,27073,D221,2021,02
CANI,-37.06,-6.06,19,01 Feb 2021,26 Feb 2021,548426700,1349500,1145,A122,2021,02
CARE,5.33,206.8,19,01 Feb 2021,26 Feb 2021,808252517000,2656844200,45056,F121,2021,02
CARS,0.0,-98.21,19,01 Feb 2021,26 Feb 2021,1104340000,22086800,455,E745,2021,02
CASA,19.44,38.71,19,01 Feb 2021,26 Feb 2021,318760977400,748354600,2525,G511,2021,02
CASH,-7.14,-3.43,19,01 Feb 2021,26 Feb 2021,22852638200,67143200,9395,I111,2021,02
CASS,15.32,-63.94,19,01 Feb 2021,26 Feb 2021,2705893000,10972900,1435,J111,2021,02
CBMF,3.12,188.75,19,01 Feb 2021,26 Feb 2021,16580038800,36973300,1880,E211,2021,02
CCSI,2.7,-8.8,19,01 Feb 2021,26 Feb 2021,969153200,4289300,1117,C131,2021,02
CEKA,6.4,33.09,19,01 Feb 2021,26 Feb 2021,2017960000,1098900,930,D222,2021,02
CENT,25.33,118.6,19,01 Feb 2021,26 Feb 2021,128660274000,709231700,42317,J321,2021,02
CFIN,11.61,-20.38,19,01 Feb 2021,26 Feb 2021,4845912200,20154000,2409,G211,2021,02
CINT,10.0,-14.79,19,01 Feb 2021,26 Feb 2021,25651000,106400,199,E211,2021,02
CITA,6.43,61.96,19,01 Feb 2021,26 Feb 2021,866784000,310500,462,B141,2021,02
CITY,19.32,-47.24,19,01 Feb 2021,26 Feb 2021,2075874400,8575300,3476,H111,2021,02
CLAY,-13.79,594.44,19,01 Feb 2021,26 Feb 2021,926296500,646300,91,E512,2021,02
CLEO,-0.83,67.61,19,01 Feb 2021,26 Feb 2021,81358922800,169870200,27670,D212,2021,02
CLPI,12.84,30.47,19,01 Feb 2021,26 Feb 2021,2457054000,3097600,1516,B113,2021,02
CMNP,16.67,23.05,19,01 Feb 2021,26 Feb 2021,11114632500,7223000,2389,J112,2021,02
CMPP,0.0,-11.54,19,01 Feb 2021,26 Feb 2021,0,0,0,K111,2021,02
CNKO,0.0,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,A122,2021,02
CNTB,0.0,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,E413,2021,02
CNTX,-5.26,-61.86,19,01 Feb 2021,26 Feb 2021,183500500,979400,141,E413,2021,02
COCO,-40.0,42.42,19,01 Feb 2021,26 Feb 2021,6085717000,18500400,6227,D222,2021,02
COWL,0.0,-88.04,19,01 Feb 2021,26 Feb 2021,0,0,0,H111,2021,02
CPIN,6.96,-14.88,19,01 Feb 2021,26 Feb 2021,803150377500,133015200,66860,D231,2021,02
CPRI,0.0,-60.0,19,01 Feb 2021,26 Feb 2021,18335000,366700,77,H111,2021,02
CPRO,0.0,0.0,19,01 Feb 2021,26 Feb 2021,91050000,1821000,4033,D231,2021,02
CSAP,5.95,-28.07,19,01 Feb 2021,26 Feb 2021,111448200,284600,160,E743,2021,02
CSIS,0.0,-81.96,19,01 Feb 2021,26 Feb 2021,3843914900,67255700,4132,H111,2021,02
CSMI,35.18,586.22,19,01 Feb 2021,26 Feb 2021,159050500,132300,246,E515,2021,02
CSRA,8.57,143.2,19,01 Feb 2021,26 Feb 2021,4243495200,13767400,3111,D232,2021,02
CTBN,-8.87,-37.91,19,01 Feb 2021,26 Feb 2021,51490000,18400,81,B144,2021,02
CTRA,28.33,14.36,19,01 Feb 2021,26 Feb 2021,780231506000,721252000,103255,H111,2021,02
CTTH,6.0,-55.46,19,01 Feb 2021,26 Feb 2021,368356900,7270600,582,C121,2021,02
DADA,0.0,-50.98,19,01 Feb 2021,26 Feb 2021,2714670000,54293400,3849,H111,2021,02
DART,3.0,-14.88,19,01 Feb 2021,26 Feb 2021,30673100,151400,123,H111,2021,02
DAYA,-6.49,64.76,19,01 Feb 2021,26 Feb 2021,82576600,232200,346,D111,2021,02
DCII,70.98,2810.71,19,01 Feb 2021,26 Feb 2021,24165442500,2773700,5884,I121,2021,02
DEAL,-6.38,-75.09,19,01 Feb 2021,26 Feb 2021,30865099400,222812200,18172,K211,2021,02
DEFI,2.1,-6.32,19,01 Feb 2021,26 Feb 2021,328108500,193100,247,G211,2021,02
DEWA,0.0,0.0,19,01 Feb 2021,26 Feb 2021,25133851300,499107100,6832,A132,2021,02
DFAM,1.08,-78.75,19,01 Feb 2021,26 Feb 2021,163026700,1027800,762,E512,2021,02
DGIK,0.0,0.0,19,01 Feb 2021,26 Feb 2021,3742690000,74853800,398,J211,2021,02
DGNS,-14.29,230.0,19,01 Feb 2021,26 Feb 2021,360545458000,494570400,86706,F121,2021,02
DIGI,5.68,-79.33,19,01 Feb 2021,26 Feb 2021,42009000,112100,177,E614,2021,02
DILD,0.98,-33.12,19,01 Feb 2021,26 Feb 2021,109640704600,508952800,24960,H111,2021,02
DIVA,8.26,-22.67,19,01 Feb 2021,26 Feb 2021,4542704000,1859100,302,I111,2021,02
DKFT,38.35,-39.87,19,01 Feb 2021,26 Feb 2021,477029799800,2522366300,132428,B146,2021,02
DLTA,-1.05,-31.64,19,01 Feb 2021,26 Feb 2021,12895320000,3447600,2479,D211,2021,02
DMAS,7.34,47.17,19,01 Feb 2021,26 Feb 2021,326791177800,1423548100,89667,H111,2021,02
DMMX,73.08,95.65,19,01 Feb 2021,26 Feb 2021,672366462200,1748697200,156193,I121,2021,02
DMND,0.0,-1.64,19,01 Feb 2021,26 Feb 2021,281824000,313700,300,D112,2021,02
DNAR,33.33,-17.39,19,01 Feb 2021,26 Feb 2021,10243984800,45595300,9741,G111,2021,02
DNET,-4.18,-2.43,19,01 Feb 2021,26 Feb 2021,548355000,168300,189,G512,2021,02
DOID,6.16,-40.95,19,01 Feb 2021,26 Feb 2021,467996481800,1490055100,85377,A132,2021,02
DPNS,0.73,-12.66,19,01 Feb 2021,26 Feb 2021,59120600,211500,124,B113,2021,02
DPUM,0.0,-60.94,19,01 Feb 2021,26 Feb 2021,1885772500,35858800,1205,D231,2021,02
DSFI,1.56,-35.64,19,01 Feb 2021,26 Feb 2021,479815900,7409400,1347,D231,2021,02
DSNG,0.9,36.59,19,01 Feb 2021,26 Feb 2021,247304454500,422078400,27418,D232,2021,02
DSSA,4.6,-7.41,19,01 Feb 2021,26 Feb 2021,57435000,4700,37,A121,2021,02
DUCK,4.84,-83.33,19,01 Feb 2021,26 Feb 2021,115839773800,423961300,29042,E515,2021,02
DUTI,-8.49,-21.41,19,01 Feb 2021,26 Feb 2021,156094000,44100,146,H111,2021,02
DVLA,3.9,23.71,19,01 Feb 2021,26 Feb 2021,358306000,149300,343,F211,2021,02
DWGL,-6.41,102.78,19,01 Feb 2021,26 Feb 2021,120387400,820200,447,A122,2021,02
DYAN,8.77,-19.48,19,01 Feb 2021,26 Feb 2021,5900684500,96373300,5748,C224,2021,02
EAST,3.7,-57.89,19,01 Feb 2021,26 Feb 2021,1852626800,33189700,1781,E512,2021,02
ECII,-1.46,-10.62,19,01 Feb 2021,26 Feb 2021,542659500,509600,142,E742,2021,02
EKAD,1.69,40.35,19,01 Feb 2021,26 Feb 2021,4685620000,3848000,4046,B113,2021,02
ELSA,12.29,16.86,19,01 Feb 2021,26 Feb 2021,2022467730400,5143046600,299665,A131,2021,02
ELTY,0.0,0.0,19,01 Feb 2021,26 Feb 2021,85025000,1700500,128,H111,2021,02
EMDE,0.0,-25.98,19,01 Feb 2021,26 Feb 2021,224918000,1227700,148,H111,2021,02
EMTK,11.05,-74.88,19,01 Feb 2021,26 Feb 2021,643358702500,301745900,34835,C311,2021,02
ENRG,20.62,134.0,19,01 Feb 2021,26 Feb 2021,291063999400,2498615100,75967,A111,2021,02
ENVY,0.0,-86.49,19,01 Feb 2021,26 Feb 2021,0,0,0,I121,2021,02
ENZO,0.0,-52.38,19,01 Feb 2021,26 Feb 2021,2412112000,47663000,2501,D231,2021,02
EPAC,-4.05,-35.45,19,01 Feb 2021,26 Feb 2021,5503765900,67903300,6208,B131,2021,02
EPMT,-0.47,1.9,19,01 Feb 2021,26 Feb 2021,5424149000,2508800,1154,D111,2021,02
ERAA,-5.05,19.55,19,01 Feb 2021,26 Feb 2021,1102573027000,397906900,121211,E742,2021,02
ERTX,-6.84,-12.1,19,01 Feb 2021,26 Feb 2021,24146500,214400,291,E411,2021,02
ESIP,10.0,-52.76,19,01 Feb 2021,26 Feb 2021,6476785200,86611700,10497,B131,2021,02
ESSA,10.99,-34.16,19,01 Feb 2021,26 Feb 2021,131942606500,582306700,38254,B111,2021,02
ESTA,-3.6,-10.83,19,01 Feb 2021,26 Feb 2021,117606800,1126000,456,E512,2021,02
ESTI,30.3,6.17,19,01 Feb 2021,26 Feb 2021,44090857900,510655400,45858,E413,2021,02
ETWA,0.0,-23.46,19,01 Feb 2021,26 Feb 2021,0,0,0,A221,2021,02
EXCL,-0.9,11.11,19,01 Feb 2021,26 Feb 2021,1672093711000,742007200,169671,J321,2021,02
FAPA,0.41,32.61,19,01 Feb 2021,26 Feb 2021,1890773000,785500,339,D232,2021,02
FAST,0.49,-38.32,19,01 Feb 2021,26 Feb 2021,550476000,535900,434,E515,2021,02
FASW,0.0,-2.25,19,01 Feb 2021,26 Feb 2021,0,0,0,B131,2021,02
FILM,-10.44,-52.06,19,01 Feb 2021,26 Feb 2021,970135396800,2992412600,254267,E621,2021,02
FINN,0.0,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,G211,2021,02
FIRE,10.45,-90.45,19,01 Feb 2021,26 Feb 2021,357963762600,522468600,116049,A122,2021,02
FISH,-6.67,-17.24,19,01 Feb 2021,26 Feb 2021,7517000,2200,17,D232,2021,02
FITT,-1.18,-17.65,19,01 Feb 2021,26 Feb 2021,149726100,1684000,1047,E512,2021,02
FMII,-19.46,-14.29,19,01 Feb 2021,26 Feb 2021,110899700,179400,441,H111,2021,02
FOOD,3.03,-24.44,19,01 Feb 2021,26 Feb 2021,10576213400,101706000,7140,D222,2021,02
FORU,141.58,121.82,19,01 Feb 2021,26 Feb 2021,616055600,3341700,1448,E611,2021,02
FORZ,0.0,-94.57,19,01 Feb 2021,26 Feb 2021,13320000,266400,46,H111,2021,02
FPNI,23.89,75.0,19,01 Feb 2021,26 Feb 2021,358758099200,1281559000,107910,B111,2021,02
FREN,42.59,-1.28,19,01 Feb 2021,26 Feb 2021,1342966054500,19456674100,195675,J321,2021,02
FUJI,2.5,11.82,19,01 Feb 2021,26 Feb 2021,225127000,1917800,218,G211,2021,02
GAMA,0.0,-13.79,19,01 Feb 2021,26 Feb 2021,29175943000,583294500,1612,H111,2021,02
GDST,13.79,5.32,19,01 Feb 2021,26 Feb 2021,17910929700,180963800,13967,B144,2021,02
GDYR,114.89,56.19,19,01 Feb 2021,26 Feb 2021,22760280000,8829400,7911,E112,2021,02
GEMA,1.16,10.13,19,01 Feb 2021,26 Feb 2021,149475400,429300,140,E211,2021,02
GEMS,0.0,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,A121,2021,02
GGRM,-3.25,-56.35,19,01 Feb 2021,26 Feb 2021,999607112500,26377500,57411,D311,2021,02
GGRP,-4.3,-57.62,19,01 Feb 2021,26 Feb 2021,254276000,672700,403,B144,2021,02
GHON,5.17,38.64,19,01 Feb 2021,26 Feb 2021,383014500,213400,141,J321,2021,02
GIAA,24.14,20.81,19,01 Feb 2021,26 Feb 2021,317433172800,930572800,81599,K111,2021,02
GJTL,22.14,31.54,19,01 Feb 2021,26 Feb 2021,510904546000,596132000,109315,E112,2021,02
GLOB,-38.1,-19.75,19,01 Feb 2021,26 Feb 2021,54414200,170600,131,E742,2021,02
