Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,10.57,6.13,22,01 Mar 2022,31 Mar 2022,1129272937500,93041500,78797,D232,2022,03
ABBA,-7.14,197.92,22,01 Mar 2022,31 Mar 2022,315660448800,1029793400,88815,E614,2022,03
ABDA,-3.03,-8.24,22,01 Mar 2022,31 Mar 2022,11760000,1800,13,G412,2022,03
ABMM,0.57,-22.25,22,01 Mar 2022,31 Mar 2022,117423056000,67825900,21354,C311,2022,03
ACES,-4.21,-31.21,22,01 Mar 2022,31 Mar 2022,941046835000,913456000,134423,E743,2022,03
ACST,1.05,-87.59,22,01 Mar 2022,31 Mar 2022,27891282100,146123200,16209,J211,2022,03
ADCP,-15.89,-30.77,22,01 Mar 2022,31 Mar 2022,213294618400,2100272800,154800,H111,2022,03
ADES,-2.9,300.0,22,01 Mar 2022,31 Mar 2022,7427342000,2006300,1941,D212,2022,03
ADHI,-2.63,-53.31,22,01 Mar 2022,31 Mar 2022,282833003500,372027200,72167,J211,2022,03
ADMF,8.89,-5.77,22,01 Mar 2022,31 Mar 2022,43207287500,5248900,5763,G211,2022,03
ADMG,-5.64,-41.4,22,01 Mar 2022,31 Mar 2022,3803964900,20520800,5418,B111,2022,03
ADMR,83.2,2190.0,22,01 Mar 2022,31 Mar 2022,6891763985000,3919023800,622223,A121,2022,03
ADRO,9.8,121.4,22,01 Mar 2022,31 Mar 2022,11688333646000,4087908200,484647,A121,2022,03
AGAR,-4.26,227.27,22,01 Mar 2022,31 Mar 2022,87953400,238600,611,D231,2022,03
AGII,11.46,136.03,22,01 Mar 2022,31 Mar 2022,280393802000,183055400,55823,B111,2022,03
AGRO,-11.43,300.0,22,01 Mar 2022,31 Mar 2022,730937958500,555683600,119239,G111,2022,03
AGRS,-1.35,-38.66,22,01 Mar 2022,31 Mar 2022,52579434000,370360500,37670,G111,2022,03
AHAP,3.03,-20.0,22,01 Mar 2022,31 Mar 2022,4688937100,67397300,4592,G412,2022,03
AIMS,-21.35,55.56,22,01 Mar 2022,31 Mar 2022,5719531400,17625200,7268,A121,2022,03
AISA,-4.19,8.93,22,01 Mar 2022,31 Mar 2022,28647236200,157011600,20191,D222,2022,03
AKKU,0.0,0.0,22,01 Mar 2022,31 Mar 2022,2779430000,55588600,21809,E512,2022,03
AKPI,-2.45,32.67,22,01 Mar 2022,31 Mar 2022,780437500,822700,928,B113,2022,03
AKRA,20.53,-78.79,22,01 Mar 2022,31 Mar 2022,1187884831000,1418036800,128692,A112,2022,03
AKSI,-18.25,18.27,22,01 Mar 2022,31 Mar 2022,652862900,1279500,1544,K211,2022,03
ALDO,-5.43,55.97,22,01 Mar 2022,31 Mar 2022,164667737500,155295100,27102,B131,2022,03
ALKA,4.32,-3.33,22,01 Mar 2022,31 Mar 2022,636287200,2046200,1606,B141,2022,03
ALMI,-5.56,-32.0,22,01 Mar 2022,31 Mar 2022,120053200,403700,413,B141,2022,03
ALTO,-18.05,-45.5,22,01 Mar 2022,31 Mar 2022,337513200,1509800,914,D212,2022,03
AMAG,4.86,19.02,22,01 Mar 2022,31 Mar 2022,558778800,1502800,1157,G412,2022,03
AMAN,0.0,377.27,22,01 Mar 2022,31 Mar 2022,9083139500,17103700,1108,H111,2022,03
AMAR,14.86,131.03,22,01 Mar 2022,31 Mar 2022,762169797400,1974206400,206503,G111,2022,03
AMFG,15.82,53.79,22,01 Mar 2022,31 Mar 2022,16945726500,3288600,1366,C121,2022,03
AMIN,-4.12,-61.92,22,01 Mar 2022,31 Mar 2022,3765328600,21290400,10499,C143,2022,03
AMOR,-3.23,-13.16,22,01 Mar 2022,31 Mar 2022,556059500,333900,726,G311,2022,03
AMRT,39.45,62.57,22,01 Mar 2022,31 Mar 2022,1075475855500,819401000,179403,D113,2022,03
ANDI,0.0,-97.5,22,01 Mar 2022,31 Mar 2022,154095000,3081900,321,D232,2022,03
ANJT,-1.92,-11.3,22,01 Mar 2022,31 Mar 2022,28916753000,27186400,7202,D232,2022,03
