,Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
82,BBSS,42.0,-40.83,22,01 Sep 2021,30 Sep 2021,50766119700,848559500,34996,H111,2021,09
83,BBTN,1.07,-44.09,22,01 Sep 2021,30 Sep 2021,732422304500,521322600,77057,G111,2021,09
84,BBYB,-9.21,385.92,22,01 Sep 2021,30 Sep 2021,3522368350500,2363410700,386383,G111,2021,09
85,BCAP,-13.71,-29.14,22,01 Sep 2021,30 Sep 2021,66409745600,579615300,27621,G511,2021,09
86,BCIC,-56.49,-53.78,22,01 Sep 2021,30 Sep 2021,50832574000,179353400,31481,G111,2021,09
87,BCIP,19.23,-30.34,22,01 Sep 2021,30 Sep 2021,67437053800,986458300,48325,H111,2021,09
88,BDMN,13.19,-65.0,22,01 Sep 2021,30 Sep 2021,758911967000,284101500,81625,G111,2021,09
89,BEBS,35.71,1325.0,22,01 Sep 2021,30 Sep 2021,1066787182000,834782700,112607,B121,2021,09
90,BEEF,11.54,-74.41,22,01 Sep 2021,30 Sep 2021,63242803100,719320600,47270,D222,2021,09
91,BEKS,-5.94,90.0,22,01 Sep 2021,30 Sep 2021,382552627200,3705030600,91111,G111,2021,09
92,BELL,11.27,-34.17,22,01 Sep 2021,30 Sep 2021,1135447500,7868600,4546,E413,2021,09
93,BESS,83.55,1228.57,22,01 Sep 2021,30 Sep 2021,3776809500,3852800,2738,A122,2021,09
94,BEST,4.96,-38.94,22,01 Sep 2021,30 Sep 2021,50506497700,404283200,17229,H111,2021,09
95,BFIN,-10.27,51.13,22,01 Sep 2021,30 Sep 2021,1675761794500,1573034600,166443,G211,2021,09
96,BGTG,-17.74,148.78,22,01 Sep 2021,30 Sep 2021,554816648700,2422307700,180788,G111,2021,09
97,BHAT,7.89,696.12,22,01 Sep 2021,30 Sep 2021,157289476500,210661700,6371,G413,2021,09
98,BHIT,-25.45,41.38,22,01 Sep 2021,30 Sep 2021,790634674100,8073444600,200172,C311,2021,09
99,BIKA,-28.65,-2.31,22,01 Sep 2021,30 Sep 2021,11108791600,38350300,19985,H111,2021,09
100,BIMA,37.88,225.0,22,01 Sep 2021,30 Sep 2021,240670207800,1431203800,139070,E412,2021,09
101,BINA,-19.65,449.25,22,01 Sep 2021,30 Sep 2021,97194006000,23225300,14828,G111,2021,09
102,BIPI,0.0,0.0,22,01 Sep 2021,30 Sep 2021,30713548000,611366100,9085,A111,2021,09
103,BIPP,7.55,-35.23,22,01 Sep 2021,30 Sep 2021,34327480100,577989900,22325,H111,2021,09
104,BIRD,17.06,-56.97,22,01 Sep 2021,30 Sep 2021,52044304500,44046800,9533,K132,2021,09
105,BISI,4.64,-39.4,22,01 Sep 2021,30 Sep 2021,5169213000,5163200,3301,D232,2021,09
106,BJBR,10.12,-33.66,22,01 Sep 2021,30 Sep 2021,145835086500,111422900,35506,G111,2021,09
107,BJTM,0.7,4.35,22,01 Sep 2021,30 Sep 2021,98317417000,137694600,33713,G111,2021,09
108,BKDP,2.0,-16.39,22,01 Sep 2021,30 Sep 2021,2695665100,52131400,5102,H111,2021,09
109,BKSL,13.21,-44.95,22,01 Sep 2021,30 Sep 2021,491082949900,7723005800,130298,H111,2021,09
110,BKSW,-21.79,0.55,22,01 Sep 2021,30 Sep 2021,106171449900,497174600,38333,G111,2021,09
111,BLTA,0.0,-74.49,22,01 Sep 2021,30 Sep 2021,91670000,1833400,524,K211,2021,09
112,BLTZ,14.0,-27.23,22,01 Sep 2021,30 Sep 2021,220870000,65100,284,E514,2021,09
113,BLUE,2.8,465.38,22,01 Sep 2021,30 Sep 2021,2950619500,3946400,2693,C223,2021,09
114,BMAS,-4.96,238.32,22,01 Sep 2021,30 Sep 2021,1690309000,1293300,1531,G111,2021,09
115,BMHS,-1.79,222.06,22,01 Sep 2021,30 Sep 2021,1251522964000,1141932900,108348,F121,2021,09
116,BMRI,0.82,-16.61,22,01 Sep 2021,30 Sep 2021,4709021690000,770940800,139151,G111,2021,09
117,BMSR,3.87,10.59,22,01 Sep 2021,30 Sep 2021,27138175700,134574500,28617,B111,2021,09
118,BMTR,-6.38,9.09,22,01 Sep 2021,30 Sep 2021,173958007600,641630400,40830,C311,2021,09
119,BNBA,-15.28,358.63,22,01 Sep 2021,30 Sep 2021,189445689500,135390300,41802,G111,2021,09
120,BNBR,0.0,0.0,22,01 Sep 2021,30 Sep 2021,53975000,1079500,385,C311,2021,09
121,BNGA,-3.47,6.56,22,01 Sep 2021,30 Sep 2021,140901207000,141826300,21331,G111,2021,09
122,BNII,-2.34,62.14,22,01 Sep 2021,30 Sep 2021,8294369000,24614200,5058,G111,2021,09
123,BNLI,-2.51,179.2,22,01 Sep 2021,30 Sep 2021,23684955000,13144200,9145,G111,2021,09
124,BOGA,2.54,103.6,22,01 Sep 2021,30 Sep 2021,3408393533500,2507374300,92940,E745,2021,09
125,BOLA,-18.5,302.86,22,01 Sep 2021,30 Sep 2021,270394767500,367545200,35358,E514,2021,09
126,BOLT,4.62,-29.9,22,01 Sep 2021,30 Sep 2021,56102500,85500,220,E111,2021,09
127,BOSS,50.72,-95.67,22,01 Sep 2021,30 Sep 2021,677597750800,6870757700,340050,A121,2021,09
128,BPFI,-4.76,53.85,22,01 Sep 2021,30 Sep 2021,76123500,76000,11,G211,2021,09
129,BPII,-4.08,-27.69,22,01 Sep 2021,30 Sep 2021,43942181000,9251000,29,G511,2021,09
130,BPTR,5.29,108.14,22,01 Sep 2021,30 Sep 2021,15992890400,81118800,18756,K132,2021,09
131,BRAM,6.96,0.82,22,01 Sep 2021,30 Sep 2021,167367500,27500,107,E112,2021,09
132,BRIS,-8.11,288.57,22,01 Sep 2021,30 Sep 2021,1359725894000,644074000,208019,G111,2021,09
133,BRMS,6.9,86.0,22,01 Sep 2021,30 Sep 2021,898038770800,9731941500,105562,B146,2021,09
134,BRNA,-0.36,15.42,22,01 Sep 2021,30 Sep 2021,127866000,94000,128,B131,2021,09
135,BRPT,-9.39,-59.62,22,01 Sep 2021,30 Sep 2021,854849863000,858889600,88507,B111,2021,09
136,BSDE,4.17,-20.32,22,01 Sep 2021,30 Sep 2021,709791264500,719676700,75127,H111,2021,09
137,BSIM,-16.28,63.64,22,01 Sep 2021,30 Sep 2021,22769230000,22340600,8146,G111,2021,09
138,BSSR,34.47,0.85,22,01 Sep 2021,30 Sep 2021,11399109000,5000200,6612,A121,2021,09
139,BSWD,0.0,0.0,22,01 Sep 2021,30 Sep 2021,0,0,0,G111,2021,09
140,BTEK,0.0,-66.67,22,01 Sep 2021,30 Sep 2021,10600000,212000,262,D232,2021,09
141,BTEL,0.0,0.0,22,01 Sep 2021,30 Sep 2021,0,0,0,J321,2021,09
142,BTON,4.94,121.74,22,01 Sep 2021,30 Sep 2021,1507616800,3055000,1703,B144,2021,09
143,BTPN,-1.07,-19.48,22,01 Sep 2021,30 Sep 2021,2070401000,745100,780,G111,2021,09
144,BTPS,23.93,93.31,22,01 Sep 2021,30 Sep 2021,601419234000,187194100,61168,G111,2021,09
145,BUDI,-10.53,77.08,22,01 Sep 2021,30 Sep 2021,73978489500,397767400,44657,D222,2021,09
146,BUKA,-8.99,1.18,22,01 Sep 2021,30 Sep 2021,4162575219000,4784087300,342862,I111,2021,09
147,BUKK,3.0,-45.79,22,01 Sep 2021,30 Sep 2021,283196000,279100,437,J211,2021,09
148,BULL,5.43,132.48,22,01 Sep 2021,30 Sep 2021,955109218600,3569269900,69001,A112,2021,09
149,BUMI,22.22,-35.92,22,01 Sep 2021,30 Sep 2021,596020019200,9489974200,105406,A121,2021,09
150,BUVA,0.0,-70.87,22,01 Sep 2021,30 Sep 2021,0,0,0,E512,2021,09
151,BVIC,-7.93,-20.53,22,01 Sep 2021,30 Sep 2021,23924856300,148591100,15138,G111,2021,09
152,BWPT,13.33,-48.17,22,01 Sep 2021,30 Sep 2021,304936897800,3572904500,101232,D232,2021,09
153,BYAN,98.65,48.18,22,01 Sep 2021,30 Sep 2021,69930155000,3304400,5730,A121,2021,09
154,CAKK,47.06,6.38,22,01 Sep 2021,30 Sep 2021,291322135900,2956309000,172621,C121,2021,09
155,CAMP,-12.57,-15.61,22,01 Sep 2021,30 Sep 2021,41885373800,128185400,24512,D221,2021,09
156,CANI,1.53,-49.62,22,01 Sep 2021,30 Sep 2021,6570351400,46162900,11347,A122,2021,09
157,CARE,2.86,319.42,22,01 Sep 2021,30 Sep 2021,4113114078200,9686992900,143679,F121,2021,09
158,CARS,0.0,-98.21,22,01 Sep 2021,30 Sep 2021,67065000,1341300,380,E745,2021,09
159,CASA,2.07,27.1,22,01 Sep 2021,30 Sep 2021,34396400,88100,43,G511,2021,09
160,CASH,-25.39,-58.86,22,01 Sep 2021,30 Sep 2021,97277699800,614648100,74890,I111,2021,09
161,CASS,35.76,-36.9,22,01 Sep 2021,30 Sep 2021,11463951800,29865100,3213,J111,2021,09
162,CBMF,86.27,-40.62,22,01 Sep 2021,30 Sep 2021,195776922500,1918933900,130057,E211,2021,09
163,CCSI,17.47,134.0,22,01 Sep 2021,30 Sep 2021,35452832700,63758300,16371,C131,2021,09
164,CEKA,-0.28,30.55,22,01 Sep 2021,30 Sep 2021,1181984000,662400,1113,D222,2021,09
165,CENT,-23.08,225.58,22,01 Sep 2021,30 Sep 2021,525000643600,1580531800,128669,J321,2021,09
166,CFIN,-6.47,-17.2,22,01 Sep 2021,30 Sep 2021,15283273000,56627000,7340,G211,2021,09
167,CINT,-0.52,-32.75,22,01 Sep 2021,30 Sep 2021,73690900,392100,391,E211,2021,09
168,CITA,-5.69,53.26,22,01 Sep 2021,30 Sep 2021,419015000,142200,106,B141,2021,09
169,CITY,8.33,-64.07,22,01 Sep 2021,30 Sep 2021,2690552800,16891700,5827,H111,2021,09
170,CLAY,5.13,355.56,22,01 Sep 2021,30 Sep 2021,44600500,56200,123,E512,2021,09
171,CLEO,0.44,60.56,22,01 Sep 2021,30 Sep 2021,47997580600,105707200,12007,D212,2021,09
172,CLPI,-1.9,60.94,22,01 Sep 2021,30 Sep 2021,1512580000,1455600,1560,B113,2021,09
173,CMNP,-24.16,-3.12,22,01 Sep 2021,30 Sep 2021,12518712500,8820500,1550,J112,2021,09
174,CMPP,0.0,-11.54,22,01 Sep 2021,30 Sep 2021,0,0,0,K111,2021,09
175,CNKO,0.0,0.0,22,01 Sep 2021,30 Sep 2021,158015000,3160300,106,A122,2021,09
176,CNTB,0.0,0.0,22,01 Sep 2021,30 Sep 2021,0,0,0,E413,2021,09
177,CNTX,-1.6,-61.02,22,01 Sep 2021,30 Sep 2021,101044600,552000,446,E413,2021,09
178,COCO,-15.44,27.27,22,01 Sep 2021,30 Sep 2021,81235904200,281107000,18182,D222,2021,09
179,COWL,0.0,-88.04,22,01 Sep 2021,30 Sep 2021,0,0,0,H111,2021,09
180,CPIN,0.39,-11.07,22,01 Sep 2021,30 Sep 2021,710075802500,110056400,62055,D231,2021,09
181,CPRI,0.0,-60.0,22,01 Sep 2021,30 Sep 2021,0,0,0,H111,2021,09
182,CPRO,0.0,0.0,22,01 Sep 2021,30 Sep 2021,0,0,0,D231,2021,09
183,CSAP,2.8,0.92,22,01 Sep 2021,30 Sep 2021,645381000,1183600,372,E743,2021,09
184,CSIS,35.21,-69.62,22,01 Sep 2021,30 Sep 2021,178682831800,1864842200,102483,H111,2021,09
185,CSMI,-1.8,1568.37,22,01 Sep 2021,30 Sep 2021,30828000,9700,58,E515,2021,09
186,CSRA,35.44,242.4,22,01 Sep 2021,30 Sep 2021,21811139400,57362100,12763,D232,2021,09
187,CTBN,7.48,-19.77,22,01 Sep 2021,30 Sep 2021,271320000,80100,350,B144,2021,09
188,CTRA,6.86,-7.43,22,01 Sep 2021,30 Sep 2021,594841111500,639075900,70649,H111,2021,09
189,CTTH,0.0,-57.98,22,01 Sep 2021,30 Sep 2021,17843548600,343348200,11380,C121,2021,09
190,DADA,0.0,-50.98,22,01 Sep 2021,30 Sep 2021,50668416900,1002812000,24766,H111,2021,09
191,DART,1.9,-11.57,22,01 Sep 2021,30 Sep 2021,51063600,254500,166,H111,2021,09
192,DAYA,4.8,24.76,22,01 Sep 2021,30 Sep 2021,12970126400,50284200,1696,D111,2021,09
193,DCII,-9.66,10804.76,22,01 Sep 2021,30 Sep 2021,14535592500,317000,2110,I121,2021,09
194,DEAL,0.0,-90.57,22,01 Sep 2021,30 Sep 2021,30298584900,596992000,8090,K211,2021,09
195,DEFI,3.86,-33.52,22,01 Sep 2021,30 Sep 2021,183347500,138500,271,G211,2021,09
196,DEWA,0.0,0.0,22,01 Sep 2021,30 Sep 2021,591735000,11834700,1042,A132,2021,09
197,DFAM,15.62,-57.95,22,01 Sep 2021,30 Sep 2021,45227415200,121824100,13409,E512,2021,09
198,DGIK,1.32,54.0,22,01 Sep 2021,30 Sep 2021,34135817900,448945400,21636,J211,2021,09
199,DGNS,-5.85,302.5,22,01 Sep 2021,30 Sep 2021,208167358500,249800400,34918,F121,2021,09
200,DIGI,-18.75,-71.11,22,01 Sep 2021,30 Sep 2021,95640131000,177364100,11834,E614,2021,09
201,DILD,8.55,-46.43,22,01 Sep 2021,30 Sep 2021,50469438400,311130700,12285,H111,2021,09
202,DIVA,-54.06,-33.23,22,01 Sep 2021,30 Sep 2021,44976377000,19564400,10174,I111,2021,09
203,DKFT,0.76,-56.54,22,01 Sep 2021,30 Sep 2021,35932258600,264427400,20192,B146,2021,09
204,DLTA,-7.02,-32.55,22,01 Sep 2021,30 Sep 2021,21846201000,5787900,4369,D211,2021,09
205,DMAS,3.19,22.01,22,01 Sep 2021,30 Sep 2021,83523868100,435872700,45366,H111,2021,09
206,DMMX,-13.08,1113.04,22,01 Sep 2021,30 Sep 2021,1365521463000,457036300,129361,I121,2021,09
207,DMND,3.4,-16.94,22,01 Sep 2021,30 Sep 2021,216907000,281100,452,D112,2021,09
208,DNAR,-16.27,0.72,22,01 Sep 2021,30 Sep 2021,90273782800,266849700,42197,G111,2021,09
209,DNET,-0.31,-3.65,22,01 Sep 2021,30 Sep 2021,1291539000,405000,550,G512,2021,09
210,DOID,14.58,-37.14,22,01 Sep 2021,30 Sep 2021,939186729400,2914437700,143223,A132,2021,09
211,DPNS,2.29,13.29,22,01 Sep 2021,30 Sep 2021,1055736000,3069400,1023,B113,2021,09
212,DPUM,0.0,-60.94,22,01 Sep 2021,30 Sep 2021,0,0,0,D231,2021,09
213,DSFI,69.86,22.77,22,01 Sep 2021,30 Sep 2021,212470330100,1882229900,117586,D231,2021,09
214,DSNG,1.89,31.71,22,01 Sep 2021,30 Sep 2021,326863390700,635222600,94727,D232,2021,09
215,DSSA,0.0,29.63,22,01 Sep 2021,30 Sep 2021,129450000,7400,15,A121,2021,09
216,DUCK,0.0,-88.72,22,01 Sep 2021,30 Sep 2021,0,0,0,E515,2021,09
217,DUTI,-2.94,-24.83,22,01 Sep 2021,30 Sep 2021,150885000,45700,158,H111,2021,09
218,DVLA,0.82,26.29,22,01 Sep 2021,30 Sep 2021,1561607000,635500,701,F211,2021,09
219,DWGL,-1.49,176.39,22,01 Sep 2021,30 Sep 2021,994898800,5066800,1378,A122,2021,09
220,DYAN,31.82,12.99,22,01 Sep 2021,30 Sep 2021,324655788000,3484416500,181197,C224,2021,09
221,EAST,6.45,-50.38,22,01 Sep 2021,30 Sep 2021,21709181900,310182300,23834,E512,2021,09
222,ECII,1.03,-12.83,22,01 Sep 2021,30 Sep 2021,34767500,35400,23,E742,2021,09
223,EDGE,-3.12,258.31,22,01 Sep 2021,30 Sep 2021,6010087500,224500,1425,I121,2021,09
224,EKAD,2.51,67.25,22,01 Sep 2021,30 Sep 2021,8710301500,6192700,5059,B113,2021,09
225,ELSA,17.69,-11.05,22,01 Sep 2021,30 Sep 2021,632455636800,2182519500,125642,A131,2021,09
226,ELTY,0.0,0.0,22,01 Sep 2021,30 Sep 2021,0,0,0,H111,2021,09
227,EMDE,8.89,-22.83,22,01 Sep 2021,30 Sep 2021,19256500,100600,44,H111,2021,09
228,EMTK,-19.82,-79.29,22,01 Sep 2021,30 Sep 2021,1086674679000,560559700,125933,I111,2021,09
229,ENRG,16.36,156.0,22,01 Sep 2021,30 Sep 2021,942258612500,7690954200,81861,A111,2021,09
230,ENVY,0.0,-86.49,22,01 Sep 2021,30 Sep 2021,0,0,0,I121,2021,09
231,ENZO,0.0,-52.38,22,01 Sep 2021,30 Sep 2021,18559719900,359903100,14033,D231,2021,09
232,EPAC,8.0,-50.91,22,01 Sep 2021,30 Sep 2021,40553631400,672747100,30569,B131,2021,09
233,EPMT,-1.74,7.62,22,01 Sep 2021,30 Sep 2021,3589905000,1582500,1343,D111,2021,09
234,ERAA,0.0,-72.5,22,01 Sep 2021,30 Sep 2021,1260370791000,2104157100,138096,E742,2021,09
235,ERTX,5.52,54.03,22,01 Sep 2021,30 Sep 2021,6746916500,32852000,8042,E411,2021,09
236,ESIP,13.64,-53.99,22,01 Sep 2021,30 Sep 2021,72065082400,863472300,62865,B131,2021,09
237,ESSA,-7.32,-5.59,22,01 Sep 2021,30 Sep 2021,391811382800,1247165700,75947,B111,2021,09
238,ESTA,2.88,-10.83,22,01 Sep 2021,30 Sep 2021,866784200,7208100,1816,E512,2021,09
239,ESTI,27.27,72.84,22,01 Sep 2021,30 Sep 2021,119742221500,777251100,72245,E413,2021,09
240,ETWA,0.0,-23.46,22,01 Sep 2021,30 Sep 2021,0,0,0,A221,2021,09
241,EXCL,13.86,53.54,22,01 Sep 2021,30 Sep 2021,1561811582000,538885000,123996,J321,2021,09
242,FAPA,1.72,60.87,22,01 Sep 2021,30 Sep 2021,4602004000,1577600,235,D232,2021,09
243,FAST,0.51,-41.32,22,01 Sep 2021,30 Sep 2021,511500500,528300,304,E515,2021,09
244,FASW,0.0,-2.25,22,01 Sep 2021,30 Sep 2021,0,0,0,B131,2021,09
245,FILM,5.03,-44.71,22,01 Sep 2021,30 Sep 2021,103886741400,289320900,42636,E621,2021,09
246,FIMP,-7.84,-62.4,22,01 Sep 2021,30 Sep 2021,587793500,12075500,5000,J211,2021,09
247,FIRE,19.88,-92.45,22,01 Sep 2021,30 Sep 2021,178333662000,318835500,60940,A122,2021,09
248,FISH,-29.15,84.11,22,01 Sep 2021,30 Sep 2021,1566427500,177800,858,D232,2021,09
249,FITT,16.8,43.14,22,01 Sep 2021,30 Sep 2021,17089092600,117965400,3362,E512,2021,09
250,FLMC,-23.77,70.0,22,01 Sep 2021,30 Sep 2021,22174419000,60595500,17658,D421,2021,09
251,FMII,0.0,-38.0,22,01 Sep 2021,30 Sep 2021,164206100,376900,491,H111,2021,09
