,Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
40,ARMY,-3.6,-15.72,15,10 Jun 2019,28 Jun 2019,678881993800,2738220500,8024,,2019,06
41,ARNA,-0.99,19.05,15,10 Jun 2019,28 Jun 2019,2286845500,4444700,352,,2019,06
42,ARTA,-1.62,-72.21,15,10 Jun 2019,28 Jun 2019,8564000,21100,60,,2019,06
43,ARTI,0.0,0.0,15,10 Jun 2019,28 Jun 2019,7935000,158700,70,,2019,06
44,ARTO,9.15,-9.24,15,10 Jun 2019,28 Jun 2019,27628600,179600,147,,2019,06
45,ASBI,10.32,36.8,15,10 Jun 2019,28 Jun 2019,2148400,7000,19,,2019,06
46,ASDM,2.34,-6.01,15,10 Jun 2019,28 Jun 2019,103367500,93200,75,,2019,06
47,ASGR,-2.82,-9.4,15,10 Jun 2019,28 Jun 2019,1887738500,1585400,1081,,2019,06
48,ASII,0.0,-9.42,15,10 Jun 2019,28 Jun 2019,3377334580000,451948600,79546,,2019,06
49,ASJT,9.35,-35.0,15,10 Jun 2019,28 Jun 2019,1990200600,8204300,1160,,2019,06
50,ASMI,19.02,38.57,15,10 Jun 2019,28 Jun 2019,16893839500,18652400,4433,,2019,06
51,ASRI,4.94,8.97,15,10 Jun 2019,28 Jun 2019,47748987800,141971600,11878,,2019,06
52,ASRM,5.5,-2.13,15,10 Jun 2019,28 Jun 2019,163781000,77500,31,,2019,06
53,ASSA,4.35,130.77,15,10 Jun 2019,28 Jun 2019,85513217000,105601500,5773,,2019,06
54,ATIC,2.34,-2.78,15,10 Jun 2019,28 Jun 2019,37444500,42700,38,,2019,06
55,ATPK,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
56,AUTO,-1.03,-2.04,15,10 Jun 2019,28 Jun 2019,27579467000,18991600,3829,,2019,06
57,BABP,0.0,0.0,15,10 Jun 2019,28 Jun 2019,33380000,667600,598,,2019,06
58,BACA,-3.38,-4.67,15,10 Jun 2019,28 Jun 2019,2220806000,8507300,526,,2019,06
59,BAJA,0.0,-12.39,15,10 Jun 2019,28 Jun 2019,151156200,1532100,434,,2019,06
60,BALI,-6.18,7.05,15,10 Jun 2019,28 Jun 2019,84092038000,49606700,76,,2019,06
61,BAPA,0.0,-16.51,15,10 Jun 2019,28 Jun 2019,310913200,3357300,620,,2019,06
62,BATA,-0.84,-1.67,15,10 Jun 2019,28 Jun 2019,371731000,617400,464,,2019,06
63,BAYU,-17.79,-30.75,15,10 Jun 2019,28 Jun 2019,144370500,97800,195,,2019,06
64,BBCA,3.01,15.29,15,10 Jun 2019,28 Jun 2019,6936978042500,235770300,133085,,2019,06
65,BBHI,0.0,-0.58,15,10 Jun 2019,28 Jun 2019,226204500,1329500,95,,2019,06
66,BBKP,11.43,14.71,15,10 Jun 2019,28 Jun 2019,55266501800,178915600,15123,,2019,06
67,BBLD,10.17,10.17,15,10 Jun 2019,28 Jun 2019,7469800,15300,24,,2019,06
68,BBMD,0.0,16.67,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
69,BBNI,9.52,4.55,15,10 Jun 2019,28 Jun 2019,3201444725000,365129200,80876,,2019,06
70,BBRI,6.34,19.13,15,10 Jun 2019,28 Jun 2019,7197252659000,1682911100,160620,,2019,06
71,BBRM,0.0,0.0,15,10 Jun 2019,28 Jun 2019,10150000,203000,6,,2019,06
72,BBTN,-0.4,-3.15,15,10 Jun 2019,28 Jun 2019,1233545774000,476401200,65975,,2019,06
73,BBYB,2.94,-1.41,15,10 Jun 2019,28 Jun 2019,543306800,1944100,267,,2019,06
74,BCAP,11.76,76.16,15,10 Jun 2019,28 Jun 2019,621848600,2449700,857,,2019,06
75,BCIC,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
76,BCIP,2.53,-8.99,15,10 Jun 2019,28 Jun 2019,4739494700,57206300,3738,,2019,06
77,BDMN,3.67,-36.84,15,10 Jun 2019,28 Jun 2019,1659680738000,360781100,84672,,2019,06
78,BEEF,14.13,-38.24,15,10 Jun 2019,28 Jun 2019,27802678800,139245500,11374,,2019,06
79,BEKS,0.0,0.0,15,10 Jun 2019,28 Jun 2019,150015000,3000300,203,,2019,06
80,BELL,-25.67,85.83,15,10 Jun 2019,28 Jun 2019,1788114200,3371100,1975,,2019,06
81,BEST,25.41,47.12,15,10 Jun 2019,28 Jun 2019,118640743200,409751800,22429,,2019,06
82,BFIN,-6.25,-9.77,15,10 Jun 2019,28 Jun 2019,17075808000,28391800,2682,,2019,06
83,BGTG,1.37,-9.76,15,10 Jun 2019,28 Jun 2019,4081818900,54014500,13010,,2019,06
84,BHIT,3.9,37.93,15,10 Jun 2019,28 Jun 2019,64590622300,795461800,22876,,2019,06
85,BIKA,-4.5,-18.46,15,10 Jun 2019,28 Jun 2019,65955000,311600,219,,2019,06
86,BIMA,0.0,-10.71,15,10 Jun 2019,28 Jun 2019,21629900,428300,121,,2019,06
87,BINA,5.88,47.76,15,10 Jun 2019,28 Jun 2019,5590489500,5758200,740,,2019,06
88,BIPI,0.0,0.0,15,10 Jun 2019,28 Jun 2019,3392652900,67330200,2181,,2019,06
89,BIPP,6.1,-1.14,15,10 Jun 2019,28 Jun 2019,828508700,10007600,137,,2019,06
90,BIRD,-5.35,-1.39,15,10 Jun 2019,28 Jun 2019,40240481000,14018600,4407,,2019,06
91,BISI,0.34,-11.94,15,10 Jun 2019,28 Jun 2019,21188829000,14320600,3847,,2019,06
92,BJBR,5.96,-17.56,15,10 Jun 2019,28 Jun 2019,343348609500,206995400,11381,,2019,06
93,BJTM,2.42,-7.97,15,10 Jun 2019,28 Jun 2019,65602954000,105190700,10493,,2019,06
94,BKDP,3.57,-4.92,15,10 Jun 2019,28 Jun 2019,123305900,2127100,305,,2019,06
95,BKSL,4.07,17.43,15,10 Jun 2019,28 Jun 2019,416482657800,3189979200,38546,,2019,06
96,BKSW,-3.16,1.1,15,10 Jun 2019,28 Jun 2019,13085900,70400,42,,2019,06
97,BLTA,0.0,-74.49,15,10 Jun 2019,28 Jun 2019,8240000,164800,99,,2019,06
98,BLTZ,-23.23,-19.15,15,10 Jun 2019,28 Jun 2019,760000,200,2,,2019,06
99,BMAS,-10.71,-18.48,15,10 Jun 2019,28 Jun 2019,218732600,714000,222,,2019,06
100,BMRI,4.56,8.81,15,10 Jun 2019,28 Jun 2019,5474028717500,691939200,70755,,2019,06
101,BMSR,-0.83,-30.0,15,10 Jun 2019,28 Jun 2019,70443800,585800,97,,2019,06
102,BMTR,-9.22,54.55,15,10 Jun 2019,28 Jun 2019,579619383400,1425770000,83313,,2019,06
103,BNBA,0.0,0.0,15,10 Jun 2019,28 Jun 2019,400134200,1401100,345,,2019,06
104,BNBR,0.0,0.0,15,10 Jun 2019,28 Jun 2019,247860000,4957200,100,,2019,06
105,BNGA,16.75,21.86,15,10 Jun 2019,28 Jun 2019,153527334000,142060600,17919,,2019,06
106,BNII,3.39,18.45,15,10 Jun 2019,28 Jun 2019,3597042400,14710000,1967,,2019,06
107,BNLI,-1.89,24.8,15,10 Jun 2019,28 Jun 2019,220639020000,271320200,20082,,2019,06
108,BOGA,-4.58,5.04,15,10 Jun 2019,28 Jun 2019,47198655000,63745300,11508,,2019,06
109,BOLT,5.45,-10.31,15,10 Jun 2019,28 Jun 2019,1473402500,1751800,1807,,2019,06
110,BORN,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
111,BOSS,3.65,-23.12,15,10 Jun 2019,28 Jun 2019,77882965000,43977500,1192,,2019,06
112,BPFI,30.0,20.0,15,10 Jun 2019,28 Jun 2019,217744000,303900,34,,2019,06
113,BPII,4.44,8.46,15,10 Jun 2019,28 Jun 2019,60375000,8500,8,,2019,06
114,BPTR,10.0,15.12,15,10 Jun 2019,28 Jun 2019,9843965400,92909500,21441,,2019,06
115,BRAM,63.64,77.05,15,10 Jun 2019,28 Jun 2019,808242500,83000,38,,2019,06
116,BRIS,-1.94,-3.81,15,10 Jun 2019,28 Jun 2019,35891723200,70949500,10064,,2019,06
117,BRMS,0.0,0.0,15,10 Jun 2019,28 Jun 2019,179185000,3583700,325,,2019,06
118,BRNA,2.33,-8.33,15,10 Jun 2019,28 Jun 2019,110000,100,1,,2019,06
119,BRPT,-2.73,34.31,15,10 Jun 2019,28 Jun 2019,1203326184000,365259200,56764,,2019,06
120,BSDE,13.7,22.31,15,10 Jun 2019,28 Jun 2019,408554257500,278260300,42697,,2019,06
121,BSIM,10.71,12.73,15,10 Jun 2019,28 Jun 2019,731452000,1302200,148,,2019,06
122,BSSR,-15.76,-26.92,15,10 Jun 2019,28 Jun 2019,250243500,140500,175,,2019,06
123,BSWD,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
124,BTEK,-3.51,-26.67,15,10 Jun 2019,28 Jun 2019,34439720800,321669900,1880,,2019,06
125,BTEL,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
126,BTON,7.34,1.74,15,10 Jun 2019,28 Jun 2019,649446200,2836300,701,,2019,06
127,BTPN,-1.36,5.23,15,10 Jun 2019,28 Jun 2019,10248313000,2863900,738,,2019,06
128,BTPS,21.05,92.2,15,10 Jun 2019,28 Jun 2019,1855000142000,599940800,88341,,2019,06
129,BUDI,3.96,9.38,15,10 Jun 2019,28 Jun 2019,4140346100,38975200,2359,,2019,06
130,BUKK,-2.54,1.05,15,10 Jun 2019,28 Jun 2019,401348500,209500,235,,2019,06
131,BULL,4.71,70.94,15,10 Jun 2019,28 Jun 2019,71640113900,363867200,11295,,2019,06
132,BUMI,0.85,15.53,15,10 Jun 2019,28 Jun 2019,494430701700,4030594500,50606,,2019,06
133,BUVA,-13.91,-51.94,15,10 Jun 2019,28 Jun 2019,29014440800,265687300,5805,,2019,06
134,BVIC,-2.31,-11.05,15,10 Jun 2019,28 Jun 2019,180114500,1062100,336,,2019,06
135,BWPT,5.88,-1.22,15,10 Jun 2019,28 Jun 2019,18706624100,116077300,6368,,2019,06
136,BYAN,3.17,-1.89,15,10 Jun 2019,28 Jun 2019,2193110000,118300,103,,2019,06
137,CAKK,3.7,19.15,15,10 Jun 2019,28 Jun 2019,13097786700,118427700,17185,,2019,06
138,CAMP,-4.35,58.96,15,10 Jun 2019,28 Jun 2019,13701625000,25638900,5754,,2019,06
139,CANI,0.0,-40.53,15,10 Jun 2019,28 Jun 2019,109900,700,3,,2019,06
140,CARS,-90.38,-91.07,15,10 Jun 2019,28 Jun 2019,21915519800,74891100,2127,,2019,06
141,CASA,2.76,20.0,15,10 Jun 2019,28 Jun 2019,56371072400,152860600,17857,,2019,06
142,CASS,0.0,2.82,15,10 Jun 2019,28 Jun 2019,11093500,15400,16,,2019,06
143,CEKA,17.31,10.91,15,10 Jun 2019,28 Jun 2019,6311948500,4343200,2809,,2019,06
144,CENT,4.65,4.65,15,10 Jun 2019,28 Jun 2019,57854996400,597741700,45067,,2019,06
145,CFIN,0.0,-1.27,15,10 Jun 2019,28 Jun 2019,3250541200,10342500,846,,2019,06
146,CINT,-8.97,-7.04,15,10 Jun 2019,28 Jun 2019,146240600,525800,73,,2019,06
147,CITA,6.67,-13.04,15,10 Jun 2019,28 Jun 2019,321121000,202700,93,,2019,06
148,CITY,-20.28,-42.71,15,10 Jun 2019,28 Jun 2019,85893400,333700,202,,2019,06
149,CKRA,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
150,CLAY,0.0,1666.67,15,10 Jun 2019,28 Jun 2019,3491204000,1099500,182,,2019,06
151,CLEO,2.11,36.62,15,10 Jun 2019,28 Jun 2019,61652761800,159790300,9771,,2019,06
152,CLPI,3.33,21.09,15,10 Jun 2019,28 Jun 2019,8537888500,10640100,2152,,2019,06
153,CMNP,2.02,-1.56,15,10 Jun 2019,28 Jun 2019,1239119000,1003100,526,,2019,06
154,CMPP,0.51,-5.77,15,10 Jun 2019,28 Jun 2019,917734800,4677600,1443,,2019,06
155,CNKO,0.0,0.0,15,10 Jun 2019,28 Jun 2019,18400000,368000,575,,2019,06
156,CNTB,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
157,CNTX,19.57,16.53,15,10 Jun 2019,28 Jun 2019,65781000,134300,79,,2019,06
158,COCO,0.0,367.17,15,10 Jun 2019,28 Jun 2019,103737300000,112151300,3129,,2019,06
159,COWL,-1.83,-48.8,15,10 Jun 2019,28 Jun 2019,506642200,2397300,1563,,2019,06
160,CPIN,-3.47,-34.53,15,10 Jun 2019,28 Jun 2019,984927035000,211342900,84458,,2019,06
161,CPRI,5.63,-40.0,15,10 Jun 2019,28 Jun 2019,32497618600,432064900,30881,,2019,06
162,CPRO,0.0,0.0,15,10 Jun 2019,28 Jun 2019,58515000,1170300,182,,2019,06
163,CSAP,3.51,8.26,15,10 Jun 2019,28 Jun 2019,1820532500,3135100,383,,2019,06
164,CSIS,23.46,-68.35,15,10 Jun 2019,28 Jun 2019,40094816600,389603700,86847,,2019,06
165,CTBN,0.0,0.0,15,10 Jun 2019,28 Jun 2019,19350000,4500,1,,2019,06
166,CTRA,17.35,13.86,15,10 Jun 2019,28 Jun 2019,834523961000,764981600,62648,,2019,06
167,CTTH,-4.67,-14.29,15,10 Jun 2019,28 Jun 2019,705964800,6790100,857,,2019,06
168,DART,-11.29,36.36,15,10 Jun 2019,28 Jun 2019,29884600,89300,70,,2019,06
169,DAYA,3.54,11.43,15,10 Jun 2019,28 Jun 2019,15543600,68100,15,,2019,06
170,DEAL,19.87,70.75,15,10 Jun 2019,28 Jun 2019,220792129500,243525000,20393,,2019,06
171,DEFI,13.61,19.23,15,10 Jun 2019,28 Jun 2019,203264500,103000,212,,2019,06
172,DEWA,0.0,0.0,15,10 Jun 2019,28 Jun 2019,19790000,395800,39,,2019,06
173,DFAM,7.55,-2.84,15,10 Jun 2019,28 Jun 2019,7291494500,8898200,8523,,2019,06
174,DGIK,0.0,0.0,15,10 Jun 2019,28 Jun 2019,1045000,20900,26,,2019,06
175,DIGI,0.0,-5.56,15,10 Jun 2019,28 Jun 2019,162748000,95900,112,,2019,06
176,DILD,17.79,24.68,15,10 Jun 2019,28 Jun 2019,81385597400,203154100,6327,,2019,06
177,DIVA,12.67,2.17,15,10 Jun 2019,28 Jun 2019,21493263000,6891600,1564,,2019,06
178,DKFT,7.94,-33.33,15,10 Jun 2019,28 Jun 2019,1046990500,5307200,560,,2019,06
179,DLTA,-2.44,27.27,15,10 Jun 2019,28 Jun 2019,2055325000,282100,480,,2019,06
180,DMAS,10.4,73.58,15,10 Jun 2019,28 Jun 2019,149239679800,555547400,21656,,2019,06
181,DNAR,-10.88,-5.07,15,10 Jun 2019,28 Jun 2019,68856800,259900,168,,2019,06
182,DNET,-5.66,-8.81,15,10 Jun 2019,28 Jun 2019,1865897000,607500,146,,2019,06
183,DOID,0.98,-1.9,15,10 Jun 2019,28 Jun 2019,128092920500,243633100,20974,,2019,06
184,DPNS,-0.65,-3.16,15,10 Jun 2019,28 Jun 2019,10966600,34800,41,,2019,06
185,DPUM,2.38,0.78,15,10 Jun 2019,28 Jun 2019,74988600,596700,286,,2019,06
186,DSFI,5.31,17.82,15,10 Jun 2019,28 Jun 2019,3944983500,33004200,6135,,2019,06
187,DSNG,-0.54,-9.76,15,10 Jun 2019,28 Jun 2019,2953688000,8175600,457,,2019,06
188,DSSA,0.0,7.41,15,10 Jun 2019,28 Jun 2019,7250000,500,1,,2019,06
189,DUCK,-1.68,-6.09,15,10 Jun 2019,28 Jun 2019,644480000,431800,1097,,2019,06
190,DUTI,81.4,56.61,15,10 Jun 2019,28 Jun 2019,269489500,64800,54,,2019,06
191,DVLA,-7.79,15.98,15,10 Jun 2019,28 Jun 2019,2204418000,955500,493,,2019,06
192,DWGL,-4.04,31.94,15,10 Jun 2019,28 Jun 2019,246249000,2527900,471,,2019,06
193,DYAN,13.91,70.13,15,10 Jun 2019,28 Jun 2019,19910390700,158127700,5268,,2019,06
194,ECII,0.0,-2.65,15,10 Jun 2019,28 Jun 2019,33409000,30500,11,,2019,06
195,EKAD,0.6,-1.17,15,10 Jun 2019,28 Jun 2019,2423145000,2895700,791,,2019,06
196,ELSA,8.62,9.88,15,10 Jun 2019,28 Jun 2019,111542915200,304017700,20138,,2019,06
197,ELTY,0.0,0.0,15,10 Jun 2019,28 Jun 2019,59110000,1182200,72,,2019,06
198,EMDE,-3.2,-4.72,15,10 Jun 2019,28 Jun 2019,254759000,1017100,121,,2019,06
199,EMTK,-2.53,-8.33,15,10 Jun 2019,28 Jun 2019,2735090000,373300,33,,2019,06
200,ENRG,7.27,18.0,15,10 Jun 2019,28 Jun 2019,38742800900,653562400,16242,,2019,06
201,EPMT,-0.83,14.29,15,10 Jun 2019,28 Jun 2019,267991000,108200,21,,2019,06
202,ERAA,63.4,-12.73,15,10 Jun 2019,28 Jun 2019,1735923012000,1089295500,157982,,2019,06
203,ERTX,5.83,2.42,15,10 Jun 2019,28 Jun 2019,9956400,85900,52,,2019,06
204,ESSA,0.66,-4.97,15,10 Jun 2019,28 Jun 2019,88071202000,281917600,23126,,2019,06
205,ESTI,2.17,16.05,15,10 Jun 2019,28 Jun 2019,3359116800,35268000,8135,,2019,06
206,ETWA,0.0,-16.05,15,10 Jun 2019,28 Jun 2019,12360300,172300,100,,2019,06
207,EXCL,4.2,50.51,15,10 Jun 2019,28 Jun 2019,315961250000,107834300,28748,,2019,06
208,FAST,12.39,46.71,15,10 Jun 2019,28 Jun 2019,129449000,53000,178,,2019,06
209,FASW,-1.18,8.04,15,10 Jun 2019,28 Jun 2019,7126947500,843000,780,,2019,06
210,FILM,-6.1,47.06,15,10 Jun 2019,28 Jun 2019,24770196000,24192200,899,,2019,06
211,FINN,0.0,0.0,15,10 Jun 2019,28 Jun 2019,16680000,333600,65,,2019,06
212,FIRE,-31.61,-38.45,15,10 Jun 2019,28 Jun 2019,1844924456000,358740500,7121,,2019,06
213,FISH,10.51,-19.7,15,10 Jun 2019,28 Jun 2019,92087000,29800,78,,2019,06
214,FMII,-10.79,-11.43,15,10 Jun 2019,28 Jun 2019,36773500,59200,70,,2019,06
215,FOOD,-6.67,14.07,15,10 Jun 2019,28 Jun 2019,707593300,4537400,1336,,2019,06
216,FORU,-2.04,-12.73,15,10 Jun 2019,28 Jun 2019,6151600,64200,24,,2019,06
217,FORZ,2.27,-2.17,15,10 Jun 2019,28 Jun 2019,161399030500,181357500,1906,,2019,06
218,FPNI,0.71,-11.88,15,10 Jun 2019,28 Jun 2019,1503247600,10586600,1218,,2019,06
219,FREN,12.68,310.26,15,10 Jun 2019,28 Jun 2019,333724947600,1047047900,53029,,2019,06
220,GAMA,0.0,-13.79,15,10 Jun 2019,28 Jun 2019,83885000,1677700,133,,2019,06
221,GDST,6.9,-1.06,15,10 Jun 2019,28 Jun 2019,1349746600,14209800,2501,,2019,06
222,GDYR,0.0,-2.06,15,10 Jun 2019,28 Jun 2019,2090000,1100,5,,2019,06
223,GEMA,3.01,8.23,15,10 Jun 2019,28 Jun 2019,236235400,693400,95,,2019,06
224,GEMS,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
225,GGRM,-4.47,-8.07,15,10 Jun 2019,28 Jun 2019,1580204862500,20390000,56591,,2019,06
226,GHON,-3.08,-4.55,15,10 Jun 2019,28 Jun 2019,193821000,130900,131,,2019,06
227,GIAA,-15.28,22.82,15,10 Jun 2019,28 Jun 2019,168860943200,413599000,44076,,2019,06
228,GJTL,7.52,10.0,15,10 Jun 2019,28 Jun 2019,63790727000,93728300,10340,,2019,06
229,GLOB,-3.23,-7.41,15,10 Jun 2019,28 Jun 2019,25562000,78400,84,,2019,06
230,GMCW,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
231,GMFI,-1.85,-1.85,15,10 Jun 2019,28 Jun 2019,35464263600,163599700,10280,,2019,06
232,GMTD,-0.51,31.33,15,10 Jun 2019,28 Jun 2019,90680000,4600,33,,2019,06
233,GOLD,17.15,3.7,15,10 Jun 2019,28 Jun 2019,51541900,103100,135,,2019,06
234,GOLL,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
235,GOOD,-2.15,-14.93,15,10 Jun 2019,28 Jun 2019,577414000,360600,643,,2019,06
236,GPRA,-1.03,-12.73,15,10 Jun 2019,28 Jun 2019,261433500,2689800,363,,2019,06
237,GREN,0.0,0.0,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
238,GSMF,-1.82,14.89,15,10 Jun 2019,28 Jun 2019,37311900,358000,132,,2019,06
239,GTBO,13.16,-27.73,15,10 Jun 2019,28 Jun 2019,197600300,1217800,369,,2019,06
240,GWSA,-4.52,33.8,15,10 Jun 2019,28 Jun 2019,494947600,2624100,242,,2019,06
241,GZCO,-1.96,0.0,15,10 Jun 2019,28 Jun 2019,2581523200,51597900,2606,,2019,06
242,HADE,0.0,0.0,15,10 Jun 2019,28 Jun 2019,525000,10500,8,,2019,06
243,HDFA,8.39,-45.42,15,10 Jun 2019,28 Jun 2019,73045900,452200,382,,2019,06
244,HDTX,0.0,-4.76,15,10 Jun 2019,28 Jun 2019,0,0,0,,2019,06
245,HEAL,-9.59,28.91,15,10 Jun 2019,28 Jun 2019,4105632000,1226200,1737,,2019,06
246,HELI,-11.46,40.5,15,10 Jun 2019,28 Jun 2019,2575841600,13922100,2437,,2019,06
247,HERO,-10.56,1.9,15,10 Jun 2019,28 Jun 2019,802337500,923900,243,,2019,06
248,HEXA,0.33,7.37,15,10 Jun 2019,28 Jun 2019,912239000,298700,253,,2019,06
249,HITS,5.19,1.43,15,10 Jun 2019,28 Jun 2019,726063000,1036400,81,,2019,06
250,HKMU,7.06,-2.15,15,10 Jun 2019,28 Jun 2019,108918766400,308352600,9971,,2019,06
251,HMSP,-7.1,-15.36,15,10 Jun 2019,28 Jun 2019,1222499837000,375126700,79908,,2019,06
252,HOKI,4.9,2.74,15,10 Jun 2019,28 Jun 2019,262995735000,357324400,19147,,2019,06
253,HOME,-20.0,-31.03,15,10 Jun 2019,28 Jun 2019,1144780044100,11251979600,38015,,2019,06
254,HOTL,6.08,88.24,15,10 Jun 2019,28 Jun 2019,14726374300,76669100,1402,,2019,06
255,HRME,54.61,315.24,15,10 Jun 2019,28 Jun 2019,39529456200,113100800,14722,,2019,06
256,HRTA,1.61,-17.65,15,10 Jun 2019,28 Jun 2019,1731793800,6778500,831,,2019,06
257,HRUM,3.83,6.43,15,10 Jun 2019,28 Jun 2019,103011268500,67899100,19339,,2019,06
258,IATA,0.0,0.0,15,10 Jun 2019,28 Jun 2019,1550000,31000,7,,2019,06
259,IBFN,0.0,-16.67,15,10 Jun 2019,28 Jun 2019,14568400,65100,86,,2019,06
260,IBST,0.0,0.0,15,10 Jun 2019,28 Jun 2019,66400000,8000,5,,2019,06
261,ICBP,3.57,-2.87,15,10 Jun 2019,28 Jun 2019,1077413172500,107357400,35641,,2019,06
262,ICON,-1.98,1.02,15,10 Jun 2019,28 Jun 2019,97785600,979200,100,,2019,06
263,IDPR,-1.97,-55.28,15,10 Jun 2019,28 Jun 2019,78127400,192700,109,,2019,06
264,IGAR,1.09,-3.12,15,10 Jun 2019,28 Jun 2019,76747800,206300,127,,2019,06
265,IIKP,-9.38,-75.83,15,10 Jun 2019,28 Jun 2019,141832293400,2414084900,16712,,2019,06
266,IKAI,-3.23,-11.76,15,10 Jun 2019,28 Jun 2019,17734362000,116500400,4372,,2019,06
