Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-6.0,-40.38,22,02 Oct 2023,31 Oct 2023,122419262500,17015300,16147,D232,2023,10
ABBA,-8.75,-23.96,22,02 Oct 2023,31 Oct 2023,115981732700,1424330200,68053,E614,2023,10
ABDA,-1.64,-13.98,22,02 Oct 2023,31 Oct 2023,600000,100,1,G412,2023,10
ABMM,-3.05,68.28,22,02 Oct 2023,31 Oct 2023,258107861000,63660500,34682,A121,2023,10
ACES,6.67,-46.31,22,02 Oct 2023,31 Oct 2023,1276224790500,1578253200,129340,E743,2023,10
ACST,-13.37,-88.75,22,02 Oct 2023,31 Oct 2023,433034007200,1993824200,121035,J211,2023,10
ADCP,-3.45,-56.92,22,02 Oct 2023,31 Oct 2023,14920342700,257258100,27786,H111,2023,10
ADES,1.65,1073.91,22,02 Oct 2023,31 Oct 2023,18356422500,1733800,2811,D212,2023,10
ADHI,-15.55,-74.64,22,02 Oct 2023,31 Oct 2023,211658650600,464333100,49837,J211,2023,10
ADMF,-0.95,14.56,22,02 Oct 2023,31 Oct 2023,23901767500,2269900,3612,G211,2023,10
ADMG,-2.65,-53.18,22,02 Oct 2023,31 Oct 2023,2192064100,14332600,3517,B111,2023,10
ADMR,-15.71,1000.0,22,02 Oct 2023,31 Oct 2023,1814036248500,1488677400,187701,A121,2023,10
ADRO,-10.18,110.7,22,02 Oct 2023,31 Oct 2023,2698077298000,994011200,236041,A121,2023,10
AEGS,-17.19,-47.0,22,02 Oct 2023,31 Oct 2023,8628148700,143152100,11586,E111,2023,10
AGAR,-20.59,22.73,22,02 Oct 2023,31 Oct 2023,1197000,8200,31,D231,2023,10
AGII,-11.52,131.62,22,02 Oct 2023,31 Oct 2023,7938807500,4653900,3069,B111,2023,10
AGRO,-26.32,-27.74,22,02 Oct 2023,31 Oct 2023,57694616400,214278500,29666,G111,2023,10
AGRS,-5.81,-65.97,22,02 Oct 2023,31 Oct 2023,10987346000,131098300,5141,G111,2023,10
AHAP,-3.7,22.35,22,02 Oct 2023,31 Oct 2023,57559227500,494740100,33352,G412,2023,10
AIMS,17.99,82.22,22,02 Oct 2023,31 Oct 2023,12483047000,39613800,6925,A121,2023,10
AISA,12.82,-21.43,22,02 Oct 2023,31 Oct 2023,54024607000,428411400,48535,D222,2023,10
AKKU,0.0,0.0,22,02 Oct 2023,31 Oct 2023,234920000,4698400,2188,E512,2023,10
AKPI,-9.43,-4.0,22,02 Oct 2023,31 Oct 2023,1676188500,2327700,5239,B113,2023,10
AKRA,-3.56,-65.27,22,02 Oct 2023,31 Oct 2023,1252806254500,864902700,126483,A112,2023,10
