Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-15.44,4.23,242,02 Jan 2020,30 Dec 2020,5463025649000,587168900,443310,12--,2020,0
ABBA,-22.64,-14.58,242,02 Jan 2020,30 Dec 2020,326135374000,4312009200,187710,95--,2020,0
ABDA,-20.07,-20.07,242,02 Jan 2020,30 Dec 2020,234942500,38000,131,84--,2020,0
ABMM,-50.33,-66.52,242,02 Jan 2020,30 Dec 2020,12318741000,14272000,4512,98--,2020,0
ACES,14.72,15.1,242,02 Jan 2020,30 Dec 2020,5952628629000,3889278100,999667,93--,2020,0
ACST,-54.64,-71.7,242,02 Jan 2020,30 Dec 2020,3673725342200,13423450900,649218,62--,2020,0
ADES,39.71,58.7,242,02 Jan 2020,30 Dec 2020,29381501500,25789900,16978,51--,2020,0
ADHI,30.64,-3.15,242,02 Jan 2020,30 Dec 2020,5893607404200,6695517800,719296,62--,2020,0
ADMF,-13.7,-1.37,242,02 Jan 2020,30 Dec 2020,425255370000,53711400,63056,82--,2020,0
ADMG,25.81,-25.48,242,02 Jan 2020,30 Dec 2020,161278935000,992418600,83722,34--,2020,0
ADRO,-8.04,17.7,242,02 Jan 2020,30 Dec 2020,23703466636000,19553388900,2126333,21--,2020,0
AGAR,0.51,261.82,242,02 Jan 2020,30 Dec 2020,11089470700,26164400,3858,91--,2020,0
AGII,29.5,32.35,242,02 Jan 2020,30 Dec 2020,123373793900,185006200,36676,34--,2020,0
AGRO,422.73,233.87,242,02 Jan 2020,30 Dec 2020,9518235148100,21382921900,1256728,81--,2020,0
AGRS,51.11,-14.29,242,02 Jan 2020,30 Dec 2020,3490684000,22778300,7388,81--,2020,0
AHAP,16.67,-17.65,242,02 Jan 2020,30 Dec 2020,5104996500,83113100,13071,84--,2020,0
AIMS,-17.78,-17.78,242,02 Jan 2020,30 Dec 2020,134561400,877100,922,91--,2020,0
AISA,132.14,132.14,242,02 Jan 2020,30 Dec 2020,2726000468500,10099947500,480172,51--,2020,0
AKKU,0.0,0.0,242,02 Jan 2020,30 Dec 2020,125310000,2506200,606,94--,2020,0
AKPI,50.0,-26.0,242,02 Jan 2020,30 Dec 2020,892096500,2741000,1308,35--,2020,0
AKRA,-19.49,-25.87,242,02 Jan 2020,30 Dec 2020,12904394515500,4701570800,681214,91--,2020,0
AKSI,-63.84,5.08,242,02 Jan 2020,30 Dec 2020,14903452600,49673600,14755,74--,2020,0
ALDO,33.18,-14.93,242,02 Jan 2020,30 Dec 2020,4885939300,11826400,1654,38--,2020,0
ALKA,-37.32,-12.67,242,02 Jan 2020,30 Dec 2020,510071200,1826200,1750,33--,2020,0
ALMI,-30.73,-38.0,242,02 Jan 2020,30 Dec 2020,1347183300,5762600,2101,33--,2020,0
ALTO,-22.61,-23.0,242,02 Jan 2020,30 Dec 2020,173488225800,443521000,1887,51--,2020,0
AMAG,-23.65,-30.67,242,02 Jan 2020,30 Dec 2020,17950714400,71555000,10928,84--,2020,0
AMFG,-21.28,-26.83,242,02 Jan 2020,30 Dec 2020,13456805000,4890900,1890,32--,2020,0
AMIN,-17.95,-40.19,242,02 Jan 2020,30 Dec 2020,675016000,2053100,1637,41--,2020,0
AMRT,-9.09,-14.44,242,02 Jan 2020,30 Dec 2020,159416360500,205778400,44369,93--,2020,0
ANDI,6.0,-97.35,242,02 Jan 2020,30 Dec 2020,213137743300,3636672000,103478,12--,2020,0
ANJT,-26.5,-36.09,242,02 Jan 2020,30 Dec 2020,2799375800,4185500,2511,12--,2020,0
ANTM,130.36,152.94,242,02 Jan 2020,30 Dec 2020,48747891025400,45067421400,3217336,23--,2020,0
APEX,18.5,-75.6,242,02 Jan 2020,30 Dec 2020,6397655700,26337900,9634,22--,2020,0
APIC,13.77,45.37,242,02 Jan 2020,30 Dec 2020,3245440780000,3850075400,406738,89--,2020,0
APII,-16.3,-17.2,242,02 Jan 2020,30 Dec 2020,2063713200,11625700,2952,91--,2020,0
APLI,10.61,135.71,242,02 Jan 2020,30 Dec 2020,2111535100,14232500,2966,35--,2020,0
APLN,6.21,23.68,242,02 Jan 2020,30 Dec 2020,2395944529700,15714150900,541814,61--,2020,0
APOL,0.0,-13.79,66,02 Jan 2020,03 Apr 2020,0,0,0,,2020,0
ARGO,136.97,136.97,242,02 Jan 2020,30 Dec 2020,1183111500,632800,1045,43--,2020,0
ARII,-43.83,-56.0,242,02 Jan 2020,30 Dec 2020,3289763800,7131700,2051,21--,2020,0
ARKA,-97.37,-76.69,242,02 Jan 2020,30 Dec 2020,165737948900,939255500,138091,41--,2020,0
ARMY,0.0,-84.28,242,02 Jan 2020,30 Dec 2020,0,0,0,61--,2020,0
ARNA,55.96,61.9,242,02 Jan 2020,30 Dec 2020,219972450100,469620800,32324,32--,2020,0
ARTA,-43.11,-80.46,242,02 Jan 2020,30 Dec 2020,137121800,425000,657,94--,2020,0
ARTI,0.0,0.0,242,02 Jan 2020,30 Dec 2020,75895000,1517900,388,22--,2020,0
ARTO,38.71,2236.96,242,02 Jan 2020,30 Dec 2020,398650231700,121307200,54356,81--,2020,0
ASBI,0.65,24.0,242,02 Jan 2020,30 Dec 2020,1233455400,3631000,1375,84--,2020,0
ASDM,-18.35,-23.61,242,02 Jan 2020,30 Dec 2020,451694000,482700,766,84--,2020,0
ASGR,-15.79,-39.85,242,02 Jan 2020,30 Dec 2020,114424607500,152657100,30981,97--,2020,0
ASII,-13.0,-26.75,242,02 Jan 2020,30 Dec 2020,60202114020000,11992385600,2211678,42--,2020,0
ASJT,68.07,-44.44,242,02 Jan 2020,30 Dec 2020,10844473800,74807800,13292,84--,2020,0
ASMI,-22.96,41.43,242,02 Jan 2020,30 Dec 2020,38421834000,32953400,6369,84--,2020,0
ASRI,1.68,-22.44,242,02 Jan 2020,30 Dec 2020,5081760392100,28407317400,912921,61--,2020,0
ASRM,-16.42,-28.51,242,02 Jan 2020,30 Dec 2020,1230685500,658300,813,84--,2020,0
ASSA,-14.19,74.45,242,02 Jan 2020,30 Dec 2020,1275325162400,2514839000,182468,74--,2020,0
ATIC,-10.16,-36.11,242,02 Jan 2020,30 Dec 2020,279645500,445100,872,97--,2020,0
AUTO,-10.08,-24.15,242,02 Jan 2020,30 Dec 2020,339206409500,352437700,94827,42--,2020,0
BABP,0.0,0.0,242,02 Jan 2020,30 Dec 2020,79699466200,1426054800,33071,81--,2020,0
BACA,25.33,25.33,242,02 Jan 2020,30 Dec 2020,105189312900,293568300,21685,81--,2020,0
BAJA,87.1,2.65,242,02 Jan 2020,30 Dec 2020,100513076300,994370800,98608,33--,2020,0
BALI,-26.61,-48.72,242,02 Jan 2020,30 Dec 2020,11735778000,14411200,3426,75--,2020,0
BAPA,-29.58,-54.13,242,02 Jan 2020,30 Dec 2020,25183542500,411920400,1297,61--,2020,0
BAPI,0.0,-66.67,242,02 Jan 2020,30 Dec 2020,655365000,13107300,1909,61--,2020,0
BATA,-3.79,5.83,242,02 Jan 2020,30 Dec 2020,1902511500,3148400,1985,44--,2020,0
BAYU,-5.51,-42.38,242,02 Jan 2020,30 Dec 2020,1832313000,1741200,1218,94--,2020,0
BBCA,1.27,30.19,242,02 Jan 2020,30 Dec 2020,153065239970000,5200315000,3681261,81--,2020,0
BBHI,239.2,147.95,242,02 Jan 2020,30 Dec 2020,104305638900,340932900,47281,81--,2020,0
BBKP,156.7,111.4,242,02 Jan 2020,30 Dec 2020,13548855358700,43503775000,1470403,81--,2020,0
BBLD,-8.91,-22.03,242,02 Jan 2020,30 Dec 2020,4025034400,10829600,763,82--,2020,0
BBMD,-46.43,8.7,242,02 Jan 2020,30 Dec 2020,77111451000,70389900,3117,81--,2020,0
BBNI,-21.34,-29.83,242,02 Jan 2020,30 Dec 2020,67947392944000,13713645000,2982344,81--,2020,0
BBRI,-5.23,13.93,242,02 Jan 2020,30 Dec 2020,162841445172000,48726190200,6053244,81--,2020,0
BBRM,0.0,0.0,242,02 Jan 2020,30 Dec 2020,68818400,1373200,89,74--,2020,0
BBTN,-18.63,-32.09,242,02 Jan 2020,30 Dec 2020,21555249619000,16980761200,1585487,81--,2020,0
BBYB,4.93,4.93,242,02 Jan 2020,30 Dec 2020,12175683800,42056900,6805,81--,2020,0
BCAP,-10.0,-10.6,242,02 Jan 2020,30 Dec 2020,95160237600,636873400,429030,89--,2020,0
BCIC,55.56,55.56,242,02 Jan 2020,30 Dec 2020,238000,400,3,81--,2020,0
BCIP,17.19,-15.73,242,02 Jan 2020,30 Dec 2020,58728826600,862131800,33575,61--,2020,0
BDMN,-20.51,-58.68,242,02 Jan 2020,30 Dec 2020,2155200239000,784848100,263895,81--,2020,0
BEEF,-60.4,-52.94,242,02 Jan 2020,30 Dec 2020,277152467000,1436271400,152649,13--,2020,0
BEKS,96.0,96.0,242,02 Jan 2020,30 Dec 2020,261005607600,1998671700,58005,81--,2020,0
BELL,-69.42,-33.75,242,02 Jan 2020,30 Dec 2020,108873115000,569428200,47381,43--,2020,0
BEST,-16.67,-13.46,242,02 Jan 2020,30 Dec 2020,5072220758300,29677506900,906027,61--,2020,0
BFIN,0.0,-15.79,242,02 Jan 2020,30 Dec 2020,2344747389100,5635138000,280968,82--,2020,0
BGTG,12.12,-9.76,242,02 Jan 2020,30 Dec 2020,184718232900,2676347600,92952,81--,2020,0
BHIT,3.12,13.79,242,02 Jan 2020,30 Dec 2020,445174490400,6487773200,552628,98--,2020,0
BIKA,-5.1,-28.46,242,02 Jan 2020,30 Dec 2020,460524400,2515100,2112,61--,2020,0
BIMA,0.0,-10.71,242,02 Jan 2020,30 Dec 2020,330286500,6395600,1431,44--,2020,0
BINA,-19.77,2.99,242,02 Jan 2020,30 Dec 2020,179410515500,229719500,11012,81--,2020,0
BIPI,0.0,0.0,242,02 Jan 2020,30 Dec 2020,145319448600,2810829400,46472,22--,2020,0
BIPP,0.0,-43.18,242,02 Jan 2020,30 Dec 2020,4995124900,93933500,7593,61--,2020,0
BIRD,-47.79,-54.7,242,02 Jan 2020,30 Dec 2020,994987147000,758578000,158108,74--,2020,0
BISI,-1.9,-38.51,242,02 Jan 2020,30 Dec 2020,82716660500,92299200,26861,11--,2020,0
BJBR,30.8,-24.39,242,02 Jan 2020,30 Dec 2020,4152758174000,3776716200,598826,81--,2020,0
BJTM,-0.73,-1.45,242,02 Jan 2020,30 Dec 2020,2673792984600,4510851200,633146,81--,2020,0
BKDP,-16.39,-16.39,242,02 Jan 2020,30 Dec 2020,677675000,13057700,2516,61--,2020,0
BKSL,-41.18,-54.13,242,02 Jan 2020,30 Dec 2020,1052506044600,18909081300,209304,61--,2020,0
BKSW,-41.11,-41.76,242,02 Jan 2020,30 Dec 2020,4228408600,42562700,8724,81--,2020,0
BLTA,0.0,-74.49,242,02 Jan 2020,30 Dec 2020,144920000,2898400,438,74--,2020,0
BLTZ,-0.33,-36.38,242,02 Jan 2020,30 Dec 2020,130898000,35900,103,95--,2020,0
BLUE,33.33,438.46,242,02 Jan 2020,30 Dec 2020,17727589800,31567400,27548,91--,2020,0
BMAS,20.11,16.85,242,02 Jan 2020,30 Dec 2020,2037651100,6523400,3851,81--,2020,0
BMRI,-17.59,-14.24,242,02 Jan 2020,30 Dec 2020,87845832198500,15536657500,2471317,81--,2020,0
BMSR,-23.81,-52.94,242,02 Jan 2020,30 Dec 2020,11039207500,142969000,13207,91--,2020,0
BMTR,-16.67,19.83,242,02 Jan 2020,30 Dec 2020,5943281926900,22745584500,987417,98--,2020,0
BNBA,17.39,35.97,242,02 Jan 2020,30 Dec 2020,14461762400,44273500,7119,81--,2020,0
BNBR,0.0,0.0,242,02 Jan 2020,30 Dec 2020,2808915000,56178300,3610,98--,2020,0
BNGA,3.11,8.74,242,02 Jan 2020,30 Dec 2020,1519087718500,1767540300,226425,81--,2020,0
BNII,67.96,67.96,242,02 Jan 2020,30 Dec 2020,690365819600,2466350800,186309,81--,2020,0
BNLI,138.74,383.2,242,02 Jan 2020,30 Dec 2020,4598717260000,3395810700,238389,81--,2020,0
BOGA,3.76,98.56,242,02 Jan 2020,30 Dec 2020,18581621968500,13250466700,548416,91--,2020,0
BOLA,-50.3,-6.29,242,02 Jan 2020,30 Dec 2020,9713910800,55585300,9372,99--,2020,0
BOLT,-5.95,-18.56,242,02 Jan 2020,30 Dec 2020,6065148900,7294900,5317,42--,2020,0
BORN,0.0,0.0,12,02 Jan 2020,17 Jan 2020,0,0,0,,2020,0
BOSS,-12.79,-93.75,242,02 Jan 2020,30 Dec 2020,465008971000,3770975700,311363,21--,2020,0
BPFI,-12.21,76.92,242,02 Jan 2020,30 Dec 2020,4473104500,3725900,63,82--,2020,0
BPII,0.0,53.85,242,02 Jan 2020,30 Dec 2020,79000000,7900,5,89--,2020,0
BPTR,-8.99,-5.81,242,02 Jan 2020,30 Dec 2020,775895800,9534400,4534,74--,2020,0
BRAM,-51.85,-14.75,242,02 Jan 2020,30 Dec 2020,1056872000,215100,590,42--,2020,0
BRIS,581.82,328.57,242,02 Jan 2020,30 Dec 2020,32590872172500,33799794700,3262144,81--,2020,0
BRMS,59.62,66.0,242,02 Jan 2020,30 Dec 2020,1738371557200,26416386600,216135,23--,2020,0
BRNA,16.5,0.0,242,02 Jan 2020,30 Dec 2020,1460068000,1387600,485,35--,2020,0
BRPT,-27.15,-53.97,242,02 Jan 2020,30 Dec 2020,19625244687300,19297819100,1696524,34--,2020,0
BSDE,-2.39,-2.39,242,02 Jan 2020,30 Dec 2020,9074875354000,10874723200,843794,61--,2020,0
