Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-10.89,-15.22,22,01 Mar 2021,31 Mar 2021,417271097500,37874100,36928,D232,2021,03
ABBA,135.14,81.25,22,01 Mar 2021,31 Mar 2021,726970893900,4623818600,219004,E614,2021,03
ABDA,8.46,1.08,22,01 Mar 2021,31 Mar 2021,70840000,10100,31,G412,2021,03
ABMM,3.33,-65.86,22,01 Mar 2021,31 Mar 2021,3063850500,3953300,1247,C311,2021,03
ACES,0.0,2.35,22,01 Mar 2021,31 Mar 2021,1454838962500,936752100,149190,E743,2021,03
ACST,-19.47,-80.32,22,01 Mar 2021,31 Mar 2021,177725867800,496938200,46422,J211,2021,03
ADES,0.3,81.52,22,01 Mar 2021,31 Mar 2021,5137724500,2976900,2857,D212,2021,03
ADHI,-20.94,-30.91,22,01 Mar 2021,31 Mar 2021,483345369500,373010700,84869,J211,2021,03
ADMF,-2.35,-8.52,22,01 Mar 2021,31 Mar 2021,36575232500,4327500,6171,G211,2021,03
ADMG,-7.91,-48.09,22,01 Mar 2021,31 Mar 2021,21108082600,110196800,17565,B111,2021,03
ADRO,-0.42,-3.29,22,01 Mar 2021,31 Mar 2021,3422595388500,2780892500,319221,A121,2021,03
AGAR,-7.77,245.45,22,01 Mar 2021,31 Mar 2021,34122400,85800,277,D231,2021,03
AGII,-15.81,68.38,22,01 Mar 2021,31 Mar 2021,450184577000,344111400,94151,B111,2021,03
AGRO,-24.72,229.03,22,01 Mar 2021,31 Mar 2021,3916518057000,3154526000,450381,G111,2021,03
AGRS,12.29,68.91,22,01 Mar 2021,31 Mar 2021,46068013800,76590600,17314,G111,2021,03
AHAP,25.81,-8.24,22,01 Mar 2021,31 Mar 2021,20517920400,261332100,20558,G412,2021,03
AIMS,46.38,12.22,22,01 Mar 2021,31 Mar 2021,4729905300,16193000,6609,A121,2021,03
AISA,-11.61,63.1,22,01 Mar 2021,31 Mar 2021,355547019000,1182435100,82909,D222,2021,03
AKKU,0.0,0.0,22,01 Mar 2021,31 Mar 2021,79585000,1591700,1243,E512,2021,03
AKPI,-12.55,-42.4,22,01 Mar 2021,31 Mar 2021,171040000,385700,336,B113,2021,03
AKRA,-4.45,-24.94,22,01 Mar 2021,31 Mar 2021,1626496901000,471465500,96946,A112,2021,03
AKSI,2.04,90.36,22,01 Mar 2021,31 Mar 2021,2315484500,3020700,682,K211,2021,03
ALDO,11.11,-25.37,22,01 Mar 2021,31 Mar 2021,454019100,989800,734,B131,2021,03
ALKA,6.9,-17.33,22,01 Mar 2021,31 Mar 2021,202032800,830000,512,B141,2021,03
ALMI,-9.16,-40.5,22,01 Mar 2021,31 Mar 2021,103958200,425600,346,B141,2021,03
ALTO,4.65,-10.0,22,01 Mar 2021,31 Mar 2021,43072200,122400,194,D212,2021,03
AMAG,6.96,-24.54,22,01 Mar 2021,31 Mar 2021,767361000,3277400,771,G412,2021,03
AMAN,-0.68,165.45,22,01 Mar 2021,31 Mar 2021,587981200,2010000,378,H111,2021,03
AMAR,5.93,64.37,22,01 Mar 2021,31 Mar 2021,304287881800,708886200,93879,G111,2021,03
