Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,0.91,-29.81,20,01 Feb 2023,28 Feb 2023,114257610000,13790400,17276,D232,2023,02
ABBA,2.38,34.38,20,01 Feb 2023,28 Feb 2023,36791772000,273504000,34839,E614,2023,02
ABDA,-2.99,-6.81,20,01 Feb 2023,28 Feb 2023,16295000,2500,15,G412,2023,02
ABMM,-10.48,24.23,20,01 Feb 2023,28 Feb 2023,131680249000,47090600,22216,C311,2023,02
ACES,3.06,-66.11,20,01 Feb 2023,28 Feb 2023,1267382241900,2457053500,167516,E743,2023,02
ACST,-5.52,-90.1,20,01 Feb 2023,28 Feb 2023,10856851000,65509000,13314,J211,2023,02
ADCP,0.0,-49.23,20,01 Feb 2023,28 Feb 2023,30163244600,425403100,68657,H111,2023,02
ADES,-5.03,669.02,20,01 Feb 2023,28 Feb 2023,18059142500,2509300,2973,D212,2023,02
ADHI,-7.92,-72.11,20,01 Feb 2023,28 Feb 2023,113818998800,237052600,35810,J211,2023,02
ADMF,5.57,9.34,20,01 Feb 2023,28 Feb 2023,14564692500,1476900,2685,G211,2023,02
ADMG,-2.72,-54.46,20,01 Feb 2023,28 Feb 2023,676888700,4690700,2806,B111,2023,02
ADMR,-20.73,1200.0,20,01 Feb 2023,28 Feb 2023,1428375119000,969596000,151137,A121,2023,02
ADRO,1.01,146.09,20,01 Feb 2023,28 Feb 2023,4255560770000,1474341600,295519,A121,2023,02
AGAR,-3.57,145.45,20,01 Feb 2023,28 Feb 2023,10330200,39200,125,D231,2023,02
AGII,5.53,208.82,20,01 Feb 2023,28 Feb 2023,345997785000,164607300,38892,B111,2023,02
AGRO,-8.18,30.32,20,01 Feb 2023,28 Feb 2023,419660802800,967794400,96459,G111,2023,02
AGRS,-1.1,-62.18,20,01 Feb 2023,28 Feb 2023,7388152500,79707100,17896,G111,2023,02
AHAP,16.13,-15.29,20,01 Feb 2023,28 Feb 2023,23615592700,316688700,26028,G412,2023,02
AIMS,4.96,64.44,20,01 Feb 2023,28 Feb 2023,5043002800,15631200,8121,A121,2023,02
AISA,4.73,-7.74,20,01 Feb 2023,28 Feb 2023,60119840700,368994900,71002,D222,2023,02
AKKU,0.0,0.0,20,01 Feb 2023,28 Feb 2023,1280000,25600,64,E512,2023,02
AKPI,-0.83,59.33,20,01 Feb 2023,28 Feb 2023,482755000,394500,683,B113,2023,02
AKRA,5.73,-67.72,20,01 Feb 2023,28 Feb 2023,1046292872000,779041400,103682,A112,2023,02
AKSI,-4.2,-30.46,20,01 Feb 2023,28 Feb 2023,1136672000,4095700,1893,K211,2023,02
ALDO,-1.84,19.4,20,01 Feb 2023,28 Feb 2023,2629703000,3364900,1244,B131,2023,02
ALKA,-11.37,24.67,20,01 Feb 2023,28 Feb 2023,1566947900,3640200,5390,B141,2023,02
ALMI,-5.22,-36.5,20,01 Feb 2023,28 Feb 2023,334051800,1274300,736,B141,2023,02
ALTO,0.0,-87.5,20,01 Feb 2023,28 Feb 2023,127195000,2543900,393,D212,2023,02
AMAG,3.8,17.18,20,01 Feb 2023,28 Feb 2023,598094000,1567600,1056,G412,2023,02
AMAN,-4.96,509.09,20,01 Feb 2023,28 Feb 2023,69839800500,85902900,12085,H111,2023,02
AMAR,27.83,68.97,20,01 Feb 2023,28 Feb 2023,89281150400,334228400,34318,G111,2023,02
AMFG,4.07,55.83,20,01 Feb 2023,28 Feb 2023,4992992500,884100,1062,C121,2023,02
AMIN,-28.66,-72.66,20,01 Feb 2023,28 Feb 2023,14708601600,99327700,34253,C143,2023,02
AMMS,-9.76,-63.0,20,01 Feb 2023,28 Feb 2023,1322896100,34116400,2969,D231,2023,02
AMOR,-20.79,-41.84,20,01 Feb 2023,28 Feb 2023,726978000,596100,790,G311,2023,02
AMRT,2.47,210.16,20,01 Feb 2023,28 Feb 2023,1085056023000,365695400,87535,D113,2023,02
ANDI,0.0,-97.5,20,01 Feb 2023,28 Feb 2023,5895000,117900,133,D232,2023,02
ANJT,7.86,-34.35,20,01 Feb 2023,28 Feb 2023,78230162000,104953900,14454,D232,2023,02
ANTM,-13.85,160.13,20,01 Feb 2023,28 Feb 2023,3300374409500,1523676200,274581,B146,2023,02
APEX,-12.57,-90.06,20,01 Feb 2023,28 Feb 2023,3818661200,21162700,9392,A131,2023,02
APIC,0.0,108.33,20,01 Feb 2023,28 Feb 2023,64767525000,57532500,6904,G511,2023,02
APII,0.0,5.38,20,01 Feb 2023,28 Feb 2023,1779211500,8981200,1641,C143,2023,02
APLI,16.28,257.14,20,01 Feb 2023,28 Feb 2023,1162543800,4414300,1638,B113,2023,02
APLN,1.34,-0.66,20,01 Feb 2023,28 Feb 2023,49229125800,317490700,27784,H111,2023,02
ARCI,-1.2,-56.0,20,01 Feb 2023,28 Feb 2023,20745419800,62252600,17111,B143,2023,02
ARGO,-24.64,-5.45,20,01 Feb 2023,28 Feb 2023,132748500,132000,354,E413,2023,02
ARII,-5.3,-72.22,20,01 Feb 2023,28 Feb 2023,3096346200,12197800,2472,A121,2023,02
