,Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
25,ALTO,3.33,-22.5,19,01 Oct 2020,27 Oct 2020,58888000,203800,166,51--,2020,10
26,AMAG,0.52,-40.18,19,01 Oct 2020,27 Oct 2020,395057100,2016600,346,84--,2020,10
27,AMAN,-7.86,134.55,19,01 Oct 2020,27 Oct 2020,4511347400,14810200,2009,61--,2020,10
28,AMAR,1.33,74.71,19,01 Oct 2020,27 Oct 2020,361505000,1219000,584,81--,2020,10
29,AMFG,2.58,-35.23,19,01 Oct 2020,27 Oct 2020,537769000,222100,49,32--,2020,10
30,AMIN,9.49,-29.91,19,01 Oct 2020,27 Oct 2020,14523400,49600,99,41--,2020,10
31,AMOR,8.61,19.47,19,01 Oct 2020,27 Oct 2020,14048912000,6574600,3848,83--,2020,10
32,AMRT,2.26,-27.27,19,01 Oct 2020,27 Oct 2020,2970916000,4419600,2451,93--,2020,10
33,ANDI,0.0,-97.5,19,01 Oct 2020,27 Oct 2020,91845000,1836900,259,12--,2020,10
34,ANJT,19.92,-48.7,19,01 Oct 2020,27 Oct 2020,20827000,38100,65,12--,2020,10
35,ANTM,49.65,37.91,19,01 Oct 2020,27 Oct 2020,8548523486000,8503318200,488745,23--,2020,10
36,APEX,19.4,-90.48,19,01 Oct 2020,27 Oct 2020,202490300,1269100,714,22--,2020,10
37,APIC,4.71,64.81,19,01 Oct 2020,27 Oct 2020,412533762500,466516900,35147,89--,2020,10
38,APII,7.64,-16.67,19,01 Oct 2020,27 Oct 2020,16213300,102400,159,91--,2020,10
39,APLI,16.82,48.81,19,01 Oct 2020,27 Oct 2020,52434900,460800,223,35--,2020,10
40,APLN,16.84,-26.97,19,01 Oct 2020,27 Oct 2020,178878850000,1644937800,46066,61--,2020,10
41,ARGO,-1.21,97.58,19,01 Oct 2020,27 Oct 2020,167290000,90400,183,43--,2020,10
42,ARII,3.72,-50.44,19,01 Oct 2020,27 Oct 2020,35482400,81500,27,21--,2020,10
43,ARKA,-25.0,-69.49,19,01 Oct 2020,27 Oct 2020,16481865600,181715100,30625,41--,2020,10
44,ARMY,0.0,-84.28,19,01 Oct 2020,27 Oct 2020,0,0,0,61--,2020,10
45,ARNA,11.66,18.57,19,01 Oct 2020,27 Oct 2020,23235048800,49204900,3879,32--,2020,10
46,ARTA,-13.38,-79.24,19,01 Oct 2020,27 Oct 2020,9511400,31400,86,94--,2020,10
47,ARTI,0.0,0.0,19,01 Oct 2020,27 Oct 2020,11950000,239000,36,22--,2020,10
48,ARTO,0.35,1448.91,19,01 Oct 2020,27 Oct 2020,10090924000,3671300,1225,81--,2020,10
49,ASBI,-11.41,30.4,19,01 Oct 2020,27 Oct 2020,76870600,238200,111,84--,2020,10
50,ASDM,-0.56,-23.18,19,01 Oct 2020,27 Oct 2020,14287000,15800,35,84--,2020,10
51,ASGR,-4.83,-48.12,19,01 Oct 2020,27 Oct 2020,5980356000,8404800,1764,97--,2020,10
52,ASII,21.64,-34.04,19,01 Oct 2020,27 Oct 2020,3532476333000,710797000,148352,42--,2020,10
53,ASJT,8.85,-65.83,19,01 Oct 2020,27 Oct 2020,129177600,1136200,458,84--,2020,10
54,ASMI,3.86,53.57,19,01 Oct 2020,27 Oct 2020,257395000,245500,315,84--,2020,10
55,ASPI,-17.86,-12.38,19,01 Oct 2020,27 Oct 2020,11967217600,102423600,12169,61--,2020,10
56,ASRI,39.64,-50.32,19,01 Oct 2020,27 Oct 2020,835009628000,5793678800,132654,61--,2020,10
57,ASRM,-1.45,-27.66,19,01 Oct 2020,27 Oct 2020,7045500,4100,8,84--,2020,10
58,ASSA,9.31,38.74,19,01 Oct 2020,27 Oct 2020,95188564200,189671900,14034,74--,2020,10
59,ATIC,6.03,-31.67,19,01 Oct 2020,27 Oct 2020,50467000,84900,125,97--,2020,10
60,AUTO,4.85,-41.16,19,01 Oct 2020,27 Oct 2020,7873636500,9140300,3318,42--,2020,10
61,AYLS,0.0,-50.0,19,01 Oct 2020,27 Oct 2020,3650918800,69366200,5019,91--,2020,10
62,BABP,0.0,0.0,19,01 Oct 2020,27 Oct 2020,14900000,298000,296,81--,2020,10
63,BACA,0.0,32.67,19,01 Oct 2020,27 Oct 2020,11084468800,27719800,128,81--,2020,10
64,BAJA,61.4,-18.58,19,01 Oct 2020,27 Oct 2020,28646799300,278811900,23616,33--,2020,10
65,BALI,-1.5,-36.86,19,01 Oct 2020,27 Oct 2020,136492500,146100,92,75--,2020,10
66,BAPA,0.0,-54.13,19,01 Oct 2020,27 Oct 2020,1845000,36900,31,61--,2020,10
67,BAPI,0.0,-66.67,19,01 Oct 2020,27 Oct 2020,27520000,550400,151,61--,2020,10
68,BATA,1.59,6.67,19,01 Oct 2020,27 Oct 2020,72604500,115400,101,44--,2020,10
69,BAYU,1.75,-40.05,19,01 Oct 2020,27 Oct 2020,20635000,17800,25,94--,2020,10
70,BBCA,6.83,11.35,19,01 Oct 2020,27 Oct 2020,8410968442500,292782200,226311,81--,2020,10
71,BBHI,13.04,-8.77,19,01 Oct 2020,27 Oct 2020,3220573400,18331300,3384,81--,2020,10
72,BBKP,17.14,-9.56,19,01 Oct 2020,27 Oct 2020,1316418380200,5301706200,176904,81--,2020,10
73,BBLD,-13.87,-36.86,19,01 Oct 2020,27 Oct 2020,22202600,71200,47,82--,2020,10
74,BBMD,-0.94,14.86,19,01 Oct 2020,27 Oct 2020,124509500,80200,39,81--,2020,10
75,BBNI,6.76,-46.14,19,01 Oct 2020,27 Oct 2020,3479669449000,730232300,174999,81--,2020,10
76,BBRI,10.53,-8.2,19,01 Oct 2020,27 Oct 2020,8997488624000,2782132900,356311,81--,2020,10
77,BBRM,0.0,0.0,19,01 Oct 2020,27 Oct 2020,0,0,0,74--,2020,10
78,BBSI,7.91,56.25,19,01 Oct 2020,27 Oct 2020,3243690000,4622900,1294,81--,2020,10
79,BBSS,-4.8,-0.83,19,01 Oct 2020,27 Oct 2020,3501243600,28653300,9264,61--,2020,10
80,BBTN,15.83,-45.28,19,01 Oct 2020,27 Oct 2020,1508698421500,1129330100,119127,81--,2020,10
81,BBYB,35.56,28.87,19,01 Oct 2020,27 Oct 2020,2295332800,7355200,1364,81--,2020,10
82,BCAP,-5.74,-23.84,19,01 Oct 2020,27 Oct 2020,2987305500,25425600,1205,89--,2020,10
83,BCIC,0.0,55.56,19,01 Oct 2020,27 Oct 2020,0,0,0,81--,2020,10
84,BCIP,0.0,-43.82,19,01 Oct 2020,27 Oct 2020,388912600,7740700,847,61--,2020,10
85,BDMN,13.36,-67.63,19,01 Oct 2020,27 Oct 2020,109702088000,45893100,13009,81--,2020,10
86,BEEF,0.0,-57.94,19,01 Oct 2020,27 Oct 2020,37104164200,245828800,24580,13--,2020,10
87,BEKS,0.0,0.0,19,01 Oct 2020,27 Oct 2020,136855000,2737100,480,81--,2020,10
88,BELL,6.25,-36.25,19,01 Oct 2020,27 Oct 2020,14723556200,95266800,9227,43--,2020,10
89,BESS,-6.48,92.38,19,01 Oct 2020,27 Oct 2020,4916506000,22550100,8223,74--,2020,10
90,BEST,7.1,-12.98,19,01 Oct 2020,27 Oct 2020,702065439400,3889464100,132554,61--,2020,10
91,BFIN,-5.42,-42.26,19,01 Oct 2020,27 Oct 2020,58028924400,149149800,14321,82--,2020,10
92,BGTG,0.0,-39.02,19,01 Oct 2020,27 Oct 2020,6323159100,113509200,6664,81--,2020,10
93,BHAT,20.9,472.82,19,01 Oct 2020,27 Oct 2020,1370604200700,2672611500,45120,84--,2020,10
94,BHIT,0.0,-13.79,19,01 Oct 2020,27 Oct 2020,12778480000,255545500,24917,98--,2020,10
95,BIKA,-3.95,-43.85,19,01 Oct 2020,27 Oct 2020,20589400,148200,206,61--,2020,10
96,BIMA,0.0,-10.71,19,01 Oct 2020,27 Oct 2020,1600000,32000,113,44--,2020,10
97,BINA,-11.88,5.22,19,01 Oct 2020,27 Oct 2020,14746413000,19794800,764,81--,2020,10
98,BIPI,0.0,0.0,19,01 Oct 2020,27 Oct 2020,99185000,1983700,1604,22--,2020,10
99,BIPP,-3.7,-40.91,19,01 Oct 2020,27 Oct 2020,275138400,5157400,613,61--,2020,10
100,BIRD,-3.49,-71.08,19,01 Oct 2020,27 Oct 2020,21432604000,24440400,4903,74--,2020,10
101,BISI,-5.26,-46.27,19,01 Oct 2020,27 Oct 2020,2976452000,3311600,1053,11--,2020,10
102,BJBR,24.71,-47.07,19,01 Oct 2020,27 Oct 2020,335534587000,324829900,52620,81--,2020,10
103,BJTM,13.73,-15.94,19,01 Oct 2020,27 Oct 2020,210184486000,378021100,56490,81--,2020,10
104,BKDP,0.0,-16.39,19,01 Oct 2020,27 Oct 2020,63407000,1227500,313,61--,2020,10
105,BKSL,0.0,-54.13,19,01 Oct 2020,27 Oct 2020,400380000,8007600,329,61--,2020,10
106,BKSW,81.16,-31.32,19,01 Oct 2020,27 Oct 2020,2157458800,17369500,3594,81--,2020,10
107,BLTA,0.0,-74.49,19,01 Oct 2020,27 Oct 2020,3190000,63800,27,74--,2020,10
108,BLTZ,0.0,-33.62,19,01 Oct 2020,27 Oct 2020,312000,100,1,95--,2020,10
109,BLUE,11.21,396.15,19,01 Oct 2020,27 Oct 2020,1643387500,2651300,2153,91--,2020,10
110,BMAS,5.34,-25.0,19,01 Oct 2020,27 Oct 2020,82890400,291100,224,81--,2020,10
111,BMRI,16.43,-21.69,19,01 Oct 2020,27 Oct 2020,4901994027500,883945500,163709,81--,2020,10
112,BMSR,11.54,-65.88,19,01 Oct 2020,27 Oct 2020,3171180400,42057300,3183,91--,2020,10
113,BMTR,2.68,-4.96,19,01 Oct 2020,27 Oct 2020,722574665200,3144582900,148027,98--,2020,10
114,BNBA,6.63,27.34,19,01 Oct 2020,27 Oct 2020,1014646000,2847000,555,81--,2020,10
115,BNBR,0.0,0.0,19,01 Oct 2020,27 Oct 2020,53270000,1065400,53,98--,2020,10
116,BNGA,5.56,-16.94,19,01 Oct 2020,27 Oct 2020,39701161000,52290200,9522,81--,2020,10
117,BNII,9.8,8.74,19,01 Oct 2020,27 Oct 2020,42601179800,189820400,16204,81--,2020,10
118,BNLI,76.72,228.0,19,01 Oct 2020,27 Oct 2020,405679723000,174261500,61927,81--,2020,10
119,BOGA,-11.0,97.84,19,01 Oct 2020,27 Oct 2020,3078427780500,2178253600,73450,91--,2020,10
120,BOLA,-0.63,-10.29,19,01 Oct 2020,27 Oct 2020,123258000,795600,399,99--,2020,10
121,BOLT,3.28,-35.05,19,01 Oct 2020,27 Oct 2020,12043400,20000,69,42--,2020,10
122,BOSS,-14.96,-95.5,19,01 Oct 2020,27 Oct 2020,47860276600,400155600,35290,21--,2020,10
123,BPFI,0.0,76.92,19,01 Oct 2020,27 Oct 2020,57620000,50100,3,82--,2020,10
124,BPII,0.0,53.85,19,01 Oct 2020,27 Oct 2020,0,0,0,89--,2020,10
125,BPTR,4.88,0.0,19,01 Oct 2020,27 Oct 2020,100953800,1176400,470,74--,2020,10
126,BRAM,28.21,-9.84,19,01 Oct 2020,27 Oct 2020,34388000,6000,37,42--,2020,10
127,BRIS,64.67,135.24,19,01 Oct 2020,27 Oct 2020,7858540818500,6538491000,650731,81--,2020,10
128,BRMS,-7.27,2.0,19,01 Oct 2020,27 Oct 2020,146382605900,2807314300,16561,23--,2020,10
129,BRNA,8.16,-11.67,19,01 Oct 2020,27 Oct 2020,191435000,172000,92,35--,2020,10
130,BRPT,13.92,-62.34,19,01 Oct 2020,27 Oct 2020,1822889642000,2073743500,150128,34--,2020,10
131,BSDE,20.27,-29.08,19,01 Oct 2020,27 Oct 2020,826140602000,995324800,65582,61--,2020,10
132,BSIM,3.39,-11.27,19,01 Oct 2020,27 Oct 2020,191843300,402100,295,81--,2020,10
133,BSSR,-2.84,-41.45,19,01 Oct 2020,27 Oct 2020,276234500,199900,385,21--,2020,10
134,BSWD,0.0,0.0,19,01 Oct 2020,27 Oct 2020,0,0,0,81--,2020,10
135,BTEK,0.0,-66.67,19,01 Oct 2020,27 Oct 2020,660000,13200,41,51--,2020,10
136,BTEL,0.0,0.0,19,01 Oct 2020,27 Oct 2020,0,0,0,73--,2020,10
137,BTON,18.18,-9.57,19,01 Oct 2020,27 Oct 2020,238119900,1192100,280,33--,2020,10
138,BTPN,6.05,-33.72,19,01 Oct 2020,27 Oct 2020,1859920000,824800,894,81--,2020,10
139,BTPS,12.8,106.13,19,01 Oct 2020,27 Oct 2020,677345911000,183161200,60548,81--,2020,10
140,BUDI,5.38,2.08,19,01 Oct 2020,27 Oct 2020,1422073000,14742000,1408,51--,2020,10
141,BUKK,0.0,-63.16,19,01 Oct 2020,27 Oct 2020,128109000,179700,155,75--,2020,10
142,BULL,10.67,183.76,19,01 Oct 2020,27 Oct 2020,1375134271000,4322989700,100428,74--,2020,10
143,BUMI,0.0,-51.46,19,01 Oct 2020,27 Oct 2020,17051460000,340970700,5510,21--,2020,10
144,BUVA,-1.89,-74.76,19,01 Oct 2020,27 Oct 2020,63759000,1213100,225,94--,2020,10
145,BVIC,58.73,-47.37,19,01 Oct 2020,27 Oct 2020,26172817900,251636400,26404,81--,2020,10
146,BWPT,6.67,-41.46,19,01 Oct 2020,27 Oct 2020,67403658900,710515100,21525,12--,2020,10
147,BYAN,-1.58,-37.36,19,01 Oct 2020,27 Oct 2020,76225000,6100,15,21--,2020,10
148,CAKK,0.0,-46.81,19,01 Oct 2020,27 Oct 2020,15663438500,252732200,11972,32--,2020,10
149,CAMP,-4.44,-25.43,19,01 Oct 2020,27 Oct 2020,14923041200,54961900,9209,51--,2020,10
150,CANI,-3.39,-56.82,19,01 Oct 2020,27 Oct 2020,11702400,100900,121,74--,2020,10
151,CARE,-10.7,224.27,19,01 Oct 2020,27 Oct 2020,1568934262200,4458623700,44310,96--,2020,10
152,CARS,0.0,-98.21,19,01 Oct 2020,27 Oct 2020,55030000,1100600,131,91--,2020,10
153,CASA,0.0,24.52,19,01 Oct 2020,27 Oct 2020,2961164600,7601000,176,89--,2020,10
154,CASH,-0.86,64.29,19,01 Oct 2020,27 Oct 2020,23257420000,41623200,8233,97--,2020,10
155,CASS,-3.81,-71.55,19,01 Oct 2020,27 Oct 2020,15851961000,74236800,8774,72--,2020,10
156,CBMF,-9.89,105.0,19,01 Oct 2020,27 Oct 2020,18498400400,47683200,3326,55--,2020,10
157,CCSI,-9.52,-8.8,19,01 Oct 2020,27 Oct 2020,2810060200,12038000,1879,45--,2020,10
158,CEKA,3.88,26.55,19,01 Oct 2020,27 Oct 2020,876449500,513600,870,51--,2020,10
159,CENT,-3.01,50.0,19,01 Oct 2020,27 Oct 2020,16280039000,121591400,10100,75--,2020,10
160,CFIN,-2.59,-40.13,19,01 Oct 2020,27 Oct 2020,9512006000,49952000,3439,82--,2020,10
161,CINT,-2.54,-19.01,19,01 Oct 2020,27 Oct 2020,13915800,57000,37,55--,2020,10
162,CITA,-0.42,29.35,19,01 Oct 2020,27 Oct 2020,166202000,71900,126,23--,2020,10
163,CITY,-2.8,-73.87,19,01 Oct 2020,27 Oct 2020,13182200,122700,161,61--,2020,10
164,CLAY,-4.38,930.56,19,01 Oct 2020,27 Oct 2020,7576500,4000,14,94--,2020,10
165,CLEO,6.73,67.61,19,01 Oct 2020,27 Oct 2020,73868885300,156521600,21931,51--,2020,10
166,CLPI,3.88,4.69,19,01 Oct 2020,27 Oct 2020,532871500,802900,719,91--,2020,10
167,CMNP,-6.36,-19.53,19,01 Oct 2020,27 Oct 2020,1782348500,1692300,731,72--,2020,10
168,CMPP,0.0,-11.54,19,01 Oct 2020,27 Oct 2020,0,0,0,74--,2020,10
169,CNKO,0.0,0.0,19,01 Oct 2020,27 Oct 2020,0,0,0,91--,2020,10
170,CNTB,0.0,0.0,19,01 Oct 2020,27 Oct 2020,0,0,0,43--,2020,10
171,CNTX,-2.63,-52.97,19,01 Oct 2020,27 Oct 2020,161398200,733300,132,43--,2020,10
172,COCO,1.65,367.17,19,01 Oct 2020,27 Oct 2020,33477000,35700,70,51--,2020,10
173,COWL,0.0,-88.04,19,01 Oct 2020,27 Oct 2020,0,0,0,61--,2020,10
174,CPIN,3.08,-19.03,19,01 Oct 2020,27 Oct 2020,432979445000,73741500,41873,36--,2020,10
175,CPRI,0.0,-60.0,19,01 Oct 2020,27 Oct 2020,9125000,182500,81,61--,2020,10
176,CPRO,0.0,0.0,19,01 Oct 2020,27 Oct 2020,184825000,3696500,4836,36--,2020,10
177,CSAP,4.58,-41.28,19,01 Oct 2020,27 Oct 2020,5503183400,18068700,248,93--,2020,10
178,CSIS,0.0,-84.18,19,01 Oct 2020,27 Oct 2020,1631066600,31620600,5304,62--,2020,10
179,CSMI,69.93,165.31,19,01 Oct 2020,27 Oct 2020,403946400,1077600,633,94--,2020,10
180,CSRA,3.77,164.0,19,01 Oct 2020,27 Oct 2020,21738675400,64297500,11547,12--,2020,10
181,CTBN,24.9,-28.84,19,01 Oct 2020,27 Oct 2020,13491000,4900,25,33--,2020,10
182,CTRA,27.91,-18.32,19,01 Oct 2020,27 Oct 2020,522150343500,673186200,52731,61--,2020,10
183,CTTH,0.0,-57.98,19,01 Oct 2020,27 Oct 2020,533611800,9978000,942,24--,2020,10
184,DADA,-15.25,-50.98,19,01 Oct 2020,27 Oct 2020,31940180200,555970100,19936,61--,2020,10
185,DART,-5.04,-6.61,19,01 Oct 2020,27 Oct 2020,10263000,47200,22,61--,2020,10
186,DAYA,-1.74,169.05,19,01 Oct 2020,27 Oct 2020,1552500,2600,11,93--,2020,10
187,DEAL,-28.76,-69.62,19,01 Oct 2020,27 Oct 2020,264015074100,1404529400,105688,74--,2020,10
188,DEFI,1.55,-10.16,19,01 Oct 2020,27 Oct 2020,380092000,233800,312,82--,2020,10
189,DEWA,0.0,0.0,19,01 Oct 2020,27 Oct 2020,23415000,468300,52,21--,2020,10
190,DFAM,-5.14,-62.27,19,01 Oct 2020,27 Oct 2020,152215800,491300,252,94--,2020,10
191,DGIK,0.0,0.0,19,01 Oct 2020,27 Oct 2020,3060000,61200,26,62--,2020,10
192,DIGI,0.0,8.33,19,01 Oct 2020,27 Oct 2020,2730000,1400,7,97--,2020,10
193,DILD,8.16,-48.38,19,01 Oct 2020,27 Oct 2020,47069591800,302099100,40230,61--,2020,10
194,DIVA,8.06,-29.19,19,01 Oct 2020,27 Oct 2020,4808948000,2129800,744,93--,2020,10
195,DKFT,10.0,-64.05,19,01 Oct 2020,27 Oct 2020,29324534800,256965900,17150,23--,2020,10
196,DLTA,1.0,-26.73,19,01 Oct 2020,27 Oct 2020,1551359000,387200,697,51--,2020,10
197,DMAS,13.0,42.14,19,01 Oct 2020,27 Oct 2020,252762275600,1102856800,46615,61--,2020,10
198,DMMX,1.17,-24.78,19,01 Oct 2020,27 Oct 2020,28283967100,152664400,15794,95--,2020,10
199,DMND,1.12,-1.64,19,01 Oct 2020,27 Oct 2020,224107500,252300,379,51--,2020,10
200,DNAR,16.92,-17.39,19,01 Oct 2020,27 Oct 2020,484415600,2102000,386,81--,2020,10
201,DNET,0.0,6.08,19,01 Oct 2020,27 Oct 2020,1149690000,337800,192,97--,2020,10
202,DOID,6.14,-53.9,19,01 Oct 2020,27 Oct 2020,174885418400,718071000,41141,21--,2020,10
203,DPNS,5.31,-24.68,19,01 Oct 2020,27 Oct 2020,5424200,22800,43,34--,2020,10
204,DPUM,-3.57,-57.81,19,01 Oct 2020,27 Oct 2020,4155802200,60279700,7830,91--,2020,10
205,DSFI,0.0,-36.63,19,01 Oct 2020,27 Oct 2020,2767143200,41502100,4428,14--,2020,10
206,DSNG,8.73,21.46,19,01 Oct 2020,27 Oct 2020,96961569500,195489000,17733,12--,2020,10
207,DSSA,-8.81,11.11,19,01 Oct 2020,27 Oct 2020,92027500,5900,42,21--,2020,10
208,DUCK,14.75,-82.05,19,01 Oct 2020,27 Oct 2020,207066133400,697705800,64856,94--,2020,10
209,DUTI,5.76,-20.5,19,01 Oct 2020,27 Oct 2020,72460000,20800,79,61--,2020,10
210,DVLA,7.54,39.69,19,01 Oct 2020,27 Oct 2020,657754000,251500,407,53--,2020,10
211,DWGL,12.63,197.22,19,01 Oct 2020,27 Oct 2020,17629300,89200,138,91--,2020,10
212,DYAN,0.0,-35.06,19,01 Oct 2020,27 Oct 2020,9240000,184800,56,99--,2020,10
213,EAST,3.85,-59.4,19,01 Oct 2020,27 Oct 2020,4780769100,84051300,5409,94--,2020,10
214,ECII,0.0,-29.2,19,01 Oct 2020,27 Oct 2020,12800000,16000,4,93--,2020,10
215,EKAD,5.42,47.95,19,01 Oct 2020,27 Oct 2020,3716129500,2958300,3200,34--,2020,10
216,ELSA,9.28,-38.37,19,01 Oct 2020,27 Oct 2020,99007722000,474405400,25407,22--,2020,10
217,ELTY,0.0,0.0,19,01 Oct 2020,27 Oct 2020,0,0,0,61--,2020,10
218,EMDE,0.0,-21.26,19,01 Oct 2020,27 Oct 2020,150998500,769900,71,61--,2020,10
219,EMTK,6.67,-4.76,19,01 Oct 2020,27 Oct 2020,935492500,120000,84,95--,2020,10
220,ENRG,-5.56,2.0,19,01 Oct 2020,27 Oct 2020,25453291800,480797500,7152,22--,2020,10
221,ENVY,-10.71,-86.49,19,01 Oct 2020,27 Oct 2020,49846549500,939485300,25339,97--,2020,10
222,ENZO,-32.0,-51.43,19,01 Oct 2020,27 Oct 2020,29691076800,499347000,22583,51--,2020,10
223,EPAC,-28.19,145.45,19,01 Oct 2020,27 Oct 2020,48376218600,139271400,28547,35--,2020,10
224,EPMT,1.36,-11.19,19,01 Oct 2020,27 Oct 2020,730854500,391900,322,91--,2020,10
225,ERAA,12.94,-20.68,19,01 Oct 2020,27 Oct 2020,369819033000,225348800,50854,93--,2020,10
226,ERTX,8.47,3.23,19,01 Oct 2020,27 Oct 2020,122015100,1012900,60,43--,2020,10
227,ESIP,-28.67,-37.42,19,01 Oct 2020,27 Oct 2020,80290738200,568330700,60053,35--,2020,10
228,ESSA,1.46,-56.83,19,01 Oct 2020,27 Oct 2020,12816530800,88083800,8699,34--,2020,10
229,ESTA,-1.94,-15.83,19,01 Oct 2020,27 Oct 2020,197607500,1974900,288,94--,2020,10
230,ESTI,6.0,-34.57,19,01 Oct 2020,27 Oct 2020,7013752000,103866700,9320,43--,2020,10
231,ETWA,0.0,-23.46,19,01 Oct 2020,27 Oct 2020,0,0,0,34--,2020,10
232,EXCL,0.0,2.53,19,01 Oct 2020,27 Oct 2020,633452900000,295828300,61778,73--,2020,10
233,FAST,-0.55,-45.81,19,01 Oct 2020,27 Oct 2020,775929500,825100,607,94--,2020,10
234,FASW,-2.99,-16.4,19,01 Oct 2020,27 Oct 2020,9165000,1400,8,38--,2020,10
235,FILM,7.57,-70.74,19,01 Oct 2020,27 Oct 2020,33741677400,157702800,19528,95--,2020,10
236,FINN,0.0,0.0,19,01 Oct 2020,27 Oct 2020,0,0,0,82--,2020,10
237,FIRE,-11.35,-96.77,19,01 Oct 2020,27 Oct 2020,180565699400,635950100,75840,21--,2020,10
238,FISH,12.5,-33.5,19,01 Oct 2020,27 Oct 2020,3185000,1200,11,91--,2020,10
239,FITT,5.36,-42.16,19,01 Oct 2020,27 Oct 2020,73529200,1151400,379,94--,2020,10
240,FMII,-5.08,-46.57,19,01 Oct 2020,27 Oct 2020,76800,200,2,61--,2020,10
241,FOOD,-6.14,-20.74,19,01 Oct 2020,27 Oct 2020,4234329600,36875000,3728,51--,2020,10
242,FORU,-11.11,-27.27,19,01 Oct 2020,27 Oct 2020,6892900,78400,116,95--,2020,10
243,FORZ,0.0,-94.57,19,01 Oct 2020,27 Oct 2020,128350000,2567000,62,61--,2020,10
244,FPNI,0.87,-27.5,19,01 Oct 2020,27 Oct 2020,23474125800,194130200,16183,35--,2020,10
245,FREN,-6.67,-10.26,19,01 Oct 2020,27 Oct 2020,472445534600,5997084600,118654,73--,2020,10
246,FUJI,0.92,0.0,19,01 Oct 2020,27 Oct 2020,33808100,323800,166,82--,2020,10
247,GAMA,0.0,-13.79,19,01 Oct 2020,27 Oct 2020,10955000,219100,122,61--,2020,10
248,GDST,16.95,-26.6,19,01 Oct 2020,27 Oct 2020,50903616000,616047500,35892,33--,2020,10
249,GDYR,-6.55,-30.15,19,01 Oct 2020,27 Oct 2020,8040000,5700,13,42--,2020,10
250,GEMA,-8.06,8.23,19,01 Oct 2020,27 Oct 2020,96104000,293700,51,99--,2020,10
251,GEMS,0.0,0.0,19,01 Oct 2020,27 Oct 2020,0,0,0,21--,2020,10
252,GGRM,2.31,-51.0,19,01 Oct 2020,27 Oct 2020,1582229230000,37910000,79961,52--,2020,10
253,GGRP,5.62,-59.76,19,01 Oct 2020,27 Oct 2020,116026400,342500,142,33--,2020,10
254,GHON,0.29,32.58,19,01 Oct 2020,27 Oct 2020,79117500,48800,100,75--,2020,10
