Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,12.96,-48.41,21,01 Apr 2020,30 Apr 2020,423986375000,70047400,39519,,2020,04
ABBA,-1.96,-47.92,21,01 Apr 2020,30 Apr 2020,13796768500,259995600,11413,,2020,04
ABDA,0.0,-20.07,21,01 Apr 2020,30 Apr 2020,0,0,0,,2020,04
ABMM,0.35,-36.56,21,01 Apr 2020,30 Apr 2020,11878000,8600,43,,2020,04
ACES,16.92,2.01,21,01 Apr 2020,30 Apr 2020,439498279000,332696400,94121,,2020,04
ACST,7.76,-83.92,21,01 Apr 2020,30 Apr 2020,51323648200,166464400,25308,,2020,04
ADES,12.86,-14.13,21,01 Apr 2020,30 Apr 2020,852899500,1162100,654,,2020,04
ADHI,2.8,-65.3,21,01 Apr 2020,30 Apr 2020,335646491800,569544000,45977,,2020,04
ADMF,-13.94,-32.14,21,01 Apr 2020,30 Apr 2020,137121797500,18714700,20533,,2020,04
ADMG,7.45,-67.83,21,01 Apr 2020,30 Apr 2020,946361000,9294700,1112,,2020,04
ADRO,-7.07,-24.28,21,01 Apr 2020,30 Apr 2020,973006250000,997804400,135724,,2020,04
AGAR,4.19,307.27,21,01 Apr 2020,30 Apr 2020,2157163800,4976600,577,,2020,04
AGII,-18.89,-35.59,21,01 Apr 2020,30 Apr 2020,3265774000,7510900,2057,,2020,04
AGRO,1.02,-68.06,21,01 Apr 2020,30 Apr 2020,10226599400,100015800,11612,,2020,04
AGRS,-28.97,-56.72,21,01 Apr 2020,30 Apr 2020,113744400,944900,443,,2020,04
AHAP,0.0,-41.18,21,01 Apr 2020,30 Apr 2020,41433500,824800,163,,2020,04
AIMS,0.0,0.0,21,01 Apr 2020,30 Apr 2020,0,0,0,,2020,04
AISA,0.0,0.0,21,01 Apr 2020,30 Apr 2020,0,0,0,,2020,04
AKKU,0.0,0.0,21,01 Apr 2020,30 Apr 2020,145000,2900,11,,2020,04
AKPI,59.38,-45.6,21,01 Apr 2020,30 Apr 2020,12099000,35600,30,,2020,04
AKRA,21.52,-44.06,21,01 Apr 2020,30 Apr 2020,985186447000,480403400,61755,,2020,04
AKSI,-31.15,-57.36,21,01 Apr 2020,30 Apr 2020,1040598800,5067100,1605,,2020,04
ALDO,-9.87,-37.31,21,01 Apr 2020,30 Apr 2020,368759000,863900,72,,2020,04
ALKA,14.44,42.67,21,01 Apr 2020,30 Apr 2020,2152400,5800,19,,2020,04
ALMI,15.38,-40.0,21,01 Apr 2020,30 Apr 2020,22965600,116200,90,,2020,04
ALTO,-1.01,-1.5,21,01 Apr 2020,30 Apr 2020,809833800,2147400,25,,2020,04
AMAG,-3.38,-12.27,21,01 Apr 2020,30 Apr 2020,29309400,105400,62,,2020,04
AMAN,-21.2,79.09,21,01 Apr 2020,30 Apr 2020,1719527800,8167500,1722,,2020,04
AMAR,-11.4,-1.72,21,01 Apr 2020,30 Apr 2020,171840200,1006200,610,,2020,04
AMFG,17.2,-20.6,21,01 Apr 2020,30 Apr 2020,1323311000,570600,152,,2020,04
AMIN,40.85,-6.54,21,01 Apr 2020,30 Apr 2020,1395000,4600,22,,2020,04
AMOR,-10.08,12.63,21,01 Apr 2020,30 Apr 2020,1410689500,675300,96,,2020,04
AMRT,8.75,-6.95,21,01 Apr 2020,30 Apr 2020,2557005500,3063300,979,,2020,04
ANDI,0.0,-97.5,21,01 Apr 2020,30 Apr 2020,51650000,1033000,175,,2020,04
ANJT,-18.03,-56.52,21,01 Apr 2020,30 Apr 2020,75974000,147800,32,,2020,04
ANTM,13.33,-33.33,21,01 Apr 2020,30 Apr 2020,1031089741300,2029443100,148107,,2020,04
APEX,-16.25,-92.02,21,01 Apr 2020,30 Apr 2020,92872200,766900,180,,2020,04
APIC,6.94,42.59,21,01 Apr 2020,30 Apr 2020,192286543000,255109000,7965,,2020,04
APII,-9.55,6.99,21,01 Apr 2020,30 Apr 2020,380200,1900,8,,2020,04
APLI,-8.57,52.38,21,01 Apr 2020,30 Apr 2020,27215100,252200,86,,2020,04
APLN,16.67,-30.92,21,01 Apr 2020,30 Apr 2020,35170846300,333328600,22009,,2020,04
