Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
BSWD,0.0,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
BTEK,-5.41,-53.33,22,01 Agt 2019,30 Agt 2019,113987240400,1510448600,16494,,2019,08
BTEL,0.0,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
BTON,-11.4,-12.17,22,01 Agt 2019,30 Agt 2019,888118400,4138500,807,,2019,08
BTPN,-1.81,-5.52,22,01 Agt 2019,30 Agt 2019,20854963000,6247800,2819,,2019,08
BTPS,1.58,79.39,22,01 Agt 2019,30 Agt 2019,2361135047000,717777600,118033,,2019,08
BUDI,0.0,6.25,22,01 Agt 2019,30 Agt 2019,1615601600,16079000,2511,,2019,08
BUKK,-14.71,-23.68,22,01 Agt 2019,30 Agt 2019,142479000,94800,145,,2019,08
BULL,-8.1,64.96,22,01 Agt 2019,30 Agt 2019,120883107100,610972400,12591,,2019,08
BUMI,-12.96,-8.74,22,01 Agt 2019,30 Agt 2019,422189737200,4239454900,60688,,2019,08
BUVA,-8.42,-57.77,22,01 Agt 2019,30 Agt 2019,9001372500,98033000,3060,,2019,08
BVIC,16.97,1.58,22,01 Agt 2019,30 Agt 2019,4763768000,28352600,349,,2019,08
BWPT,-9.09,-20.73,22,01 Agt 2019,30 Agt 2019,49506853800,350498500,14684,,2019,08
BYAN,-3.55,-17.99,22,01 Agt 2019,30 Agt 2019,16604220000,1036200,37,,2019,08
CAKK,-6.67,19.15,22,01 Agt 2019,30 Agt 2019,14083358600,116945900,6545,,2019,08
CAMP,-0.97,47.4,22,01 Agt 2019,30 Agt 2019,26747347500,48197900,11104,,2019,08
CANI,1.9,-39.02,22,01 Agt 2019,30 Agt 2019,103362300,488300,395,,2019,08
CARS,-1.61,-91.29,22,01 Agt 2019,30 Agt 2019,11347300600,48588400,2928,,2019,08
CASA,11.11,29.03,22,01 Agt 2019,30 Agt 2019,68173412000,172577000,33085,,2019,08
CASS,-5.97,-11.27,22,01 Agt 2019,30 Agt 2019,29502500,45400,45,,2019,08
CCSI,47.22,27.2,22,01 Agt 2019,30 Agt 2019,151962536600,490841300,53047,,2019,08
CEKA,-5.66,9.09,22,01 Agt 2019,30 Agt 2019,3564109000,2270700,1353,,2019,08
CENT,-5.75,-4.65,22,01 Agt 2019,30 Agt 2019,11392458100,132814400,4526,,2019,08
CFIN,-3.14,-1.91,22,01 Agt 2019,30 Agt 2019,4105991000,13096300,1743,,2019,08
CINT,-6.47,-8.45,22,01 Agt 2019,30 Agt 2019,1113548400,4079200,521,,2019,08
CITA,10.86,8.15,22,01 Agt 2019,30 Agt 2019,1125035000,593100,295,,2019,08
CITY,-1.98,-50.25,22,01 Agt 2019,30 Agt 2019,37033700,187300,134,,2019,08
CKRA,0.0,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
CLAY,15.87,2577.78,22,01 Agt 2019,30 Agt 2019,286898892000,61752100,67211,,2019,08
CLEO,12.38,107.75,22,01 Agt 2019,30 Agt 2019,415301224700,706810400,73428,,2019,08
CLPI,-4.19,25.0,22,01 Agt 2019,30 Agt 2019,2347362000,2883100,576,,2019,08
CMNP,8.82,15.62,22,01 Agt 2019,30 Agt 2019,4113060000,2891900,619,,2019,08
CMPP,-0.54,-11.54,22,01 Agt 2019,30 Agt 2019,53994200,289900,107,,2019,08
CNKO,0.0,0.0,22,01 Agt 2019,30 Agt 2019,59520000,1190400,271,,2019,08
CNTB,0.0,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
CNTX,-6.83,-1.69,22,01 Agt 2019,30 Agt 2019,6754000,14800,43,,2019,08
COCO,-0.54,364.65,22,01 Agt 2019,30 Agt 2019,49117812500,53051300,6985,,2019,08
COWL,-3.57,-48.33,22,01 Agt 2019,30 Agt 2019,729245400,3454100,2244,,2019,08
CPIN,-6.51,-30.45,22,01 Agt 2019,30 Agt 2019,1004989408500,209231100,83468,,2019,08
CPRI,-21.92,-54.4,22,01 Agt 2019,30 Agt 2019,12746467600,189990000,28878,,2019,08
CPRO,0.0,0.0,22,01 Agt 2019,30 Agt 2019,92995000,1859900,102,,2019,08
CSAP,-6.67,-12.66,22,01 Agt 2019,30 Agt 2019,2858940600,5882100,830,,2019,08
CSIS,-9.9,-71.2,22,01 Agt 2019,30 Agt 2019,4000232900,40752400,16162,,2019,08
CTBN,0.0,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
CTRA,-11.34,8.42,22,01 Agt 2019,30 Agt 2019,868914991000,728773400,88415,,2019,08
CTTH,-1.01,-17.65,22,01 Agt 2019,30 Agt 2019,1787036700,18843900,783,,2019,08
DART,0.0,41.32,22,01 Agt 2019,30 Agt 2019,41776000,130500,76,,2019,08
DAYA,-1.67,12.38,22,01 Agt 2019,30 Agt 2019,74233200,279900,286,,2019,08
DEAL,25.0,187.74,22,01 Agt 2019,30 Agt 2019,556695109000,404120100,32960,,2019,08
DEFI,-5.01,4.12,22,01 Agt 2019,30 Agt 2019,61822500,32000,62,,2019,08
DEWA,0.0,0.0,22,01 Agt 2019,30 Agt 2019,6695000,133900,26,,2019,08
DFAM,11.7,8.52,22,01 Agt 2019,30 Agt 2019,19082381500,21987100,9393,,2019,08
DGIK,0.0,0.0,22,01 Agt 2019,30 Agt 2019,60210000,1204200,17,,2019,08
DIGI,22.39,13.89,22,01 Agt 2019,30 Agt 2019,1671798000,984100,230,,2019,08
DILD,-6.79,33.77,22,01 Agt 2019,30 Agt 2019,58721911400,140613100,5877,,2019,08
DIVA,4.05,19.57,22,01 Agt 2019,30 Agt 2019,169984646000,44154500,6494,,2019,08
DKFT,32.0,-13.73,22,01 Agt 2019,30 Agt 2019,202232351900,741771100,59678,,2019,08
DLTA,-1.74,28.64,22,01 Agt 2019,30 Agt 2019,992700000,139700,211,,2019,08
DMAS,1.97,94.97,22,01 Agt 2019,30 Agt 2019,316280009600,1031157900,44407,,2019,08
DNAR,-0.74,-2.17,22,01 Agt 2019,30 Agt 2019,56946800,213900,77,,2019,08
DNET,0.65,-6.38,22,01 Agt 2019,30 Agt 2019,658232000,213000,108,,2019,08
DOID,-26.45,-32.19,22,01 Agt 2019,30 Agt 2019,88805484200,228981700,23671,,2019,08
DPNS,-7.33,-12.03,22,01 Agt 2019,30 Agt 2019,62997600,218900,84,,2019,08
DPUM,-12.1,-14.84,22,01 Agt 2019,30 Agt 2019,534158000,4651800,351,,2019,08
DSFI,4.84,28.71,22,01 Agt 2019,30 Agt 2019,8402587500,65954500,2034,,2019,08
DSNG,-3.45,-18.05,22,01 Agt 2019,30 Agt 2019,4521461600,12891600,1356,,2019,08
DSSA,17.85,47.96,22,01 Agt 2019,30 Agt 2019,131687500,6700,22,,2019,08
DUCK,5.83,4.81,22,01 Agt 2019,30 Agt 2019,12793610500,8187300,2038,,2019,08
DUTI,-2.9,52.62,22,01 Agt 2019,30 Agt 2019,38207500,5700,4,,2019,08
DVLA,-1.79,13.4,22,01 Agt 2019,30 Agt 2019,521562000,233400,186,,2019,08
DWGL,80.13,277.78,22,01 Agt 2019,30 Agt 2019,14978629700,66382500,10822,,2019,08
DYAN,-5.59,75.32,22,01 Agt 2019,30 Agt 2019,17030406900,130584000,5811,,2019,08
EAST,16.89,30.08,22,01 Agt 2019,30 Agt 2019,89266797500,465878100,39789,,2019,08
ECII,0.0,-0.88,22,01 Agt 2019,30 Agt 2019,1723441500,1544400,172,,2019,08
EKAD,-5.49,0.58,22,01 Agt 2019,30 Agt 2019,3206852000,3688900,1412,,2019,08
ELSA,-3.89,0.58,22,01 Agt 2019,30 Agt 2019,180761274000,531595100,28335,,2019,08
ELTY,0.0,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
EMDE,0.0,-6.3,22,01 Agt 2019,30 Agt 2019,622711400,2631800,86,,2019,08
EMTK,-4.47,-17.26,22,01 Agt 2019,30 Agt 2019,9045090000,1253900,81,,2019,08
ENRG,0.0,10.0,22,01 Agt 2019,30 Agt 2019,46858219600,828399600,17716,,2019,08
ENVY,21.17,263.51,22,01 Agt 2019,30 Agt 2019,694954736000,543376300,44387,,2019,08
EPMT,-2.13,9.52,22,01 Agt 2019,30 Agt 2019,203135000,88100,26,,2019,08
ERAA,-26.19,-29.55,22,01 Agt 2019,30 Agt 2019,2043646735500,1116591500,195180,,2019,08
ERTX,0.79,2.42,22,01 Agt 2019,30 Agt 2019,79351300,661600,154,,2019,08
ESSA,-13.7,-21.74,22,01 Agt 2019,30 Agt 2019,46023993600,172273900,14348,,2019,08
ESTI,2.27,11.11,22,01 Agt 2019,30 Agt 2019,23939227800,232527800,45177,,2019,08
ETWA,-1.59,-23.46,22,01 Agt 2019,30 Agt 2019,11979900,189600,113,,2019,08
EXCL,7.74,75.76,22,01 Agt 2019,30 Agt 2019,866490238000,263001700,94280,,2019,08
FAST,6.3,71.86,22,01 Agt 2019,30 Agt 2019,612258000,226200,177,,2019,08
FASW,4.37,7.4,22,01 Agt 2019,30 Agt 2019,10416565000,1277600,439,,2019,08
FILM,-6.15,34.56,22,01 Agt 2019,30 Agt 2019,3871634500,4281200,931,,2019,08
FINN,0.0,0.0,22,01 Agt 2019,30 Agt 2019,8445000,168900,38,,2019,08
FIRE,-9.09,-70.32,22,01 Agt 2019,30 Agt 2019,2083555832000,914724900,15852,,2019,08
FISH,18.28,-15.52,22,01 Agt 2019,30 Agt 2019,28127000,9100,26,,2019,08
FITT,-12.61,-4.9,22,01 Agt 2019,30 Agt 2019,9988494500,98201700,8580,,2019,08
FMII,19.61,-12.86,22,01 Agt 2019,30 Agt 2019,1866200,3400,15,,2019,08
FOOD,-29.41,6.67,22,01 Agt 2019,30 Agt 2019,26927201100,160031500,27594,,2019,08
FORU,-1.0,-10.0,22,01 Agt 2019,30 Agt 2019,3787200,40000,46,,2019,08
FORZ,1.6,3.8,22,01 Agt 2019,30 Agt 2019,29195219500,31657300,2333,,2019,08
FPNI,-6.94,-16.25,22,01 Agt 2019,30 Agt 2019,2679455400,19523300,2013,,2019,08
FREN,-22.54,71.79,22,01 Agt 2019,30 Agt 2019,434693286200,2640070200,136423,,2019,08
FUJI,-5.6,7.27,22,01 Agt 2019,30 Agt 2019,3825852600,31150400,4678,,2019,08
GAMA,0.0,-13.79,22,01 Agt 2019,30 Agt 2019,8885000,177700,267,,2019,08
GDST,-7.87,-12.77,22,01 Agt 2019,30 Agt 2019,1527845800,17602300,5518,,2019,08
GDYR,0.0,2.32,22,01 Agt 2019,30 Agt 2019,397000,200,1,,2019,08
GEMA,0.54,17.09,22,01 Agt 2019,30 Agt 2019,252306200,683100,61,,2019,08
GEMS,0.0,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
GGRM,-7.98,-16.92,22,01 Agt 2019,30 Agt 2019,2266685442500,30726200,86268,,2019,08
GHON,5.26,6.06,22,01 Agt 2019,30 Agt 2019,340809500,264500,205,,2019,08
GIAA,22.0,63.76,22,01 Agt 2019,30 Agt 2019,484865240200,985963300,82144,,2019,08
GJTL,-1.45,4.62,22,01 Agt 2019,30 Agt 2019,38471612500,56581900,5429,,2019,08
GLOB,7.33,53.7,22,01 Agt 2019,30 Agt 2019,1656258000,3205000,1869,,2019,08
GMCW,0.0,0.0,8,01 Agt 2019,12 Agt 2019,0,0,0,,2019,08
GMFI,-3.77,-5.56,22,01 Agt 2019,30 Agt 2019,44667293300,213110000,13369,,2019,08
GMTD,-0.5,32.0,22,01 Agt 2019,30 Agt 2019,105155000,5300,34,,2019,08
GOLD,-4.0,-55.56,22,01 Agt 2019,30 Agt 2019,324875400,1341700,390,,2019,08
GOLL,0.0,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
GOOD,6.44,-7.47,22,01 Agt 2019,30 Agt 2019,20089801000,12038800,6552,,2019,08
GPRA,0.0,-14.55,22,01 Agt 2019,30 Agt 2019,989074800,10925200,1040,,2019,08
GREN,0.0,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
GSMF,6.09,29.79,22,01 Agt 2019,30 Agt 2019,4499204300,35637300,11034,,2019,08
GTBO,-5.99,-34.03,22,01 Agt 2019,30 Agt 2019,89958100,568000,268,,2019,08
GWSA,-4.06,33.1,22,01 Agt 2019,30 Agt 2019,979369000,5140700,221,,2019,08
GZCO,0.0,0.0,22,01 Agt 2019,30 Agt 2019,79275000,1585500,1073,,2019,08
HADE,0.0,0.0,22,01 Agt 2019,30 Agt 2019,1325000,26500,7,,2019,08
HDFA,-6.33,-47.89,22,01 Agt 2019,30 Agt 2019,11726600,73800,88,,2019,08
HDIT,-0.63,49.52,22,01 Agt 2019,30 Agt 2019,22130533500,27677500,2846,,2019,08
HDTX,0.0,-4.76,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
HEAL,9.88,39.06,22,01 Agt 2019,30 Agt 2019,60915079000,18254700,4805,,2019,08
HELI,2.94,44.63,22,01 Agt 2019,30 Agt 2019,312214500,1857300,290,,2019,08
HERO,-5.26,-8.86,22,01 Agt 2019,30 Agt 2019,758565000,1017800,566,,2019,08
HEXA,-4.46,12.63,22,01 Agt 2019,30 Agt 2019,4894146000,1494600,1058,,2019,08
HITS,13.6,1.43,22,01 Agt 2019,30 Agt 2019,583391500,900400,177,,2019,08
HKMU,-7.98,-6.99,22,01 Agt 2019,30 Agt 2019,120708864000,344678100,9473,,2019,08
HMSP,-11.22,-27.49,22,01 Agt 2019,30 Agt 2019,2837501122000,975911000,139632,,2019,08
HOKI,-2.92,13.7,22,01 Agt 2019,30 Agt 2019,566384799500,673383500,24287,,2019,08
HOME,34.48,-32.76,22,01 Agt 2019,30 Agt 2019,6501439059800,91985359000,96939,,2019,08
HOTL,0.58,69.61,22,01 Agt 2019,30 Agt 2019,23188317400,131018100,3697,,2019,08
HRME,23.65,771.43,22,01 Agt 2019,30 Agt 2019,137057494000,164379900,30954,,2019,08
HRTA,-22.41,-11.76,22,01 Agt 2019,30 Agt 2019,8335139200,26959400,7481,,2019,08
HRUM,6.42,0.71,22,01 Agt 2019,30 Agt 2019,69401409000,51386200,12335,,2019,08
IATA,0.0,0.0,22,01 Agt 2019,30 Agt 2019,25490000,509800,34,,2019,08
IBFN,2.0,-22.73,22,01 Agt 2019,30 Agt 2019,1038633000,5483800,387,,2019,08
IBST,0.0,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,2019,08
ICBP,12.62,15.31,22,01 Agt 2019,30 Agt 2019,1968156327500,171127100,69136,,2019,08
ICON,5.05,6.12,22,01 Agt 2019,30 Agt 2019,446541400,4428900,221,,2019,08
IDPR,-7.0,-58.2,22,01 Agt 2019,30 Agt 2019,538517000,1378200,194,,2019,08
IGAR,-2.82,-10.42,22,01 Agt 2019,30 Agt 2019,379657600,1085500,238,,2019,08
IIKP,-3.85,-79.17,22,01 Agt 2019,30 Agt 2019,36565469900,706490000,5012,,2019,08
