,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
19,AISA,3.52,22,01 Agt 2022,31 Agt 2022,32245629500,212697700,27695,D222,202208
20,AKKU,0.0,22,01 Agt 2022,31 Agt 2022,269910000,5398200,2567,E512,202208
21,AKPI,4.08,22,01 Agt 2022,31 Agt 2022,2410784000,1542900,1850,B113,202208
22,AKRA,-4.0,22,01 Agt 2022,31 Agt 2022,1310674722000,1081179700,134274,A112,202208
23,AKSI,10.95,22,01 Agt 2022,31 Agt 2022,2348796800,7676000,3688,K211,202208
24,ALDO,-13.58,22,01 Agt 2022,31 Agt 2022,8945368500,12010500,4688,B131,202208
25,ALKA,-0.68,22,01 Agt 2022,31 Agt 2022,872372200,3019100,602,B141,202208
26,ALMI,10.0,22,01 Agt 2022,31 Agt 2022,158940600,516100,726,B141,202208
27,ALTO,-1.04,22,01 Agt 2022,31 Agt 2022,130164600,674100,506,D212,202208
28,AMAG,1.68,22,01 Agt 2022,31 Agt 2022,702548800,1922200,1785,G412,202208
29,AMAN,27.72,22,01 Agt 2022,31 Agt 2022,8518465500,14760800,3067,H111,202208
30,AMAR,-7.48,22,01 Agt 2022,31 Agt 2022,115595498400,404824100,38859,G111,202208
31,AMFG,-3.8,22,01 Agt 2022,31 Agt 2022,33432055000,5710800,4065,C121,202208
32,AMIN,-6.98,22,01 Agt 2022,31 Agt 2022,129290800,1053700,525,C143,202208
33,AMOR,-9.63,22,01 Agt 2022,31 Agt 2022,148402000,111200,217,G311,202208
34,AMRT,16.27,22,01 Agt 2022,31 Agt 2022,2430285965500,1229114600,167292,D113,202208
35,ANDI,0.0,22,01 Agt 2022,31 Agt 2022,40890000,817800,190,D232,202208
36,ANJT,-1.76,22,01 Agt 2022,31 Agt 2022,30372497500,36426400,11711,D232,202208
37,ANTM,1.79,22,01 Agt 2022,31 Agt 2022,6407552908000,3095042500,501387,B146,202208
38,APEX,6.67,22,01 Agt 2022,31 Agt 2022,1805883000,5345500,3263,A131,202208
39,APIC,11.16,22,01 Agt 2022,31 Agt 2022,1086705175000,988512800,21696,G511,202208
40,APII,2.6,22,01 Agt 2022,31 Agt 2022,4342966000,22388900,3072,C143,202208
41,APLI,-3.77,22,01 Agt 2022,31 Agt 2022,103204700,518200,321,B113,202208
42,APLN,7.21,22,01 Agt 2022,31 Agt 2022,31648128600,270088400,17174,H111,202208
43,ARCI,9.58,22,01 Agt 2022,31 Agt 2022,27829831400,78600000,9964,B143,202208
44,ARGO,-16.4,22,01 Agt 2022,31 Agt 2022,32508000,29300,94,E413,202208
45,ARII,2.86,22,01 Agt 2022,31 Agt 2022,1214998800,5530100,2517,A121,202208
46,ARKA,10.0,22,01 Agt 2022,31 Agt 2022,57545784500,932551000,40194,C143,202208
47,ARKO,0.0,22,01 Agt 2022,31 Agt 2022,630666109000,1038813800,81845,J411,202208
48,ARMY,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,H111,202208
49,ARNA,-10.95,22,01 Agt 2022,31 Agt 2022,60625133000,63457900,19653,C121,202208
50,ARTA,0.0,22,01 Agt 2022,31 Agt 2022,1492973000,593200,478,E512,202208
51,ARTI,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,A132,202208
52,ARTO,-20.33,22,01 Agt 2022,31 Agt 2022,2500992362500,253794500,175988,G111,202208
53,ASBI,76.47,22,01 Agt 2022,31 Agt 2022,1305771300,3373700,2816,G412,202208
54,ASDM,1.56,22,01 Agt 2022,31 Agt 2022,133602500,137300,315,G412,202208
55,ASGR,0.0,22,01 Agt 2022,31 Agt 2022,13784604000,15462200,3870,C224,202208
56,ASHA,-34.94,22,01 Agt 2022,31 Agt 2022,826161323800,2874234000,216988,D231,202208
57,ASII,10.28,22,01 Agt 2022,31 Agt 2022,6484457760000,955961600,155624,C311,202208
58,ASJT,9.3,22,01 Agt 2022,31 Agt 2022,1432439900,10451400,1830,G412,202208
59,ASLC,1.62,22,01 Agt 2022,31 Agt 2022,493645473200,2480166300,142349,E745,202208
60,ASMI,-3.88,22,01 Agt 2022,31 Agt 2022,203631500,1673500,705,G412,202208
61,ASPI,1.11,22,01 Agt 2022,31 Agt 2022,6638993200,72941900,7222,H111,202208
62,ASRI,8.43,22,01 Agt 2022,31 Agt 2022,93008202300,527174400,38280,H111,202208
63,ASRM,-5.15,22,01 Agt 2022,31 Agt 2022,117681000,74800,165,G412,202208
64,ASSA,-12.57,22,01 Agt 2022,31 Agt 2022,372972684000,228129300,76193,K132,202208
65,ATAP,-4.42,22,01 Agt 2022,31 Agt 2022,49665527800,406920000,104601,H111,202208
66,ATIC,3.5,22,01 Agt 2022,31 Agt 2022,1240976200,2948600,2048,I121,202208
67,AUTO,6.44,22,01 Agt 2022,31 Agt 2022,62710885000,51165000,14758,E111,202208
68,AVIA,-8.77,22,01 Agt 2022,31 Agt 2022,712068117500,820453100,44018,B113,202208
69,AXIO,2.9,22,01 Agt 2022,31 Agt 2022,358493905400,1234830500,79213,I221,202208
70,AYLS,-4.29,22,01 Agt 2022,31 Agt 2022,18488547400,116530800,19135,B121,202208
71,BABP,-6.67,22,01 Agt 2022,31 Agt 2022,98858769700,747430600,46281,G111,202208
72,BACA,-3.9,22,01 Agt 2022,31 Agt 2022,28902365400,188882300,15592,G111,202208
73,BAJA,6.51,22,01 Agt 2022,31 Agt 2022,10218180100,56149200,19598,B144,202208
74,BALI,3.16,22,01 Agt 2022,31 Agt 2022,8440732500,8346300,2311,J321,202208
75,BANK,-14.03,22,01 Agt 2022,31 Agt 2022,797899638000,436052900,43796,G111,202208
76,BAPA,3.23,22,01 Agt 2022,31 Agt 2022,223869586300,1452084000,378696,H111,202208
77,BAPI,0.0,22,01 Agt 2022,31 Agt 2022,12260000,245200,112,H111,202208
78,BATA,9.0,22,01 Agt 2022,31 Agt 2022,261591000,490800,319,E412,202208
79,BAUT,6.0,22,01 Agt 2022,31 Agt 2022,39762475200,724040900,31837,E743,202208
80,BAYU,-0.45,22,01 Agt 2022,31 Agt 2022,60127000,54300,111,E513,202208
81,BBCA,11.56,22,01 Agt 2022,31 Agt 2022,16127864332500,2041623300,315159,G111,202208
82,BBHI,-4.82,22,01 Agt 2022,31 Agt 2022,190939149000,52679000,33227,G111,202208
83,BBKP,-4.69,22,01 Agt 2022,31 Agt 2022,252624317400,1349845400,55444,G111,202208
84,BBLD,4.98,22,01 Agt 2022,31 Agt 2022,6405200,15400,59,G211,202208
85,BBMD,-2.77,22,01 Agt 2022,31 Agt 2022,330344500,167200,144,G111,202208
86,BBNI,8.6,22,01 Agt 2022,31 Agt 2022,4819317700000,580916400,125553,G111,202208
87,BBRI,-0.46,22,01 Agt 2022,31 Agt 2022,13173124543000,3042680300,322467,G111,202208
88,BBRM,0.0,22,01 Agt 2022,31 Agt 2022,864090900,17255400,1146,A122,202208
89,BBSI,-4.0,22,01 Agt 2022,31 Agt 2022,920055000,238300,512,G111,202208
90,BBSS,0.0,22,01 Agt 2022,31 Agt 2022,5048835600,83224200,6139,H111,202208
91,BBTN,2.38,22,01 Agt 2022,31 Agt 2022,538279738000,350466700,71593,G111,202208
92,BBYB,-7.2,22,01 Agt 2022,31 Agt 2022,1193151697000,878580900,122640,G111,202208
93,BCAP,-9.45,22,01 Agt 2022,31 Agt 2022,198794161700,1754099000,79137,G511,202208
94,BCIC,0.63,22,01 Agt 2022,31 Agt 2022,9942080500,59933400,7923,G111,202208
95,BCIP,6.78,22,01 Agt 2022,31 Agt 2022,8795848600,142226300,14226,H111,202208
96,BDMN,5.18,22,01 Agt 2022,31 Agt 2022,229677549000,88308900,24768,G111,202208
97,BEBS,-2.14,22,01 Agt 2022,31 Agt 2022,4360209856500,921719700,41422,B121,202208
98,BEEF,1.96,22,01 Agt 2022,31 Agt 2022,1293088800,25281600,1031,D222,202208
99,BEKS,0.0,22,01 Agt 2022,31 Agt 2022,1503430000,30068600,2324,G111,202208
100,BELL,-19.33,22,01 Agt 2022,31 Agt 2022,60142060600,219846600,43593,E413,202208
101,BESS,-19.73,22,01 Agt 2022,31 Agt 2022,73947669100,297278800,61604,A122,202208
102,BEST,13.04,22,01 Agt 2022,31 Agt 2022,196684112700,1306197300,55000,H111,202208
103,BFIN,5.93,22,01 Agt 2022,31 Agt 2022,474589181000,385522300,49392,G211,202208
104,BGTG,-7.09,22,01 Agt 2022,31 Agt 2022,66738599000,519232500,54481,G111,202208
105,BHAT,8.0,22,01 Agt 2022,31 Agt 2022,1991781130000,1942510100,29444,G413,202208
106,BHIT,4.41,22,01 Agt 2022,31 Agt 2022,675819731200,9980596400,120271,C311,202208
107,BIKA,6.87,22,01 Agt 2022,31 Agt 2022,66556200,508800,624,H111,202208
108,BIKE,-0.88,22,01 Agt 2022,31 Agt 2022,14184453800,63207000,11349,E321,202208
109,BIMA,20.34,22,01 Agt 2022,31 Agt 2022,153074550200,502583300,245181,E412,202208
110,BINA,-2.04,22,01 Agt 2022,31 Agt 2022,33489903000,8818300,2467,G111,202208
111,BINO,1.48,22,01 Agt 2022,31 Agt 2022,14061817700,103600900,13023,C223,202208
112,BIPI,-16.67,22,01 Agt 2022,31 Agt 2022,4291112042100,22334163400,268914,A122,202208
113,BIPP,-1.92,22,01 Agt 2022,31 Agt 2022,396915400,7746700,1286,H111,202208
114,BIRD,-19.24,22,01 Agt 2022,31 Agt 2022,154676057500,100844100,39690,K132,202208
115,BISI,-14.78,22,01 Agt 2022,31 Agt 2022,17216041000,11859500,5997,D232,202208
116,BJBR,3.73,22,01 Agt 2022,31 Agt 2022,61435896500,44422300,15604,G111,202208
117,BJTM,1.41,22,01 Agt 2022,31 Agt 2022,68765383500,95718500,24968,G111,202208
118,BKDP,-14.14,22,01 Agt 2022,31 Agt 2022,1164003400,13001100,2612,H111,202208
119,BKSL,12.0,22,01 Agt 2022,31 Agt 2022,213538595900,3826220600,59246,H111,202208
120,BKSW,-4.24,22,01 Agt 2022,31 Agt 2022,4471577300,38844000,3178,G111,202208
121,BLTA,0.0,22,01 Agt 2022,31 Agt 2022,128170000,2563400,239,K211,202208
122,BLTZ,-1.33,22,01 Agt 2022,31 Agt 2022,32227000,14100,75,E514,202208
123,BLUE,-0.69,22,01 Agt 2022,31 Agt 2022,2280342600,7927200,2154,C223,202208
124,BMAS,-6.16,22,01 Agt 2022,31 Agt 2022,894116000,668100,742,G111,202208
125,BMHS,-4.17,22,01 Agt 2022,31 Agt 2022,44336041000,74715000,8368,F121,202208
126,BMRI,6.95,22,01 Agt 2022,31 Agt 2022,7897580355000,931102000,147601,G111,202208
127,BMSR,-14.12,22,01 Agt 2022,31 Agt 2022,20107406500,24873000,14111,B111,202208
128,BMTR,-11.33,22,01 Agt 2022,31 Agt 2022,2985487925600,7373231400,404335,C311,202208
129,BNBA,-4.32,22,01 Agt 2022,31 Agt 2022,52467674000,27016600,14107,G111,202208
130,BNBR,34.0,22,01 Agt 2022,31 Agt 2022,403661952700,6217339100,72448,C311,202208
131,BNGA,8.61,22,01 Agt 2022,31 Agt 2022,208656223000,188308600,28819,G111,202208
132,BNII,-1.46,22,01 Agt 2022,31 Agt 2022,4061334600,15105500,3850,G111,202208
133,BNLI,4.18,22,01 Agt 2022,31 Agt 2022,3382984500,2770500,2040,G111,202208
134,BOBA,2.09,22,01 Agt 2022,31 Agt 2022,8540913100,41257000,8460,D222,202208
135,BOGA,0.0,22,01 Agt 2022,31 Agt 2022,3280047353500,2500486800,37245,E745,202208
136,BOLA,-0.52,22,01 Agt 2022,31 Agt 2022,114485374000,288794500,30741,E514,202208
137,BOLT,-8.15,22,01 Agt 2022,31 Agt 2022,179440000,205400,552,E111,202208
138,BOSS,27.27,22,01 Agt 2022,31 Agt 2022,28083692600,452497400,22517,A121,202208
139,BPFI,3.73,22,01 Agt 2022,31 Agt 2022,1126163000,1651200,591,G211,202208
140,BPII,0.0,22,01 Agt 2022,31 Agt 2022,43450000,5500,1,G511,202208
141,BPTR,-1.1,22,01 Agt 2022,31 Agt 2022,12554711800,55210000,13268,K132,202208
142,BRAM,-14.86,22,01 Agt 2022,31 Agt 2022,1055150000,124800,513,E112,202208
143,BRIS,-7.03,22,01 Agt 2022,31 Agt 2022,477625859000,304313700,120346,G111,202208
144,BRMS,5.98,22,01 Agt 2022,31 Agt 2022,2094252351400,8767813100,206801,B146,202208
145,BRNA,10.31,22,01 Agt 2022,31 Agt 2022,17289000,14900,47,B131,202208
146,BRPT,-8.89,22,01 Agt 2022,31 Agt 2022,1271767989000,1355505300,119669,B111,202208
147,BSDE,0.0,22,01 Agt 2022,31 Agt 2022,281549299500,298924100,33246,H111,202208
148,BSIM,1.71,22,01 Agt 2022,31 Agt 2022,5911276500,9892400,902,G111,202208
149,BSML,2.63,22,01 Agt 2022,31 Agt 2022,92664668500,88683500,29977,A122,202208
150,BSSR,7.43,22,01 Agt 2022,31 Agt 2022,203662576000,48910000,33704,A121,202208
151,BSWD,-21.43,22,01 Agt 2022,31 Agt 2022,0,0,0,G111,202208
152,BTEK,0.0,22,01 Agt 2022,31 Agt 2022,5495000,109900,27,D232,202208
153,BTEL,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,J321,202208
154,BTON,16.07,22,01 Agt 2022,31 Agt 2022,909624000,2383800,1245,B144,202208
155,BTPN,-1.2,22,01 Agt 2022,31 Agt 2022,4682359000,1883800,917,G111,202208
156,BTPS,5.34,22,01 Agt 2022,31 Agt 2022,171275202000,58359000,28347,G111,202208
157,BUDI,4.55,22,01 Agt 2022,31 Agt 2022,25970282800,119941200,15055,D222,202208
158,BUKA,2.04,22,01 Agt 2022,31 Agt 2022,4098484111400,12774331600,261263,I111,202208
159,BUKK,3.06,22,01 Agt 2022,31 Agt 2022,380404000,387700,515,J211,202208
160,BULL,15.75,22,01 Agt 2022,31 Agt 2022,610525515700,3923595000,41254,A112,202208
161,BUMI,48.67,22,01 Agt 2022,31 Agt 2022,15358082568700,108424946300,810714,A121,202208
162,BUVA,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,E512,202208
163,BVIC,2.26,22,01 Agt 2022,31 Agt 2022,73979451900,514951600,35294,G111,202208
164,BWPT,1.43,22,01 Agt 2022,31 Agt 2022,51285636500,725004700,22141,D232,202208
165,BYAN,-6.4,22,01 Agt 2022,31 Agt 2022,19880797500,302000,1707,A121,202208
166,CAKK,-10.36,22,01 Agt 2022,31 Agt 2022,213827211300,958017700,95628,C121,202208
167,CAMP,-12.43,22,01 Agt 2022,31 Agt 2022,15251779400,49686800,12372,D221,202208
168,CANI,-3.03,22,01 Agt 2022,31 Agt 2022,146650700,1526500,745,A122,202208
169,CARE,-4.4,22,01 Agt 2022,31 Agt 2022,1110256142200,2471782600,18890,F121,202208
170,CARS,38.0,22,01 Agt 2022,31 Agt 2022,608492955400,9834346000,63606,E745,202208
171,CASA,6.83,22,01 Agt 2022,31 Agt 2022,2516000591000,3008900800,40239,G511,202208
172,CASH,-9.14,22,01 Agt 2022,31 Agt 2022,5170805600,31385200,3264,I111,202208
173,CASS,1.52,22,01 Agt 2022,31 Agt 2022,4337278400,10726100,1607,J111,202208
174,CBMF,1.96,22,01 Agt 2022,31 Agt 2022,4958392000,95387500,6251,E211,202208
175,CCSI,-1.42,22,01 Agt 2022,31 Agt 2022,2094494500,3120300,1529,C131,202208
176,CEKA,-3.66,22,01 Agt 2022,31 Agt 2022,5054562000,2077500,2234,D222,202208
177,CENT,5.26,22,01 Agt 2022,31 Agt 2022,41414475400,222063700,28257,J321,202208
178,CFIN,0.66,22,01 Agt 2022,31 Agt 2022,56091932000,176605900,33369,G211,202208
179,CHEM,-1.72,22,01 Agt 2022,31 Agt 2022,98157367700,812982100,90862,B111,202208
180,CINT,-1.74,22,01 Agt 2022,31 Agt 2022,114783200,500600,175,E211,202208
181,CITA,0.0,22,01 Agt 2022,31 Agt 2022,285703000,96800,165,B141,202208
182,CITY,-9.15,22,01 Agt 2022,31 Agt 2022,469553500,3113500,1059,H111,202208
183,CLAY,-5.0,22,01 Agt 2022,31 Agt 2022,58669000,86500,216,E512,202208
184,CLEO,0.0,22,01 Agt 2022,31 Agt 2022,59037416600,127408100,10709,D212,202208
185,CLPI,-11.0,22,01 Agt 2022,31 Agt 2022,5071126500,5151300,5487,B113,202208
186,CMNP,-1.48,22,01 Agt 2022,31 Agt 2022,1851681000,922000,847,J112,202208
187,CMNT,-1.45,22,01 Agt 2022,31 Agt 2022,886502243500,898742300,16743,B121,202208
188,CMPP,-16.54,22,01 Agt 2022,31 Agt 2022,6491900000,26200400,8181,K111,202208
189,CMRY,-2.24,22,01 Agt 2022,31 Agt 2022,120155030000,27448300,19735,D221,202208
190,CNKO,0.0,22,01 Agt 2022,31 Agt 2022,167230000,3344600,786,A122,202208
191,CNTB,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,E413,202208
192,CNTX,-1.21,22,01 Agt 2022,31 Agt 2022,63095600,182700,267,E413,202208
193,COCO,13.89,22,01 Agt 2022,31 Agt 2022,6205673800,26611400,6824,D222,202208
194,COWL,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,H111,202208
195,CPIN,4.91,22,01 Agt 2022,31 Agt 2022,855122290000,147226300,64235,D231,202208
196,CPRI,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,H111,202208
197,CPRO,-4.35,22,01 Agt 2022,31 Agt 2022,172942221700,2523739400,60113,D231,202208
198,CSAP,27.54,22,01 Agt 2022,31 Agt 2022,6204575000,7725500,3036,E743,202208
199,CSIS,3.9,22,01 Agt 2022,31 Agt 2022,7961761100,102325100,16640,H111,202208
200,CSMI,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,E515,202208
201,CSRA,-6.29,22,01 Agt 2022,31 Agt 2022,12933506000,19182900,6288,D232,202208
202,CTBN,-11.63,22,01 Agt 2022,31 Agt 2022,104079500,50300,209,B144,202208
203,CTRA,2.7,22,01 Agt 2022,31 Agt 2022,379914701000,394746100,66241,H111,202208
204,CTTH,0.0,22,01 Agt 2022,31 Agt 2022,12490000,249800,56,C121,202208
205,DADA,0.0,22,01 Agt 2022,31 Agt 2022,165780000,3315600,678,H111,202208
206,DART,-0.94,22,01 Agt 2022,31 Agt 2022,262945400,1221600,1233,H111,202208
207,DAYA,8.04,22,01 Agt 2022,31 Agt 2022,114783800,520000,316,D111,202208
208,DCII,5.56,22,01 Agt 2022,31 Agt 2022,621547500,16900,93,I121,202208
209,DEAL,0.0,22,01 Agt 2022,31 Agt 2022,68705000,1374100,236,K211,202208
210,DEFI,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,G211,202208
211,DEPO,-5.37,22,01 Agt 2022,31 Agt 2022,2433762800,5282700,1241,E743,202208
212,DEWA,40.35,22,01 Agt 2022,31 Agt 2022,1807854449500,24393862000,263808,A132,202208
213,DEWI,46.58,22,01 Agt 2022,31 Agt 2022,537256444000,2938372900,200938,D231,202208
214,DFAM,2.44,22,01 Agt 2022,31 Agt 2022,21495047500,173896800,25088,E512,202208
215,DGIK,1.79,22,01 Agt 2022,31 Agt 2022,110777691000,945198600,65202,J211,202208
216,DGNS,-13.33,22,01 Agt 2022,31 Agt 2022,23841508200,77949900,15693,F121,202208
217,DIGI,-7.41,22,01 Agt 2022,31 Agt 2022,25319077300,503872600,20883,E614,202208
218,DILD,21.62,22,01 Agt 2022,31 Agt 2022,198998770300,1014188000,60114,H111,202208
219,DIVA,-1.69,22,01 Agt 2022,31 Agt 2022,1908749500,2215300,2060,I111,202208
220,DKFT,-1.54,22,01 Agt 2022,31 Agt 2022,51531327600,383267600,31144,B146,202208
221,DLTA,-1.02,22,01 Agt 2022,31 Agt 2022,14324989000,3695500,2824,D211,202208
222,DMAS,7.98,22,01 Agt 2022,31 Agt 2022,104477295300,602595400,43922,H111,202208
223,DMMX,-6.14,22,01 Agt 2022,31 Agt 2022,97801846000,74167900,29918,I121,202208
224,DMND,0.61,22,01 Agt 2022,31 Agt 2022,184827000,228300,230,D112,202208
225,DNAR,-2.16,22,01 Agt 2022,31 Agt 2022,22289344600,114885500,17402,G111,202208
226,DNET,1.9,22,01 Agt 2022,31 Agt 2022,642088000,176000,449,G512,202208
227,DOID,-4.08,22,01 Agt 2022,31 Agt 2022,403406882800,1081677300,76334,A132,202208
228,DPNS,5.41,22,01 Agt 2022,31 Agt 2022,723179200,1867800,1044,B113,202208
229,DPUM,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,D231,202208
230,DRMA,-8.92,22,01 Agt 2022,31 Agt 2022,546313221500,748461000,41764,E111,202208
231,DSFI,6.59,22,01 Agt 2022,31 Agt 2022,13420035700,143633900,27951,D231,202208
232,DSNG,-4.72,22,01 Agt 2022,31 Agt 2022,249749047000,473258500,23026,D232,202208
233,DSSA,-3.48,22,01 Agt 2022,31 Agt 2022,250692500,7600,45,A121,202208
234,DUCK,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,E515,202208
235,DUTI,-5.98,22,01 Agt 2022,31 Agt 2022,3828544000,834500,798,H111,202208
236,DVLA,1.18,22,01 Agt 2022,31 Agt 2022,1911923000,745300,958,F211,202208
237,DWGL,0.95,22,01 Agt 2022,31 Agt 2022,1412316400,6198400,2149,A122,202208
238,DYAN,2.78,22,01 Agt 2022,31 Agt 2022,3367567400,44902300,4929,C224,202208
239,EAST,1.09,22,01 Agt 2022,31 Agt 2022,15509237500,162503000,17476,E512,202208
240,ECII,-7.02,22,01 Agt 2022,31 Agt 2022,74292500,136200,144,E742,202208
241,EDGE,-0.74,22,01 Agt 2022,31 Agt 2022,1154827500,56600,220,I121,202208
242,EKAD,-80.07,22,01 Agt 2022,31 Agt 2022,9284976900,14443500,5648,B113,202208
243,ELSA,5.3,22,01 Agt 2022,31 Agt 2022,427058100000,1337578200,87180,A131,202208
244,ELTY,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,H111,202208
245,EMDE,0.0,22,01 Agt 2022,31 Agt 2022,110332100,729200,304,H111,202208
246,EMTK,1.87,22,01 Agt 2022,31 Agt 2022,1659657511500,819321200,176219,I111,202208
247,ENAK,5.08,22,01 Agt 2022,31 Agt 2022,215496082500,119258800,22900,E515,202208
248,ENRG,-7.14,22,01 Agt 2022,31 Agt 2022,942005811600,3683965400,174189,A111,202208
249,ENVY,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,I121,202208
250,ENZO,-1.82,22,01 Agt 2022,31 Agt 2022,5792625300,106630200,5900,D231,202208
251,EPAC,0.0,22,01 Agt 2022,31 Agt 2022,37455000,749100,172,B131,202208
252,EPMT,-4.56,22,01 Agt 2022,31 Agt 2022,3993813000,1441300,1482,D111,202208
253,ERAA,-2.01,22,01 Agt 2022,31 Agt 2022,398595876500,799628300,62041,E742,202208
254,ERTX,-0.51,22,01 Agt 2022,31 Agt 2022,153893400,780100,479,E411,202208
255,ESIP,-12.79,22,01 Agt 2022,31 Agt 2022,19851351100,244895100,30026,B131,202208
256,ESSA,7.73,22,01 Agt 2022,31 Agt 2022,1884863197500,1711390700,224754,B111,202208
257,ESTA,-49.38,22,01 Agt 2022,31 Agt 2022,78459611800,343277200,59909,E512,202208
258,ESTI,-5.68,22,01 Agt 2022,31 Agt 2022,6194520000,72882000,11161,E413,202208
259,ETWA,24.19,22,01 Agt 2022,31 Agt 2022,135228900,1814000,301,A221,202208
260,EXCL,10.97,22,01 Agt 2022,31 Agt 2022,1482062802000,568573600,106074,J321,202208
261,FAPA,6.79,22,01 Agt 2022,31 Agt 2022,4168704000,1093800,386,D232,202208
262,FAST,0.52,22,01 Agt 2022,31 Agt 2022,169945500,178300,402,E515,202208
263,FASW,-7.17,22,01 Agt 2022,31 Agt 2022,177390000,28400,30,B131,202208
264,FILM,-4.58,22,01 Agt 2022,31 Agt 2022,922883419000,320491700,44809,E621,202208
265,FIMP,34.88,22,01 Agt 2022,31 Agt 2022,5798441900,115018500,3637,J211,202208
266,FIRE,-3.74,22,01 Agt 2022,31 Agt 2022,1113922000,5383100,2434,A122,202208
267,FISH,-3.37,22,01 Agt 2022,31 Agt 2022,151875000,21100,127,D232,202208
268,FITT,-0.97,22,01 Agt 2022,31 Agt 2022,2061655200,10265900,971,E512,202208
269,FLMC,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,D421,202208
270,FMII,0.0,22,01 Agt 2022,31 Agt 2022,7730600,24100,142,H111,202208
271,FOOD,-2.68,22,01 Agt 2022,31 Agt 2022,471588200,4318700,1274,D222,202208
272,FORU,2.84,22,01 Agt 2022,31 Agt 2022,23804511000,76406700,15329,E611,202208
273,FORZ,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,H111,202208
274,FPNI,-4.32,22,01 Agt 2022,31 Agt 2022,21186695800,56945300,13525,B111,202208
275,FREN,1.02,22,01 Agt 2022,31 Agt 2022,3359402761500,32966291100,420445,J321,202208
276,FUJI,10.26,22,01 Agt 2022,31 Agt 2022,846033000,1307800,162,G211,202208
277,GAMA,0.0,22,01 Agt 2022,31 Agt 2022,6425000,128500,43,H111,202208
278,GDST,47.92,22,01 Agt 2022,31 Agt 2022,77017314700,604647900,44063,B144,202208
279,GDYR,3.08,22,01 Agt 2022,31 Agt 2022,94541500,72600,115,E112,202208
280,GEMA,1.17,22,01 Agt 2022,31 Agt 2022,36867000,111500,189,E211,202208
281,GEMS,0.0,22,01 Agt 2022,31 Agt 2022,8474980000,1294400,2558,A121,202208
282,GGRM,-14.81,22,01 Agt 2022,31 Agt 2022,749214912500,29447700,51712,D311,202208
283,GGRP,0.81,22,01 Agt 2022,31 Agt 2022,6018448000,9772000,3300,B144,202208
284,GHON,-0.45,22,01 Agt 2022,31 Agt 2022,313779000,142300,245,J321,202208
285,GIAA,0.0,22,01 Agt 2022,31 Agt 2022,0,0,0,K111,202208
