Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-6.98,-21.14,21,01 Apr 2021,30 Apr 2021,366227900000,38013200,33806,D232,2021,04
ABBA,48.28,168.75,21,01 Apr 2021,30 Apr 2021,718580363800,2915274900,162820,E614,2021,04
ABDA,-0.35,0.72,21,01 Apr 2021,30 Apr 2021,17620000,2500,13,G412,2021,04
ABMM,-2.58,-66.74,21,01 Apr 2021,30 Apr 2021,743905000,964500,613,C311,2021,04
ACES,-2.95,-0.67,21,01 Apr 2021,30 Apr 2021,685370257000,465337400,92003,E743,2021,04
ACST,-11.76,-82.64,21,01 Apr 2021,30 Apr 2021,91869103800,314661700,29944,J211,2021,04
ADES,0.9,83.15,21,01 Apr 2021,30 Apr 2021,2155083500,1288000,1392,D212,2021,04
ADHI,5.48,-27.13,21,01 Apr 2021,30 Apr 2021,249312911500,227641800,48857,J211,2021,04
ADMF,-2.4,-10.71,21,01 Apr 2021,30 Apr 2021,21668442500,2625100,4074,G211,2021,04
ADMG,4.29,-45.86,21,01 Apr 2021,30 Apr 2021,7291781500,42213700,8247,B111,2021,04
ADRO,5.96,2.47,21,01 Apr 2021,30 Apr 2021,1190067083500,991360700,143660,A121,2021,04
AGAR,36.84,372.73,21,01 Apr 2021,30 Apr 2021,59470800,140300,395,D231,2021,04
AGII,-2.62,63.97,21,01 Apr 2021,30 Apr 2021,188945262000,172179900,45605,B111,2021,04
AGRO,-9.8,196.77,21,01 Apr 2021,30 Apr 2021,1442446497000,1421442600,180630,G111,2021,04
AGRS,-15.92,42.02,21,01 Apr 2021,30 Apr 2021,20406575000,60190000,12270,G111,2021,04
AHAP,-8.97,-16.47,21,01 Apr 2021,30 Apr 2021,18615577000,242865500,17887,G412,2021,04
AIMS,121.78,148.89,21,01 Apr 2021,30 Apr 2021,12626689900,31959300,15151,A121,2021,04
AISA,5.84,72.62,21,01 Apr 2021,30 Apr 2021,157033749400,530768900,37712,D222,2021,04
AKKU,0.0,0.0,21,01 Apr 2021,30 Apr 2021,19815000,396300,181,E512,2021,04
AKPI,31.94,-24.0,21,01 Apr 2021,30 Apr 2021,1702951100,2825000,1797,B113,2021,04
AKRA,1.55,-23.78,21,01 Apr 2021,30 Apr 2021,534099904000,166684400,45190,A112,2021,04
AKSI,-5.33,80.2,21,01 Apr 2021,30 Apr 2021,1055412000,1362600,338,K211,2021,04
ALDO,66.0,23.88,21,01 Apr 2021,30 Apr 2021,51648625000,71117000,8119,B131,2021,04
ALKA,-3.23,-20.0,21,01 Apr 2021,30 Apr 2021,53391800,218300,443,B141,2021,04
ALMI,0.84,-40.0,21,01 Apr 2021,30 Apr 2021,148893600,607800,552,B141,2021,04
ALTO,-10.0,-19.0,21,01 Apr 2021,30 Apr 2021,113119600,342600,388,D212,2021,04
AMAG,13.82,-14.11,21,01 Apr 2021,30 Apr 2021,3086767400,11780200,1190,G412,2021,04
AMAN,-1.37,161.82,21,01 Apr 2021,30 Apr 2021,587878400,2029600,311,H111,2021,04
AMAR,-2.8,59.77,21,01 Apr 2021,30 Apr 2021,68670965400,211167800,30830,G111,2021,04
AMFG,2.7,2.98,21,01 Apr 2021,30 Apr 2021,1974595000,527300,309,C121,2021,04
AMIN,-3.88,-53.74,21,01 Apr 2021,30 Apr 2021,91247300,429800,761,C143,2021,04
AMOR,19.52,109.47,21,01 Apr 2021,30 Apr 2021,179015927000,48116700,13132,G311,2021,04
AMRT,5.56,1.6,21,01 Apr 2021,30 Apr 2021,193624264000,199742500,31634,D113,2021,04
ANDI,0.0,-97.5,21,01 Apr 2021,30 Apr 2021,2570168100,51354400,2590,D232,2021,04
ANJT,1.53,-42.17,21,01 Apr 2021,30 Apr 2021,76306000,115300,282,D232,2021,04
ANTM,10.67,225.49,21,01 Apr 2021,30 Apr 2021,8039324797000,3404983600,479379,B146,2021,04
APEX,66.67,-38.99,21,01 Apr 2021,30 Apr 2021,26285281400,31204800,18263,A131,2021,04
APIC,-1.34,36.11,21,01 Apr 2021,30 Apr 2021,139884689500,193309400,31129,G511,2021,04
APII,2.29,-3.76,21,01 Apr 2021,30 Apr 2021,1113759100,6291900,1341,C143,2021,04
APLI,-2.97,133.33,21,01 Apr 2021,30 Apr 2021,390660400,1955900,247,B113,2021,04
APLN,-2.55,0.66,21,01 Apr 2021,30 Apr 2021,49058222800,315306400,20899,H111,2021,04
ARGO,42.25,144.85,21,01 Apr 2021,30 Apr 2021,348738500,183900,337,E413,2021,04
ARII,0.0,-81.11,21,01 Apr 2021,30 Apr 2021,164953200,969500,605,A121,2021,04
ARKA,0.0,-78.81,21,01 Apr 2021,30 Apr 2021,4755104900,93955900,4003,C143,2021,04
ARMY,0.0,-84.28,21,01 Apr 2021,30 Apr 2021,0,0,0,H111,2021,04
ARNA,0.68,76.19,21,01 Apr 2021,30 Apr 2021,39906986000,53341400,8206,C121,2021,04
ARTA,0.74,-79.24,21,01 Apr 2021,30 Apr 2021,41003600,157500,180,E512,2021,04
ARTI,0.0,0.0,21,01 Apr 2021,30 Apr 2021,47995000,959900,530,A132,2021,04
ARTO,4.37,5416.3,21,01 Apr 2021,30 Apr 2021,1421688505000,134883200,84307,G111,2021,04
ASBI,-4.76,12.0,21,01 Apr 2021,30 Apr 2021,243580800,834200,590,G412,2021,04
ASDM,-1.62,-21.89,21,01 Apr 2021,30 Apr 2021,190902000,211100,225,G412,2021,04
ASGR,-3.11,-41.35,21,01 Apr 2021,30 Apr 2021,5157510500,6508600,2420,C224,2021,04
ASII,4.27,-33.13,21,01 Apr 2021,30 Apr 2021,5595427537500,1044096200,188428,C311,2021,04
ASJT,-4.76,-33.33,21,01 Apr 2021,30 Apr 2021,547313000,2245900,794,G412,2021,04
ASMI,-1.09,30.0,21,01 Apr 2021,30 Apr 2021,339431000,370100,221,G412,2021,04
ASPI,-1.79,-47.62,21,01 Apr 2021,30 Apr 2021,4142633200,72105700,8688,H111,2021,04
ASRI,-6.6,-36.54,21,01 Apr 2021,30 Apr 2021,144424691800,695131500,40828,H111,2021,04
ASRM,-0.66,-35.74,21,01 Apr 2021,30 Apr 2021,75098500,48500,165,G412,2021,04
ASSA,28.96,493.41,21,01 Apr 2021,30 Apr 2021,1289207733500,632164900,137691,K132,2021,04
ATAP,-4.42,8.0,21,01 Apr 2021,30 Apr 2021,155785100,1423500,687,H111,2021,04
ATIC,-1.41,-22.22,21,01 Apr 2021,30 Apr 2021,58847000,84100,134,I121,2021,04
AUTO,0.86,-20.41,21,01 Apr 2021,30 Apr 2021,43023021500,36561200,12869,E111,2021,04
AYLS,90.0,-5.0,21,01 Apr 2021,30 Apr 2021,59483196500,659733900,47706,B121,2021,04
BABP,8.75,74.0,21,01 Apr 2021,30 Apr 2021,338115070000,3726339000,300903,G111,2021,04
BACA,-14.12,46.0,21,01 Apr 2021,30 Apr 2021,374343603200,797702700,92971,G111,2021,04
BAJA,74.63,107.08,21,01 Apr 2021,30 Apr 2021,48197760300,192821700,39496,B144,2021,04
BALI,-13.91,-58.33,21,01 Apr 2021,30 Apr 2021,4967534500,7287500,1951,J321,2021,04
BANK,29.06,3220.39,21,01 Apr 2021,30 Apr 2021,3380838590000,1017137700,271370,G111,2021,04
BAPA,0.0,-54.13,21,01 Apr 2021,30 Apr 2021,86180000,1723600,2198,H111,2021,04
BAPI,0.0,-66.67,21,01 Apr 2021,30 Apr 2021,16320000,326400,86,H111,2021,04
BATA,-6.85,13.33,21,01 Apr 2021,30 Apr 2021,216312500,304000,330,E412,2021,04
BAYU,0.46,-43.93,21,01 Apr 2021,30 Apr 2021,14902500,14200,66,E513,2021,04
BBCA,3.06,23.17,21,01 Apr 2021,30 Apr 2021,12311611402500,394841500,331271,G111,2021,04
BBHI,16.07,660.23,21,01 Apr 2021,30 Apr 2021,276667899000,199095500,75081,G111,2021,04
BBKP,-2.48,73.53,21,01 Apr 2021,30 Apr 2021,872800621700,1738978300,122515,G111,2021,04
BBLD,-2.81,2.54,21,01 Apr 2021,30 Apr 2021,265325800,541300,102,G211,2021,04
BBMD,2.22,0.0,21,01 Apr 2021,30 Apr 2021,1018743500,753500,246,G111,2021,04
BBNI,-0.44,-35.23,21,01 Apr 2021,30 Apr 2021,2426419322500,415956500,133986,G111,2021,04
BBRI,-7.95,10.66,21,01 Apr 2021,30 Apr 2021,11642446984000,2752110600,553556,G111,2021,04
BBRM,0.0,0.0,21,01 Apr 2021,30 Apr 2021,10730000,214600,90,A122,2021,04
BBSI,56.17,427.08,21,01 Apr 2021,30 Apr 2021,13319974000,5205600,6696,G111,2021,04
BBSS,-5.17,-54.17,21,01 Apr 2021,30 Apr 2021,18642597300,287727900,16910,H111,2021,04
BBTN,-7.56,-37.4,21,01 Apr 2021,30 Apr 2021,2281255753000,1388606500,181516,G111,2021,04
BBYB,-4.86,65.49,21,01 Apr 2021,30 Apr 2021,122708379100,243729000,35140,G111,2021,04
BCAP,2.88,-29.14,21,01 Apr 2021,30 Apr 2021,71302477000,649282600,174117,G511,2021,04
BCIC,0.0,55.56,21,01 Apr 2021,30 Apr 2021,0,0,0,G111,2021,04
BCIP,-5.88,-28.09,21,01 Apr 2021,30 Apr 2021,13212935800,190383000,12846,H111,2021,04
BDMN,-4.76,-65.79,21,01 Apr 2021,30 Apr 2021,114013317000,42825600,19756,G111,2021,04
BEBS,-13.16,296.0,21,01 Apr 2021,30 Apr 2021,26103911700,52858100,14998,B121,2021,04
BEEF,4.2,-63.53,21,01 Apr 2021,30 Apr 2021,22703781100,178729400,16824,D222,2021,04
BEKS,-1.23,60.0,21,01 Apr 2021,30 Apr 2021,177738113900,2149410300,58855,G111,2021,04
BELL,-5.0,-44.58,21,01 Apr 2021,30 Apr 2021,11017753800,74971000,11147,E413,2021,04
BESS,30.43,185.71,21,01 Apr 2021,30 Apr 2021,8851048800,32201500,6534,A122,2021,04
BEST,0.0,-27.4,21,01 Apr 2021,30 Apr 2021,44392410900,291473600,14480,H111,2021,04
BFIN,3.05,1.5,21,01 Apr 2021,30 Apr 2021,1010765868000,1375843500,95314,G211,2021,04
BGTG,-7.09,43.9,21,01 Apr 2021,30 Apr 2021,287969610800,2286804000,113171,G111,2021,04
BHAT,3.54,467.96,21,01 Apr 2021,30 Apr 2021,1999023161500,3370239900,49602,G413,2021,04
BHIT,1.89,-6.9,21,01 Apr 2021,30 Apr 2021,49339230800,901807800,104515,C311,2021,04
BIKA,-2.99,-37.69,21,01 Apr 2021,30 Apr 2021,208820900,1312600,1170,H111,2021,04
BIMA,56.0,39.29,21,01 Apr 2021,30 Apr 2021,25066120800,302030000,27793,E412,2021,04
BINA,40.69,232.84,21,01 Apr 2021,30 Apr 2021,91565405500,47701500,11771,G111,2021,04
BIPI,0.0,0.0,21,01 Apr 2021,30 Apr 2021,359435000,7188700,431,A111,2021,04
BIPP,7.55,-35.23,21,01 Apr 2021,30 Apr 2021,14718549500,250610400,14256,H111,2021,04
BIRD,5.81,-52.44,21,01 Apr 2021,30 Apr 2021,76290259500,55267800,13785,K132,2021,04
BISI,2.21,-31.04,21,01 Apr 2021,30 Apr 2021,4849171000,4223900,1774,D232,2021,04
BJBR,-4.47,-32.2,21,01 Apr 2021,30 Apr 2021,509508132000,329741000,84122,G111,2021,04
BJTM,3.82,18.12,21,01 Apr 2021,30 Apr 2021,283329575000,353486100,63685,G111,2021,04
BKDP,0.0,-18.03,21,01 Apr 2021,30 Apr 2021,1990544200,36905300,5268,H111,2021,04
BKSL,44.0,-33.94,21,01 Apr 2021,30 Apr 2021,565638859300,9132970100,94430,H111,2021,04
BKSW,-26.79,-9.89,21,01 Apr 2021,30 Apr 2021,206605655400,1022089200,73442,G111,2021,04
BLTA,0.0,-74.49,21,01 Apr 2021,30 Apr 2021,18375000,367500,117,K211,2021,04
BLTZ,-5.75,-12.77,21,01 Apr 2021,30 Apr 2021,6575000,1600,16,E514,2021,04
BLUE,-2.96,403.85,21,01 Apr 2021,30 Apr 2021,2012111000,2964500,1543,C223,2021,04
BMAS,118.32,288.59,21,01 Apr 2021,30 Apr 2021,30435751000,21662100,12178,G111,2021,04
BMRI,0.41,-16.27,21,01 Apr 2021,30 Apr 2021,5041514205000,810371900,167772,G111,2021,04
BMSR,14.04,-23.53,21,01 Apr 2021,30 Apr 2021,19088868400,144269100,20787,B111,2021,04
BMTR,5.51,10.74,21,01 Apr 2021,30 Apr 2021,154029217400,578049800,36218,C311,2021,04
BNBA,-50.61,189.57,21,01 Apr 2021,30 Apr 2021,835893767500,714400700,152427,G111,2021,04
BNBR,0.0,0.0,21,01 Apr 2021,30 Apr 2021,352615000,7052300,253,C311,2021,04
BNGA,1.01,9.84,21,01 Apr 2021,30 Apr 2021,147341533500,140390300,26870,G111,2021,04
