Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-44.9,-54.33,21,02 Mar 2020,31 Mar 2020,300580786500,48619900,32056,,2020,03
ABBA,2.0,-46.88,21,02 Mar 2020,31 Mar 2020,10726339600,200111200,11821,,2020,03
ABDA,-20.07,-20.07,21,02 Mar 2020,31 Mar 2020,1677500,300,3,,2020,03
ABMM,-2.71,-36.78,21,02 Mar 2020,31 Mar 2020,6799000,4700,19,,2020,03
ACES,-14.19,-12.75,21,02 Mar 2020,31 Mar 2020,479332452500,373671500,79763,,2020,03
ACST,-48.67,-85.08,21,02 Mar 2020,31 Mar 2020,49319075400,204435200,29543,,2020,03
ADES,-15.15,-23.91,21,02 Mar 2020,31 Mar 2020,549397500,776600,446,,2020,03
ADHI,-29.14,-66.25,21,02 Mar 2020,31 Mar 2020,196923192600,341216000,42882,,2020,03
ADMF,-28.07,-21.15,21,02 Mar 2020,31 Mar 2020,29766115000,3602600,4015,,2020,03
ADMG,-16.81,-70.06,21,02 Mar 2020,31 Mar 2020,1439554300,14243200,1380,,2020,03
ADRO,-14.29,-18.52,21,02 Mar 2020,31 Mar 2020,1418530138000,1543988700,176847,,2020,03
AGAR,0.94,290.91,21,02 Mar 2020,31 Mar 2020,3532104400,8352600,574,,2020,03
AGII,2.86,-20.59,21,02 Mar 2020,31 Mar 2020,1230968400,2647900,787,,2020,03
AGRO,-11.71,-68.39,21,02 Mar 2020,31 Mar 2020,26516541400,206000400,25891,,2020,03
AGRS,-6.45,-39.08,21,02 Mar 2020,31 Mar 2020,54994700,406700,163,,2020,03
AHAP,-1.96,-41.18,21,02 Mar 2020,31 Mar 2020,88561600,1756900,335,,2020,03
AIMS,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
AISA,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
AKKU,0.0,0.0,21,02 Mar 2020,31 Mar 2020,5335000,106700,14,,2020,03
AKPI,-30.43,-65.87,21,02 Mar 2020,31 Mar 2020,9987600,34000,20,,2020,03
AKRA,-25.47,-53.96,21,02 Mar 2020,31 Mar 2020,458510157500,243989900,47972,,2020,03
AKSI,-17.01,-38.07,21,02 Mar 2020,31 Mar 2020,2316937200,9373300,1328,,2020,03
ALDO,-2.92,-30.45,21,02 Mar 2020,31 Mar 2020,67220600,154900,179,,2020,03
ALKA,24.67,24.67,21,02 Mar 2020,31 Mar 2020,13945000,42400,46,,2020,03
ALMI,4.0,-48.0,21,02 Mar 2020,31 Mar 2020,20093600,91000,92,,2020,03
ALTO,-0.5,-0.5,21,02 Mar 2020,31 Mar 2020,37772416400,94855300,84,,2020,03
AMAG,-1.33,-9.2,21,02 Mar 2020,31 Mar 2020,1718800,5900,24,,2020,03
AMAR,-10.65,10.92,21,02 Mar 2020,31 Mar 2020,278227800,1272600,772,,2020,03
AMFG,-16.67,-32.25,21,02 Mar 2020,31 Mar 2020,725064000,299100,86,,2020,03
AMIN,-22.83,-33.64,21,02 Mar 2020,31 Mar 2020,178646200,520300,312,,2020,03
AMOR,4.85,25.26,21,02 Mar 2020,31 Mar 2020,5443824000,2444300,1031,,2020,03
AMRT,3.23,-14.44,21,02 Mar 2020,31 Mar 2020,10317695500,13786100,645,,2020,03
ANDI,0.0,-97.5,21,02 Mar 2020,31 Mar 2020,22300000,446000,128,,2020,03
ANJT,-15.28,-46.96,21,02 Mar 2020,31 Mar 2020,84124500,122300,27,,2020,03
ANTM,-21.74,-41.18,21,02 Mar 2020,31 Mar 2020,1051471501500,2222138700,168351,,2020,03
APEX,23.08,-90.48,21,02 Mar 2020,31 Mar 2020,90120600,595600,261,,2020,03
APIC,2.86,33.33,21,02 Mar 2020,31 Mar 2020,220742500,318800,195,,2020,03
APII,0.92,18.28,21,02 Mar 2020,31 Mar 2020,4593200,22300,30,,2020,03
APLI,0.72,66.67,21,02 Mar 2020,31 Mar 2020,14208500,94300,43,,2020,03
APLN,-30.77,-40.79,21,02 Mar 2020,31 Mar 2020,42035384500,380987800,22370,,2020,03
APOL,0.0,-13.79,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
ARGO,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
ARII,-18.37,-33.33,21,02 Mar 2020,31 Mar 2020,177546000,289800,121,,2020,03
ARKA,-6.87,531.36,21,02 Mar 2020,31 Mar 2020,617710500,369600,331,,2020,03
ARMY,0.0,-84.28,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
ARNA,-18.22,-16.67,21,02 Mar 2020,31 Mar 2020,24440703600,64575800,2781,,2020,03
ARTA,-11.89,-69.47,21,02 Mar 2020,31 Mar 2020,3053000,7600,9,,2020,03
ARTI,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
ARTO,-77.03,299.46,21,02 Mar 2020,31 Mar 2020,1041912200,351800,228,,2020,03
ASBI,4.13,0.8,21,02 Mar 2020,31 Mar 2020,2830400,11600,26,,2020,03
ASDM,-5.0,-18.45,21,02 Mar 2020,31 Mar 2020,3170000,3200,10,,2020,03
ASGR,-10.44,-38.72,21,02 Mar 2020,31 Mar 2020,2144710500,2677800,1348,,2020,03
ASII,-29.41,-52.58,21,02 Mar 2020,31 Mar 2020,6836328914500,1537701100,236291,,2020,03
ASJT,-12.17,-71.94,21,02 Mar 2020,31 Mar 2020,298965500,2933000,771,,2020,03
ASMI,-1.6,75.71,21,02 Mar 2020,31 Mar 2020,22248437000,19331000,896,,2020,03
ASPI,38.69,261.9,21,02 Mar 2020,31 Mar 2020,195322340200,552830200,27895,,2020,03
ASRI,-31.58,-66.67,21,02 Mar 2020,31 Mar 2020,26094516900,210625600,17288,,2020,03
ASRM,-2.48,-16.17,21,02 Mar 2020,31 Mar 2020,31338500,16900,59,,2020,03
ASSA,-41.22,-20.88,21,02 Mar 2020,31 Mar 2020,43114413500,103104400,6236,,2020,03
ATIC,6.67,-20.0,21,02 Mar 2020,31 Mar 2020,8225500,11800,29,,2020,03
AUTO,-23.04,-46.6,21,02 Mar 2020,31 Mar 2020,18691463500,20861400,8023,,2020,03
AYLS,0.0,-50.0,21,02 Mar 2020,31 Mar 2020,15102654500,261900100,11010,,2020,03
BABP,0.0,0.0,21,02 Mar 2020,31 Mar 2020,3180000,63600,43,,2020,03
BACA,28.57,50.0,21,02 Mar 2020,31 Mar 2020,160885900,387900,155,,2020,03
BAJA,-7.41,-55.75,21,02 Mar 2020,31 Mar 2020,792139600,14073100,1635,,2020,03
BALI,-4.79,-55.45,21,02 Mar 2020,31 Mar 2020,237121500,335600,159,,2020,03
BAPA,0.0,-54.13,21,02 Mar 2020,31 Mar 2020,35575000,711500,33,,2020,03
BAPI,0.0,-66.67,21,02 Mar 2020,31 Mar 2020,25105000,502100,91,,2020,03
BATA,-0.81,1.67,21,02 Mar 2020,31 Mar 2020,126737500,204200,155,,2020,03
BAYU,-12.61,-49.87,21,02 Mar 2020,31 Mar 2020,16195000,15900,44,,2020,03
BBCA,-12.16,6.25,21,02 Mar 2020,31 Mar 2020,20150939005000,753072300,582128,,2020,03
BBHI,-12.22,-53.8,21,02 Mar 2020,31 Mar 2020,80798100,943900,153,,2020,03
BBKP,-39.63,-63.6,21,02 Mar 2020,31 Mar 2020,30553917500,244965900,16820,,2020,03
BBLD,27.33,-7.2,21,02 Mar 2020,31 Mar 2020,3840200,9700,24,,2020,03
BBMD,-24.79,-4.35,21,02 Mar 2020,31 Mar 2020,54340000,28900,33,,2020,03
BBNI,-45.62,-56.59,21,02 Mar 2020,31 Mar 2020,7196980778000,1577592700,276113,,2020,03
BBRI,-27.92,-17.49,21,02 Mar 2020,31 Mar 2020,17653612999000,5387621200,714311,,2020,03
BBRM,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
BBTN,-50.59,-66.93,21,02 Mar 2020,31 Mar 2020,886642419000,816458200,93091,,2020,03
BBYB,-6.04,-1.41,21,02 Mar 2020,31 Mar 2020,104814600,406800,102,,2020,03
BCAP,5.41,3.31,21,02 Mar 2020,31 Mar 2020,744338600,4806000,961,,2020,03
BCIC,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
BCIP,0.0,-43.82,21,02 Mar 2020,31 Mar 2020,5375000,107500,124,,2020,03
BDMN,-34.07,-72.5,21,02 Mar 2020,31 Mar 2020,213445920000,97565600,30274,,2020,03
BEEF,-16.3,-33.53,21,02 Mar 2020,31 Mar 2020,6642049700,27838600,5910,,2020,03
BEKS,0.0,0.0,21,02 Mar 2020,31 Mar 2020,141435000,2828700,86,,2020,03
BELL,-10.6,181.25,21,02 Mar 2020,31 Mar 2020,1402819500,1751600,596,,2020,03
BEST,-24.44,-50.96,21,02 Mar 2020,31 Mar 2020,34393908100,290573700,12163,,2020,03
BFIN,-46.9,-63.91,21,02 Mar 2020,31 Mar 2020,18451060600,55013700,3185,,2020,03
BGTG,0.0,-39.02,21,02 Mar 2020,31 Mar 2020,160470500,3209400,269,,2020,03
BHIT,-16.67,-13.79,21,02 Mar 2020,31 Mar 2020,17824834500,335978700,23298,,2020,03
BIKA,-10.26,-32.69,21,02 Mar 2020,31 Mar 2020,3135400,18300,51,,2020,03
BIMA,0.0,-10.71,21,02 Mar 2020,31 Mar 2020,80000,1600,16,,2020,03
BINA,1.53,48.51,21,02 Mar 2020,31 Mar 2020,4685481000,5071200,466,,2020,03
BIPI,0.0,0.0,21,02 Mar 2020,31 Mar 2020,4000000,80000,40,,2020,03
BIPP,0.0,-43.18,21,02 Mar 2020,31 Mar 2020,983600,19300,17,,2020,03
BIRD,-57.11,-66.38,21,02 Mar 2020,31 Mar 2020,31010923500,20730400,4722,,2020,03
BISI,-34.04,-62.99,21,02 Mar 2020,31 Mar 2020,4246421000,6709900,1549,,2020,03
BJBR,-17.42,-64.15,21,02 Mar 2020,31 Mar 2020,140912700500,171091000,31094,,2020,03
BJTM,-28.78,-36.52,21,02 Mar 2020,31 Mar 2020,103975722300,207752700,34269,,2020,03
BKDP,0.0,-18.03,21,02 Mar 2020,31 Mar 2020,37874900,751900,62,,2020,03
BKSL,0.0,-54.13,21,02 Mar 2020,31 Mar 2020,4919580000,98391600,1615,,2020,03
BKSW,-25.32,-35.16,21,02 Mar 2020,31 Mar 2020,30882700,245600,103,,2020,03
BLTA,0.0,-74.49,21,02 Mar 2020,31 Mar 2020,32320000,646400,12,,2020,03
BLTZ,0.0,-30.85,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
BLUE,-8.63,258.46,21,02 Mar 2020,31 Mar 2020,1136579100,2325400,2396,,2020,03
BMAS,-16.52,-47.83,21,02 Mar 2020,31 Mar 2020,15546100,65200,55,,2020,03
BMRI,-35.67,-36.54,21,02 Mar 2020,31 Mar 2020,9763031112000,1810248700,216381,,2020,03
BMSR,-23.94,-68.24,21,02 Mar 2020,31 Mar 2020,81088100,1391100,336,,2020,03
BMTR,-38.39,-21.07,21,02 Mar 2020,31 Mar 2020,102788968200,456077400,29662,,2020,03
BNBA,-9.93,-2.16,21,02 Mar 2020,31 Mar 2020,659037400,2248000,495,,2020,03
BNBR,0.0,0.0,21,02 Mar 2020,31 Mar 2020,7805000,156100,44,,2020,03
BNGA,-18.0,-32.79,21,02 Mar 2020,31 Mar 2020,52988326000,78813300,8990,,2020,03
BNII,-18.82,-33.01,21,02 Mar 2020,31 Mar 2020,2185064900,15144200,1934,,2020,03
BNLI,-8.41,65.6,21,02 Mar 2020,31 Mar 2020,636034993000,521144900,29789,,2020,03
BOGA,2.88,130.94,21,02 Mar 2020,31 Mar 2020,2336828000,1491600,947,,2020,03
BOLA,-38.6,-20.0,21,02 Mar 2020,31 Mar 2020,245798900,1437900,742,,2020,03
BOLT,-6.17,-21.65,21,02 Mar 2020,31 Mar 2020,21962500,28600,53,,2020,03
BOSS,-29.55,-97.42,21,02 Mar 2020,31 Mar 2020,4111027100,51606900,6997,,2020,03
BPFI,-1.67,81.54,21,02 Mar 2020,31 Mar 2020,602687500,502600,6,,2020,03
BPII,0.0,53.85,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
BPTR,-2.22,2.33,21,02 Mar 2020,31 Mar 2020,18845700,226300,140,,2020,03
BRAM,-28.18,-35.25,21,02 Mar 2020,31 Mar 2020,9878000,2100,12,,2020,03
BRIS,-10.91,-62.67,21,02 Mar 2020,31 Mar 2020,100710975600,471172700,44401,,2020,03
BRMS,0.0,0.0,21,02 Mar 2020,31 Mar 2020,358850000,7177000,247,,2020,03
BRNA,0.0,-16.67,21,02 Mar 2020,31 Mar 2020,1620000,1600,6,,2020,03
BRPT,-26.4,-69.67,21,02 Mar 2020,31 Mar 2020,1086927216300,1569169600,127720,,2020,03
BSDE,-33.0,-46.61,21,02 Mar 2020,31 Mar 2020,306429951500,401092000,64488,,2020,03
BSIM,-3.85,-9.09,21,02 Mar 2020,31 Mar 2020,37662300,76800,96,,2020,03
BSSR,-2.59,-19.66,21,02 Mar 2020,31 Mar 2020,182798000,104500,287,,2020,03
BSWD,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
BTEK,0.0,-66.67,21,02 Mar 2020,31 Mar 2020,5460000,109200,19,,2020,03
BTEL,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
BTON,-21.88,-45.65,21,02 Mar 2020,31 Mar 2020,132854400,879000,239,,2020,03
BTPN,-29.52,-44.48,21,02 Mar 2020,31 Mar 2020,2327993000,1052600,960,,2020,03
BTPS,-43.35,18.66,21,02 Mar 2020,31 Mar 2020,752318248000,256764200,90123,,2020,03
BUDI,-10.75,-13.54,21,02 Mar 2020,31 Mar 2020,363562400,4085500,468,,2020,03
BUKK,22.11,-38.95,21,02 Mar 2020,31 Mar 2020,129173500,111400,178,,2020,03
BULL,1.34,29.06,21,02 Mar 2020,31 Mar 2020,163752190400,1181951700,4071,,2020,03
BUMI,0.0,-51.46,21,02 Mar 2020,31 Mar 2020,5126320000,102526400,2065,,2020,03
BUVA,-34.09,-71.84,21,02 Mar 2020,31 Mar 2020,392977000,4615500,422,,2020,03
BVIC,3.64,-70.0,21,02 Mar 2020,31 Mar 2020,1043674100,17925900,1015,,2020,03
BWPT,-17.44,-56.71,21,02 Mar 2020,31 Mar 2020,60511043500,733447500,28848,,2020,03
BYAN,-4.61,-27.04,21,02 Mar 2020,31 Mar 2020,4420000,300,3,,2020,03
CAKK,-1.96,-46.81,21,02 Mar 2020,31 Mar 2020,272798000,5446900,452,,2020,03
CAMP,-26.64,-54.62,21,02 Mar 2020,31 Mar 2020,5362373500,30845500,5398,,2020,03
CANI,14.53,-25.38,21,02 Mar 2020,31 Mar 2020,787000,4200,13,,2020,03
CARS,-46.24,-98.21,21,02 Mar 2020,31 Mar 2020,10412360100,134009100,3132,,2020,03
CASA,7.5,38.71,21,02 Mar 2020,31 Mar 2020,1662794000,4301800,343,,2020,03
CASS,-5.26,-23.94,21,02 Mar 2020,31 Mar 2020,732000,1300,3,,2020,03
CCSI,-16.96,-25.6,21,02 Mar 2020,31 Mar 2020,3442759600,16631700,2682,,2020,03
CEKA,-18.37,-12.73,21,02 Mar 2020,31 Mar 2020,1339074500,1076800,649,,2020,03
CENT,-13.56,-40.7,21,02 Mar 2020,31 Mar 2020,1951561600,36216000,1516,,2020,03
CFIN,-21.61,-41.08,21,02 Mar 2020,31 Mar 2020,2565544800,11962400,827,,2020,03
CINT,3.7,-1.41,21,02 Mar 2020,31 Mar 2020,404531200,1478000,282,,2020,03
CITA,-14.47,-11.68,21,02 Mar 2020,31 Mar 2020,631664000,338400,52,,2020,03
CITY,10.0,-86.18,21,02 Mar 2020,31 Mar 2020,34993400,682200,176,,2020,03
CKRA,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
CLAY,-15.27,1133.33,21,02 Mar 2020,31 Mar 2020,29068220000,10730700,1778,,2020,03
CLEO,-13.49,30.99,21,02 Mar 2020,31 Mar 2020,47263506800,124056300,10936,,2020,03
CLPI,-32.59,-24.69,21,02 Mar 2020,31 Mar 2020,1079823000,1848600,612,,2020,03
CMNP,-13.04,25.0,21,02 Mar 2020,31 Mar 2020,494116000,313800,172,,2020,03
CMPP,0.0,-11.54,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
CNKO,0.0,0.0,21,02 Mar 2020,31 Mar 2020,405000,8100,11,,2020,03
CNTB,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
CNTX,-14.84,-44.07,21,02 Mar 2020,31 Mar 2020,26648800,118400,112,,2020,03
COCO,-1.68,344.44,21,02 Mar 2020,31 Mar 2020,287895500,338600,185,,2020,03
COWL,0.0,-88.04,21,02 Mar 2020,31 Mar 2020,5045000,100900,149,,2020,03
CPIN,-13.33,-31.63,21,02 Mar 2020,31 Mar 2020,954046213000,190864800,104979,,2020,03
CPRI,0.0,-60.0,21,02 Mar 2020,31 Mar 2020,19365000,387300,46,,2020,03
CPRO,0.0,0.0,21,02 Mar 2020,31 Mar 2020,1600000,32000,47,,2020,03
CSAP,-11.68,-30.64,21,02 Mar 2020,31 Mar 2020,11429232000,28568700,440,,2020,03
CSIS,0.0,-84.18,21,02 Mar 2020,31 Mar 2020,548640100,10962000,2133,,2020,03
CSRA,-30.18,218.4,21,02 Mar 2020,31 Mar 2020,88249789900,166795800,20866,,2020,03
CTBN,0.0,-44.88,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
CTRA,-53.02,-56.04,21,02 Mar 2020,31 Mar 2020,474085385000,870637800,56881,,2020,03
CTTH,1.96,-56.3,21,02 Mar 2020,31 Mar 2020,194489300,3761600,401,,2020,03
DADA,253.57,288.24,21,02 Mar 2020,31 Mar 2020,75973978300,347446900,48362,,2020,03
DART,27.27,27.27,21,02 Mar 2020,31 Mar 2020,9537000,34800,40,,2020,03
DAYA,40.0,86.67,21,02 Mar 2020,31 Mar 2020,6281200,19700,40,,2020,03
DEAL,-41.71,-78.11,21,02 Mar 2020,31 Mar 2020,214185235200,962906900,58828,,2020,03
DEFI,11.46,6.87,21,02 Mar 2020,31 Mar 2020,183946000,102500,193,,2020,03
DEWA,0.0,0.0,21,02 Mar 2020,31 Mar 2020,1840000,36800,18,,2020,03
DFAM,-11.98,-61.59,21,02 Mar 2020,31 Mar 2020,5526490800,14427500,2627,,2020,03
DGIK,0.0,0.0,21,02 Mar 2020,31 Mar 2020,5305000,106100,19,,2020,03
DIGI,-0.59,-6.11,21,02 Mar 2020,31 Mar 2020,75847500,44700,57,,2020,03
DILD,-1.57,-18.83,21,02 Mar 2020,31 Mar 2020,7995608700,36465500,2120,,2020,03
DIVA,-49.77,-65.68,21,02 Mar 2020,31 Mar 2020,3218541500,1713200,941,,2020,03
DKFT,-31.36,-73.53,21,02 Mar 2020,31 Mar 2020,11732441300,124054300,9189,,2020,03
DLTA,-18.8,-13.64,21,02 Mar 2020,31 Mar 2020,1452393000,263700,247,,2020,03
DMAS,-39.41,-10.06,21,02 Mar 2020,31 Mar 2020,148841842400,909503200,49080,,2020,03
DMMX,-45.0,-71.3,21,02 Mar 2020,31 Mar 2020,35017021900,512123800,12624,,2020,03
DMND,4.95,4.37,21,02 Mar 2020,31 Mar 2020,2321958500,2441300,988,,2020,03
DNAR,12.5,-2.17,21,02 Mar 2020,31 Mar 2020,2681600,11700,38,,2020,03
DNET,0.0,6.38,21,02 Mar 2020,31 Mar 2020,2073618000,607200,229,,2020,03
DOID,-37.42,-80.57,21,02 Mar 2020,31 Mar 2020,21579017300,179194400,13512,,2020,03
DPNS,-0.51,-38.61,21,02 Mar 2020,31 Mar 2020,5069400,26000,10,,2020,03
DPUM,0.0,-32.81,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
DSFI,8.45,-23.76,21,02 Mar 2020,31 Mar 2020,416594500,4869100,862,,2020,03
DSNG,-15.9,-20.0,21,02 Mar 2020,31 Mar 2020,2279466200,6267300,942,,2020,03
DSSA,10.49,46.3,21,02 Mar 2020,31 Mar 2020,18675000,1000,9,,2020,03
DUCK,-69.22,-77.31,21,02 Mar 2020,31 Mar 2020,10823913100,13758400,1201,,2020,03
DUTI,0.0,13.67,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
DVLA,-2.33,8.25,21,02 Mar 2020,31 Mar 2020,799044000,378200,232,,2020,03
DWGL,-12.16,261.11,21,02 Mar 2020,31 Mar 2020,144751600,560100,222,,2020,03
DYAN,-3.85,-35.06,21,02 Mar 2020,31 Mar 2020,3347773300,64103100,3789,,2020,03
EAST,-9.68,-57.89,21,02 Mar 2020,31 Mar 2020,5591831000,94391100,4386,,2020,03
ECII,-1.89,-30.97,21,02 Mar 2020,31 Mar 2020,340402500,460700,130,,2020,03
EKAD,-6.15,-1.75,21,02 Mar 2020,31 Mar 2020,4236434000,4987800,3191,,2020,03
ELSA,-27.4,-56.1,21,02 Mar 2020,31 Mar 2020,123874669700,691537800,35360,,2020,03
ELTY,0.0,0.0,21,02 Mar 2020,31 Mar 2020,1165000,23300,31,,2020,03
EMDE,-0.5,-21.65,21,02 Mar 2020,31 Mar 2020,630231600,3174500,41,,2020,03
EMTK,-0.5,-40.48,21,02 Mar 2020,31 Mar 2020,1222113000,244500,131,,2020,03
ENRG,0.0,0.0,21,02 Mar 2020,31 Mar 2020,4768691700,95369900,453,,2020,03
ENVY,-49.64,-62.16,21,02 Mar 2020,31 Mar 2020,1705404900,7932900,506,,2020,03
EPMT,4.44,11.9,21,02 Mar 2020,31 Mar 2020,75854500,39800,70,,2020,03
ERAA,-42.28,-57.5,21,02 Mar 2020,31 Mar 2020,442169978500,369921600,69230,,2020,03
ERTX,-15.0,-4.03,21,02 Mar 2020,31 Mar 2020,16554100,135200,89,,2020,03
ESIP,5.23,-1.23,21,02 Mar 2020,31 Mar 2020,8764774000,52038900,5692,,2020,03
ESSA,-18.18,-58.07,21,02 Mar 2020,31 Mar 2020,13920879500,93130000,7266,,2020,03
ESTI,0.0,-38.27,21,02 Mar 2020,31 Mar 2020,15795600,315900,26,,2020,03
ETWA,0.0,-38.27,21,02 Mar 2020,31 Mar 2020,20745000,414500,35,,2020,03
EXCL,-22.78,1.01,21,02 Mar 2020,31 Mar 2020,828139956500,451733900,90302,,2020,03
FAST,-12.66,-40.12,21,02 Mar 2020,31 Mar 2020,3772477500,3672600,1049,,2020,03
FASW,-0.35,-9.65,21,02 Mar 2020,31 Mar 2020,23912500,3400,13,,2020,03
FILM,-1.81,-76.03,21,02 Mar 2020,31 Mar 2020,22438980400,144004900,18928,,2020,03
FINN,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
FIRE,43.16,-98.25,21,02 Mar 2020,31 Mar 2020,56118180300,350320500,50326,,2020,03
FISH,-20.0,-50.74,21,02 Mar 2020,31 Mar 2020,3889000,1700,10,,2020,03
FITT,-5.17,-46.08,21,02 Mar 2020,31 Mar 2020,128998500,2222800,437,,2020,03
FMII,44.68,-2.86,21,02 Mar 2020,31 Mar 2020,199000,300,3,,2020,03
FOOD,44.83,-37.78,21,02 Mar 2020,31 Mar 2020,1077839700,11617800,2407,,2020,03
FORU,-9.84,0.0,21,02 Mar 2020,31 Mar 2020,2557600,29100,27,,2020,03
FORZ,0.0,-94.57,21,02 Mar 2020,31 Mar 2020,920000,18400,27,,2020,03
FPNI,-9.76,-53.75,21,02 Mar 2020,31 Mar 2020,1135835300,16639900,2070,,2020,03
FREN,-34.04,-20.51,21,02 Mar 2020,31 Mar 2020,115749845000,1690159100,58560,,2020,03
FUJI,-0.96,-6.36,21,02 Mar 2020,31 Mar 2020,257731500,2582000,254,,2020,03
GAMA,0.0,-13.79,21,02 Mar 2020,31 Mar 2020,775000,15500,12,,2020,03
GDST,-7.27,-45.74,21,02 Mar 2020,31 Mar 2020,1063409800,20026200,2697,,2020,03
GDYR,-7.83,-18.04,21,02 Mar 2020,31 Mar 2020,280593000,165200,12,,2020,03
GEMA,-7.03,8.86,21,02 Mar 2020,31 Mar 2020,120676800,353900,73,,2020,03
GEMS,0.0,0.0,21,02 Mar 2020,31 Mar 2020,0,0,0,,2020,03
GGRM,-19.41,-50.85,21,02 Mar 2020,31 Mar 2020,1301774632500,30958600,78138,,2020,03
GGRP,-21.58,-64.52,21,02 Mar 2020,31 Mar 2020,272826400,781400,357,,2020,03
GHON,24.17,12.88,21,02 Mar 2020,31 Mar 2020,12124500,9700,25,,2020,03
GIAA,-27.6,-39.26,21,02 Mar 2020,31 Mar 2020,125482627000,547737700,51884,,2020,03
