,Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
91,BCIP,-7.89,-21.35,18,02 Feb 2022,25 Feb 2022,61195158700,743324300,48605,H111,2022,02
92,BDMN,-0.83,-68.68,18,02 Feb 2022,25 Feb 2022,132621157000,54677100,20847,G111,2022,02
93,BEBS,-29.73,4380.0,18,02 Feb 2022,25 Feb 2022,3939443980500,659219400,85039,B121,2022,02
94,BEEF,-3.51,-83.82,18,02 Feb 2022,25 Feb 2022,9024618800,152470300,16600,D222,2022,02
95,BEKS,0.0,0.0,18,02 Feb 2022,25 Feb 2022,12636180000,252723600,9165,G111,2022,02
96,BELL,-34.71,-67.08,18,02 Feb 2022,25 Feb 2022,10725826400,108734700,15824,E413,2022,02
97,BESS,-9.49,490.48,18,02 Feb 2022,25 Feb 2022,2776900000,4234800,3122,A122,2022,02
98,BEST,0.95,-49.04,18,02 Feb 2022,25 Feb 2022,26213153300,240909900,17247,H111,2022,02
99,BFIN,-1.53,93.23,18,02 Feb 2022,25 Feb 2022,562206798500,437889900,49962,G211,2022,02
100,BGTG,-3.54,165.85,18,02 Feb 2022,25 Feb 2022,1266232761800,4847731900,295641,G111,2022,02
101,BHAT,1.01,875.73,18,02 Feb 2022,25 Feb 2022,23735846500,23831200,1844,G413,2022,02
102,BHIT,0.0,1.72,18,02 Feb 2022,25 Feb 2022,1046047211600,15879405100,324085,C311,2022,02
103,BIKA,0.92,-15.38,18,02 Feb 2022,25 Feb 2022,485300000,2275800,1052,H111,2022,02
104,BIMA,-19.01,310.71,18,02 Feb 2022,25 Feb 2022,40549140600,146155900,30283,E412,2022,02
105,BINA,-1.03,474.63,18,02 Feb 2022,25 Feb 2022,108866857000,27336600,12772,G111,2022,02
106,BINO,6.57,5.8,18,02 Feb 2022,25 Feb 2022,79047787500,494318300,37030,C223,2022,02
107,BIPI,-5.56,2.0,18,02 Feb 2022,25 Feb 2022,1306037002300,24811377600,98406,A111,2022,02
108,BIPP,-1.92,-42.05,18,02 Feb 2022,25 Feb 2022,1327292600,26275800,1204,H111,2022,02
109,BIRD,-5.94,-53.14,18,02 Feb 2022,25 Feb 2022,84037811500,58687400,27070,K132,2022,02
110,BISI,2.05,-40.6,18,02 Feb 2022,25 Feb 2022,16529361000,16541300,3395,D232,2022,02
111,BJBR,5.68,-31.95,18,02 Feb 2022,25 Feb 2022,116457185000,83983900,25187,G111,2022,02
112,BJTM,3.36,11.59,18,02 Feb 2022,25 Feb 2022,147534119500,192667800,35682,G111,2022,02
113,BKDP,-15.93,55.74,18,02 Feb 2022,25 Feb 2022,16579723200,174332100,13897,H111,2022,02
114,BKSL,3.85,-50.46,18,02 Feb 2022,25 Feb 2022,88748563300,1624750900,35857,H111,2022,02
115,BKSW,-5.39,-13.19,18,02 Feb 2022,25 Feb 2022,28533232900,167844900,18561,G111,2022,02
116,BLTA,0.0,-74.49,18,02 Feb 2022,25 Feb 2022,29905000,598100,161,K211,2022,02
117,BLTZ,6.41,-36.38,18,02 Feb 2022,25 Feb 2022,38596000,12400,95,E514,2022,02
118,BLUE,-2.75,172.31,18,02 Feb 2022,25 Feb 2022,505688600,1394000,1067,C223,2022,02
119,BMAS,-4.03,288.59,18,02 Feb 2022,25 Feb 2022,3182053000,2134500,1726,G111,2022,02
120,BMHS,-11.66,111.76,18,02 Feb 2022,25 Feb 2022,201639940500,268570900,27589,F121,2022,02
121,BMRI,3.01,4.41,18,02 Feb 2022,25 Feb 2022,6218560832500,806827300,141012,G111,2022,02
122,BMSR,0.0,48.24,18,02 Feb 2022,25 Feb 2022,2643505800,10479300,3512,B111,2022,02
123,BMTR,0.79,4.96,18,02 Feb 2022,25 Feb 2022,209971037800,802587000,47313,C311,2022,02
124,BNBA,4.07,910.79,18,02 Feb 2022,25 Feb 2022,268386215000,86441400,40830,G111,2022,02
125,BNBR,0.0,0.0,18,02 Feb 2022,25 Feb 2022,155000000,3100000,216,C311,2022,02
126,BNGA,11.05,15.3,18,02 Feb 2022,25 Feb 2022,234722940500,236069400,31504,G111,2022,02
127,BNII,0.0,48.54,18,02 Feb 2022,25 Feb 2022,22867900400,73132500,15860,G111,2022,02
128,BNLI,-4.51,120.0,18,02 Feb 2022,25 Feb 2022,2967056000,2108000,1804,G111,2022,02
129,BOBA,9.18,-23.57,18,02 Feb 2022,25 Feb 2022,36492719000,136690900,28211,D222,2022,02
130,BOGA,2.16,104.32,18,02 Feb 2022,25 Feb 2022,2558711053500,1824824700,35844,E745,2022,02
131,BOLA,-1.79,151.43,18,02 Feb 2022,25 Feb 2022,115273694100,233323300,28716,E514,2022,02
132,BOLT,1.55,1.03,18,02 Feb 2022,25 Feb 2022,292034000,303300,774,E111,2022,02
133,BOSS,17.14,-96.58,18,02 Feb 2022,25 Feb 2022,147586900000,1834089700,109230,A121,2022,02
134,BPFI,-32.09,-2.31,18,02 Feb 2022,25 Feb 2022,5037331000,6360100,5367,G211,2022,02
135,BPII,-3.54,15.38,18,02 Feb 2022,25 Feb 2022,172140610000,22491500,30,G511,2022,02
136,BPTR,-26.84,223.26,18,02 Feb 2022,25 Feb 2022,21114828200,52632100,16032,K132,2022,02
137,BRAM,-5.26,84.43,18,02 Feb 2022,25 Feb 2022,1285695000,113900,184,E112,2022,02
138,BRIS,7.77,217.14,18,02 Feb 2022,25 Feb 2022,734696281500,441842800,152236,G111,2022,02
139,BRMS,32.37,268.0,18,02 Feb 2022,25 Feb 2022,2275362472800,14309853800,216418,B146,2022,02
140,BRNA,-4.66,-23.33,18,02 Feb 2022,25 Feb 2022,260509000,283000,172,B131,2022,02
141,BRPT,0.0,-62.76,18,02 Feb 2022,25 Feb 2022,1092721742500,1119750300,119899,B111,2022,02
142,BSDE,1.1,-27.09,18,02 Feb 2022,25 Feb 2022,648062300500,687016600,74708,H111,2022,02
143,BSIM,-2.21,20.91,18,02 Feb 2022,25 Feb 2022,3164583500,4679500,2088,G111,2022,02
144,BSML,4.25,340.17,18,02 Feb 2022,25 Feb 2022,179240906600,293766000,50857,A122,2022,02
145,BSSR,-10.33,26.07,18,02 Feb 2022,25 Feb 2022,30858765000,10603300,10587,A121,2022,02
146,BSWD,0.0,0.0,18,02 Feb 2022,25 Feb 2022,0,0,0,G111,2022,02
147,BTEK,0.0,-66.67,18,02 Feb 2022,25 Feb 2022,10115000,202300,434,D232,2022,02
148,BTEL,0.0,0.0,18,02 Feb 2022,25 Feb 2022,0,0,0,J321,2022,02
149,BTON,-3.9,71.3,18,02 Feb 2022,25 Feb 2022,228928400,596100,306,B144,2022,02
150,BTPN,2.72,-23.26,18,02 Feb 2022,25 Feb 2022,1412781000,531500,644,G111,2022,02
151,BTPS,3.16,100.0,18,02 Feb 2022,25 Feb 2022,255554047000,69648400,41635,G111,2022,02
152,BUDI,2.44,75.0,18,02 Feb 2022,25 Feb 2022,15018683900,87844400,9444,D222,2022,02
153,BUKA,-5.06,-60.24,18,02 Feb 2022,25 Feb 2022,1706654275200,4529149300,207416,I111,2022,02
154,BUKK,-7.79,-40.79,18,02 Feb 2022,25 Feb 2022,274930000,238600,412,J211,2022,02
155,BULL,-21.92,-2.56,18,02 Feb 2022,25 Feb 2022,97299674800,775335500,58227,A112,2022,02
156,BUMI,-28.95,-47.57,18,02 Feb 2022,25 Feb 2022,851674919200,11060087900,139786,A121,2022,02
157,BUVA,0.0,-70.87,18,02 Feb 2022,25 Feb 2022,0,0,0,E512,2022,02
158,BVIC,-2.48,-17.37,18,02 Feb 2022,25 Feb 2022,106943133600,631665400,57711,G111,2022,02
159,BWPT,19.18,-46.95,18,02 Feb 2022,25 Feb 2022,309735705400,3589228500,139660,D232,2022,02
160,BYAN,2.04,88.93,18,02 Feb 2022,25 Feb 2022,25527962500,698100,2450,A121,2022,02
161,CAKK,1.18,-8.51,18,02 Feb 2022,25 Feb 2022,24299224100,264248100,22590,C121,2022,02
162,CAMP,-2.88,-21.97,18,02 Feb 2022,25 Feb 2022,2568236600,9267600,3252,D221,2022,02
163,CANI,16.3,-40.53,18,02 Feb 2022,25 Feb 2022,7804410900,49608600,15946,A122,2022,02
164,CARE,5.66,443.69,18,02 Feb 2022,25 Feb 2022,3024074029000,5454310000,71318,F121,2022,02
165,CARS,0.0,-98.21,18,02 Feb 2022,25 Feb 2022,33215000,664300,882,E745,2022,02
166,CASA,0.92,77.42,18,02 Feb 2022,25 Feb 2022,18726615500,33933200,2472,G511,2022,02
167,CASH,18.7,-16.57,18,02 Feb 2022,25 Feb 2022,35061004600,130084800,13236,I111,2022,02
168,CASS,-7.49,-51.27,18,02 Feb 2022,25 Feb 2022,479809000,1300800,410,J111,2022,02
169,CBMF,-16.88,-60.0,18,02 Feb 2022,25 Feb 2022,31284302600,432168200,38469,E211,2022,02
170,CCSI,6.49,228.0,18,02 Feb 2022,25 Feb 2022,13781691000,17264300,7042,C131,2022,02
171,CEKA,0.8,37.82,18,02 Feb 2022,25 Feb 2022,1832651000,953200,1186,D222,2022,02
172,CENT,-5.83,125.58,18,02 Feb 2022,25 Feb 2022,36959747700,177390200,18331,J321,2022,02
173,CFIN,2.44,-19.75,18,02 Feb 2022,25 Feb 2022,12879220600,50954500,6755,G211,2022,02
174,CINT,-0.9,-22.54,18,02 Feb 2022,25 Feb 2022,303838800,1360600,975,E211,2022,02
175,CITA,-3.45,52.17,18,02 Feb 2022,25 Feb 2022,1408265000,515200,785,B141,2022,02
176,CITY,2.07,-62.81,18,02 Feb 2022,25 Feb 2022,77397200,512600,601,H111,2022,02
177,CLAY,12.58,372.22,18,02 Feb 2022,25 Feb 2022,256649500,320100,493,E512,2022,02
178,CLEO,4.72,56.34,18,02 Feb 2022,25 Feb 2022,46452587000,107292400,13593,D212,2022,02
179,CLPI,-0.49,57.81,18,02 Feb 2022,25 Feb 2022,1536711500,1527700,1145,B113,2022,02
180,CMNP,17.35,55.86,18,02 Feb 2022,25 Feb 2022,17518497500,9286800,3121,J112,2022,02
181,CMNT,-1.36,60.29,18,02 Feb 2022,25 Feb 2022,930137572500,831489000,23065,B121,2022,02
182,CMPP,17.84,157.21,18,02 Feb 2022,25 Feb 2022,94466412200,174556900,35188,K111,2022,02
183,CMRY,13.23,13.96,18,02 Feb 2022,25 Feb 2022,133704519000,37888900,23619,D221,2022,02
184,CNKO,0.0,0.0,18,02 Feb 2022,25 Feb 2022,58695000,1173900,101,A122,2022,02
185,CNTB,0.0,0.0,18,02 Feb 2022,25 Feb 2022,0,0,0,E413,2022,02
186,CNTX,19.13,-41.95,18,02 Feb 2022,25 Feb 2022,1231697600,4150600,2101,E413,2022,02
187,COCO,-12.74,38.38,18,02 Feb 2022,25 Feb 2022,39763807400,127804300,6047,D222,2022,02
188,COWL,0.0,-88.04,18,02 Feb 2022,25 Feb 2022,0,0,0,H111,2022,02
189,CPIN,-7.94,-19.72,18,02 Feb 2022,25 Feb 2022,782682757500,133003100,67262,D231,2022,02
190,CPRI,0.0,-60.0,18,02 Feb 2022,25 Feb 2022,0,0,0,H111,2022,02
191,CPRO,18.75,90.0,18,02 Feb 2022,25 Feb 2022,1303368168000,13005799400,388350,D231,2022,02
192,CSAP,-1.39,-8.62,18,02 Feb 2022,25 Feb 2022,1334458300,2619800,703,E743,2022,02
193,CSIS,-11.32,-70.25,18,02 Feb 2022,25 Feb 2022,25572144900,238285900,32320,H111,2022,02
194,CSMI,-26.83,1277.55,18,02 Feb 2022,25 Feb 2022,234024000,82700,212,E515,2022,02
195,CSRA,25.21,496.0,18,02 Feb 2022,25 Feb 2022,53037191000,74079200,22397,D232,2022,02
196,CTBN,-9.51,-44.65,18,02 Feb 2022,25 Feb 2022,133604000,50900,189,B144,2022,02
197,CTRA,5.71,-8.42,18,02 Feb 2022,25 Feb 2022,418670288500,440758500,55261,H111,2022,02
198,CTTH,0.0,-57.98,18,02 Feb 2022,25 Feb 2022,113420000,2268400,123,C121,2022,02
199,DADA,0.0,-50.98,18,02 Feb 2022,25 Feb 2022,36525000,730500,197,H111,2022,02
200,DART,-6.56,-5.79,18,02 Feb 2022,25 Feb 2022,21069840600,78640000,13823,H111,2022,02
201,DAYA,-1.39,35.24,18,02 Feb 2022,25 Feb 2022,574650600,2043100,313,D111,2022,02
202,DCII,1.94,10542.86,18,02 Feb 2022,25 Feb 2022,1822835000,41400,273,I121,2022,02
203,DEAL,0.0,-90.57,18,02 Feb 2022,25 Feb 2022,185380000,3707600,516,K211,2022,02
204,DEFI,0.0,-20.05,18,02 Feb 2022,25 Feb 2022,0,0,0,G211,2022,02
205,DEPO,2.82,5.81,18,02 Feb 2022,25 Feb 2022,89903476000,175777700,23403,E743,2022,02
206,DEWA,0.0,0.0,18,02 Feb 2022,25 Feb 2022,351575000,7031500,753,A132,2022,02
207,DFAM,9.73,-53.86,18,02 Feb 2022,25 Feb 2022,7450568000,19541200,2626,E512,2022,02
208,DGIK,-9.25,214.0,18,02 Feb 2022,25 Feb 2022,84261381800,489675200,38650,J211,2022,02
209,DGNS,-17.45,207.5,18,02 Feb 2022,25 Feb 2022,57580912000,77961600,21109,F121,2022,02
210,DIGI,-14.61,-95.78,18,02 Feb 2022,25 Feb 2022,34504397800,391574100,22106,E614,2022,02
211,DILD,-1.36,-52.92,18,02 Feb 2022,25 Feb 2022,10056186500,67793600,2841,H111,2022,02
212,DIVA,-26.99,-63.04,18,02 Feb 2022,25 Feb 2022,14154949000,10552700,5240,I111,2022,02
213,DKFT,12.61,-59.15,18,02 Feb 2022,25 Feb 2022,88212738600,692450000,75543,B146,2022,02
214,DLTA,0.82,-32.91,18,02 Feb 2022,25 Feb 2022,6750224000,1828700,985,D211,2022,02
215,DMAS,1.07,18.87,18,02 Feb 2022,25 Feb 2022,67888154600,353251000,44604,H111,2022,02
216,DMMX,-23.69,726.09,18,02 Feb 2022,25 Feb 2022,212850733500,104426600,30736,I121,2022,02
217,DMND,0.61,-10.38,18,02 Feb 2022,25 Feb 2022,218867000,269100,372,D112,2022,02
218,DNAR,-4.96,-2.9,18,02 Feb 2022,25 Feb 2022,52743968400,181119100,28715,G111,2022,02
219,DNET,-1.23,-2.43,18,02 Feb 2022,25 Feb 2022,583901000,182000,243,G512,2022,02
220,DOID,61.11,-22.67,18,02 Feb 2022,25 Feb 2022,940103665800,2672615600,143274,A132,2022,02
221,DPNS,-3.55,20.25,18,02 Feb 2022,25 Feb 2022,973066200,2533300,984,B113,2022,02
222,DPUM,0.0,-60.94,18,02 Feb 2022,25 Feb 2022,0,0,0,D231,2022,02
223,DRMA,-3.91,23.0,18,02 Feb 2022,25 Feb 2022,200055047000,338090600,40476,E111,2022,02
224,DSFI,11.11,-0.99,18,02 Feb 2022,25 Feb 2022,108400309900,986860800,68900,D231,2022,02
225,DSNG,4.17,52.44,18,02 Feb 2022,25 Feb 2022,288311925000,481571100,47844,D232,2022,02
226,DSSA,1.09,244.44,18,02 Feb 2022,25 Feb 2022,41602500,900,8,A121,2022,02
227,DUCK,0.0,-88.72,18,02 Feb 2022,25 Feb 2022,0,0,0,E515,2022,02
228,DUTI,3.71,-17.31,18,02 Feb 2022,25 Feb 2022,80953000,22700,87,H111,2022,02
229,DVLA,0.0,49.48,18,02 Feb 2022,25 Feb 2022,1571199000,529200,776,F211,2022,02
230,DWGL,0.57,145.83,18,02 Feb 2022,25 Feb 2022,188350200,1044900,777,A122,2022,02
231,DYAN,-2.74,-7.79,18,02 Feb 2022,25 Feb 2022,12144913700,164584900,22777,C224,2022,02
232,EAST,3.49,-33.08,18,02 Feb 2022,25 Feb 2022,6585523800,72067100,5522,E512,2022,02
233,ECII,7.78,-14.16,18,02 Feb 2022,25 Feb 2022,99290500,103600,80,E742,2022,02
234,EDGE,-6.22,191.53,18,02 Feb 2022,25 Feb 2022,1362747500,62500,287,I121,2022,02
235,EKAD,-0.7,65.5,18,02 Feb 2022,25 Feb 2022,3433390500,2413100,1907,B113,2022,02
236,ELSA,13.04,-9.3,18,02 Feb 2022,25 Feb 2022,650828415600,2101014100,130890,A131,2022,02
237,ELTY,0.0,0.0,18,02 Feb 2022,25 Feb 2022,50875000,1017500,68,H111,2022,02
238,EMDE,-0.62,-37.4,18,02 Feb 2022,25 Feb 2022,113104200,689100,530,H111,2022,02
239,EMTK,15.32,-75.36,18,02 Feb 2022,25 Feb 2022,2323827380000,1174285600,287662,I111,2022,02
240,ENRG,50.0,242.0,18,02 Feb 2022,25 Feb 2022,1188237539400,7490716100,201150,A111,2022,02
241,ENVY,0.0,-86.49,18,02 Feb 2022,25 Feb 2022,0,0,0,I121,2022,02
242,ENZO,0.0,-52.38,18,02 Feb 2022,25 Feb 2022,3567671900,71070500,3062,D231,2022,02
243,EPAC,0.0,-54.55,18,02 Feb 2022,25 Feb 2022,12695272100,251293900,7584,B131,2022,02
244,EPMT,-0.72,30.95,18,02 Feb 2022,25 Feb 2022,2020406000,738800,889,D111,2022,02
245,ERAA,0.91,-74.77,18,02 Feb 2022,25 Feb 2022,450834960000,809572100,46248,E742,2022,02
246,ERTX,0.51,58.06,18,02 Feb 2022,25 Feb 2022,642674800,3256600,2759,E411,2022,02
247,ESIP,0.0,-11.04,18,02 Feb 2022,25 Feb 2022,241281382500,1431211000,138033,B131,2022,02
248,ESSA,12.61,108.07,18,02 Feb 2022,25 Feb 2022,758436147000,1181554100,95017,B111,2022,02
249,ESTA,28.57,140.0,18,02 Feb 2022,25 Feb 2022,2704554400,8835700,3731,E512,2022,02
250,ESTI,6.86,34.57,18,02 Feb 2022,25 Feb 2022,16025903900,141592500,20307,E413,2022,02
251,ETWA,0.0,-23.46,18,02 Feb 2022,25 Feb 2022,0,0,0,A221,2022,02
