Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,4.21,-16.28,21,03 Jan 2022,31 Jan 2022,334380702500,33973100,31383,D232,2022,01
ABBA,-11.86,225.0,21,03 Jan 2022,31 Jan 2022,80717170600,263933000,31960,E614,2022,01
ABDA,30.77,9.68,21,03 Jan 2022,31 Jan 2022,163352500,21800,135,G412,2022,01
ABMM,-0.7,-37.89,21,03 Jan 2022,31 Jan 2022,94006763000,67542000,14607,C311,2022,01
ACES,-3.52,-17.11,21,03 Jan 2022,31 Jan 2022,367785165500,282092300,66886,E743,2022,01
ACST,-10.48,-87.91,21,03 Jan 2022,31 Jan 2022,42698495700,213139900,17082,J211,2022,01
ADES,4.26,272.83,21,03 Jan 2022,31 Jan 2022,14376396000,4111000,4694,D212,2022,01
ADHI,-7.26,-47.63,21,03 Jan 2022,31 Jan 2022,205256010000,237125000,41399,J211,2022,01
ADMF,-1.3,-16.48,21,03 Jan 2022,31 Jan 2022,12325042500,1616600,2802,G211,2022,01
ADMG,-14.85,-45.22,21,03 Jan 2022,31 Jan 2022,3670176300,19422400,3856,B111,2022,01
ADMR,1170.0,1170.0,21,03 Jan 2022,31 Jan 2022,2491376361000,3166043100,334526,A121,2022,01
ADRO,-0.44,84.36,21,03 Jan 2022,31 Jan 2022,7292357265000,3179230500,321729,A121,2022,01
AGAR,-3.26,223.64,21,03 Jan 2022,31 Jan 2022,116947800,327100,400,D231,2022,01
AGII,-5.94,109.56,21,03 Jan 2022,31 Jan 2022,274221905000,187025200,60064,B111,2022,01
AGRO,-29.56,311.29,21,03 Jan 2022,31 Jan 2022,2340311431500,1590229000,269366,G111,2022,01
AGRS,-5.42,-34.03,21,03 Jan 2022,31 Jan 2022,235871265500,1453337900,99990,G111,2022,01
AHAP,-8.11,-20.0,21,03 Jan 2022,31 Jan 2022,9997699500,142072800,8120,G412,2022,01
AIMS,-7.96,105.56,21,03 Jan 2022,31 Jan 2022,9684735400,23647200,5387,A121,2022,01
AISA,-8.85,4.17,21,03 Jan 2022,31 Jan 2022,27050518100,147141400,21311,D222,2022,01
AKKU,0.0,0.0,21,03 Jan 2022,31 Jan 2022,19575000,391500,221,E512,2022,01
AKPI,-3.54,45.33,21,03 Jan 2022,31 Jan 2022,1150558000,1031800,1235,B113,2022,01
AKRA,-82.24,-82.98,21,03 Jan 2022,31 Jan 2022,850575038000,710055200,85333,A112,2022,01
AKSI,-30.51,56.09,21,03 Jan 2022,31 Jan 2022,5405581000,6697800,7336,K211,2022,01
ALDO,31.0,95.52,21,03 Jan 2022,31 Jan 2022,308770954000,237581200,51861,B131,2022,01
ALKA,12.5,-4.0,21,03 Jan 2022,31 Jan 2022,3575642000,9069700,8661,B141,2022,01
ALMI,-4.0,-28.0,21,03 Jan 2022,31 Jan 2022,104298400,358800,459,B141,2022,01
ALTO,-4.29,-33.0,21,03 Jan 2022,31 Jan 2022,709848400,2942700,1698,D212,2022,01
AMAG,8.93,12.27,21,03 Jan 2022,31 Jan 2022,1602397800,4446700,1481,G412,2022,01
AMAN,0.0,377.27,21,03 Jan 2022,31 Jan 2022,8909899500,16893900,1176,H111,2022,01
AMAR,34.02,198.85,21,03 Jan 2022,31 Jan 2022,950852142900,1618958500,214591,G111,2022,01
AMFG,-3.15,16.53,21,03 Jan 2022,31 Jan 2022,18694673000,4231600,913,C121,2022,01
AMIN,3.16,-54.21,21,03 Jan 2022,31 Jan 2022,1368816500,7228300,3649,C143,2022,01
AMOR,-6.42,-7.89,21,03 Jan 2022,31 Jan 2022,53513603500,27287200,26223,G311,2022,01
AMRT,-4.12,24.6,21,03 Jan 2022,31 Jan 2022,453179518500,402134400,80324,D113,2022,01
ANDI,0.0,-97.5,21,03 Jan 2022,31 Jan 2022,51310000,1026200,405,D232,2022,01
ANJT,4.55,-10.0,21,03 Jan 2022,31 Jan 2022,2375710000,2351600,1976,D232,2022,01
ANTM,-21.33,131.37,21,03 Jan 2022,31 Jan 2022,5928994087500,3093213600,496700,B146,2022,01
APEX,-27.65,-63.39,21,03 Jan 2022,31 Jan 2022,3436371000,4879500,4188,A131,2022,01
APIC,-5.38,95.37,21,03 Jan 2022,31 Jan 2022,295479526500,275121400,19522,G511,2022,01
APII,-8.18,8.6,21,03 Jan 2022,31 Jan 2022,11097073000,53678500,8676,C143,2022,01
APLI,-4.37,134.52,21,03 Jan 2022,31 Jan 2022,22205700,110800,120,B113,2022,01
APLN,-6.56,-25.0,21,03 Jan 2022,31 Jan 2022,19248991800,166979700,13254,H111,2022,01
ARCI,-17.17,-37.6,21,03 Jan 2022,31 Jan 2022,66476690200,135430400,13695,B143,2022,01
ARGO,3.05,104.85,21,03 Jan 2022,31 Jan 2022,118361000,73600,178,E413,2022,01
ARII,-0.8,-72.44,21,03 Jan 2022,31 Jan 2022,2977959000,11167300,3897,A121,2022,01
ARKA,-7.41,-78.81,21,03 Jan 2022,31 Jan 2022,13424689700,253715900,13736,C143,2022,01
ARMY,0.0,-84.28,21,03 Jan 2022,31 Jan 2022,0,0,0,H111,2022,01
ARNA,6.25,102.38,21,03 Jan 2022,31 Jan 2022,36893968000,43654400,5850,C121,2022,01
ARTA,-20.0,46.56,21,03 Jan 2022,31 Jan 2022,938234000,464200,539,E512,2022,01
ARTI,0.0,0.0,21,03 Jan 2022,31 Jan 2022,0,0,0,A132,2022,01
ARTO,2.5,8813.04,21,03 Jan 2022,31 Jan 2022,17347584122500,969656500,450410,G111,2022,01
ASBI,1.36,19.2,21,03 Jan 2022,31 Jan 2022,116242200,393500,401,G412,2022,01
ASDM,2.62,-15.88,21,03 Jan 2022,31 Jan 2022,133283000,135900,167,G412,2022,01
ASGR,-5.45,-41.35,21,03 Jan 2022,31 Jan 2022,9012355000,11075700,2389,C224,2022,01
ASII,-3.95,-33.43,21,03 Jan 2022,31 Jan 2022,3548247285000,634350800,127803,C311,2022,01
ASJT,-4.32,-63.06,21,03 Jan 2022,31 Jan 2022,785649300,5743100,964,G412,2022,01
ASMI,-6.92,-65.43,21,03 Jan 2022,31 Jan 2022,2782468400,11361300,2075,G412,2022,01
ASPI,-1.35,-30.48,21,03 Jan 2022,31 Jan 2022,7441209000,100779800,19404,H111,2022,01
ASRI,-9.26,-52.88,21,03 Jan 2022,31 Jan 2022,30540208300,201380600,22374,H111,2022,01
ASRM,-2.36,-29.57,21,03 Jan 2022,31 Jan 2022,74133000,45900,110,G412,2022,01
ASSA,-16.87,658.24,21,03 Jan 2022,31 Jan 2022,791772019000,254836300,74499,K132,2022,01
ATAP,-13.26,57.0,21,03 Jan 2022,31 Jan 2022,74724259800,432254000,71289,H111,2022,01
ATIC,-23.75,-32.22,21,03 Jan 2022,31 Jan 2022,10518236000,15153300,7537,I121,2022,01
AUTO,-10.82,-29.93,21,03 Jan 2022,31 Jan 2022,74432145000,67810000,19678,E111,2022,01
AVIA,-5.95,-6.45,21,03 Jan 2022,31 Jan 2022,536978764000,598077800,42391,B113,2022,01
AYLS,-17.11,210.0,21,03 Jan 2022,31 Jan 2022,434495177000,1259530900,200213,B121,2022,01
BABP,-16.13,212.0,21,03 Jan 2022,31 Jan 2022,540921199400,3286384700,170949,G111,2022,01
BACA,-19.55,-28.67,21,03 Jan 2022,31 Jan 2022,111662597500,493443500,36929,G111,2022,01
BAJA,-6.59,176.11,21,03 Jan 2022,31 Jan 2022,3617258400,11233800,4144,B144,2022,01
BALI,-1.14,-44.55,21,03 Jan 2022,31 Jan 2022,9600851500,11290400,3579,J321,2022,01
BANK,-3.49,2045.63,21,03 Jan 2022,31 Jan 2022,1153905058000,506749900,64513,G111,2022,01
BAPA,38.24,-13.76,21,03 Jan 2022,31 Jan 2022,222343966600,2283108000,144175,H111,2022,01
BAPI,0.0,-66.67,21,03 Jan 2022,31 Jan 2022,187165000,3743300,208,H111,2022,01
BATA,-5.28,-22.33,21,03 Jan 2022,31 Jan 2022,482766000,1039500,649,E412,2022,01
BAYU,-7.08,-45.74,21,03 Jan 2022,31 Jan 2022,75245500,67900,83,E513,2022,01
BBCA,4.45,-70.67,21,03 Jan 2022,31 Jan 2022,11265877272500,1472535200,310392,G111,2022,01
BBHI,-20.85,3174.85,21,03 Jan 2022,31 Jan 2022,2782188530000,405697600,271155,G111,2022,01
BBKP,2.96,2.21,21,03 Jan 2022,31 Jan 2022,796409422800,3031287600,111141,G111,2022,01
BBLD,1.08,-20.76,21,03 Jan 2022,31 Jan 2022,104317600,278400,195,G211,2022,01
BBMD,-0.75,43.84,21,03 Jan 2022,31 Jan 2022,289449000,145200,265,G111,2022,01
BBNI,8.52,-16.76,21,03 Jan 2022,31 Jan 2022,4765934945000,672842800,173108,G111,2022,01
BBRI,-0.97,11.2,21,03 Jan 2022,31 Jan 2022,8943463512000,2155349200,306845,G111,2022,01
BBRM,0.0,0.0,21,03 Jan 2022,31 Jan 2022,6895000,137900,260,A122,2022,01
BBSI,20.93,983.33,21,03 Jan 2022,31 Jan 2022,4848408500,995900,1343,G111,2022,01
BBSS,0.0,-58.33,21,03 Jan 2022,31 Jan 2022,43286757100,797958400,26100,H111,2022,01
BBTN,-2.31,-33.46,21,03 Jan 2022,31 Jan 2022,864521843000,513631300,69143,G111,2022,01
BBYB,-26.62,579.58,21,03 Jan 2022,31 Jan 2022,4433388409000,2040352000,347092,G111,2022,01
BCAP,74.19,-28.48,21,03 Jan 2022,31 Jan 2022,487110755900,5912431400,176513,G511,2022,01
