Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
ARKA,0.0,-78.81,22,01 Agt 2023,31 Agt 2023,451160000,9023200,3855,C143,2023,08
ARKO,13.49,138.33,22,01 Agt 2023,31 Agt 2023,134124567500,192634200,27561,J411,2023,08
ARMY,0.0,-84.28,22,01 Agt 2023,31 Agt 2023,0,0,0,H111,2023,08
ARNA,-10.65,79.76,22,01 Agt 2023,31 Agt 2023,75973645000,96621900,17650,C121,2023,08
ARTA,0.0,22.14,22,01 Agt 2023,31 Agt 2023,38986500,25200,106,E512,2023,08
ARTI,0.0,0.0,22,01 Agt 2023,31 Agt 2023,0,0,0,A132,2023,08
ARTO,-19.93,1166.3,22,01 Agt 2023,31 Agt 2023,863065267000,329334700,99273,G111,2023,08
ASBI,1.71,138.0,22,01 Agt 2023,31 Agt 2023,409612500,729100,256,G412,2023,08
ASDM,-1.56,-18.88,22,01 Agt 2023,31 Agt 2023,199995500,213900,297,G412,2023,08
ASGR,-4.61,-22.18,22,01 Agt 2023,31 Agt 2023,26831849000,25268900,6921,C224,2023,08
ASHA,-21.77,-3.0,22,01 Agt 2023,31 Agt 2023,152879753000,1013034200,85849,D231,2023,08
ASII,-5.84,-21.58,22,01 Agt 2023,31 Agt 2023,4777849912500,719515700,170966,C311,2023,08
ASJT,0.0,-68.61,22,01 Agt 2023,31 Agt 2023,928421600,7983300,1307,G412,2023,08
ASLC,-18.4,-60.16,22,01 Agt 2023,31 Agt 2023,49196966200,439597800,41257,E745,2023,08
ASMI,0.0,-92.86,22,01 Agt 2023,31 Agt 2023,10395000,207900,94,G412,2023,08
ASPI,38.31,305.71,22,01 Agt 2023,31 Agt 2023,64878712000,176856700,19490,H111,2023,08
ASRI,0.0,-41.35,22,01 Agt 2023,31 Agt 2023,71501586300,390084600,23035,H111,2023,08
ASRM,-0.6,-29.79,22,01 Agt 2023,31 Agt 2023,36908000,22300,27,G412,2023,08
ASSA,-23.35,170.6,22,01 Agt 2023,31 Agt 2023,235295526000,213558800,40318,K132,2023,08
ATAP,-4.84,-41.0,22,01 Agt 2023,31 Agt 2023,768850100,12685100,2372,H111,2023,08
ATIC,0.0,-61.11,22,01 Agt 2023,31 Agt 2023,172869600,498900,353,I121,2023,08
AUTO,9.22,117.69,22,01 Agt 2023,31 Agt 2023,968426948000,301069600,134692,E111,2023,08
AVIA,-3.23,-35.48,22,01 Agt 2023,31 Agt 2023,88535144500,143627000,25969,B113,2023,08
AWAN,-6.06,148.0,22,01 Agt 2023,31 Agt 2023,56922559600,231828600,36285,I111,2023,08
AXIO,-4.07,17.86,22,01 Agt 2023,31 Agt 2023,25839154900,157689600,22450,I221,2023,08
AYLS,-5.8,-35.0,22,01 Agt 2023,31 Agt 2023,4305922100,62180600,7966,B121,2023,08
BABP,2.44,68.0,22,01 Agt 2023,31 Agt 2023,146234746900,1638776800,49524,G111,2023,08
BACA,0.0,-56.33,22,01 Agt 2023,31 Agt 2023,19539702400,149636500,3417,G111,2023,08
BAJA,-19.6,41.59,22,01 Agt 2023,31 Agt 2023,78979400900,407417400,151593,B144,2023,08
BALI,-8.0,-48.4,22,01 Agt 2023,31 Agt 2023,310831500,387900,327,J321,2023,08
BANK,-5.91,1060.19,22,01 Agt 2023,31 Agt 2023,338229561500,274917600,15828,G111,2023,08
BAPA,-12.5,-35.78,22,01 Agt 2023,31 Agt 2023,5161069200,67603600,7443,H111,2023,08
BAPI,0.0,-66.67,22,01 Agt 2023,31 Agt 2023,0,0,0,H111,2023,08
BATA,-25.31,-39.0,22,01 Agt 2023,31 Agt 2023,34516400,90900,81,E412,2023,08
BAUT,0.0,-50.0,22,01 Agt 2023,31 Agt 2023,40990000,819800,220,E743,2023,08
BAYU,3.6,-25.58,22,01 Agt 2023,31 Agt 2023,13500160500,9628500,3698,E513,2023,08
BBCA,0.55,-64.71,22,01 Agt 2023,31 Agt 2023,13409268070000,1448414600,262061,G111,2023,08
BBHI,-9.94,853.22,22,01 Agt 2023,31 Agt 2023,65349519000,40521400,19720,G111,2023,08
BBKP,-6.73,-64.34,22,01 Agt 2023,31 Agt 2023,167756325300,1704371500,47138,G111,2023,08
BBLD,-18.6,48.31,22,01 Agt 2023,31 Agt 2023,1920386500,2498200,792,G211,2023,08
BBMD,-1.54,39.13,22,01 Agt 2023,31 Agt 2023,117499500,61400,33,G111,2023,08
BBNI,3.38,4.26,22,01 Agt 2023,31 Agt 2023,5360624455000,593111700,167623,G111,2023,08
BBRI,-1.77,51.64,22,01 Agt 2023,31 Agt 2023,12875931047500,2297233600,296848,G111,2023,08
BBRM,17.74,46.0,22,01 Agt 2023,31 Agt 2023,8224853100,113321200,11359,A122,2023,08
BBSI,-13.66,558.33,22,01 Agt 2023,31 Agt 2023,558455000,163200,285,G111,2023,08
BBSS,70.0,-29.17,22,01 Agt 2023,31 Agt 2023,36071384000,481569400,26704,H111,2023,08
BBTN,-4.56,-50.59,22,01 Agt 2023,31 Agt 2023,401909301500,312225400,57023,G111,2023,08
BBYB,-24.23,21.13,22,01 Agt 2023,31 Agt 2023,208074970400,542377500,50692,G111,2023,08
BCAP,-5.08,-62.91,22,01 Agt 2023,31 Agt 2023,67200955500,1171221100,24250,G511,2023,08
BCIC,25.0,-68.89,22,01 Agt 2023,31 Agt 2023,32631126400,220687300,27658,G111,2023,08
BCIP,-3.12,-30.34,22,01 Agt 2023,31 Agt 2023,3335299800,53515800,2337,H111,2023,08
BDKR,23.5,147.0,22,01 Agt 2023,31 Agt 2023,246820725500,532525500,128302,J211,2023,08
BDMN,-4.25,-61.45,22,01 Agt 2023,31 Agt 2023,163692579000,54609200,21603,G111,2023,08
BEBS,0.0,-50.0,22,01 Agt 2023,31 Agt 2023,85360000,1707200,447,B121,2023,08
BEEF,9.01,-64.41,22,01 Agt 2023,31 Agt 2023,27157674100,231129400,17281,D222,2023,08
BEER,-0.62,45.45,22,01 Agt 2023,31 Agt 2023,4419684400,13838100,1786,D211,2023,08
BEKS,0.0,0.0,22,01 Agt 2023,31 Agt 2023,370030000,7400600,540,G111,2023,08
BELI,-0.44,0.44,22,01 Agt 2023,31 Agt 2023,34690469800,76659400,2282,I111,2023,08
BELL,-5.74,-52.08,22,01 Agt 2023,31 Agt 2023,19249043800,163962400,19587,E413,2023,08
BESS,18.42,71.43,22,01 Agt 2023,31 Agt 2023,9404425700,52038300,12778,A122,2023,08
BEST,-7.23,-25.96,22,01 Agt 2023,31 Agt 2023,117863219900,730779200,50104,H111,2023,08
BFIN,-9.09,80.45,22,01 Agt 2023,31 Agt 2023,544187448500,437735600,45592,G211,2023,08
BGTG,1.18,4.88,22,01 Agt 2023,31 Agt 2023,51405086900,585220500,92833,G111,2023,08
BHAT,-1.61,373.79,22,01 Agt 2023,31 Agt 2023,13434453000,27357000,399,G413,2023,08
BHIT,-3.77,-12.07,22,01 Agt 2023,31 Agt 2023,83470370300,1600260200,13019,C311,2023,08
BIKA,-15.29,-72.31,22,01 Agt 2023,31 Agt 2023,39783000,563800,461,H111,2023,08
BIKE,15.43,120.0,22,01 Agt 2023,31 Agt 2023,49909669800,128057400,17402,E321,2023,08
BIMA,3.7,50.0,22,01 Agt 2023,31 Agt 2023,568207700,7042000,1781,E412,2023,08
BINA,-0.25,489.55,22,01 Agt 2023,31 Agt 2023,8829400000,2231900,434,G111,2023,08
BINO,-0.78,-7.97,22,01 Agt 2023,31 Agt 2023,3137416700,24878700,5747,C223,2023,08
BIPI,-21.54,104.0,22,01 Agt 2023,31 Agt 2023,193319802800,1671200000,33179,A122,2023,08
BIPP,0.0,-43.18,22,01 Agt 2023,31 Agt 2023,203675000,4073500,124,H111,2023,08
BIRD,-3.11,-24.04,22,01 Agt 2023,31 Agt 2023,232959827000,102609700,37182,K132,2023,08
BISI,2.65,-7.46,22,01 Agt 2023,31 Agt 2023,13312888000,9208000,3206,D232,2023,08
BJBR,-0.42,-42.2,22,01 Agt 2023,31 Agt 2023,53738662000,45408900,19805,G111,2023,08
BJTM,-0.76,-5.07,22,01 Agt 2023,31 Agt 2023,69141080000,105231000,22432,G111,2023,08
BKDP,0.0,-18.03,22,01 Agt 2023,31 Agt 2023,58011300,1158400,198,H111,2023,08
BKSL,10.0,-49.54,22,01 Agt 2023,31 Agt 2023,166001191200,3008429800,19949,H111,2023,08
BKSW,-2.25,-52.2,22,01 Agt 2023,31 Agt 2023,4095611000,46836200,3128,G111,2023,08
BLTA,0.0,-74.49,22,01 Agt 2023,31 Agt 2023,101970000,2039400,75,K211,2023,08
BLTZ,4.29,-53.4,22,01 Agt 2023,31 Agt 2023,514823000,189600,858,E514,2023,08
BLUE,9.19,210.77,22,01 Agt 2023,31 Agt 2023,5528921000,13364900,5293,C223,2023,08
BMAS,-2.5,217.93,22,01 Agt 2023,31 Agt 2023,282799500,246200,179,G111,2023,08
BMBL,-17.14,-84.57,22,01 Agt 2023,31 Agt 2023,1357343800,44705500,3908,E521,2023,08
BMHS,-2.6,10.0,22,01 Agt 2023,31 Agt 2023,3896544000,10475800,2735,F121,2023,08
BMRI,5.24,-18.31,22,01 Agt 2023,31 Agt 2023,11029966142500,1884226200,198379,G111,2023,08
BMSR,2.76,75.29,22,01 Agt 2023,31 Agt 2023,1143170600,4091500,1814,B111,2023,08
BMTR,-10.53,26.45,22,01 Agt 2023,31 Agt 2023,390562499800,1245506600,75239,E611,2023,08
BNBA,-22.94,202.16,22,01 Agt 2023,31 Agt 2023,13665164500,14607700,6784,G111,2023,08
BNBR,-5.66,0.0,22,01 Agt 2023,31 Agt 2023,43602794200,847729100,7696,C311,2023,08
BNGA,0.59,85.79,22,01 Agt 2023,31 Agt 2023,307969831500,178943100,59290,G111,2023,08
BNII,-1.39,37.86,22,01 Agt 2023,31 Agt 2023,22664006200,80176900,15472,G111,2023,08
BNLI,-3.09,50.4,22,01 Agt 2023,31 Agt 2023,2630369500,2735100,1396,G111,2023,08
BOBA,-7.89,-50.0,22,01 Agt 2023,31 Agt 2023,860052400,5895900,4772,D222,2023,08
BOGA,0.4,79.14,22,01 Agt 2023,31 Agt 2023,3238296360500,2642165300,50042,E745,2023,08
BOLA,-6.03,6.86,22,01 Agt 2023,31 Agt 2023,4171267200,21806600,3171,E514,2023,08
BOLT,7.36,-9.79,22,01 Agt 2023,31 Agt 2023,328630000,385100,90,E111,2023,08
BOSS,0.0,-97.92,22,01 Agt 2023,31 Agt 2023,523120100,10462400,587,A121,2023,08
BPFI,-1.67,-27.38,22,01 Agt 2023,31 Agt 2023,293555200,624400,527,G211,2023,08
BPII,0.0,63.08,22,01 Agt 2023,31 Agt 2023,0,0,0,G511,2023,08
BPTR,-0.88,31.4,22,01 Agt 2023,31 Agt 2023,30971664100,258233400,26238,K132,2023,08
BRAM,-2.44,14.75,22,01 Agt 2023,31 Agt 2023,322792500,46300,248,E112,2023,08
BRIS,3.32,225.71,22,01 Agt 2023,31 Agt 2023,697451512500,415954600,105318,G111,2023,08
BRMS,14.04,290.0,22,01 Agt 2023,31 Agt 2023,2281775544300,11831468800,205585,B146,2023,08
BRNA,-13.94,-25.42,22,01 Agt 2023,31 Agt 2023,13321500,13700,120,B131,2023,08
BRPT,38.06,-55.23,22,01 Agt 2023,31 Agt 2023,1753053955000,1805083800,147844,B111,2023,08
BSBK,0.0,-50.0,22,01 Agt 2023,31 Agt 2023,1084005000,21680100,1296,H111,2023,08
BSDE,-4.22,-9.56,22,01 Agt 2023,31 Agt 2023,415764974500,358332600,55620,H111,2023,08
BSIM,1.71,61.82,22,01 Agt 2023,31 Agt 2023,3856835500,4460400,1268,G111,2023,08
BSML,37.11,86.32,22,01 Agt 2023,31 Agt 2023,201558031600,1010326200,75151,A122,2023,08
BSSR,8.22,74.36,22,01 Agt 2023,31 Agt 2023,102446293000,25999800,24540,A121,2023,08
BSWD,0.0,-32.29,22,01 Agt 2023,31 Agt 2023,0,0,0,G111,2023,08
BTEK,0.0,-66.67,22,01 Agt 2023,31 Agt 2023,95000,1900,8,D232,2023,08
BTEL,0.0,0.0,22,01 Agt 2023,31 Agt 2023,0,0,0,J321,2023,08
BTON,-4.67,77.39,22,01 Agt 2023,31 Agt 2023,5271246400,12563200,178,B144,2023,08
BTPN,0.37,-20.35,22,01 Agt 2023,31 Agt 2023,2517037000,917300,572,G111,2023,08
BTPS,1.41,20.33,22,01 Agt 2023,31 Agt 2023,490520235000,228275100,52149,G111,2023,08
BUAH,-10.22,262.11,22,01 Agt 2023,31 Agt 2023,13881869000,9465200,6093,D112,2023,08
BUDI,1.69,150.0,22,01 Agt 2023,31 Agt 2023,8409639400,34004200,3665,D222,2023,08
BUKA,7.41,-72.71,22,01 Agt 2023,31 Agt 2023,912676079000,3943835900,126989,I111,2023,08
BUKK,24.06,-30.79,22,01 Agt 2023,31 Agt 2023,3087999000,2327100,2829,J211,2023,08
BULL,0.0,-16.24,22,01 Agt 2023,31 Agt 2023,0,0,0,A112,2023,08
BUMI,7.81,33.98,22,01 Agt 2023,31 Agt 2023,2058859358800,14696026100,211312,A121,2023,08
BUVA,29.73,-76.7,22,01 Agt 2023,31 Agt 2023,3300415600,65639600,882,E512,2023,08
BVIC,-1.89,-45.26,22,01 Agt 2023,31 Agt 2023,9767122400,94808800,7133,G111,2023,08
BWPT,5.26,-63.41,22,01 Agt 2023,31 Agt 2023,15286674400,261583100,11119,D232,2023,08
BYAN,-5.42,-5.53,22,01 Agt 2023,31 Agt 2023,114733892500,6270900,15046,A121,2023,08
CAKK,5.33,89.36,22,01 Agt 2023,31 Agt 2023,2673317600,15344400,3944,C121,2023,08
CAMP,-7.41,1.16,22,01 Agt 2023,31 Agt 2023,6233972400,17684000,5513,D221,2023,08
CANI,-1.06,-64.77,22,01 Agt 2023,31 Agt 2023,50237700,485800,509,A122,2023,08
CARE,0.0,400.0,22,01 Agt 2023,31 Agt 2023,2959801534300,5851642900,80355,F121,2023,08
CARS,5.38,-96.5,22,01 Agt 2023,31 Agt 2023,207695701400,2107441600,52343,E745,2023,08
CASA,-4.51,104.84,22,01 Agt 2023,31 Agt 2023,44988312500,67958300,4630,G511,2023,08
CASH,3.03,-80.57,22,01 Agt 2023,31 Agt 2023,1680224700,24491500,1946,I111,2023,08
CASS,18.42,-4.93,22,01 Agt 2023,31 Agt 2023,14284338500,23333600,4243,J111,2023,08
CBMF,0.0,-68.75,22,01 Agt 2023,31 Agt 2023,0,0,0,E211,2023,08
CBPE,-4.48,-14.67,22,01 Agt 2023,31 Agt 2023,1621219500,12048000,2541,H111,2023,08
CBRE,0.0,-53.7,22,01 Agt 2023,31 Agt 2023,4565584100,90607700,7686,A122,2023,08
CBUT,22.22,378.26,22,01 Agt 2023,31 Agt 2023,3965675000,1296200,1752,D232,2023,08
CCSI,2.52,144.0,22,01 Agt 2023,31 Agt 2023,1716010500,2996700,1848,C131,2023,08
CEKA,0.0,41.45,22,01 Agt 2023,31 Agt 2023,1182949500,609800,733,D222,2023,08
CENT,0.0,-16.28,22,01 Agt 2023,31 Agt 2023,4808048300,64971100,4608,J321,2023,08
CFIN,-11.54,83.12,22,01 Agt 2023,31 Agt 2023,370936360500,568434700,63951,G211,2023,08
CHEM,5.56,-24.0,22,01 Agt 2023,31 Agt 2023,7115033600,62071400,6430,B111,2023,08
CHIP,5.71,940.62,22,01 Agt 2023,31 Agt 2023,21720147000,14088800,12701,I231,2023,08
CINT,-7.0,-34.51,22,01 Agt 2023,31 Agt 2023,148282000,755300,458,E211,2023,08
CITA,-2.02,32.07,22,01 Agt 2023,31 Agt 2023,261351000,104100,260,B141,2023,08
CITY,-1.96,-87.44,22,01 Agt 2023,31 Agt 2023,370690200,7402000,382,H111,2023,08
CLAY,0.83,34.44,22,01 Agt 2023,31 Agt 2023,32313400,126600,31,E512,2023,08
CLEO,6.06,146.48,22,01 Agt 2023,31 Agt 2023,62992144500,92619300,19468,D212,2023,08
CLPI,-0.51,53.12,22,01 Agt 2023,31 Agt 2023,4183085000,4251200,1994,B113,2023,08
CMNP,-3.86,26.56,22,01 Agt 2023,31 Agt 2023,694138500,421400,655,J112,2023,08
CMNT,16.02,54.41,22,01 Agt 2023,31 Agt 2023,941510879000,1013596700,29773,B121,2023,08
CMPP,0.65,-25.0,22,01 Agt 2023,31 Agt 2023,3466146800,21534800,4303,K111,2023,08
CMRY,-4.51,30.52,22,01 Agt 2023,31 Agt 2023,166055697000,41139400,18871,D221,2023,08
CNKO,0.0,0.0,22,01 Agt 2023,31 Agt 2023,17785000,355700,33,A122,2023,08
CNTB,0.0,0.0,22,01 Agt 2023,31 Agt 2023,0,0,0,E413,2023,08
CNTX,0.0,-74.15,22,01 Agt 2023,31 Agt 2023,122000,1000,4,E413,2023,08
COAL,-43.82,-50.0,22,01 Agt 2023,31 Agt 2023,118108356800,1808947600,106951,A121,2023,08
COCO,-11.16,0.51,22,01 Agt 2023,31 Agt 2023,561675200,2640000,1216,D222,2023,08
COWL,0.0,-88.04,22,01 Agt 2023,31 Agt 2023,0,0,0,H111,2023,08
CPIN,0.0,-28.37,22,01 Agt 2023,31 Agt 2023,714935610000,137134400,51614,D231,2023,08
CPRI,0.0,-60.0,22,01 Agt 2023,31 Agt 2023,0,0,0,H111,2023,08
CPRO,15.09,22.0,22,01 Agt 2023,31 Agt 2023,349641750000,5569697300,64577,D231,2023,08
CRAB,1.71,58.67,22,01 Agt 2023,31 Agt 2023,19256849600,81725600,2541,D231,2023,08
CRSN,-0.87,-8.8,22,01 Agt 2023,31 Agt 2023,59920633400,502663800,37332,C232,2023,08
CSAP,-0.76,19.27,22,01 Agt 2023,31 Agt 2023,1059152500,1755200,609,E743,2023,08
CSIS,-3.23,-81.01,22,01 Agt 2023,31 Agt 2023,807520700,13331400,1316,H111,2023,08
CSMI,0.0,1507.14,22,01 Agt 2023,31 Agt 2023,0,0,0,E515,2023,08
CSRA,-0.8,295.2,22,01 Agt 2023,31 Agt 2023,975008800,1970900,1122,D232,2023,08
CTBN,-6.98,-53.49,22,01 Agt 2023,31 Agt 2023,3259000,1600,4,B144,2023,08
CTRA,2.24,12.87,22,01 Agt 2023,31 Agt 2023,578852246500,516066000,64468,H111,2023,08
CTTH,0.0,-57.98,22,01 Agt 2023,31 Agt 2023,5825000,116500,20,C121,2023,08
CUAN,30.46,931.82,22,01 Agt 2023,31 Agt 2023,645748254500,291417900,117999,A121,2023,08
DADA,0.0,-50.98,22,01 Agt 2023,31 Agt 2023,12145000,242900,16,H111,2023,08
DART,1.35,-38.02,22,01 Agt 2023,31 Agt 2023,143698200,872400,707,H111,2023,08
DAYA,16.83,12.38,22,01 Agt 2023,31 Agt 2023,71266200,323700,576,D111,2023,08
DCII,-3.24,8066.67,22,01 Agt 2023,31 Agt 2023,409400000,11900,91,I121,2023,08
DEAL,0.0,-90.57,22,01 Agt 2023,31 Agt 2023,665000,13300,30,K211,2023,08
DEFI,0.0,-20.05,22,01 Agt 2023,31 Agt 2023,0,0,0,G211,2023,08
DEPO,-0.46,-9.96,22,01 Agt 2023,31 Agt 2023,313476800,725300,391,E743,2023,08
DEWA,18.18,30.0,22,01 Agt 2023,31 Agt 2023,358445975000,5727672100,48642,A132,2023,08
DEWI,0.0,-32.0,22,01 Agt 2023,31 Agt 2023,0,0,0,D231,2023,08
DFAM,-6.76,-92.16,22,01 Agt 2023,31 Agt 2023,413582700,5951400,1222,E512,2023,08
DGIK,0.0,124.0,22,01 Agt 2023,31 Agt 2023,48216863000,423506000,22201,J211,2023,08
DGNS,2.13,-4.0,22,01 Agt 2023,31 Agt 2023,1507108500,8475000,3160,F121,2023,08
DIGI,0.0,-97.22,22,01 Agt 2023,31 Agt 2023,6285000,125700,62,E614,2023,08
DILD,-9.24,-29.87,22,01 Agt 2023,31 Agt 2023,146983936200,681872400,41747,H111,2023,08
DIVA,-9.36,-90.37,22,01 Agt 2023,31 Agt 2023,32809134800,103474500,32491,I111,2023,08
DKFT,9.62,-62.75,22,01 Agt 2023,31 Agt 2023,23259755400,211249900,51353,B146,2023,08
DLTA,-4.63,-32.55,22,01 Agt 2023,31 Agt 2023,19471379000,5220900,3217,D211,2023,08
DMAS,2.94,10.06,22,01 Agt 2023,31 Agt 2023,102964445400,591004300,35934,H111,2023,08
DMMX,-45.05,6.09,22,01 Agt 2023,31 Agt 2023,75295768600,283330900,49510,I121,2023,08
DMND,-1.2,-9.84,22,01 Agt 2023,31 Agt 2023,466854500,564400,415,D112,2023,08
DNAR,-5.84,-53.26,22,01 Agt 2023,31 Agt 2023,15575891700,109699300,14028,G111,2023,08
DNET,2.22,39.82,22,01 Agt 2023,31 Agt 2023,2135211000,473100,506,G512,2023,08
DOID,3.52,-21.52,22,01 Agt 2023,31 Agt 2023,229901613800,575101200,24978,A132,2023,08
DOOH,-7.41,-50.0,22,01 Agt 2023,31 Agt 2023,65446563700,1245725500,67410,E611,2023,08
DPNS,4.93,34.81,22,01 Agt 2023,31 Agt 2023,1205353600,2926200,822,B113,2023,08
DPUM,100.0,-68.75,22,01 Agt 2023,31 Agt 2023,763706500,31190900,1061,D231,2023,08
DRMA,-3.92,194.0,22,01 Agt 2023,31 Agt 2023,343698251000,214151500,65419,E111,2023,08
DSFI,0.0,-27.72,22,01 Agt 2023,31 Agt 2023,1744204500,24130100,3558,D231,2023,08
DSNG,1.71,45.12,22,01 Agt 2023,31 Agt 2023,491101077000,828099100,41493,D232,2023,08
DSSA,6.67,255.56,22,01 Agt 2023,31 Agt 2023,72653742500,1493700,66,A121,2023,08
DUCK,0.0,-88.72,22,01 Agt 2023,31 Agt 2023,0,0,0,E515,2023,08
DUTI,-1.71,4.78,22,01 Agt 2023,31 Agt 2023,115472000,24100,104,H111,2023,08
DVLA,0.76,2.84,22,01 Agt 2023,31 Agt 2023,652962500,327200,503,F211,2023,08
DWGL,-2.88,87.5,22,01 Agt 2023,31 Agt 2023,2041867200,15092600,2695,A122,2023,08
DYAN,10.78,46.75,22,01 Agt 2023,31 Agt 2023,15449903800,144013700,7534,C224,2023,08
EAST,3.79,3.01,22,01 Agt 2023,31 Agt 2023,8469738800,60815000,11239,E512,2023,08
ECII,-10.89,-68.14,22,01 Agt 2023,31 Agt 2023,719748400,1980000,1264,E742,2023,08
EDGE,-1.8,140.68,22,01 Agt 2023,31 Agt 2023,854250000,49000,188,I121,2023,08
EKAD,0.0,-69.82,22,01 Agt 2023,31 Agt 2023,2529708200,9684400,3648,B113,2023,08
ELIT,-14.63,-12.5,22,01 Agt 2023,31 Agt 2023,30933445600,273129300,28694,I121,2023,08
