Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-5.36,-25.37,17,03 May 2021,31 May 2021,465647955000,48387600,33507,D232,2021,05
ABBA,-4.65,156.25,17,03 May 2021,31 May 2021,271469592200,1177163000,72553,E614,2021,05
ABDA,0.36,1.08,17,03 May 2021,31 May 2021,3522500,500,3,G412,2021,05
ABMM,9.27,-63.66,17,03 May 2021,31 May 2021,2046464000,2478800,2142,C311,2021,05
ACES,1.01,0.34,17,03 May 2021,31 May 2021,234126471000,160258800,44371,E743,2021,05
ACST,-11.85,-84.69,17,03 May 2021,31 May 2021,93618838600,344267900,31175,J211,2021,05
ADES,18.69,117.39,17,03 May 2021,31 May 2021,6705334000,3617500,2406,D212,2021,05
ADHI,-15.58,-38.49,17,03 May 2021,31 May 2021,183578294500,173607200,36474,J211,2021,05
ADMF,-1.23,-11.81,17,03 May 2021,31 May 2021,10312442500,1287300,2705,G211,2021,05
ADMG,-5.29,-48.73,17,03 May 2021,31 May 2021,2961632100,17858100,4130,B111,2021,05
ADRO,-4.42,-2.06,17,03 May 2021,31 May 2021,1196075964000,1000994400,121123,A121,2021,05
AGAR,-17.31,290.91,17,03 May 2021,31 May 2021,47548300,111400,319,D231,2021,05
AGII,-2.24,60.29,17,03 May 2021,31 May 2021,104756657000,97726100,30151,B111,2021,05
AGRO,0.0,196.77,17,03 May 2021,31 May 2021,674581051500,758503900,94426,G111,2021,05
AGRS,43.2,103.36,17,03 May 2021,31 May 2021,59152472400,110031600,28949,G111,2021,05
AHAP,-7.04,-22.35,17,03 May 2021,31 May 2021,3812501400,53488400,6141,G412,2021,05
AIMS,-0.45,147.78,17,03 May 2021,31 May 2021,7541950600,15091800,7864,A121,2021,05
AISA,-18.62,40.48,17,03 May 2021,31 May 2021,61510996600,237168600,16611,D222,2021,05
AKKU,0.0,0.0,17,03 May 2021,31 May 2021,6670000,133400,173,E512,2021,05
