,Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
56,AUTO,0.96,6.8,19,01 Apr 2019,30 Apr 2019,16471011000,10336200,3780,,2019,04
57,BABP,0.0,0.0,19,01 Apr 2019,30 Apr 2019,142025000,2840500,256,,2019,04
58,BACA,10.0,2.67,19,01 Apr 2019,30 Apr 2019,109734600,352800,59,,2019,04
59,BAJA,-2.94,-12.39,19,01 Apr 2019,30 Apr 2019,165343200,1647300,550,,2019,04
60,BALI,3.45,-3.85,19,01 Apr 2019,30 Apr 2019,16384893000,11666400,164,,2019,04
61,BAPA,-3.03,-11.93,19,01 Apr 2019,30 Apr 2019,126827200,1342100,868,,2019,04
62,BATA,9.01,0.83,19,01 Apr 2019,30 Apr 2019,1417321000,2377800,446,,2019,04
63,BAYU,10.87,5.43,19,01 Apr 2019,30 Apr 2019,393378500,193600,101,,2019,04
64,BBCA,3.6,10.58,19,01 Apr 2019,30 Apr 2019,6424547292500,230118700,115384,,2019,04
65,BBHI,-1.24,-7.02,19,01 Apr 2019,30 Apr 2019,376393700,2386400,1903,,2019,04
66,BBKP,-6.59,14.71,19,01 Apr 2019,30 Apr 2019,55791662400,177078500,13601,,2019,04
67,BBLD,7.14,1.69,19,01 Apr 2019,30 Apr 2019,10806600,22800,74,,2019,04
68,BBMD,0.0,10.14,19,01 Apr 2019,30 Apr 2019,347016000,228300,6,,2019,04
69,BBNI,2.13,9.09,19,01 Apr 2019,30 Apr 2019,3376893977500,349352500,64562,,2019,04
70,BBNP,2.27,2.27,19,01 Apr 2019,30 Apr 2019,450000,200,1,,2019,04
71,BBRI,6.07,19.4,19,01 Apr 2019,30 Apr 2019,9271032748000,2141831600,151755,,2019,04
72,BBRM,0.0,0.0,19,01 Apr 2019,30 Apr 2019,39170000,783400,34,,2019,04
73,BBTN,3.69,-0.39,19,01 Apr 2019,30 Apr 2019,1563154767000,627837600,73220,,2019,04
74,BBYB,-2.21,-6.34,19,01 Apr 2019,30 Apr 2019,703146600,2620800,731,,2019,04
75,BCAP,8.5,9.93,19,01 Apr 2019,30 Apr 2019,674525000,4302900,1074,,2019,04
76,BCIC,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
77,BCIP,-3.61,-10.11,19,01 Apr 2019,30 Apr 2019,10521297000,127559900,21089,,2019,04
78,BDMN,-4.84,16.45,19,01 Apr 2019,30 Apr 2019,242354685000,26645200,26412,,2019,04
79,BEEF,-13.64,-44.12,19,01 Apr 2019,30 Apr 2019,27953444700,142021200,17608,,2019,04
80,BEKS,0.0,0.0,19,01 Apr 2019,30 Apr 2019,111320000,2226400,233,,2019,04
81,BELL,8.59,15.83,19,01 Apr 2019,30 Apr 2019,2414734400,9613600,1165,,2019,04
82,BEST,23.33,42.31,19,01 Apr 2019,30 Apr 2019,142476168000,493122800,22808,,2019,04
83,BFIN,1.52,0.75,19,01 Apr 2019,30 Apr 2019,17645609000,26077900,817,,2019,04
84,BGTG,-4.71,-1.22,19,01 Apr 2019,30 Apr 2019,6979122800,84054300,92140,,2019,04
85,BHIT,0.0,41.38,19,01 Apr 2019,30 Apr 2019,39996462900,486858200,15993,,2019,04
86,BIKA,-8.59,-10.0,19,01 Apr 2019,30 Apr 2019,32877400,145800,177,,2019,04
87,BIMA,-1.92,-8.93,19,01 Apr 2019,30 Apr 2019,125202400,2449700,498,,2019,04
88,BINA,8.22,17.91,19,01 Apr 2019,30 Apr 2019,5158924000,6971600,418,,2019,04
89,BIPI,0.0,0.0,19,01 Apr 2019,30 Apr 2019,179340000,3586800,458,,2019,04
90,BIPP,4.88,-2.27,19,01 Apr 2019,30 Apr 2019,31476500,395300,92,,2019,04
91,BIRD,-7.32,14.63,19,01 Apr 2019,30 Apr 2019,38390925000,11414300,6938,,2019,04
92,BISI,4.53,-10.45,19,01 Apr 2019,30 Apr 2019,9245279000,6374600,1820,,2019,04
93,BJBR,1.0,-0.98,19,01 Apr 2019,30 Apr 2019,425755645500,209168800,6896,,2019,04
94,BJTM,4.62,-1.45,19,01 Apr 2019,30 Apr 2019,129478925500,191276600,15007,,2019,04
95,BKDP,-8.06,-6.56,19,01 Apr 2019,30 Apr 2019,236977800,4016000,504,,2019,04
96,BKSL,7.48,5.5,19,01 Apr 2019,30 Apr 2019,145445379700,1316417700,29534,,2019,04
97,BKSW,-10.16,-7.69,19,01 Apr 2019,30 Apr 2019,4106200,22900,39,,2019,04
98,BLTA,-60.94,-74.49,19,01 Apr 2019,30 Apr 2019,1084239100,19962500,883,,2019,04
99,BLTZ,0.0,5.32,19,01 Apr 2019,30 Apr 2019,990000,200,2,,2019,04
100,BMAS,-10.65,-17.93,19,01 Apr 2019,30 Apr 2019,15647000,50100,118,,2019,04
101,BMRI,3.69,4.75,19,01 Apr 2019,30 Apr 2019,6896063272500,902862300,107349,,2019,04
102,BMSR,-6.2,-28.82,19,01 Apr 2019,30 Apr 2019,141861300,1090300,146,,2019,04
103,BMTR,14.86,66.12,19,01 Apr 2019,30 Apr 2019,160804662400,425439300,25097,,2019,04
104,BNBA,-2.68,4.32,19,01 Apr 2019,30 Apr 2019,866739400,2999600,329,,2019,04
105,BNBR,0.0,0.0,19,01 Apr 2019,30 Apr 2019,33055000,661100,51,,2019,04
106,BNGA,0.95,16.39,19,01 Apr 2019,30 Apr 2019,59606441000,55629000,10509,,2019,04
107,BNII,-4.48,24.27,19,01 Apr 2019,30 Apr 2019,6945573200,25875300,3379,,2019,04
108,BNLI,-5.05,50.4,19,01 Apr 2019,30 Apr 2019,597404083000,622704800,42132,,2019,04
109,BOGA,0.65,11.51,19,01 Apr 2019,30 Apr 2019,118893080500,154895000,10225,,2019,04
110,BOLT,-2.86,-12.37,19,01 Apr 2019,30 Apr 2019,1636673000,1895000,1934,,2019,04
111,BORN,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
112,BOSS,-7.61,-29.17,19,01 Apr 2019,30 Apr 2019,28042879500,16648700,1263,,2019,04
113,BPFI,0.0,0.0,19,01 Apr 2019,30 Apr 2019,2080000,3200,3,,2019,04
114,BPII,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
115,BPTR,0.0,-6.98,19,01 Apr 2019,30 Apr 2019,1145602500,12574900,2220,,2019,04
116,BRAM,20.0,52.46,19,01 Apr 2019,30 Apr 2019,930000,100,1,,2019,04
117,BRIS,4.72,5.71,19,01 Apr 2019,30 Apr 2019,123856310000,225771800,17089,,2019,04
118,BRMS,0.0,0.0,19,01 Apr 2019,30 Apr 2019,1246415000,24928300,712,,2019,04
119,BRNA,-1.75,-6.67,19,01 Apr 2019,30 Apr 2019,414928500,374300,41,,2019,04
120,BRPT,12.26,68.62,19,01 Apr 2019,30 Apr 2019,2380193860000,612289200,97783,,2019,04
121,BSDE,2.14,14.34,19,01 Apr 2019,30 Apr 2019,432546295500,301203700,52198,,2019,04
122,BSIM,-0.88,1.82,19,01 Apr 2019,30 Apr 2019,129214000,234200,147,,2019,04
123,BSSR,-18.83,-17.09,19,01 Apr 2019,30 Apr 2019,1247752000,572700,645,,2019,04
124,BSWD,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
125,BTEK,-17.27,-23.33,19,01 Apr 2019,30 Apr 2019,60771251200,514071400,6907,,2019,04
126,BTEL,0.0,0.0,19,01 Apr 2019,30 Apr 2019,90000,1800,8,,2019,04
127,BTON,-1.56,9.57,19,01 Apr 2019,30 Apr 2019,1722200400,6851800,1507,,2019,04
128,BTPN,3.06,7.85,19,01 Apr 2019,30 Apr 2019,18437226000,5036400,988,,2019,04
129,BTPS,11.76,37.6,19,01 Apr 2019,30 Apr 2019,2833775683000,1227960500,66383,,2019,04
130,BUDI,4.04,7.29,19,01 Apr 2019,30 Apr 2019,4333326400,42240700,7605,,2019,04
131,BUKK,-2.94,4.21,19,01 Apr 2019,30 Apr 2019,1173655000,592400,428,,2019,04
132,BULL,9.44,68.38,19,01 Apr 2019,30 Apr 2019,154029972700,844927900,16440,,2019,04
133,BUMI,0.0,19.42,19,01 Apr 2019,30 Apr 2019,617961003300,5155345300,72113,,2019,04
134,BUVA,-19.55,-48.06,19,01 Apr 2019,30 Apr 2019,45178169000,366109500,6491,,2019,04
135,BVIC,-2.99,-14.74,19,01 Apr 2019,30 Apr 2019,161968000,988900,228,,2019,04
136,BWPT,1.27,-2.44,19,01 Apr 2019,30 Apr 2019,48776036400,291019800,9118,,2019,04
137,BYAN,0.53,-4.4,19,01 Apr 2019,30 Apr 2019,3050025000,159900,41,,2019,04
138,CAKK,-53.12,27.66,19,01 Apr 2019,30 Apr 2019,732097250000,3330287300,138745,,2019,04
139,CAMP,-2.36,79.19,19,01 Apr 2019,30 Apr 2019,45264779000,71862900,12453,,2019,04
140,CANI,-12.11,-36.74,19,01 Apr 2019,30 Apr 2019,5789200,33300,58,,2019,04
141,CARS,-4.41,-7.14,19,01 Apr 2019,30 Apr 2019,67182205000,24761400,2358,,2019,04
142,CASA,3.31,0.65,19,01 Apr 2019,30 Apr 2019,29651295400,97441600,8920,,2019,04
143,CASS,1.45,-1.41,19,01 Apr 2019,30 Apr 2019,334186000,482700,218,,2019,04
144,CEKA,25.59,-3.64,19,01 Apr 2019,30 Apr 2019,2801511500,2185300,795,,2019,04
145,CENT,-5.43,1.16,19,01 Apr 2019,30 Apr 2019,7572019900,85560900,3676,,2019,04
146,CFIN,-0.6,5.73,19,01 Apr 2019,30 Apr 2019,2404936200,7178500,675,,2019,04
147,CINT,2.04,5.63,19,01 Apr 2019,30 Apr 2019,27443200,96400,165,,2019,04
148,CITA,-3.57,-26.63,19,01 Apr 2019,30 Apr 2019,468497500,322700,181,,2019,04
149,CITY,-12.0,-22.61,19,01 Apr 2019,30 Apr 2019,1035706600,3342300,773,,2019,04
150,CKRA,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
151,CLAY,-0.95,1644.44,19,01 Apr 2019,30 Apr 2019,3695609000,1180100,927,,2019,04
152,CLEO,16.67,13.38,19,01 Apr 2019,30 Apr 2019,58544968800,200859300,10309,,2019,04
153,CLPI,12.14,22.66,19,01 Apr 2019,30 Apr 2019,1110557000,1524300,524,,2019,04
154,CMNP,4.03,0.78,19,01 Apr 2019,30 Apr 2019,2826629500,2203900,1005,,2019,04
155,CMPP,-14.22,-4.33,19,01 Apr 2019,30 Apr 2019,1561943600,7253600,4168,,2019,04
156,CNKO,0.0,0.0,19,01 Apr 2019,30 Apr 2019,4585000,91700,114,,2019,04
157,CNTB,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
158,CNTX,-10.91,3.81,19,01 Apr 2019,30 Apr 2019,44500100,88600,77,,2019,04
159,COCO,9.15,352.02,19,01 Apr 2019,30 Apr 2019,180826953500,199873300,12988,,2019,04
160,COWL,-10.42,-38.28,19,01 Apr 2019,30 Apr 2019,1363796000,5117300,2841,,2019,04
161,CPIN,-17.58,-26.99,19,01 Apr 2019,30 Apr 2019,1321848902500,221906500,96607,,2019,04
162,CPRO,0.0,0.0,19,01 Apr 2019,30 Apr 2019,491665000,9833300,537,,2019,04
163,CSAP,0.85,9.17,19,01 Apr 2019,30 Apr 2019,1321405000,2131600,194,,2019,04
164,CSIS,-10.4,-64.56,19,01 Apr 2019,30 Apr 2019,29975880800,240713800,29718,,2019,04
165,CTBN,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
166,CTRA,13.0,11.88,19,01 Apr 2019,30 Apr 2019,825759723000,727133900,47741,,2019,04
167,CTTH,-2.65,-7.56,19,01 Apr 2019,30 Apr 2019,317134100,2916000,395,,2019,04
168,DART,6.85,28.93,19,01 Apr 2019,30 Apr 2019,17562200,59000,52,,2019,04
169,DAYA,-3.51,4.76,19,01 Apr 2019,30 Apr 2019,3816600,17800,17,,2019,04
170,DEAL,-9.73,118.87,19,01 Apr 2019,30 Apr 2019,1552281934000,1247195300,37534,,2019,04
171,DEFI,-14.93,-1.37,19,01 Apr 2019,30 Apr 2019,35084000,18700,46,,2019,04
172,DEWA,0.0,0.0,19,01 Apr 2019,30 Apr 2019,24325000,486500,85,,2019,04
173,DFAM,4.32,-3.98,19,01 Apr 2019,30 Apr 2019,9081631000,11194400,9687,,2019,04
174,DGIK,0.0,0.0,19,01 Apr 2019,30 Apr 2019,8655000,173100,117,,2019,04
175,DIGI,-4.97,-4.44,19,01 Apr 2019,30 Apr 2019,882001500,513900,405,,2019,04
176,DILD,-5.14,7.79,19,01 Apr 2019,30 Apr 2019,5747846200,16966900,2954,,2019,04
177,DIVA,-12.42,-10.25,19,01 Apr 2019,30 Apr 2019,14722626000,4906100,1298,,2019,04
178,DKFT,-14.53,-34.64,19,01 Apr 2019,30 Apr 2019,1159740200,5469100,557,,2019,04
179,DLTA,-3.14,26.36,19,01 Apr 2019,30 Apr 2019,1346367500,192800,367,,2019,04
180,DMAS,16.36,61.01,19,01 Apr 2019,30 Apr 2019,303235265200,1207538600,32242,,2019,04
181,DNAR,-3.2,-12.32,19,01 Apr 2019,30 Apr 2019,36222400,144000,104,,2019,04
182,DNET,-2.74,-3.04,19,01 Apr 2019,30 Apr 2019,3480688000,1086300,152,,2019,04
183,DOID,-5.26,2.86,19,01 Apr 2019,30 Apr 2019,312865009000,543794900,29381,,2019,04
184,DPNS,0.62,2.53,19,01 Apr 2019,30 Apr 2019,138467800,425700,77,,2019,04
185,DPUM,-0.77,0.78,19,01 Apr 2019,30 Apr 2019,246136300,1905400,405,,2019,04
186,DSFI,-1.6,21.78,19,01 Apr 2019,30 Apr 2019,2098512100,16933600,947,,2019,04
187,DSNG,-2.03,-5.85,19,01 Apr 2019,30 Apr 2019,4316578200,11002100,446,,2019,04
188,DSSA,0.0,7.41,19,01 Apr 2019,30 Apr 2019,39160000,2700,10,,2019,04
189,DUCK,0.35,-8.01,19,01 Apr 2019,30 Apr 2019,8278949000,5679500,1791,,2019,04
190,DUTI,74.39,62.87,19,01 Apr 2019,30 Apr 2019,105815000,21800,25,,2019,04
191,DVLA,6.44,10.82,19,01 Apr 2019,30 Apr 2019,3425063000,1619400,207,,2019,04
192,DWGL,7.22,44.44,19,01 Apr 2019,30 Apr 2019,748246300,7820200,1969,,2019,04
193,DYAN,36.46,70.13,19,01 Apr 2019,30 Apr 2019,97528267700,822448800,26588,,2019,04
194,ECII,5.83,-3.54,19,01 Apr 2019,30 Apr 2019,48512500,44600,28,,2019,04
195,EKAD,-1.22,-5.26,19,01 Apr 2019,30 Apr 2019,892686500,1087300,533,,2019,04
196,ELSA,7.22,12.21,19,01 Apr 2019,30 Apr 2019,295396682600,756124900,33508,,2019,04
197,ELTY,0.0,0.0,19,01 Apr 2019,30 Apr 2019,7670000,153400,66,,2019,04
198,EMDE,4.07,0.79,19,01 Apr 2019,30 Apr 2019,1607772000,6513800,252,,2019,04
199,EMTK,3.12,-1.79,19,01 Apr 2019,30 Apr 2019,572347500,68400,71,,2019,04
200,ENRG,-3.23,20.0,19,01 Apr 2019,30 Apr 2019,89585212700,1467184400,34041,,2019,04
201,EPMT,4.09,9.05,19,01 Apr 2019,30 Apr 2019,315760000,140000,25,,2019,04
202,ERAA,-18.08,-34.09,19,01 Apr 2019,30 Apr 2019,1064932759000,659315800,110279,,2019,04
203,ERTX,11.48,9.68,19,01 Apr 2019,30 Apr 2019,28911100,214200,90,,2019,04
204,ESSA,-9.5,12.42,19,01 Apr 2019,30 Apr 2019,255954342000,659035600,33586,,2019,04
205,ESTI,12.5,22.22,19,01 Apr 2019,30 Apr 2019,16963253900,163809900,32458,,2019,04
206,ETWA,-13.1,-9.88,19,01 Apr 2019,30 Apr 2019,47715300,636500,106,,2019,04
207,EXCL,8.15,47.47,19,01 Apr 2019,30 Apr 2019,785709391000,282029300,43774,,2019,04
208,FAST,32.98,49.7,19,01 Apr 2019,30 Apr 2019,1390956500,667200,247,,2019,04
209,FASW,-3.03,2.89,19,01 Apr 2019,30 Apr 2019,9948880000,1216800,1478,,2019,04
210,FILM,50.68,61.76,19,01 Apr 2019,30 Apr 2019,294583191500,344080600,69449,,2019,04
211,FINN,0.0,0.0,19,01 Apr 2019,30 Apr 2019,17945054200,358872100,6805,,2019,04
212,FIRE,1.14,-13.87,19,01 Apr 2019,30 Apr 2019,978518320000,152660500,1949,,2019,04
213,FISH,-2.86,-8.13,19,01 Apr 2019,30 Apr 2019,15738000,4700,14,,2019,04
214,FMII,-0.72,-2.14,19,01 Apr 2019,30 Apr 2019,59529000,87000,104,,2019,04
215,FOOD,-9.41,35.56,19,01 Apr 2019,30 Apr 2019,2686158700,13839100,3540,,2019,04
216,FORU,1.01,-9.09,19,01 Apr 2019,30 Apr 2019,9584100,95200,67,,2019,04
217,FORZ,-0.64,-15.22,19,01 Apr 2019,30 Apr 2019,174850040500,227497000,2717,,2019,04
218,FPNI,7.24,1.88,19,01 Apr 2019,30 Apr 2019,13078503700,78379800,8867,,2019,04
219,FREN,0.65,300.0,19,01 Apr 2019,30 Apr 2019,712033608600,2525597900,103738,,2019,04
220,GAMA,-27.54,-13.79,19,01 Apr 2019,30 Apr 2019,27364047200,468369800,14810,,2019,04
221,GDST,-4.17,-2.13,19,01 Apr 2019,30 Apr 2019,565828500,5888400,2338,,2019,04
222,GDYR,-4.29,3.61,19,01 Apr 2019,30 Apr 2019,145796000,75100,48,,2019,04
223,GEMA,-1.21,3.16,19,01 Apr 2019,30 Apr 2019,202251800,610200,111,,2019,04
224,GEMS,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
225,GGRM,1.53,1.02,19,01 Apr 2019,30 Apr 2019,3015606635000,37526500,99075,,2019,04
226,GHON,11.92,10.23,19,01 Apr 2019,30 Apr 2019,290293500,231500,273,,2019,04
227,GIAA,-1.69,56.38,19,01 Apr 2019,30 Apr 2019,448872119000,925057600,62768,,2019,04
228,GJTL,6.47,13.85,19,01 Apr 2019,30 Apr 2019,56760275000,81593500,7842,,2019,04
229,GLOB,-0.52,17.28,19,01 Apr 2019,30 Apr 2019,292079000,649300,455,,2019,04
230,GMCW,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
231,GMFI,-8.73,6.48,19,01 Apr 2019,30 Apr 2019,64941196400,258079200,15342,,2019,04
232,GMTD,-2.01,30.0,19,01 Apr 2019,30 Apr 2019,39605000,2000,20,,2019,04
233,GOLD,26.65,6.48,19,01 Apr 2019,30 Apr 2019,16461000,33600,86,,2019,04
234,GOLL,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
235,GOOD,-1.68,-6.13,19,01 Apr 2019,30 Apr 2019,1353740000,771500,1064,,2019,04
236,GPRA,-1.0,-10.0,19,01 Apr 2019,30 Apr 2019,533775400,5415600,469,,2019,04
237,GREN,0.0,0.0,19,01 Apr 2019,30 Apr 2019,0,0,0,,2019,04
238,GSMF,-2.65,17.02,19,01 Apr 2019,30 Apr 2019,159053100,1456000,612,,2019,04
239,GTBO,-14.47,-18.07,19,01 Apr 2019,30 Apr 2019,414040400,2119400,649,,2019,04
240,GWSA,10.23,36.62,19,01 Apr 2019,30 Apr 2019,4420811200,21583100,1298,,2019,04
241,GZCO,0.0,4.0,19,01 Apr 2019,30 Apr 2019,8322931200,155653700,6521,,2019,04
242,HADE,0.0,0.0,19,01 Apr 2019,30 Apr 2019,315000,6300,6,,2019,04
243,HDFA,6.67,-43.66,19,01 Apr 2019,30 Apr 2019,6864000,44700,68,,2019,04
244,HDTX,3.28,0.0,19,01 Apr 2019,30 Apr 2019,4447100,36500,46,,2019,04
245,HEAL,6.19,40.62,19,01 Apr 2019,30 Apr 2019,10386756000,3032900,2047,,2019,04
246,HELI,1.53,9.92,19,01 Apr 2019,30 Apr 2019,1007186100,7453200,3420,,2019,04
247,HERO,3.7,24.05,19,01 Apr 2019,30 Apr 2019,38872000,39800,68,,2019,04
248,HEXA,1.64,8.77,19,01 Apr 2019,30 Apr 2019,2466641000,793700,749,,2019,04
249,HITS,12.9,0.0,19,01 Apr 2019,30 Apr 2019,141410500,207500,170,,2019,04
250,HKMU,-4.44,-7.53,19,01 Apr 2019,30 Apr 2019,102334874600,292887700,6826,,2019,04
251,HMSP,-6.67,-5.66,19,01 Apr 2019,30 Apr 2019,1695368162000,476543900,81543,,2019,04
252,HOKI,12.07,-10.96,19,01 Apr 2019,30 Apr 2019,280548773000,450106000,28500,,2019,04
253,HOME,2.3,-23.28,19,01 Apr 2019,30 Apr 2019,72023242800,830939800,33262,,2019,04
254,HOTL,28.28,24.51,19,01 Apr 2019,30 Apr 2019,7394134700,69528800,1748,,2019,04
255,HRTA,-0.79,-17.65,19,01 Apr 2019,30 Apr 2019,1190183000,4700800,474,,2019,04
256,HRUM,-5.63,-4.29,19,01 Apr 2019,30 Apr 2019,79963028000,59910900,18191,,2019,04
257,IATA,0.0,0.0,19,01 Apr 2019,30 Apr 2019,12140000,242800,26,,2019,04
258,IBFN,-16.54,-15.91,19,01 Apr 2019,30 Apr 2019,43867000,192500,117,,2019,04
259,IBST,0.0,0.0,19,01 Apr 2019,30 Apr 2019,19920000,2400,4,,2019,04
260,ICBP,4.29,-6.94,19,01 Apr 2019,30 Apr 2019,1621506682500,176389700,60832,,2019,04
261,ICON,8.33,6.12,19,01 Apr 2019,30 Apr 2019,2127558800,17664500,386,,2019,04
262,IDPR,2.28,-49.66,19,01 Apr 2019,30 Apr 2019,858933800,1955000,591,,2019,04
263,IGAR,2.16,-1.56,19,01 Apr 2019,30 Apr 2019,394186000,1072400,403,,2019,04
264,IIKP,-49.45,-61.67,19,01 Apr 2019,30 Apr 2019,1505795568300,9966107700,27822,,2019,04
265,IKAI,-16.67,-2.94,19,01 Apr 2019,30 Apr 2019,45445250200,260073700,10674,,2019,04
