Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-18AEM16000D232------------,8375,0,28 Nov 2022,8375,8275,8300,-75,765300,6364820000,813
ABBA,--U-2105000000E614------------,187,0,28 Nov 2022,190,181,182,-5,11233800,2075797400,1048
ABDA,--U-2105000000G412-----------X,6700,0,28 Nov 2022,0,0,6700,0,0,0,0
ABMM,--M-1175000000C311------------,3470,0,28 Nov 2022,3690,3420,3680,210,4021600,14493958000,1991
ACES,--M-187EMD3000E743------------,540,0,28 Nov 2022,550,535,540,0,25737600,13927315500,5127
ACST,--U-1135000000J211------------,185,0,28 Nov 2022,188,179,181,-4,3567700,646136900,526
ADCP,--U-1135000000H111------------,74,0,28 Nov 2022,75,73,73,-1,10008600,737697300,438
ADES,--U-2135000000D212------------,7950,0,28 Nov 2022,8350,7950,8100,150,339400,2765387500,360
ADHI,--M-1835V50000J211------------,540,0,28 Nov 2022,550,530,530,-10,31365800,16868729500,2054
ADMF,--U-110F200000G211------------,9200,0,28 Nov 2022,9325,9200,9225,25,54300,502467500,107
ADMG,--U-1130000000B111------------,156,0,28 Nov 2022,156,155,155,-1,215800,33539500,75
ADMR,--U-2100000000A121------------,1735,0,28 Nov 2022,1750,1655,1655,-80,141812500,241096868000,20112
ADRO,--MO1XDAQG3000A121------------,3730,3740,28 Nov 2022,3780,3720,3740,10,38621700,144928046000,7938
AGAR,--U-2130000000D231------------,296,0,28 Nov 2022,350,296,350,54,6700,2164000,17
AGII,--M-1835FB3000B111------------,2130,0,28 Nov 2022,2130,2020,2130,0,7976700,16549963000,2095
AGRO,--U-1805300000G111------------,515,0,28 Nov 2022,520,482,484,-31,52021000,25709684100,6898
AGRS,--U-2105000000G111------------,100,0,28 Nov 2022,101,98,99,-1,8882100,884871800,416
AHAP,--U-2100000000G412------------,84,0,28 Nov 2022,89,82,83,-1,30179300,2573886300,10188
AIMS,--U-2130000000A121------------,226,0,28 Nov 2022,226,216,224,-2,2000,442200,15
AISA,--U-1135000000D222------------,166,0,28 Nov 2022,169,165,167,1,8773400,1464679300,763
AKKU,--U-2100000000E512-----------X,50,0,28 Nov 2022,50,50,50,0,500,25000,2
AKPI,--U-2130000000B113------------,1415,0,28 Nov 2022,1415,1395,1400,-15,12100,16964500,25
AKRA,--M-1MAXM4G000A112------------,1360,0,28 Nov 2022,1370,1345,1370,10,29010700,39379697000,3033
AKSI,--U-2130000000K211------------,350,0,28 Nov 2022,356,328,328,-22,634700,214649600,389
ALDO,--U-2135000000B131------------,910,0,28 Nov 2022,925,855,865,-45,690700,608215500,239
ALKA,--U-2130000000B141------------,266,0,28 Nov 2022,266,266,266,0,3800,1010800,12
ALMI,--U-2135000000B141------------,282,0,28 Nov 2022,282,278,278,-4,57600,16166400,27
ALTO,--U-1100000000D212------------,134,0,28 Nov 2022,134,126,128,-6,229900,29037500,93
AMAG,--U-2105000000G412------------,362,0,28 Nov 2022,366,358,358,-4,41100,14862600,74
AMAN,--U-1135000000H111------------,700,0,28 Nov 2022,705,700,700,0,111300,77963500,15
AMAR,--U-2805000000G111------------,374,0,28 Nov 2022,386,362,368,-6,77459500,29321669200,34530
AMFG,--U-1135000000C121------------,5775,0,28 Nov 2022,6500,5775,6250,475,576600,3487220000,459
AMIN,--U-2130000000C143------------,116,0,28 Nov 2022,119,114,119,3,581000,67706500,166
AMMS,--U-3000000000D231------------,49,0,28 Nov 2022,49,48,48,-1,2484300,120307500,312
AMOR,--U-2105000000G311------------,1310,0,28 Nov 2022,1500,1225,1310,0,1144500,1498469000,154
AMRT,--UO1U00526000D113------------,2770,2790,28 Nov 2022,2910,2780,2860,90,34467000,98281389000,6051
ANDI,--U-2130000000D232-----------X,50,0,28 Nov 2022,50,50,50,0,100,5000,1
ANJT,--M-1135000000D232------------,720,0,28 Nov 2022,720,710,715,-5,1320200,942191000,262
ANTM,--MO1XDPX5S000B146------------,1950,1945,28 Nov 2022,1945,1910,1915,-35,61186800,117626927500,12980
APEX,--U-2130000000A131------------,330,0,28 Nov 2022,338,322,330,0,985800,325176800,223
APIC,--M-2105000000G511------------,1090,0,28 Nov 2022,1090,1080,1085,-5,3610400,3928311000,386
APII,--M-2130000000C143------------,204,0,28 Nov 2022,206,202,202,-2,215600,43631200,63
APLI,--U-1130000000B113------------,190,0,28 Nov 2022,193,190,192,2,315600,60491700,57
APLN,--M-1135000000H111------------,166,0,28 Nov 2022,170,161,163,-3,55445300,9136284800,3124
ARCI,--M-1135000000B143------------,340,0,28 Nov 2022,344,338,338,-2,1160600,393679400,179
ARGO,--U-2100000000E413-E---------X,1115,0,28 Nov 2022,1115,1055,1095,-20,800,871500,7
ARII,--U-2130000000A121------------,388,0,28 Nov 2022,396,362,362,-26,5953600,2231343600,1395
ARKA,--U-2100000000C143------------,50,0,28 Nov 2022,50,50,50,0,357700,17885000,68
ARKO,--U-2105000000J411------------,670,0,28 Nov 2022,755,640,675,5,99990400,70849925000,5747
ARMY,--U-2100000000H111---L-------X,50,0,28 Nov 2022,0,0,50,0,0,0,0
ARNA,--M-1135000000C121------------,1025,0,28 Nov 2022,1035,1000,1005,-20,1157000,1172018000,398
ARTA,--U-2105000000E512------------,2180,0,28 Nov 2022,2180,2180,2180,0,2100,4578000,10
ARTI,--U-2100000000A132-E-L-------X,50,0,28 Nov 2022,0,0,50,0,0,0,0
ARTO,--UO2HM0500000G111------------,5100,5075,28 Nov 2022,5200,4800,4820,-280,12026800,59257374500,9150
ASBI,--U-2100000000G412------------,510,0,28 Nov 2022,525,484,525,15,46400,23274600,71
ASDM,--U-1100000000G412------------,945,0,28 Nov 2022,955,945,955,10,2700,2564500,8
ASGR,--M-1135000000C224------------,945,0,28 Nov 2022,980,925,975,30,890900,862018500,233
ASHA,--U-2135000000D231------------,135,0,28 Nov 2022,144,126,138,3,60675500,8268444000,7794
ASII,--MO1UBAC7H000C311------------,6175,6175,28 Nov 2022,6275,6150,6225,50,33813300,210048595000,7309
ASJT,--U-1100000000G412------------,134,0,28 Nov 2022,136,130,135,1,88300,11754100,23
ASLC,--U-2135000000E745------------,152,0,28 Nov 2022,172,147,152,0,176734500,28539745100,13936
ASMI,--U-1105000000G412------------,167,0,28 Nov 2022,190,156,156,-11,12121800,2144025100,1440
ASPI,--U-2130000000H111------------,100,0,28 Nov 2022,102,98,98,-2,746500,74057800,116
ASRI,--M-1135100000H111------------,176,0,28 Nov 2022,180,176,176,0,15209200,2701618700,1388
ASRM,--U-2100000000G412-----------X,1675,0,28 Nov 2022,1670,1620,1670,-5,200,329000,2
ASSA,--M-280F9B0000K132------------,930,0,28 Nov 2022,965,870,885,-45,12746600,11392448500,2904
ATAP,--U-2130000000H111------------,101,0,28 Nov 2022,109,101,104,3,32312900,3400109400,3131
ATIC,--U-1100000000I121------------,390,0,28 Nov 2022,394,386,390,0,287900,112245800,41
AUTO,--M-1135000000E111------------,1490,0,28 Nov 2022,1525,1440,1490,0,6504700,9588757000,1536
AVIA,CDM-1830530000B113------------,805,0,28 Nov 2022,815,790,800,-5,6719100,5371248500,2403
AXIO,--M-2135000000I221------------,258,0,28 Nov 2022,268,250,254,-4,13630300,3517381800,959
AYLS,--U-2130000000B121----S------X,69,0,28 Nov 2022,70,66,68,-1,986200,67779100,141
BABP,--U-2105000000G111------------,131,0,28 Nov 2022,137,130,130,-1,154895700,20713264200,5555
BACA,--U-2805500000G111------------,132,0,28 Nov 2022,134,126,127,-5,25362600,3274671000,1571
BAJA,--U-2100000000B144------------,149,0,28 Nov 2022,152,145,146,-3,804300,118492100,256
BALI,--U-1105000000J321------------,805,0,28 Nov 2022,805,800,800,-5,55400,44336500,25
BANK,--U-2135400000G111------------,1500,0,28 Nov 2022,1570,1445,1495,-5,34749900,52966221000,2815
BAPA,--U-1130000000H111------------,121,0,28 Nov 2022,123,118,118,-3,7344900,880623100,973
BAPI,--U-2130000000H111-----------X,50,0,28 Nov 2022,50,50,50,0,200,10000,2
BATA,--U-1130000000E412------------,520,0,28 Nov 2022,550,500,515,-5,50600,26729500,34
BAUT,--U-2130000000E743------------,50,0,28 Nov 2022,50,50,50,0,617200,30860000,36
BAYU,--U-2130000000E513------------,1060,0,28 Nov 2022,1040,995,1040,-20,3200,3284000,8
BBCA,CDMO1UQNCNH000G111------------,8975,9050,28 Nov 2022,9100,8975,9025,50,77649600,703068337500,13084
BBHI,--U-2850000000G111------------,2140,0,28 Nov 2022,2240,2140,2150,10,2387600,5176811000,1493
BBKP,--U-1105000000G111------------,131,0,28 Nov 2022,132,129,130,-1,47335000,6160623300,1880
BBLD,--U-2100000000G211------------,600,0,28 Nov 2022,625,615,620,20,6900,4270000,19
BBMD,--U-1105000000G111------------,2100,0,28 Nov 2022,0,0,2100,0,0,0,0
BBNI,--MO1UQSPBH000G111------------,9300,9300,28 Nov 2022,9350,9250,9275,-25,20612100,191843715000,5137
BBRI,--MO1UQSPBH000G111------------,4750,4730,28 Nov 2022,4830,4730,4820,70,195211800,934887173000,22975
BBRM,--U-1130000000A122-----------X,55,0,28 Nov 2022,56,53,54,-1,2618400,141196300,88
BBSI,--U-2105000000G111------------,4600,0,28 Nov 2022,4610,4410,4600,0,2500,11382000,12
BBSS,--U-2130000000H111------------,85,0,28 Nov 2022,84,80,80,-5,22160900,1789164800,1113
BBTN,--MO1HCEL1H000G111------------,1525,1515,28 Nov 2022,1535,1510,1530,5,7640700,11647018500,2029
BBYB,XRU-1115000000G111------------,855,0,28 Nov 2022,905,800,800,-55,56375800,46010568000,4377
BCAP,--M-1105000000G511------------,104,0,28 Nov 2022,106,102,103,-1,37526100,3886141300,1337
BCIC,--U-2105000000G111------------,134,0,28 Nov 2022,135,132,134,0,309300,41131800,72
BCIP,--U-2130000000H111------------,72,0,28 Nov 2022,77,67,70,-2,29683400,2158875500,1743
BDMN,--M-115C100000G111------------,3050,0,28 Nov 2022,3070,2970,2990,-60,4950800,14883514000,3475
BEBS,--U-2135000000B121------------,3780,0,28 Nov 2022,3830,3700,3820,40,34709700,130336241000,1090
BEEF,--U-2100000000D222-ED--------X,61,0,28 Nov 2022,61,60,60,-1,2849900,171655400,87
BEKS,--U-2105000000G111------------,50,0,28 Nov 2022,50,50,50,0,177300,8865000,42
BELI,--U-1130000000I111------------,490,0,28 Nov 2022,488,472,474,-16,1094159700,529270781000,4311
BELL,--U-2135000000E413------------,128,0,28 Nov 2022,133,124,131,3,24746900,3143386200,2273
BESS,--U-2135000000A122------------,196,0,28 Nov 2022,200,196,197,1,599600,119107900,127
BEST,--M-1135000000H111------------,140,0,28 Nov 2022,143,139,140,0,22901800,3232290000,1014
