Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3PM00000D232------------,9800,0,18 Jan 2022,9800,9575,9675,-125,1318200,12755232500,1532,2022,01
ABBA,--U-2105000000E614------------,292,0,18 Jan 2022,306,290,290,-2,13845300,4119711000,1484,2022,01
ABDA,--U-2105000000G412------------,6750,0,18 Jan 2022,6325,6325,6325,-425,100,632500,1,2022,01
ABMM,--M-1105000000C311------------,1400,0,18 Jan 2022,1420,1380,1385,-15,2517800,3511531000,566,2022,01
ACES,--MO1H3EMN6000E743------------,1350,1350,18 Jan 2022,1370,1335,1345,-5,6830700,9208150500,3429,2022,01
ACST,--U-1105000000J211------------,195,0,18 Jan 2022,197,185,190,-5,22755800,4315552800,1148,2022,01
ADES,--U-2135000000D212------------,3650,0,18 Jan 2022,3690,3400,3570,-80,282000,985080000,329,2022,01
ADHI,--M-1835V52000J211------------,830,0,18 Jan 2022,840,785,825,-5,23627700,19077239500,3649,2022,01
ADMF,--U-1105000000G211------------,7600,0,18 Jan 2022,7650,7550,7550,-50,173500,1315727500,265,2022,01
ADMG,--U-1130000000B111------------,194,0,18 Jan 2022,195,193,193,-1,296400,57421000,65,2022,01
ADMR,--U-2130000000A121------------,770,0,18 Jan 2022,790,740,750,-20,73784300,55955134500,10766,2022,01
ADRO,XDMO1XD5U60000A121------------,2260,2290,18 Jan 2022,2310,2180,2220,-40,180286700,403829802000,15173,2022,01
AGAR,--U-2130000000D231------------,362,0,18 Jan 2022,364,354,362,0,3200,1148600,15,2022,01
AGII,--M-1835400000B111------------,1475,0,18 Jan 2022,1485,1425,1445,-30,4152700,6012728500,2041,2022,01
AGRO,--U-1100000000G111------------,1485,0,18 Jan 2022,1515,1410,1445,-40,100679100,145375839000,10963,2022,01
AGRS,--U-2105000000G111------------,148,0,18 Jan 2022,174,146,172,24,234670100,38417060200,15931,2022,01
AHAP,--U-2100000000G412------------,70,0,18 Jan 2022,74,68,70,0,28080700,1997962400,1862,2022,01
AIMS,--U-2130000000A121------------,404,0,18 Jan 2022,412,376,398,-6,2266700,890445000,820,2022,01
AISA,--U-1135000000D222------------,173,0,18 Jan 2022,176,172,174,1,5043300,878828900,373,2022,01
AKKU,--U-2130000000E512------------,50,0,18 Jan 2022,50,50,50,0,2600,130000,20,2022,01
AKPI,--U-2130000000B113------------,1130,0,18 Jan 2022,1125,1120,1120,-10,4200,4715000,7,2022,01
AKRA,SSMO1HGXM86000A112------------,810,815,18 Jan 2022,820,800,810,0,29622700,23918378500,2620,2022,01
AKSI,--U-2130000000K211------------,740,0,18 Jan 2022,735,690,690,-50,100300,69261000,75,2022,01
ALDO,--U-2130000000B131------------,1380,0,18 Jan 2022,1430,1325,1350,-30,12306300,17034657000,2487,2022,01
ALKA,--U-2130000000B141------------,358,0,18 Jan 2022,358,334,334,-24,121300,40835400,136,2022,01
ALMI,--U-2100000000B141-E----------,290,0,18 Jan 2022,290,290,290,0,500,145000,5,2022,01
ALTO,--U-1100000000D212------------,222,0,18 Jan 2022,248,222,248,26,163100,39244600,108,2022,01
AMAG,--U-2105000000G412------------,380,0,18 Jan 2022,382,354,380,0,311900,111847600,98,2022,01
AMAN,--M-1135000000H111------------,525,0,18 Jan 2022,530,525,525,0,720200,378115500,52,2022,01
AMAR,--U-2105000000G111------------,625,0,18 Jan 2022,780,600,780,155,238753200,168307739000,31654,2022,01
AMFG,--U-1105000000C121------------,4400,0,18 Jan 2022,4490,4350,4380,-20,679100,2969904000,68,2022,01
AMIN,--U-2130000000C143------------,187,0,18 Jan 2022,190,178,188,1,199300,36168200,129,2022,01
AMOR,--M-2105000000G311------------,1940,0,18 Jan 2022,1945,1900,1910,-30,1194000,2311054500,1371,2022,01
AMRT,--M-1M00506000D113------------,1095,0,18 Jan 2022,1105,1085,1095,0,21398800,23349546500,3040,2022,01
ANDI,--U-2130000000D232------------,50,0,18 Jan 2022,50,50,50,0,21700,1085000,12,2022,01
ANJT,--U-1135000000D232------------,980,0,18 Jan 2022,980,960,975,-5,19300,18842000,33,2022,01
ANTM,--MO1XDARC6000B146------------,1855,1850,18 Jan 2022,1875,1765,1780,-75,219496200,393481992000,28575,2022,01
APEX,--U-2135000000A131------------,670,0,18 Jan 2022,690,635,650,-20,114700,74528500,166,2022,01
APIC,--M-2105000000G511------------,1085,0,18 Jan 2022,1085,1065,1065,-20,11207000,12017928500,823,2022,01
APII,--U-2130000000C143------------,206,0,18 Jan 2022,210,196,198,-8,2862800,578055700,325,2022,01
APLI,--U-1130000000B113------------,198,0,18 Jan 2022,204,199,199,1,4400,883600,20,2022,01
APLN,--M-1835000000H111------------,112,0,18 Jan 2022,114,110,111,-1,3235400,359999900,419,2022,01
ARCI,--M-1135000000B143------------,468,0,18 Jan 2022,480,444,480,12,14564000,6678024200,868,2022,01
ARGO,--U-2100000000E413-E----------,1570,0,18 Jan 2022,1520,1470,1520,-50,400,599000,3,2022,01
ARII,--U-2130000000A121------------,248,0,18 Jan 2022,248,236,246,-2,162100,39171600,47,2022,01
ARKA,--U-2100000000C143------------,51,0,18 Jan 2022,51,50,50,-1,4685300,234296200,401,2022,01
ARMY,--U-2130000000H111------------,50,0,18 Jan 2022,0,0,50,0,0,0,0,2022,01
ARNA,--M-1135000000C121------------,875,0,18 Jan 2022,875,830,870,-5,637700,543820500,302,2022,01
ARTA,--U-2100000000E512------------,1955,0,18 Jan 2022,2000,1935,1970,15,13700,26717500,13,2022,01
ARTI,--U-1100000000A132-E-L--------,50,0,18 Jan 2022,0,0,50,0,0,0,0,2022,01
ARTO,--U-2100000000G111------------,18650,0,18 Jan 2022,19400,18275,18875,225,47642500,904036782500,24541,2022,01
ASBI,--U-2100000000G412------------,296,0,18 Jan 2022,298,280,296,0,19400,5625600,14,2022,01
ASDM,--U-1100000000G412------------,970,0,18 Jan 2022,1000,960,960,-10,3000,2896000,7,2022,01
ASGR,--M-1130000000C224------------,825,0,18 Jan 2022,840,815,825,0,575700,474074500,92,2022,01
ASII,--MO1UBAC76000C311------------,5675,5675,18 Jan 2022,5725,5575,5650,-25,28165300,158789892500,6370,2022,01
ASJT,--U-2100000000G412------------,137,0,18 Jan 2022,137,133,135,-2,425500,57226900,57,2022,01
ASMI,--U-1105000000G412------------,248,0,18 Jan 2022,252,238,240,-8,53800,13156600,70,2022,01
ASPI,--U-2130000000H111------------,73,0,18 Jan 2022,74,68,70,-3,10859200,746789900,1832,2022,01
ASRI,--M-1835M20000H111------------,150,0,18 Jan 2022,151,145,146,-4,17935200,2648547400,1291,2022,01
ASRM,--U-2100000000G412------------,1660,0,18 Jan 2022,1620,1545,1555,-105,8300,12944500,20,2022,01
ASSA,--M-18255B6000K132------------,3410,0,18 Jan 2022,3460,3270,3300,-110,5166000,17238597000,2989,2022,01
ATAP,--U-2130000000H111------------,165,0,18 Jan 2022,182,164,169,4,63474100,10967953800,8798,2022,01
ATIC,--U-1105000000I121------------,645,0,18 Jan 2022,660,615,630,-15,521400,329539000,233,2022,01
AUTO,--M-1135000000E111------------,1120,0,18 Jan 2022,1125,1105,1110,-10,2599500,2887925500,691,2022,01
AVIA,--U-1130000000B113------------,905,0,18 Jan 2022,920,880,885,-20,36965300,33179689000,2774,2022,01
AYLS,--U-2130000000B121------------,326,0,18 Jan 2022,336,312,320,-6,30295900,9857440000,5594,2022,01
BABP,--U-2105000000G111------------,163,0,18 Jan 2022,168,153,160,-3,80204200,12838327000,4785,2022,01
BACA,--U-2105000000G111------------,222,0,18 Jan 2022,228,216,222,0,19176400,4207218800,1258,2022,01
BAJA,--U-2100000000B144------------,318,0,18 Jan 2022,324,310,312,-6,602400,190204200,160,2022,01
BALI,--M-1135000000J321------------,830,0,18 Jan 2022,845,800,835,5,288300,237097500,139,2022,01
BANK,--U-2135400000G111------------,2100,0,18 Jan 2022,2200,2100,2200,100,28222600,60833517000,4158,2022,01
BAPA,--U-1130000000H111------------,103,0,18 Jan 2022,109,98,102,-1,76325500,7907786400,6325,2022,01
BAPI,--U-2130000000H111------------,50,0,18 Jan 2022,50,50,50,0,4200,210000,12,2022,01
BATA,--U-1130000000E412------------,464,0,18 Jan 2022,480,470,470,6,13000,6167200,13,2022,01
BAYU,--U-2130000000E513------------,1085,0,18 Jan 2022,1085,1055,1055,-30,3100,3276500,5,2022,01
BBCA,--MO1UQNCN6000G111------------,7750,7775,18 Jan 2022,7775,7550,7675,-75,71476300,545986525000,22639,2022,01
BBHI,XRU-2105000000G111------------,5625,0,18 Jan 2022,5875,5250,5875,250,39834700,220050225000,20275,2022,01
BBKP,--U-1105000000G111------------,254,0,18 Jan 2022,270,254,258,4,190023200,49652556000,7269,2022,01
BBLD,--U-2100000000G211------------,374,0,18 Jan 2022,374,372,374,0,500,186200,2,2022,01
BBMD,--U-1105000000G111------------,1940,0,18 Jan 2022,1940,1940,1940,0,2400,4656000,4,2022,01
BBNI,--MO1UQSP46000G111------------,7200,7200,18 Jan 2022,7250,6925,7075,-125,35103300,247189795000,10912,2022,01
BBRI,--MO1UQSPN6000G111------------,4210,4240,18 Jan 2022,4240,4140,4190,-20,120275000,502984240000,17125,2022,01
BBRM,--U-1130000000A122------------,50,0,18 Jan 2022,50,50,50,0,800,40000,8,2022,01
BBSI,--U-2105000000G111------------,4870,0,18 Jan 2022,4920,4800,4910,40,45200,220848000,67,2022,01
BBSS,--U-2130000000H111------------,50,0,18 Jan 2022,63,50,52,2,583661300,32431181600,15508,2022,01
BBTN,--MO1HQRL86000G111------------,1700,1700,18 Jan 2022,1705,1660,1700,0,24165400,40709313000,4430,2022,01
BBYB,--U-1105000000G111------------,2290,0,18 Jan 2022,2330,2170,2230,-60,68143400,152740503000,14123,2022,01
BCAP,--M-1105000000G511------------,51,0,18 Jan 2022,52,50,51,0,83234600,4226672400,1109,2022,01
BCIC,--U-2105000000G111------------,169,0,18 Jan 2022,173,165,166,-3,2564000,427566000,330,2022,01
BCIP,--U-2130000000H111-------Y----,89,0,18 Jan 2022,100,89,90,1,252028500,23709044600,11824,2022,01
BDMN,--M-1855100000G111------------,2350,0,18 Jan 2022,2360,2310,2340,-10,1841500,4298276000,748,2022,01
BEBS,--U-2135000000B121------------,4220,0,18 Jan 2022,4390,3960,4350,130,36614400,151077783000,5131,2022,01
BEEF,--U-2100000000D222-E----------,70,0,18 Jan 2022,75,70,72,2,16068100,1169060500,1508,2022,01
BEKS,--U-2105000000G111------------,52,0,18 Jan 2022,53,51,51,-1,48007500,2470792300,840,2022,01
BELL,--M-2130000000E413------------,155,0,18 Jan 2022,157,148,150,-5,189500,28447000,133,2022,01
BESS,--U-2135000000A122------------,765,0,18 Jan 2022,955,745,760,-5,791900,660095000,770,2022,01
BEST,--M-18755H0000H111------------,111,0,18 Jan 2022,113,106,109,-2,22606600,2453963400,735,2022,01
