Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3PM10000D232------------,11675,0,11 Mar 2022,12100,11525,11750,75,4073900,48504915000,3313,2022,03
ABBA,--U-2100000000E614------------,304,0,11 Mar 2022,334,298,318,14,80513700,25606649800,8075,2022,03
ABDA,--U-2105000000G412------------,6600,0,11 Mar 2022,6350,6150,6150,-450,200,1250000,2,2022,03
ABMM,--M-1115000000C311------------,1690,0,11 Mar 2022,1720,1640,1690,0,3227000,5475479000,831,2022,03
ACES,--M-187EMN6000E743------------,1110,0,11 Mar 2022,1110,1060,1095,-15,33822500,36598576000,6351,2022,03
ACST,--U-1105000000J211------------,190,0,11 Mar 2022,198,190,198,8,10686700,2068148800,1004,2022,03
ADCP,--U-1130000000H111------------,99,0,11 Mar 2022,102,96,98,-1,85260200,8403522900,6931,2022,03
ADES,--U-2135000000D212------------,3700,0,11 Mar 2022,3720,3690,3700,0,90000,333056000,80,2022,03
ADHI,--M-1835K52000J211------------,790,0,11 Mar 2022,835,760,825,35,40695100,33044367500,6281,2022,03
ADMF,--U-1115200000G211------------,8000,0,11 Mar 2022,8050,8000,8000,0,69400,556460000,90,2022,03
ADMG,--U-1130000000B111------------,183,0,11 Mar 2022,187,181,183,0,528900,97406500,122,2022,03
ADMR,--U-2135000000A121------------,1680,0,11 Mar 2022,1725,1635,1675,-5,112970800,190448397500,14209,2022,03
ADRO,--MO1XD0Q60000A121------------,2980,2880,11 Mar 2022,3090,2880,3000,20,121344700,365138203000,16686,2022,03
AGAR,--U-2130000000D231------------,372,0,11 Mar 2022,372,360,372,0,900,333400,6,2022,03
AGII,--M-1835F20000B111------------,1450,0,11 Mar 2022,1465,1425,1455,5,2175800,3147505500,1011,2022,03
AGRO,--U-1105000000G111------------,1290,0,11 Mar 2022,1300,1265,1270,-20,12677100,16188572500,2719,2022,03
AGRS,--U-2105000000G111------------,142,0,11 Mar 2022,143,138,140,-2,8764900,1228877600,614,2022,03
AHAP,--U-2100000000G412------------,69,0,11 Mar 2022,70,66,69,0,9094900,617726300,187,2022,03
AIMS,--U-2130000000A121------------,274,0,11 Mar 2022,284,274,280,6,111200,30751000,93,2022,03
AISA,--U-1135000000D222------------,179,0,11 Mar 2022,182,179,181,2,4849200,876655300,802,2022,03
AKKU,--U-2130000000E512------------,50,0,11 Mar 2022,50,50,50,0,5632100,281605000,1157,2022,03
AKPI,--U-2130000000B113------------,945,0,11 Mar 2022,945,935,935,-10,7400,6977000,23,2022,03
AKRA,--M-18GXM86000A112------------,795,0,11 Mar 2022,800,785,795,0,47823000,37958993500,3528,2022,03
AKSI,--U-2130000000K211------------,555,0,11 Mar 2022,600,520,520,-35,107300,56636000,155,2022,03
ALDO,--U-2135000000B131------------,1040,0,11 Mar 2022,1090,1025,1050,10,7172400,7513196500,1281,2022,03
ALKA,--U-2130000000B141------------,294,0,11 Mar 2022,310,290,290,-4,7500,2191000,23,2022,03
ALMI,--U-2105000000B141-E----------,298,0,11 Mar 2022,308,282,298,0,6200,1804600,25,2022,03
ALTO,--U-1100000000D212------------,222,0,11 Mar 2022,252,220,252,30,66400,15708600,33,2022,03
AMAG,--U-2105000000G412------------,368,0,11 Mar 2022,370,354,362,-6,71200,25709000,66,2022,03
AMAN,--M-1135000000H111------------,525,0,11 Mar 2022,525,520,520,-5,988900,519171000,37,2022,03
AMAR,--U-2105000000G111------------,346,0,11 Mar 2022,370,346,364,18,97852800,35162992400,10657,2022,03
AMFG,--U-1105000000C121------------,5000,0,11 Mar 2022,5075,5025,5075,75,27800,140545000,35,2022,03
AMIN,--U-2130000000C143------------,185,0,11 Mar 2022,190,173,173,-12,1399400,253386600,1817,2022,03
AMOR,--M-2105000000G311------------,1660,0,11 Mar 2022,1660,1610,1620,-40,11200,18145000,34,2022,03
AMRT,--MO1U05906000D113------------,1170,1155,11 Mar 2022,1200,1135,1195,25,38256200,45117840000,9912,2022,03
ANDI,--U-2130000000D232------------,50,0,11 Mar 2022,50,50,50,0,3000,150000,10,2022,03
ANJT,--U-1135000000D232------------,1115,0,11 Mar 2022,1130,1075,1100,-15,126000,138761500,98,2022,03
ANTM,--MO1XDPXC6000B146------------,2570,2590,11 Mar 2022,2660,2520,2520,-50,359113700,933300471000,36362,2022,03
APEX,--U-2135000000A131------------,670,0,11 Mar 2022,710,670,705,35,16200,11180500,36,2022,03
APIC,--M-2105000000G511------------,1125,0,11 Mar 2022,1135,1120,1135,10,13896900,15693964500,988,2022,03
APII,--M-2130000000C143------------,185,0,11 Mar 2022,192,179,185,0,75100,13821200,70,2022,03
APLI,--U-1130000000B113------------,206,0,11 Mar 2022,206,194,195,-11,208400,40541600,10,2022,03
APLN,--M-1135000000H111------------,120,0,11 Mar 2022,122,117,118,-2,21836500,2595091000,3902,2022,03
ARCI,--M-1835000000B143------------,500,0,11 Mar 2022,500,492,494,-6,2650100,1310591600,680,2022,03
ARGO,--U-2100000000E413-E----------,1470,0,11 Mar 2022,1415,1370,1415,-55,300,419000,3,2022,03
ARII,--U-2130000000A121------------,244,0,11 Mar 2022,246,240,244,0,33200,8103400,20,2022,03
ARKA,--U-2100000000C143------------,50,0,11 Mar 2022,50,50,50,0,92600,4630000,20,2022,03
ARMY,--U-2130000000H111------------,50,0,11 Mar 2022,0,0,50,0,0,0,0,2022,03
ARNA,--M-1135000000C121------------,875,0,11 Mar 2022,900,875,885,10,5271400,4701635000,1547,2022,03
ARTA,--U-2100000000E512------------,1740,0,11 Mar 2022,1750,1710,1745,5,7600,13125500,12,2022,03
ARTI,--U-1100000000A132-E----------,50,0,11 Mar 2022,0,0,50,0,0,0,0,2022,03
ARTO,--U-2800000000G111------------,15775,0,11 Mar 2022,15775,15250,15600,-175,17719200,272037990000,8418,2022,03
ASBI,--U-2100000000G412------------,298,0,11 Mar 2022,296,292,296,-2,1400,412800,6,2022,03
ASDM,--U-1100000000G412------------,985,0,11 Mar 2022,985,980,980,-5,8600,8435500,13,2022,03
ASGR,--M-1135000000C224------------,815,0,11 Mar 2022,820,810,820,5,159700,129768000,73,2022,03
ASII,--MO1UBAC76000C311------------,6250,6175,11 Mar 2022,6300,6125,6275,25,32940500,205271137500,5619,2022,03
ASJT,--U-2100000000G412------------,131,0,11 Mar 2022,132,130,131,0,88400,11534100,13,2022,03
ASLC,--U-2130000000E745------------,248,0,11 Mar 2022,252,246,246,-2,7925200,1962273200,394,2022,03
ASMI,--U-1105000000G412------------,174,0,11 Mar 2022,179,170,171,-3,31000,5386400,48,2022,03
ASPI,--U-2130000000H111------------,63,0,11 Mar 2022,65,62,62,-1,471600,29726300,128,2022,03
ASRI,--M-1835M00000H111------------,160,0,11 Mar 2022,164,156,163,3,22427700,3605721500,4799,2022,03
ASRM,--U-2100000000G412------------,1575,0,11 Mar 2022,1555,1555,1555,-20,1100,1710500,2,2022,03
ASSA,--M-1825946000K132------------,2300,0,11 Mar 2022,2330,2250,2300,0,3123300,7145013000,1434,2022,03
ATAP,--U-2130000000H111------------,154,0,11 Mar 2022,153,144,148,-6,30544500,4458415700,3814,2022,03
ATIC,--U-1105000000I121------------,490,0,11 Mar 2022,496,486,492,2,17100,8417200,44,2022,03
AUTO,--M-1135000000E111------------,1075,0,11 Mar 2022,1085,1075,1075,0,1261300,1359073000,478,2022,03
AVIA,--U-1130000000B113------------,715,0,11 Mar 2022,745,715,730,15,90505100,66326623500,2452,2022,03
AYLS,--U-2130000000B121------------,260,0,11 Mar 2022,324,242,324,64,238020800,71135831600,25587,2022,03
BABP,--U-2105000000G111------------,180,0,11 Mar 2022,189,177,179,-1,114903200,21008672300,6313,2022,03
BACA,--U-2105000000G111------------,204,0,11 Mar 2022,212,204,208,4,6588300,1368157400,937,2022,03
BAJA,--U-2100000000B144------------,276,0,11 Mar 2022,288,268,272,-4,1572500,439147400,417,2022,03
BALI,--M-1135000000J321------------,815,0,11 Mar 2022,820,810,820,5,435800,355257000,113,2022,03
BANK,--U-2135400000G111------------,2150,0,11 Mar 2022,2260,2160,2190,40,33353600,73383085000,3683,2022,03
BAPA,--U-1130000000H111------------,123,0,11 Mar 2022,125,116,117,-6,33736000,4033476100,3680,2022,03
BAPI,--U-2130000000H111------------,50,0,11 Mar 2022,50,50,50,0,600,30000,2,2022,03
BATA,--U-1130000000E412------------,458,0,11 Mar 2022,462,458,462,4,14500,6697400,6,2022,03
BAUT,--U-2130000000E743------------,93,0,11 Mar 2022,108,93,104,11,330627000,33736050800,22656,2022,03
BAYU,--U-2130000000E513------------,1160,0,11 Mar 2022,1160,1160,1160,0,100,116000,1,2022,03
BBCA,--MO1UQNCN6000G111------------,7925,7725,11 Mar 2022,7950,7725,7950,25,61053900,477422672500,11472,2022,03
BBHI,--U-2100000000G111------------,5000,0,11 Mar 2022,5050,4910,4980,-20,4139000,20518204500,1778,2022,03
BBKP,--U-1105000000G111------------,252,0,11 Mar 2022,254,248,250,-2,46438800,11617800400,2076,2022,03
BBLD,--U-2100000000G211------------,408,0,11 Mar 2022,422,422,422,14,7900,3333800,10,2022,03
BBMD,--U-1105000000G111------------,2010,0,11 Mar 2022,0,0,2010,0,0,0,0,2022,03
BBNI,--MO1UQSP46000G111------------,7775,7850,11 Mar 2022,7975,7775,7950,175,30534500,240744265000,8247,2022,03
BBRI,--MO1UQSPB6000G111------------,4570,4400,11 Mar 2022,4440,4370,4400,-170,275965300,1215022709000,44150,2022,03
BBRM,--U-1130000000A122------------,50,0,11 Mar 2022,51,50,51,1,2307500,116008700,107,2022,03
BBSI,--U-2105000000G111------------,5300,0,11 Mar 2022,5400,5325,5400,100,31400,168612500,28,2022,03
BBSS,--U-2130000000H111------------,53,0,11 Mar 2022,53,52,53,0,1915900,100612500,95,2022,03
BBTN,CDMO1HQRL86000G111------------,1705,1710,11 Mar 2022,1725,1690,1720,15,18276300,31294428000,2665,2022,03
BBYB,--U-1105000000G111------------,2050,0,11 Mar 2022,2190,2020,2160,110,74203100,157380883000,13450,2022,03
BCAP,--M-1105000000G511-----------X,232,0,11 Mar 2022,250,232,240,8,115031000,27882578200,5387,2022,03
BCIC,--U-2105000000G111------------,154,0,11 Mar 2022,156,152,152,-2,774500,118663400,185,2022,03
BCIP,--U-2130000000H111------------,67,0,11 Mar 2022,69,66,67,0,4081400,273823000,498,2022,03
BDMN,--M-1855100000G111------------,2320,0,11 Mar 2022,2350,2310,2350,30,1810700,4226023000,480,2022,03
BEBS,--U-2135000000B121------------,4370,0,11 Mar 2022,4730,4360,4730,360,39012800,179368269000,5092,2022,03
BEEF,--U-2100000000D222-E----------,52,0,11 Mar 2022,58,51,53,1,17342300,950244200,1621,2022,03
BEKS,--U-2105000000G111------------,50,0,11 Mar 2022,50,50,50,0,376500,18825000,113,2022,03
BELL,--U-2130000000E413------------,75,0,11 Mar 2022,78,70,74,-1,6633600,489538100,1015,2022,03
BESS,--U-2135000000A122------------,456,0,11 Mar 2022,486,448,460,4,246900,114255000,153,2022,03
BEST,--M-1135040000H111------------,106,0,11 Mar 2022,107,105,106,0,8846300,937283600,316,2022,03
BFIN,--MO1H15920000G211------------,1275,1270,11 Mar 2022,1320,1260,1320,45,38953600,50633048000,3594,2022,03
BGTG,--U-2105000000G111------------,202,0,11 Mar 2022,206,198,199,-3,34538200,6899228500,3080,2022,03
BHAT,--U-2105000000G413------------,990,0,11 Mar 2022,1005,985,995,5,1434400,1427385500,128,2022,03
BHIT,--U-1105000000C311------------,55,0,11 Mar 2022,58,55,56,1,178450300,10124323300,4350,2022,03
BIKA,--U-2130000000H111-E----------,216,0,11 Mar 2022,216,208,216,0,2100,441600,14,2022,03
BIMA,--U-2100000000E412------------,222,0,11 Mar 2022,228,210,222,0,1344500,300920600,455,2022,03
BINA,--U-1105000000G111------------,3580,0,11 Mar 2022,3580,3570,3580,0,183500,655995000,88,2022,03
BINO,--U-2130000000C223------------,134,0,11 Mar 2022,136,131,133,-1,5971900,793746800,1331,2022,03
BIPI,--U-2105000000A111------------,51,0,11 Mar 2022,51,50,50,-1,1713803000,85690496600,4251,2022,03
BIPP,--U-2130000000H111------------,51,0,11 Mar 2022,51,50,51,0,18100,905700,12,2022,03
BIRD,--M-1135000000K132------------,1295,0,11 Mar 2022,1320,1295,1295,0,1059600,1378591500,891,2022,03
BISI,--U-1135000000D232------------,995,0,11 Mar 2022,1000,985,985,-10,277800,274796000,137,2022,03
BJBR,XRM-185FL76000G111------------,1385,0,11 Mar 2022,1415,1380,1405,20,9131700,12780070000,1412,2022,03
BJTM,--M-180CE76000G111------------,770,0,11 Mar 2022,780,770,780,10,4938000,3827772000,1135,2022,03
BKDP,--U-2130000000H111------------,107,0,11 Mar 2022,108,100,106,-1,30971500,3207335500,2038,2022,03
BKSL,--U-1135000000H111------------,52,0,11 Mar 2022,52,51,51,-1,21894200,1118701300,658,2022,03
BKSW,--U-2105000000G111------------,139,0,11 Mar 2022,145,140,142,3,5930600,846194800,977,2022,03
BLTA,--U-1135000000K211------------,50,0,11 Mar 2022,50,50,50,0,1900,95000,5,2022,03
BLTZ,--U-2135000000E514------------,2700,0,11 Mar 2022,2820,2690,2690,-10,200,551000,2,2022,03
BLUE,--U-2130000000C223------------,326,0,11 Mar 2022,326,304,322,-4,272600,83673800,197,2022,03
BMAS,--U-2105000000G111------------,1300,0,11 Mar 2022,1310,1290,1300,0,21400,27857000,26,2022,03
BMHS,--M-1135000000F121------------,715,0,11 Mar 2022,730,710,725,10,18293000,13163460500,1603,2022,03
BMRI,--MO1UQSPK6000G111------------,7675,7725,11 Mar 2022,7725,7600,7650,-25,61200800,467859850000,8788,2022,03
BMSR,--U-1130000000B111------------,258,0,11 Mar 2022,262,250,250,-8,400600,101275200,100,2022,03
BMTR,--M-1835F80000C311------------,248,0,11 Mar 2022,250,246,246,-2,17397400,4308318200,1020,2022,03
BNBA,--U-1105000000G111------------,2680,0,11 Mar 2022,2720,2650,2690,10,931600,2508793000,556,2022,03
BNBR,--U-2105000000C311------------,50,0,11 Mar 2022,50,50,50,0,51800,2590000,7,2022,03
BNGA,--M-115F100000G111------------,1045,0,11 Mar 2022,1060,1045,1050,5,8078600,8499611500,1435,2022,03
BNII,--M-1105006000G111------------,312,0,11 Mar 2022,312,306,308,-4,1119000,345010400,348,2022,03
BNLI,--U-1000000000G111------------,1320,0,11 Mar 2022,1315,1305,1310,-10,144300,188781000,126,2022,03
BOBA,--U-2130000000D222------------,206,0,11 Mar 2022,234,206,214,8,8553300,1905732800,2939,2022,03
BOGA,--U-2135000000E745------------,1360,0,11 Mar 2022,1365,1345,1355,-5,110946400,149957346500,1651,2022,03
BOLA,--U-2105000000E514------------,428,0,11 Mar 2022,452,416,450,22,8898000,3862798600,1222,2022,03
BOLT,--U-2135000000E111------------,1020,0,11 Mar 2022,1020,980,1020,0,4600,4522500,8,2022,03
BOSS,--U-2130000000A121-E----------,75,0,11 Mar 2022,83,74,79,4,129164600,10317848600,5982,2022,03
BPFI,--U-2105000000G211------------,785,0,11 Mar 2022,820,745,765,-20,83200,63807000,103,2022,03
BPII,--U-2105000000G511------------,7500,0,11 Mar 2022,0,0,7500,0,0,0,0,2022,03
BPTR,--U-1100000000K132------------,372,0,11 Mar 2022,382,366,370,-2,932500,349053200,429,2022,03
BRAM,--U-1135000000E112------------,11450,0,11 Mar 2022,11450,11450,11450,0,500,5725000,2,2022,03
BRIS,--U-17E4450000G111------------,1700,0,11 Mar 2022,1700,1665,1670,-30,9788500,16417224500,4963,2022,03
BRMS,--U-2135000000B146------------,164,0,11 Mar 2022,170,156,161,-3,407534300,65626763000,7553,2022,03
BRNA,--U-2130000000B131------------,940,0,11 Mar 2022,0,0,940,0,0,0,0,2022,03
BRPT,--MO1XDBF21000B111------------,880,880,11 Mar 2022,880,850,865,-15,34293400,29549952000,4235,2022,03
BSDE,--M-18AWMH6000H111------------,1015,0,11 Mar 2022,1035,990,1030,15,37578900,38068775000,4538,2022,03
BSIM,--M-1105000000G111------------,600,0,11 Mar 2022,640,600,630,30,565200,353667500,209,2022,03
BSML,--U-2100000000A122------------,418,0,11 Mar 2022,510,420,456,38,21355500,10017357000,7072,2022,03
BSSR,--U-2135000000A121------------,2980,0,11 Mar 2022,3000,2910,2970,-10,804600,2377875000,765,2022,03
BSWD,--U-2105000000G111------------,1750,0,11 Mar 2022,0,0,1750,0,0,0,0,2022,03
BTEK,--U-2105000000D232------------,50,0,11 Mar 2022,50,50,50,0,500,25000,1,2022,03
BTEL,--U-1105000000J321-E----------,50,0,11 Mar 2022,0,0,50,0,0,0,0,2022,03
BTON,--U-2130000000B144------------,372,0,11 Mar 2022,400,372,394,22,144500,55934200,66,2022,03
BTPN,--U-1105000000G111------------,2610,0,11 Mar 2022,2610,2590,2590,-20,11100,28806000,23,2022,03
BTPS,--M-18L5MA6000G111------------,3210,0,11 Mar 2022,3230,3100,3160,-50,2087200,6576122000,1369,2022,03
BUDI,--M-1130000000D222------------,168,0,11 Mar 2022,169,167,168,0,482000,80791200,165,2022,03
BUKA,--UO2SD5M00000I111------------,284,284,11 Mar 2022,290,278,284,0,245708200,69913772800,6688,2022,03
BUKK,--U-2135000000J211------------,1120,0,11 Mar 2022,1140,1120,1120,0,4600,5156000,10,2022,03
BULL,--U-1105000000A112------------,147,0,11 Mar 2022,150,137,138,-9,129857900,18720921900,3187,2022,03
BUMI,--U-2105000000A121------------,53,0,11 Mar 2022,55,52,53,0,859667100,45994730300,6717,2022,03
BUVA,--U-2100000000E512---L---Y----,60,0,11 Mar 2022,0,0,60,0,0,0,0,2022,03
BVIC,--U-1105000000G111------------,143,0,11 Mar 2022,144,141,142,-1,6658100,946790900,690,2022,03
BWPT,--U-1105000000D232------------,82,0,11 Mar 2022,83,81,81,-1,14889000,1221537500,834,2022,03
BYAN,--U-1130000000A121------------,42475,0,11 Mar 2022,43900,40100,40100,-2375,61000,2557077500,212,2022,03
CAKK,--U-2130000000C121------------,83,0,11 Mar 2022,88,82,83,0,7421800,631648200,843,2022,03
CAMP,--M-1135000000D221------------,266,0,11 Mar 2022,276,248,258,-8,4871300,1242631400,949,2022,03
CANI,--U-2130000000A122-E----------,125,0,11 Mar 2022,131,124,125,0,509700,65005100,352,2022,03
CARE,--U-2135000000F121------------,510,0,11 Mar 2022,525,500,510,0,334153900,170722476500,3027,2022,03
CARS,--U-1100000000E745------------,50,0,11 Mar 2022,50,50,50,0,300,15000,2,2022,03
CASA,--U-2105000000G511------------,565,0,11 Mar 2022,575,565,570,5,1673700,953612500,151,2022,03
CASH,--U-3000000000I111------------,256,0,11 Mar 2022,270,256,268,12,1688500,446829600,185,2022,03
CASS,--M-2130000000J111------------,340,0,11 Mar 2022,350,340,340,0,135800,46234200,48,2022,03
CBMF,--U-2130000000E211------------,89,0,11 Mar 2022,100,83,83,-6,297893000,27238167600,20831,2022,03
CCSI,--M-2130000000C131------------,800,0,11 Mar 2022,810,790,805,5,687000,549638500,222,2022,03
CEKA,--U-1135000000D222------------,1880,0,11 Mar 2022,1880,1855,1855,-25,55600,103578500,86,2022,03
CENT,--U-2105000000J321------------,181,0,11 Mar 2022,220,181,206,25,137387900,28555105000,14520,2022,03
CFIN,--M-1100000000G211------------,248,0,11 Mar 2022,248,244,246,-2,985800,242825000,115,2022,03
CINT,--U-2130000000E211------------,214,0,11 Mar 2022,230,214,220,6,658000,147014800,52,2022,03
CITA,--U-2135000000B141------------,2900,0,11 Mar 2022,2900,2750,2750,-150,1900,5470000,12,2022,03
CITY,--U-1130000000H111------------,150,0,11 Mar 2022,150,143,150,0,10000,1430700,5,2022,03
CLAY,--U-2105000000E512------------,765,0,11 Mar 2022,0,0,765,0,0,0,0,2022,03
CLEO,--M-1135000000D212------------,428,0,11 Mar 2022,426,420,426,-2,5338200,2263407600,529,2022,03
CLPI,--U-2130000000B113------------,1010,0,11 Mar 2022,1020,1000,1000,-10,147400,147623000,127,2022,03
CMNP,--U-1135000000J112------------,2200,0,11 Mar 2022,2220,2050,2050,-150,538400,1107552000,88,2022,03
CMNT,--U-1105000000B121------------,1045,0,11 Mar 2022,1055,1040,1055,10,47947800,50186183500,1486,2022,03
CMPP,--U-2105000000K111-E---------X,476,0,11 Mar 2022,496,450,476,0,3780000,1816736000,1590,2022,03
CMRY,--U-1135000000D221------------,3580,0,11 Mar 2022,3700,3550,3660,80,524700,1915289000,767,2022,03
CNKO,--U-1100000000A122-E----------,50,0,11 Mar 2022,50,50,50,0,2100,105000,6,2022,03
CNTB,--U-2100000000E413------------,250,0,11 Mar 2022,0,0,250,0,0,0,0,2022,03
CNTX,--U-2100000000E413-E----------,282,0,11 Mar 2022,282,266,266,-16,6700,1793800,6,2022,03
COCO,--U-2130000000D222------------,276,0,11 Mar 2022,276,264,268,-8,2579900,685165600,208,2022,03
COWL,--U-2100000000H111---L---Y----,50,0,11 Mar 2022,0,0,50,0,0,0,0,2022,03
CPIN,--MO1XDAQA2000D231------------,5725,5725,11 Mar 2022,5775,5650,5775,50,4679500,26793227500,2228,2022,03
CPRI,--U-2130000000H111------------,50,0,11 Mar 2022,0,0,50,0,0,0,0,2022,03
CPRO,--U-1105000000D231------------,87,0,11 Mar 2022,89,87,88,1,96158900,8466877900,3391,2022,03
CSAP,--U-1135000000E743------------,486,0,11 Mar 2022,486,458,484,-2,503000,239620400,53,2022,03
CSIS,--U-2130000000H111------------,83,0,11 Mar 2022,89,82,84,1,6612700,559329500,3258,2022,03
CSMI,--U-2135000000E515------------,3000,0,11 Mar 2022,3000,3000,3000,0,100,300000,1,2022,03
CSRA,--M-1105000000D232------------,705,0,11 Mar 2022,740,695,720,15,1343200,966538500,570,2022,03
CTBN,--U-1135000000B144------------,2590,0,11 Mar 2022,2590,2590,2590,0,100,259000,1,2022,03
CTRA,--M-183CM81000H111------------,1055,0,11 Mar 2022,1070,1025,1065,10,18682100,19668036500,3327,2022,03
CTTH,--U-2100000000C121------------,50,0,11 Mar 2022,50,50,50,0,1400,70000,3,2022,03
DADA,--U-2130000000H111------------,50,0,11 Mar 2022,50,50,50,0,900,45000,4,2022,03
DART,--U-1100000000H111------------,226,0,11 Mar 2022,228,226,228,2,375000,84997200,35,2022,03
DAYA,--U-2100000000D111------------,262,0,11 Mar 2022,262,260,260,-2,600,157000,2,2022,03
DCII,--U-2100000000I121------------,43600,0,11 Mar 2022,43600,43450,43450,-150,2000,86985000,12,2022,03
DEAL,--U-2100000000K211-E----------,50,0,11 Mar 2022,50,50,50,0,54600,2730000,11,2022,03
DEFI,--U-2100000000G211------Q-----,1455,0,11 Mar 2022,0,0,1455,0,0,0,0,2022,03
DEPO,--U-1135000000E743------------,488,0,11 Mar 2022,492,480,488,0,2362000,1147872000,388,2022,03
DEWA,--U-1135000000A132------------,50,0,11 Mar 2022,50,50,50,0,35700,1785000,7,2022,03
DFAM,--U-2100000000E512------------,410,0,11 Mar 2022,422,410,420,10,120800,50590200,44,2022,03
DGIK,--U-1135000000J211------------,157,0,11 Mar 2022,165,151,159,2,20714300,3308495300,2178,2022,03
DGNS,--U-2830530000F121------------,510,0,11 Mar 2022,515,498,498,-12,2772100,1392358300,664,2022,03
DIGI,--U-2130000000E614------------,70,0,11 Mar 2022,73,69,71,1,34171200,2398780400,770,2022,03
