Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3PM10000D232------------,9875,0,10 Feb 2022,10075,9925,9975,100,1760200,17587395000,1828,2022,02
ABBA,--U-2100000000E614------------,332,0,10 Feb 2022,380,332,350,18,78213600,28157313800,7389,2022,02
ABDA,--U-2105000000G412------------,6825,0,10 Feb 2022,6525,6350,6525,-300,200,1287500,2,2022,02
ABMM,--M-1115000000C311------------,1425,0,10 Feb 2022,1460,1420,1430,5,2256400,3250056000,674,2022,02
ACES,--M-187EMN6000E743------------,1220,0,10 Feb 2022,1240,1210,1230,10,12234000,14981136500,2192,2022,02
ACST,--U-1105000000J211------------,198,0,10 Feb 2022,200,196,199,1,5011800,992435800,697,2022,02
ADES,--U-2135000000D212------------,3520,0,10 Feb 2022,3580,3500,3550,30,116100,411141000,79,2022,02
ADHI,--M-1835K52000J211------------,930,0,10 Feb 2022,935,905,920,-10,7583700,6965123000,2117,2022,02
ADMF,--U-1115200000G211------------,7725,0,10 Feb 2022,7775,7700,7750,25,100200,775225000,89,2022,02
ADMG,--U-1130000000B111------------,180,0,10 Feb 2022,184,178,181,1,797200,144192800,220,2022,02
ADMR,--U-2135000000A121-----------X,1165,0,10 Feb 2022,1170,1085,1085,-80,116545100,128253628500,12329,2022,02
ADRO,--MO1XD0Q60000A121------------,2210,2200,10 Feb 2022,2230,2150,2160,-50,114009500,248731419000,13778,2022,02
AGAR,--U-2130000000D231------------,368,0,10 Feb 2022,390,348,386,18,21000,7558400,38,2022,02
AGII,--M-1835F20000B111------------,1500,0,10 Feb 2022,1530,1500,1515,15,6205600,9423480500,1565,2022,02
AGRO,--U-1105000000G111------------,1440,0,10 Feb 2022,1460,1375,1375,-65,60950500,86102399000,11932,2022,02
AGRS,--U-2105000000G111------------,166,0,10 Feb 2022,171,167,171,5,35246700,5981261900,2339,2022,02
AHAP,--U-2100000000G412------------,69,0,10 Feb 2022,70,68,68,-1,2588900,178472600,213,2022,02
AIMS,--U-2130000000A121------------,380,0,10 Feb 2022,380,376,376,-4,36600,13809400,22,2022,02
AISA,--U-1135000000D222------------,200,0,10 Feb 2022,204,191,193,-7,20846900,4110034400,2720,2022,02
AKKU,--U-2130000000E512------------,50,0,10 Feb 2022,50,50,50,0,1800,90000,10,2022,02
AKPI,--U-2130000000B113------------,1040,0,10 Feb 2022,1045,1000,1010,-30,103300,103785000,81,2022,02
AKRA,--M-18GXM86000A112------------,735,0,10 Feb 2022,740,705,705,-30,74260400,53124355000,8984,2022,02
