Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3PM10000D232------------,9725,0,07 Feb 2022,10000,9725,9850,125,1635800,16245397500,1771
ABBA,--U-2100000000E614------------,340,0,07 Feb 2022,364,336,338,-2,29016700,10098812800,2991
ABDA,--U-2105000000G412------------,6825,0,07 Feb 2022,6825,6425,6825,0,900,5967500,9
ABMM,--M-1115000000C311------------,1415,0,07 Feb 2022,1440,1405,1405,-10,1466300,2084469000,622
ACES,--M-187EMN6000E743------------,1285,0,07 Feb 2022,1305,1270,1275,-10,8843500,11301824500,2348
ACST,--U-1105000000J211------------,198,0,07 Feb 2022,204,196,198,0,6470800,1281454200,769
ADES,--U-2135000000D212------------,3500,0,07 Feb 2022,3550,3500,3550,50,95800,337210000,118
ADHI,--M-1835K52000J211------------,865,0,07 Feb 2022,885,865,885,20,13974000,12290002000,1906
ADMF,--U-1115200000G211------------,7725,0,07 Feb 2022,7775,7700,7725,0,75600,585690000,140
ADMG,--U-1130000000B111------------,175,0,07 Feb 2022,181,175,180,5,729800,130870800,278
ADMR,--U-2135000000A121-----------X,1235,0,07 Feb 2022,1260,1200,1240,5,45876900,56512615000,8605
ADRO,--MO1XD0Q60000A121------------,2180,2200,07 Feb 2022,2250,2180,2200,20,113939600,251853682000,10349
AGAR,--U-2130000000D231------------,390,0,07 Feb 2022,390,364,370,-20,39400,14613400,55
AGII,--M-1835F20000B111------------,1520,0,07 Feb 2022,1550,1505,1505,-15,9974300,15187485000,4055
AGRO,--U-1105000000G111------------,1310,0,07 Feb 2022,1390,1315,1380,70,53697300,73000145500,8334
AGRS,--U-2105000000G111------------,162,0,07 Feb 2022,167,161,162,0,31295200,5117887500,1966
AHAP,--U-2100000000G412------------,69,0,07 Feb 2022,71,67,70,1,11764500,821589900,1888
AIMS,--U-2130000000A121------------,378,0,07 Feb 2022,388,376,378,0,35300,13451600,29
AISA,--U-1135000000D222------------,176,0,07 Feb 2022,179,176,178,2,1430500,253789100,363
AKKU,--U-2130000000E512------------,50,0,07 Feb 2022,50,50,50,0,1900,95000,15
AKPI,--U-2130000000B113------------,1090,0,07 Feb 2022,1115,1015,1040,-50,92400,95539500,123
