Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-1M3PM00000D232------------,9900,0,02 Feb 2022,10075,9775,9850,-50,1275800,12579562500,1406,2022,02
ABBA,--U-2105000000E614------------,312,0,02 Feb 2022,326,312,318,6,10476800,3326581000,841,2022,02
ABDA,--U-2105000000G412------------,7650,0,02 Feb 2022,7650,7125,7125,-525,2700,19555000,17,2022,02
ABMM,--M-1115000000C311------------,1410,0,02 Feb 2022,1425,1405,1405,-5,2155200,3044534000,522,2022,02
ACES,--M-187EMN6000E743------------,1235,0,02 Feb 2022,1290,1235,1270,35,17882300,22754288000,3432,2022,02
ACST,--U-1105000000J211------------,188,0,02 Feb 2022,196,188,194,6,7496800,1440889100,1143,2022,02
ADES,--U-2135000000D212------------,3430,0,02 Feb 2022,3580,3400,3500,70,243200,849162000,122,2022,02
ADHI,--M-1835K52000J211------------,830,0,02 Feb 2022,880,830,855,25,8280900,7048553500,2002,2022,02
ADMF,--U-1115000000G211------------,7600,0,02 Feb 2022,7675,7600,7675,75,100000,764575000,124,2022,02
ADMG,--U-1130000000B111------------,172,0,02 Feb 2022,175,169,171,-1,1977300,337090400,374,2022,02
ADMR,--U-2130000000A121-----------X,1270,0,02 Feb 2022,1370,1185,1185,-85,142984100,181463798500,33723,2022,02
ADRO,--MO1XD5U60000A121------------,2240,2260,02 Feb 2022,2290,2180,2210,-30,100091000,222222310000,11216,2022,02
AGAR,--U-2130000000D231------------,356,0,02 Feb 2022,366,348,362,6,13000,4642400,31,2022,02
AGII,--M-1835F00000B111------------,1425,0,02 Feb 2022,1455,1415,1415,-10,5716000,8192171500,2306,2022,02
AGRO,--U-1100000000G111------------,1275,0,02 Feb 2022,1360,1275,1340,65,45742400,60984692500,7825,2022,02
AGRS,--U-2105000000G111------------,157,0,02 Feb 2022,162,157,157,0,30161600,4804266900,2146,2022,02
AHAP,--U-2100000000G412------------,68,0,02 Feb 2022,70,67,68,0,1781300,121847200,181,2022,02
AIMS,--U-2130000000A121------------,370,0,02 Feb 2022,374,370,372,2,11700,4338400,21,2022,02
AISA,--U-1135000000D222------------,175,0,02 Feb 2022,178,174,175,0,2333600,409173100,450,2022,02
AKKU,--U-2130000000E512------------,50,0,02 Feb 2022,50,50,50,0,6400,320000,17,2022,02
AKPI,--U-2130000000B113------------,1090,0,02 Feb 2022,1095,1055,1085,-5,20400,21819500,45,2022,02
AKRA,--M-18GXM86000A112------------,730,0,02 Feb 2022,740,710,725,-5,40492600,29387889000,3605,2022,02
AKSI,--U-2130000000K211------------,615,0,02 Feb 2022,665,580,605,-10,253400,156862000,293,2022,02
ALDO,--U-2130000000B131------------,1310,0,02 Feb 2022,1400,1290,1325,15,18959100,25415948500,3347,2022,02
ALKA,--U-2130000000B141------------,288,0,02 Feb 2022,300,284,298,10,23300,6801200,81,2022,02
ALMI,--U-2100000000B141-E----------,288,0,02 Feb 2022,296,288,296,8,33300,9596000,15,2022,02
