Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-183PM10000D232------------,12350,0,31 May 2022,12425,12000,12000,-350,4194800,50621475000,3314
ABBA,--U-2100000000E614---L--------,194,0,31 May 2022,196,191,193,-1,2480700,478991800,544
ABDA,CDU-2105000000G412-----------X,5900,0,31 May 2022,5900,5900,5900,0,5100,30090000,10
ABMM,XDM-1115000000C311------------,2890,0,31 May 2022,3150,2890,3050,160,10594700,32183029000,2997
ACES,--M-187EMN6000E743------------,1000,0,31 May 2022,1010,960,960,-40,38253500,37650110000,4614
ACST,--U-1105000000J211------------,162,0,31 May 2022,165,161,163,1,7765400,1261232900,530
ADCP,--U-1130000000H111------------,79,0,31 May 2022,79,77,79,0,13691400,1068752200,1011
ADES,--U-2135000000D212------------,6175,0,31 May 2022,6250,5750,5875,-300,1024000,6010440000,883
ADHI,--M-1835K52000J211------------,730,0,31 May 2022,740,715,725,-5,7041400,5111890000,1567
ADMF,--U-1115200000G211------------,8100,0,31 May 2022,8250,8100,8250,150,250200,2052392500,395
ADMG,--U-1130000000B111------------,184,0,31 May 2022,186,180,181,-3,789300,143916600,195
ADMR,--U-2135000000A121------------,2370,0,31 May 2022,2500,2230,2230,-140,1295230800,2962743844000,38910
ADRO,XDMO1XD2Q60000A121------------,3060,3130,31 May 2022,3290,3100,3270,210,286452200,922212383000,25469
AGAR,--U-2130000000D231------------,340,0,31 May 2022,348,340,348,8,5100,1771400,12
AGII,--M-1835F20000B111------------,2050,0,31 May 2022,2190,2060,2190,140,6024900,12954176000,2948
AGRO,--U-1105000000G111------------,915,0,31 May 2022,960,910,945,30,15565200,14655597000,3271
AGRS,--U-2105000000G111------------,124,0,31 May 2022,129,124,127,3,8526300,1072942400,693
AHAP,--U-2100000000G412------------,62,0,31 May 2022,63,61,62,0,2472100,153283400,236
AIMS,--U-2130000000A121------------,268,0,31 May 2022,272,252,264,-4,126300,33888800,77
AISA,--U-1135000000D222------------,151,0,31 May 2022,153,150,152,1,4788600,728260200,540
AKKU,--U-2130000000E512-----------X,50,0,31 May 2022,50,50,50,0,700,35000,7
AKPI,--U-2130000000B113------------,1450,0,31 May 2022,1790,1500,1745,295,1632500,2770163000,1565
AKRA,XDM-18GXM86000A112------------,1035,0,31 May 2022,1140,1035,1120,85,95013900,104240761500,12414
AKSI,--U-2130000000K211------------,348,0,31 May 2022,348,324,324,-24,373300,121456000,233
ALDO,--U-2135000000B131------------,980,0,31 May 2022,995,935,955,-25,3036000,2905409500,838
ALKA,--U-2130000000B141------------,304,0,31 May 2022,310,290,310,6,52100,15810600,60
ALMI,--U-2105000000B141------------,280,0,31 May 2022,286,280,284,4,51600,14547400,15
ALTO,--U-1100000000D212------------,204,0,31 May 2022,208,204,204,0,14900,3052600,14
AMAG,--U-2105000000G412------------,392,0,31 May 2022,404,392,402,10,54700,21899000,70
AMAN,--M-1135000000H111------------,515,0,31 May 2022,520,515,520,5,185100,95355000,20
AMAR,--U-2105000000G111------------,350,0,31 May 2022,352,328,330,-20,24664000,8270922800,2679
AMFG,--U-1105000000C121------------,6900,0,31 May 2022,7350,6875,7225,325,548400,3839612500,321
AMIN,--U-2130000000C143------------,139,0,31 May 2022,140,136,139,0,67900,9338300,61
AMOR,--M-2105000000G311------------,1550,0,31 May 2022,1580,1555,1555,5,600,942000,6
AMRT,CDMO1U05906000D113------------,1690,1730,31 May 2022,1820,1640,1820,130,1589792400,2866409491000,24452
ANDI,--U-2130000000D232-----------X,50,0,31 May 2022,50,50,50,0,4200,210000,14
ANJT,--U-1135000000D232------------,970,0,31 May 2022,995,955,990,20,1859400,1805392500,589
ANTM,CDMO1XDPXC6000B146------------,2560,2570,31 May 2022,2570,2500,2510,-50,168242000,423042241000,17963
APEX,--U-2135000000A131------------,470,0,31 May 2022,474,438,438,-32,1019200,448228000,370
APIC,--M-2105000000G511------------,1165,0,31 May 2022,1205,1155,1155,-10,51677700,60811388000,2168
APII,--M-2130000000C143------------,202,0,31 May 2022,210,200,204,2,2755500,565917200,542
APLI,--U-1130000000B113------------,196,0,31 May 2022,204,196,197,1,2100,423000,16
APLN,--M-1135000000H111------------,111,0,31 May 2022,113,110,110,-1,8026300,896859200,481
ARCI,--M-1835000000B143------------,382,0,31 May 2022,386,376,382,0,6605000,2503426800,758
