Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3PM10000D232------------,9950,0,09 Feb 2022,10000,9800,9875,-75,1129300,11158902500,1464
ABBA,--U-2100000000E614------------,334,0,09 Feb 2022,342,332,332,-2,5162500,1725609000,720
ABDA,--U-2105000000G412------------,6825,0,09 Feb 2022,6825,6825,6825,0,100,682500,1
ABMM,--M-1115000000C311------------,1415,0,09 Feb 2022,1440,1405,1425,10,1856700,2631261000,537
ACES,--M-187EMN6000E743------------,1245,0,09 Feb 2022,1250,1215,1220,-25,14224600,17481629500,3770
ACST,--U-1105000000J211------------,199,0,09 Feb 2022,200,196,198,-1,5403100,1074481400,602
ADES,--U-2135000000D212------------,3540,0,09 Feb 2022,3550,3420,3520,-20,47400,166811000,82
ADHI,--M-1835K52000J211------------,910,0,09 Feb 2022,935,910,930,20,10839600,10037871000,2951
ADMF,--U-1115200000G211------------,7725,0,09 Feb 2022,7750,7700,7725,0,27600,213377500,67
ADMG,--U-1130000000B111------------,181,0,09 Feb 2022,183,180,180,-1,446400,80674400,177
ADMR,--U-2135000000A121-----------X,1230,0,09 Feb 2022,1245,1145,1165,-65,68504800,80461142000,10729
ADRO,--MO1XD0Q60000A121------------,2200,2220,09 Feb 2022,2270,2180,2210,10,199270200,442362706000,13281
AGAR,--U-2130000000D231------------,362,0,09 Feb 2022,384,362,368,6,12600,4789400,13
AGII,--M-1835F20000B111------------,1480,0,09 Feb 2022,1535,1475,1500,20,9086800,13682862500,2453
AGRO,--U-1105000000G111------------,1385,0,09 Feb 2022,1445,1365,1440,55,52121800,73724601000,8309
AGRS,--U-2105000000G111------------,170,0,09 Feb 2022,176,165,166,-4,86858900,14856567500,5235
AHAP,--U-2100000000G412------------,69,0,09 Feb 2022,70,68,69,0,1345800,92918100,188
AIMS,--U-2130000000A121------------,378,0,09 Feb 2022,380,368,380,2,83300,31027400,34
AISA,--U-1135000000D222------------,179,0,09 Feb 2022,204,178,200,21,66609300,12953184100,5736
AKKU,--U-2130000000E512------------,50,0,09 Feb 2022,50,50,50,0,8800,440000,11
AKPI,--U-2130000000B113------------,1065,0,09 Feb 2022,1065,1020,1040,-25,22200,23064000,58
AKRA,--M-18GXM86000A112------------,750,0,09 Feb 2022,755,730,735,-15,28552100,21042658500,3707
AKSI,--U-2130000000K211------------,595,0,09 Feb 2022,615,575,590,-5,75300,44809000,110
ALDO,--U-2135000000B131------------,1240,0,09 Feb 2022,1255,1205,1245,5,5784400,7132107000,927
ALKA,--U-2130000000B141------------,294,0,09 Feb 2022,310,280,292,-2,61800,18000600,56
ALMI,--U-2105000000B141-E----------,296,0,09 Feb 2022,298,290,296,0,1800,524200,8
ALTO,--U-1100000000D212------------,222,0,09 Feb 2022,240,210,240,18,30100,6856200,46
AMAG,--U-2105000000G412------------,364,0,09 Feb 2022,364,358,362,-2,35700,12895800,61
AMAN,--M-1135000000H111------------,530,0,09 Feb 2022,530,530,530,0,972900,515637000,66
AMAR,CRU-2105000000G111------------,670,0,09 Feb 2022,660,625,625,-45,47572900,29917286000,11270
AMFG,--U-1105000000C121------------,4300,0,09 Feb 2022,4400,4300,4300,0,720800,3110510000,97
