Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3PM10000D232------------,12650,0,06 Apr 2022,12650,12300,12425,-225,1587000,19675180000,2015
ABBA,--U-2100000000E614------------,284,0,06 Apr 2022,284,274,274,-10,15256500,4241161200,1581
ABDA,--U-2105000000G412------------,6400,0,06 Apr 2022,0,0,6400,0,0,0,0
ABMM,--M-1115000000C311------------,1975,0,06 Apr 2022,2100,1980,2000,25,3979100,8032086000,1621
ACES,--M-187EMN6000E743------------,1075,0,06 Apr 2022,1090,1065,1075,0,24478900,26364032500,3822
ACST,--U-1105000000J211------------,191,0,06 Apr 2022,194,188,193,2,6612400,1263057800,533
ADCP,--U-1130000000H111------------,90,0,06 Apr 2022,91,88,89,-1,30883100,2751839500,2627
ADES,--U-2135000000D212------------,3690,0,06 Apr 2022,3720,3690,3690,0,29700,109849000,59
ADHI,--M-1835K52000J211------------,730,0,06 Apr 2022,740,720,730,0,4173100,3036045500,1221
ADMF,CDU-1115200000G211------------,8700,0,06 Apr 2022,8775,8700,8725,25,770000,6729762500,814
ADMG,--U-1130000000B111------------,185,0,06 Apr 2022,190,183,185,0,2172400,404897400,222
ADMR,--U-2135000000A121------------,2400,0,06 Apr 2022,2510,2370,2430,30,230167500,563981423000,32650
ADRO,--MO1XD0Q60000A121------------,3000,3010,06 Apr 2022,3080,3000,3070,70,172811700,524879928000,21431
AGAR,--U-2130000000D231------------,378,0,06 Apr 2022,378,360,374,-4,3200,1169800,14
AGII,--M-1835F20000B111------------,1750,0,06 Apr 2022,1745,1705,1725,-25,6917900,11935981500,1484
AGRO,--U-1105000000G111------------,1170,0,06 Apr 2022,1190,1100,1110,-60,41178200,46299038500,7413
AGRS,--U-2105000000G111------------,143,0,06 Apr 2022,144,139,140,-3,13766500,1932628300,684
AHAP,--U-2100000000G412------------,66,0,06 Apr 2022,67,65,66,0,3226100,213966400,256
AIMS,--U-2130000000A121------------,288,0,06 Apr 2022,296,286,286,-2,150500,43869000,92
AISA,--U-1135000000D222------------,179,0,06 Apr 2022,180,177,177,-2,4635900,826053700,569
AKKU,--U-2130000000E512------------,50,0,06 Apr 2022,51,50,50,0,57226300,2863648700,9500
AKPI,--U-2130000000B113------------,985,0,06 Apr 2022,985,950,985,0,17700,17018000,32
AKRA,--M-18GXM86000A112------------,930,0,06 Apr 2022,935,910,925,-5,44264100,40746282000,3875
AKSI,--U-2130000000K211------------,456,0,06 Apr 2022,470,458,470,14,26300,12165800,76
ALDO,--U-2135000000B131------------,1025,0,06 Apr 2022,1050,995,1005,-20,3613500,3677950000,714
ALKA,--U-2130000000B141------------,292,0,06 Apr 2022,298,290,298,6,42800,12537600,35
ALMI,--U-2105000000B141------------,280,0,06 Apr 2022,300,280,298,18,12100,3515200,23
ALTO,--U-1100000000D212------------,216,0,06 Apr 2022,216,208,212,-4,88000,18395600,43
AMAG,--U-2105000000G412------------,392,0,06 Apr 2022,398,382,388,-4,23400,9134400,37
AMAN,--M-1135000000H111------------,530,0,06 Apr 2022,530,530,530,0,280100,148453000,29
AMAR,--U-2105000000G111------------,388,0,06 Apr 2022,400,380,396,8,49229200,19161290800,4273
AMFG,--U-1105000000C121------------,5775,0,06 Apr 2022,5850,5700,5700,-75,92900,532577500,44
AMIN,--U-2130000000C143------------,161,0,06 Apr 2022,162,157,160,-1,127300,20141400,59
AMOR,--M-2105000000G311------------,1640,0,06 Apr 2022,1640,1640,1640,0,8200,13448000,10
AMRT,--MO1U05906000D113------------,1575,1595,06 Apr 2022,1755,1580,1705,130,150053500,249572159000,16497
ANDI,--U-2130000000D232------------,50,0,06 Apr 2022,50,50,50,0,118200,5910000,11
ANJT,--U-1135000000D232------------,1000,0,06 Apr 2022,1005,990,995,-5,465500,464141000,225
ANTM,--MO1XDPXC6000B146------------,2670,2670,06 Apr 2022,2690,2640,2650,-20,98442600,262353877000,14151
APEX,--U-2135000000A131------------,510,0,06 Apr 2022,525,498,525,15,757700,391042400,500
APIC,--M-2105000000G511------------,1090,0,06 Apr 2022,1110,1085,1105,15,15763200,17294057500,1226
APII,--M-2130000000C143------------,187,0,06 Apr 2022,189,182,185,-2,1019400,189436400,124
APLI,--U-1130000000B113------------,199,0,06 Apr 2022,206,199,199,0,1300,259400,7
APLN,--M-1135000000H111------------,119,0,06 Apr 2022,122,116,116,-3,27800600,3301932000,7000
ARCI,--M-1835000000B143------------,478,0,06 Apr 2022,482,472,474,-4,15101200,7184460600,795
ARGO,--U-2100000000E413-E----------,1330,0,06 Apr 2022,1300,1255,1300,-30,200,255500,2
ARII,--U-2130000000A121------------,246,0,06 Apr 2022,246,244,244,-2,49900,12202600,15
ARKA,--U-2100000000C143------------,50,0,06 Apr 2022,50,50,50,0,35800,1790000,26
ARMY,--U-2130000000H111------------,50,0,06 Apr 2022,0,0,50,0,0,0,0
ARNA,--M-1135000000C121------------,910,0,06 Apr 2022,910,895,900,-10,3923600,3543224000,483
ARTA,--U-2100000000E512------------,1850,0,06 Apr 2022,1850,1820,1820,-30,53500,98051000,29
ARTI,--U-1100000000A132-E----------,50,0,06 Apr 2022,0,0,50,0,0,0,0
ARTO,--U-2800000000G111------------,13300,0,06 Apr 2022,13600,12800,12950,-350,20777600,274486912500,13539
ASBI,--U-2100000000G412------------,292,0,06 Apr 2022,318,290,300,8,132900,40467000,121
ASDM,--U-1100000000G412------------,980,0,06 Apr 2022,990,990,990,10,2200,2178000,4
ASGR,--M-1135000000C224------------,970,0,06 Apr 2022,995,970,985,15,2079400,2039389000,384
ASII,--MO1UBAC76000C311------------,6900,6825,06 Apr 2022,7000,6800,7000,100,48854700,337634005000,8087
ASJT,--U-2100000000G412------------,129,0,06 Apr 2022,131,129,129,0,14700,1899200,13
ASLC,--U-2130000000E745------------,236,0,06 Apr 2022,244,224,240,4,51590500,12025828600,2483
ASMI,--U-1105000000G412------------,177,0,06 Apr 2022,179,171,171,-6,46100,7971700,51
ASPI,--U-2130000000H111------------,75,0,06 Apr 2022,79,72,75,0,1044000,78780100,153
ASRI,--M-1835M40000H111------------,170,0,06 Apr 2022,180,170,173,3,97724100,17229795800,5070
ASRM,--U-2100000000G412------------,1590,0,06 Apr 2022,1595,1550,1595,5,1600,2535500,8
ASSA,--M-1825946000K132------------,2680,0,06 Apr 2022,2680,2500,2500,-180,14947600,38299614000,5535
ATAP,--U-2130000000H111------------,133,0,06 Apr 2022,140,126,131,-2,1778900,230440600,403
ATIC,--U-1105000000I121------------,510,0,06 Apr 2022,510,498,505,-5,75300,37699200,91
AUTO,--M-1135000000E111------------,1115,0,06 Apr 2022,1130,1110,1125,10,2749700,3083739000,723
AVIA,--M-1130000000B113------------,755,0,06 Apr 2022,765,750,765,10,22404500,16980544000,1357
AYLS,--U-2130000000B121------------,352,0,06 Apr 2022,354,332,338,-14,8009800,2731430600,1914
BABP,--U-2105000000G111------------,180,0,06 Apr 2022,183,178,179,-1,50861600,9126381800,3032
BACA,--U-2105000000G111------------,200,0,06 Apr 2022,202,198,199,-1,14386900,2863196200,1164
