Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3PM10000D232------------,11900,0,22 Mar 2022,12400,11850,12350,450,6767700,83359102500,2890
ABBA,--U-2100000000E614------------,294,0,22 Mar 2022,306,292,296,2,23659800,7071069400,2159
ABDA,--U-2105000000G412------------,6750,0,22 Mar 2022,0,0,6750,0,0,0,0
ABMM,--M-1115000000C311------------,1610,0,22 Mar 2022,1690,1610,1670,60,1729800,2862067500,673
ACES,--M-187EMN6000E743------------,1005,0,22 Mar 2022,1020,995,995,-10,38240600,38418040000,6941
ACST,--U-1105000000J211------------,195,0,22 Mar 2022,197,195,196,1,2724400,534454100,277
ADCP,--U-1130000000H111------------,93,0,22 Mar 2022,95,87,93,0,25584200,2384729000,2156
ADES,--U-2135000000D212------------,3660,0,22 Mar 2022,3720,3660,3670,10,29200,107651000,69
ADHI,--M-1835K52000J211------------,735,0,22 Mar 2022,755,725,735,0,16758600,12309536000,2274
ADMF,--U-1115200000G211------------,8225,0,22 Mar 2022,8300,8225,8250,25,103100,851010000,131
ADMG,--U-1130000000B111------------,182,0,22 Mar 2022,184,180,182,0,299000,54326200,101
ADMR,--U-2135000000A121------------,1840,0,22 Mar 2022,1880,1815,1850,10,90945000,168402518500,12212
ADRO,--MO1XD0Q60000A121------------,2720,2740,22 Mar 2022,2860,2740,2800,80,124250600,349105575000,14010
AGAR,--U-2130000000D231------------,354,0,22 Mar 2022,372,352,352,-2,12700,4574800,25
AGII,--M-1835F20000B111------------,1430,0,22 Mar 2022,1465,1430,1465,35,1936200,2806071500,599
AGRO,--U-1105000000G111------------,1305,0,22 Mar 2022,1350,1305,1345,40,16204100,21585155500,3288
AGRS,--U-2105000000G111------------,138,0,22 Mar 2022,144,138,141,3,17716700,2490349000,959
AHAP,--U-2100000000G412------------,69,0,22 Mar 2022,71,68,70,1,3288300,231475500,161
AIMS,--U-2130000000A121------------,282,0,22 Mar 2022,292,280,282,0,28400,8044400,51
AISA,--U-1135000000D222------------,178,0,22 Mar 2022,184,177,179,1,5211300,943012200,750
AKKU,--U-2130000000E512------------,50,0,22 Mar 2022,50,50,50,0,2391900,119595000,2122
AKPI,--U-2130000000B113------------,940,0,22 Mar 2022,940,905,920,-20,79400,72877000,47
AKRA,--M-18GXM86000A112------------,830,0,22 Mar 2022,840,825,830,0,35585100,29674254000,3039
AKSI,--U-2130000000K211------------,484,0,22 Mar 2022,484,480,480,-4,14700,7080000,26
ALDO,--U-2135000000B131------------,1050,0,22 Mar 2022,1070,1040,1040,-10,3183800,3346873000,573
ALKA,--U-2130000000B141------------,278,0,22 Mar 2022,294,278,286,8,38400,10937000,35
ALMI,--U-2105000000B141------------,262,0,22 Mar 2022,300,280,292,30,7100,2035400,24
ALTO,--U-1100000000D212------------,236,0,22 Mar 2022,236,222,234,-2,25600,5894400,36
AMAG,--U-2105000000G412------------,366,0,22 Mar 2022,370,366,370,4,46100,17017800,29
AMAN,--M-1135000000H111------------,550,0,22 Mar 2022,550,545,545,-5,708100,389407000,32
AMAR,--U-2105000000G111------------,426,0,22 Mar 2022,430,416,420,-6,42072700,17679021000,4440
AMFG,--U-1105000000C121------------,4970,0,22 Mar 2022,5050,4980,5025,55,160200,803242500,38
