Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,XDS-183E806000D232------------,7200,0,18 Oct 2023,7300,7000,7000,-200,2826800,20057870000,1266
ABBA,--U-4100000000E614-E---------X,73,0,18 Oct 2023,80,66,80,7,120213100,9226509400,2260
ABDA,--U-4105000000G412-----------X,6000,0,18 Oct 2023,0,0,6000,0,0,0,0
ABMM,--S-1835403000A121------------,4060,0,18 Oct 2023,4300,4070,4300,240,17407700,74283146000,2953
ACES,--SO1S75MD0000E743------------,800,800,18 Oct 2023,805,785,800,0,67996600,54125192500,3682
ACST,--U-1135000000J211------------,187,0,18 Oct 2023,189,175,175,-12,31422100,5649195900,2861
ADCP,--U-1135000000H111------------,58,0,18 Oct 2023,59,57,58,0,5889000,341568200,344
ADES,--U-2135000000D212------------,10850,0,18 Oct 2023,10875,10525,10725,-125,93400,996652500,87
ADHI,--S-1805700000J211------------,478,0,18 Oct 2023,480,464,466,-12,11114400,5226353600,1791
ADMF,--U-110F000000G211------------,10900,0,18 Oct 2023,10900,10725,10750,-150,49800,536292500,96
ADMG,--U-1130000000B111------------,150,0,18 Oct 2023,154,147,147,-3,603600,89420900,147
ADMR,--U-2835930000A121------------,1235,0,18 Oct 2023,1350,1215,1300,65,116212200,150769818500,13704
ADRO,--SO1XDAQ70000A121------------,2770,2750,18 Oct 2023,2880,2730,2840,70,86679100,245348631000,14904
AEGS,--U-3000000000E111------------,54,0,18 Oct 2023,59,54,59,5,3810300,218744200,404
AGAR,--U-4130000000D231-----------X,135,0,18 Oct 2023,0,0,135,0,0,0,0
AGII,--U-1835403000B111------------,1635,0,18 Oct 2023,1655,1635,1650,15,136600,224584500,112
AGRO,--U-1855300000G111------------,272,0,18 Oct 2023,276,268,272,0,7068000,1912542800,942
AGRS,--U-2105000000G111------------,84,0,18 Oct 2023,86,83,85,1,3157000,267251800,163
AHAP,--U-2100000000G412------------,115,0,18 Oct 2023,115,112,112,-3,12857800,1451503000,587
AIMS,--U-4130000000A121----S------X,220,0,18 Oct 2023,242,214,242,22,4571700,1100252600,559
AISA,--U-1135000000D222------------,114,0,18 Oct 2023,120,113,115,1,13012400,1520185400,1136
AKKU,--U-4100000000E512-----------X,50,0,18 Oct 2023,0,0,50,0,0,0,0
AKPI,--U-2130000000B113------------,720,0,18 Oct 2023,740,720,730,10,5500,4014500,19
AKRA,--SO1XKXMBS000A112------------,1440,1440,18 Oct 2023,1455,1430,1440,0,127002000,182927914000,5198
AKSI,--U-2130000000K211------------,195,0,18 Oct 2023,196,172,175,-20,1398200,249356000,622
ALDO,--U-2130000000B131------------,740,0,18 Oct 2023,750,720,725,-15,265800,196585000,42
ALKA,--U-2130000000B141------------,590,0,18 Oct 2023,595,575,585,-5,10400,6055500,28
ALMI,--U-2130000000B141------------,220,0,18 Oct 2023,218,210,210,-10,1700,366600,4
ALTO,--U-1100000000D212------------,50,0,18 Oct 2023,50,50,50,0,600,30000,3
