Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S-183EM16000D232------------,7050,0,06 Jun 2023,7125,7050,7075,25,1001400,7076780000,1184,2023,06
ABBA,--U-2100000000E614-E---------X,92,0,06 Jun 2023,99,91,94,2,5736400,546027600,376,2023,06
ABDA,--U-2105000000G412-----------X,6450,0,06 Jun 2023,0,0,6450,0,0,0,0,2023,06
ABMM,XDS-1835403000C311------------,2860,0,06 Jun 2023,2950,2870,2910,50,1938200,5640517000,1195,2023,06
ACES,--SO1S35MD0000E743------------,630,630,06 Jun 2023,645,620,645,15,62549300,39638382500,5863,2023,06
ACST,--U-1135000000J211------------,127,0,06 Jun 2023,133,125,129,2,10558900,1378439200,5270,2023,06
ADCP,--U-1135000000H111------------,58,0,06 Jun 2023,62,58,61,3,57418100,3491000200,21934,2023,06
ADES,--U-2135000000D212------------,8225,0,06 Jun 2023,8450,8200,8250,25,131900,1094807500,110,2023,06
ADHI,--S-1805700000J211------------,348,0,06 Jun 2023,400,348,378,30,90234600,34300695000,7750,2023,06
ADMF,--U-110F000000G211------------,10125,0,06 Jun 2023,10200,10100,10125,0,93000,943340000,97,2023,06
ADMG,--U-1130000000B111------------,140,0,06 Jun 2023,142,138,140,0,148400,20665800,104,2023,06
ADMR,--U-2870530000A121------------,815,0,06 Jun 2023,845,800,820,5,36195500,29688145000,4853,2023,06
ADRO,XDSO1XDAQ70000A121------------,2100,2200,06 Jun 2023,2230,2160,2220,120,106682800,234876895000,16159,2023,06
AGAR,--U-2130000000D231-----------X,248,0,06 Jun 2023,268,232,250,2,1100,277800,11,2023,06
AGII,--M-1835403000B111------------,1905,0,06 Jun 2023,1905,1880,1895,-10,319500,605277000,312,2023,06
AGRO,--U-1805300000G111------------,360,0,06 Jun 2023,366,358,360,0,12412100,4491655200,1562,2023,06
AGRS,--U-2105000000G111------------,84,0,06 Jun 2023,84,83,84,0,1822100,151965400,76,2023,06
AHAP,--U-2100000000G412------------,55,0,06 Jun 2023,55,54,55,0,541700,29441100,53,2023,06
AIMS,--U-2130000000A121------------,220,0,06 Jun 2023,228,210,228,8,17200,3794200,40,2023,06
AISA,--U-1135000000D222------------,143,0,06 Jun 2023,144,142,143,0,2671300,381210500,262,2023,06
AKKU,--U-2100000000E512-----------X,50,0,06 Jun 2023,50,50,50,0,101400,5070000,26,2023,06
AKPI,--U-2130000000B113------------,1020,0,06 Jun 2023,1035,1000,1030,10,5900,6025500,18,2023,06
AKRA,--SO1X3XM4S000A112------------,1360,1350,06 Jun 2023,1410,1350,1405,45,41295700,57202558500,4404,2023,06
AKSI,--U-2130000000K211------------,212,0,06 Jun 2023,220,212,212,0,49800,10682800,41,2023,06
ALDO,--U-2135000000B131------------,605,0,06 Jun 2023,615,600,610,5,43100,25917000,8,2023,06
ALKA,--U-2130000000B141------------,360,0,06 Jun 2023,380,352,358,-2,47600,17101000,62,2023,06
ALMI,--U-2135000000B141------------,220,0,06 Jun 2023,230,220,230,10,6000,1379000,10,2023,06
ALTO,--U-1100000000D212------------,50,0,06 Jun 2023,50,50,50,0,8900,445000,6,2023,06
AMAG,--U-2105000000G412------------,370,0,06 Jun 2023,374,368,370,0,237700,88395800,63,2023,06
AMAN,--U-2135000000H111------------,224,0,06 Jun 2023,234,208,220,-4,21330100,4805693800,2161,2023,06
AMAR,--U-2105000000G111------------,308,0,06 Jun 2023,316,292,300,-8,14000900,4271767800,769,2023,06
AMFG,--U-1135000000C121------------,5150,0,06 Jun 2023,5450,5125,5325,175,239400,1270467500,207,2023,06
AMIN,--U-2130000000C143------------,115,0,06 Jun 2023,123,115,119,4,2039100,243239800,571,2023,06
AMMS,--U-3000000000D231------------,44,0,06 Jun 2023,46,43,45,1,1381100,61337200,161,2023,06
AMOR,--U-2105000000G311------------,1150,0,06 Jun 2023,1185,1145,1175,25,1200,1411000,6,2023,06
AMRT,XDUO1U4AC20000D113------------,2720,2750,06 Jun 2023,2760,2680,2680,-40,17425700,47041895000,5912,2023,06
ANDI,--U-2130000000D232-----------X,50,0,06 Jun 2023,50,50,50,0,200,10000,2,2023,06
ANJT,--M-1135000000D232------------,680,0,06 Jun 2023,690,675,685,5,2003900,1366773000,272,2023,06
ANTM,--SO1XNAW5H000B146------------,1975,1985,06 Jun 2023,2030,1985,2010,35,50003400,100653517000,10221,2023,06
APEX,--U-1100000000A131------------,151,0,06 Jun 2023,151,145,149,-2,172700,25773300,71,2023,06
