Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S-18AE106000D232------------,7125,0,05 Dec 2023,7175,7075,7075,-50,684400,4856542500,692,2023,12
ABBA,--U-4100000000E614-E---------X,69,0,05 Dec 2023,70,67,68,-1,6709200,456387100,215,2023,12
ABDA,--U-4105000000G412-----------X,5900,0,05 Dec 2023,0,0,5900,0,0,0,0,2023,12
ABMM,--S-1805000000A121------------,3390,0,05 Dec 2023,3410,3310,3310,-80,2284400,7631008000,1847,2023,12
ACES,--SO1S75MD0000E743------------,720,720,05 Dec 2023,730,690,710,-10,175242100,123859453000,10795,2023,12
ACST,--U-1135000000J211------------,145,0,05 Dec 2023,151,145,149,4,4550300,674503000,545,2023,12
ADCP,--U-1135000000H111------------,54,0,05 Dec 2023,54,52,53,-1,9817600,520465800,268,2023,12
ADES,--U-2135000000D212------------,10250,0,05 Dec 2023,10450,10000,10300,50,256400,2633950000,179,2023,12
ADHI,--S-1809700000J211------------,376,0,05 Dec 2023,384,372,372,-4,7596900,2851302600,1761,2023,12
ADMF,--U-110F000000G211------------,10650,0,05 Dec 2023,10775,10600,10600,-50,145400,1552667500,206,2023,12
ADMG,--U-1130000000B111------------,149,0,05 Dec 2023,153,142,144,-5,1529000,221225600,327,2023,12
ADMR,--U-1K35M30000A121------------,1300,0,05 Dec 2023,1360,1290,1300,0,29321600,38780546500,5300,2023,12
ADRO,--SO1XDAQ70000A121------------,2560,2570,05 Dec 2023,2580,2490,2510,-50,42476700,106841984000,11623,2023,12
AEGS,--U-3000000000E111------------,67,0,05 Dec 2023,73,64,64,-3,5354500,379610600,517,2023,12
AGAR,--U-4130000000D231-----------X,117,0,05 Dec 2023,117,117,117,0,400,46800,3,2023,12
AGII,--U-1835000000B111------------,1500,0,05 Dec 2023,1710,1500,1660,160,1370800,2245647500,1041,2023,12
AGRO,--U-1855300000G111------------,314,0,05 Dec 2023,324,306,314,0,51383900,16267248200,4246,2023,12
AGRS,--U-2105000000G111------------,85,0,05 Dec 2023,86,84,84,-1,3224900,271824700,217,2023,12
AHAP,--U-2100000000G412------------,89,0,05 Dec 2023,91,87,91,2,4403700,392623200,317,2023,12
AIMS,--U-4130000000A121----S------X,492,0,05 Dec 2023,540,540,540,48,716500,386910000,82,2023,12
AISA,--U-1135000000D222------------,148,0,05 Dec 2023,152,146,150,2,8323600,1237346100,1184,2023,12
AKKU,--U-4130000000E512-----------X,50,0,05 Dec 2023,50,50,50,0,750400,37520000,558,2023,12
AKPI,--U-2130000000B113------------,705,0,05 Dec 2023,720,700,700,-5,25500,18133500,13,2023,12
AKRA,--SO1XKXMBS000A112------------,1405,1405,05 Dec 2023,1405,1380,1405,0,17370700,24221367000,3370,2023,12
AKSI,--U-2130000000K211------------,158,0,05 Dec 2023,159,157,157,-1,42100,6647700,17,2023,12
ALDO,--U-2130000000B131------------,795,0,05 Dec 2023,820,780,815,20,69100,55227500,33,2023,12
ALKA,--U-2130000000B141------------,464,0,05 Dec 2023,470,448,454,-10,107900,49191600,123,2023,12
ALMI,--U-2130000000B141------------,222,0,05 Dec 2023,222,208,220,-2,137800,29569000,62,2023,12
ALTO,--U-4100000000D212-----------X,50,0,05 Dec 2023,50,50,50,0,800,40000,6,2023,12
AMAG,--U-2105000000G412------------,302,0,05 Dec 2023,306,300,302,0,591900,177721000,59,2023,12
