Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S-18AE106000D232------------,7075,0,06 Dec 2023,7125,7050,7075,0,674900,4772247500,639,2023,12
ABBA,--U-4100000000E614-E---------X,68,0,06 Dec 2023,68,66,67,-1,4205600,281498500,185,2023,12
ABDA,--U-4105000000G412-----------X,5900,0,06 Dec 2023,5800,5800,5800,-100,2200,12760000,2,2023,12
ABMM,--S-1805000000A121------------,3310,0,06 Dec 2023,3340,3300,3320,10,706800,2347019000,526,2023,12
ACES,--SO1S75MD0000E743------------,710,715,06 Dec 2023,730,705,730,20,76802300,55167670000,6177,2023,12
ACST,--U-1135000000J211------------,149,0,06 Dec 2023,150,144,144,-5,5779300,842200600,606,2023,12
ADCP,--U-1135000000H111------------,53,0,06 Dec 2023,54,53,54,1,3931000,208596700,91,2023,12
ADES,--U-2135000000D212------------,10300,0,06 Dec 2023,10450,9950,10000,-300,131400,1341707500,179,2023,12
ADHI,--S-1809700000J211------------,372,0,06 Dec 2023,380,366,368,-4,14989200,5565745400,2445,2023,12
ADMF,--U-110F000000G211------------,10600,0,06 Dec 2023,10700,10550,10650,50,239600,2539220000,172,2023,12
ADMG,--U-1130000000B111------------,144,0,06 Dec 2023,146,143,144,0,191000,27483100,130,2023,12
ADMR,--U-1K35M30000A121------------,1300,0,06 Dec 2023,1335,1300,1300,0,15688200,20631024500,3333,2023,12
ADRO,--SO1XDAQ70000A121------------,2510,2510,06 Dec 2023,2540,2500,2530,20,18067600,45537746000,5387,2023,12
AEGS,--U-3000000000E111------------,64,0,06 Dec 2023,70,64,70,6,7556400,528603000,296,2023,12
AGAR,--U-4130000000D231-----------X,117,0,06 Dec 2023,117,117,117,0,400,46800,1,2023,12
AGII,--U-1835000000B111------------,1660,0,06 Dec 2023,1705,1560,1625,-35,737300,1198443500,590,2023,12
AGRO,--U-1855300000G111------------,314,0,06 Dec 2023,320,306,308,-6,23218600,7215979400,2435,2023,12
AGRS,--U-2105000000G111------------,84,0,06 Dec 2023,85,82,82,-2,4022100,333771800,245,2023,12
AHAP,--U-2100000000G412------------,91,0,06 Dec 2023,93,88,89,-2,5579600,500701900,308,2023,12
AIMS,--U-4130000000A121----S------X,540,0,06 Dec 2023,590,486,550,10,1462000,816264500,241,2023,12
AISA,--U-1135000000D222------------,150,0,06 Dec 2023,152,146,146,-4,5427300,800906100,652,2023,12
AKKU,--U-4130000000E512-----------X,50,0,06 Dec 2023,50,50,50,0,3331700,166585000,1953,2023,12
AKPI,--U-2130000000B113------------,700,0,06 Dec 2023,730,705,720,20,20800,14958000,18,2023,12
AKRA,--SO1XKXMBS000A112------------,1405,1410,06 Dec 2023,1410,1380,1400,-5,25699400,35725111000,6340,2023,12
AKSI,--U-2130000000K211------------,157,0,06 Dec 2023,160,155,156,-1,32700,5123000,35,2023,12
ALDO,--U-2130000000B131------------,815,0,06 Dec 2023,850,770,795,-20,129600,102288500,83,2023,12
ALKA,--U-2130000000B141------------,454,0,06 Dec 2023,560,410,515,61,2056800,1044755500,1894,2023,12
