Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-18AEM16000D232------------,8100,0,30 Mar 2023,8175,8075,8100,0,357900,2901595000,530,2023,03
ABBA,--U-2100000000E614------------,111,0,30 Mar 2023,121,112,115,4,35188500,4128998500,2432,2023,03
ABDA,--U-2105000000G412------------,6475,0,30 Mar 2023,0,0,6475,0,0,0,0,2023,03
ABMM,--M-1835000000C311------------,3090,0,30 Mar 2023,3130,3030,3070,-20,1260900,3867327000,670,2023,03
ACES,--MO1S35MD0000E743------------,468,470,30 Mar 2023,486,470,482,14,107739500,51814422400,7849,2023,03
ACST,--U-1135000000J211------------,136,0,30 Mar 2023,138,134,135,-1,1811900,246668400,195,2023,03
ADCP,--U-1135000000H111------------,60,0,30 Mar 2023,61,60,61,1,1982400,120206400,207,2023,03
ADES,--U-2135000000D212------------,6975,0,30 Mar 2023,7075,6950,7075,100,103100,722112500,68,2023,03
ADHI,--M-1805700000J211------------,422,0,30 Mar 2023,428,422,424,2,4689800,1987215000,828,2023,03
ADMF,--U-110F000000G211------------,10200,0,30 Mar 2023,10250,10150,10225,25,88000,898347500,120,2023,03
ADMG,--U-1130000000B111------------,130,0,30 Mar 2023,133,130,130,0,170700,22513400,96,2023,03
ADMR,--U-2810530000A121------------,1235,0,30 Mar 2023,1240,1185,1195,-40,59168300,71026661500,10320,2023,03
ADRO,--MO1XDAQ70000A121------------,2880,2900,30 Mar 2023,2920,2850,2870,-10,72218100,208257846000,9508,2023,03
AGAR,--U-2130000000D231-----------X,274,0,30 Mar 2023,280,256,270,-4,41900,11060600,63,2023,03
AGII,--M-1835403000B111------------,2040,0,30 Mar 2023,2080,2050,2060,20,739300,1523699000,425,2023,03
AGRO,--U-1805300000G111------------,384,0,30 Mar 2023,396,382,384,0,14726300,5698720000,2146,2023,03
AGRS,--U-2105000000G111------------,84,0,30 Mar 2023,84,83,84,0,1600200,133497700,118,2023,03
AHAP,--U-2100000000G412------------,57,0,30 Mar 2023,57,54,54,-3,11603200,633934300,368,2023,03
AIMS,--U-2130000000A121------------,286,0,30 Mar 2023,286,270,286,0,173900,48490400,131,2023,03
AISA,--U-1135000000D222------------,147,0,30 Mar 2023,153,145,153,6,10617100,1591653300,6699,2023,03
AKKU,--U-2100000000E512-----------X,50,0,30 Mar 2023,50,50,50,0,1200,60000,1,2023,03
AKPI,--U-2130000000B113------------,1280,0,30 Mar 2023,1290,1235,1290,10,5600,7069500,23,2023,03
AKRA,--MO1X3XM4S000A112------------,1615,1625,30 Mar 2023,1625,1545,1575,-40,43440400,68955139500,8707,2023,03
AKSI,--U-2130000000K211------------,258,0,30 Mar 2023,266,260,264,6,160000,42158200,70,2023,03
ALDO,--U-2135000000B131------------,750,0,30 Mar 2023,765,740,740,-10,13000,9720000,29,2023,03
ALKA,--U-2130000000B141------------,376,0,30 Mar 2023,366,350,350,-26,86200,30309600,54,2023,03
ALMI,--U-2135000000B141------------,248,0,30 Mar 2023,256,240,244,-4,122200,30272800,18,2023,03
ALTO,--U-1100000000D212------------,50,0,30 Mar 2023,50,50,50,0,53600,2680000,7,2023,03
AMAG,--U-2105000000G412------------,382,0,30 Mar 2023,382,378,382,0,183300,69526600,68,2023,03
AMAN,--U-2135000000H111------------,348,0,30 Mar 2023,366,324,324,-24,26686800,8840028600,1528,2023,03
AMAR,--U-2105000000G111------------,318,0,30 Mar 2023,318,304,310,-8,5191400,1619484000,719,2023,03
AMFG,--U-1135000000C121------------,5625,0,30 Mar 2023,5625,5500,5525,-100,103000,570662500,24,2023,03
AMIN,--U-2130000000C143------------,101,0,30 Mar 2023,106,101,103,2,276500,28303600,152,2023,03
AMMS,--U-3000000000D231------------,57,0,30 Mar 2023,61,52,58,1,15920900,899839600,1431,2023,03
AMOR,--U-2105000000G311------------,1110,0,30 Mar 2023,1130,1085,1120,10,211900,237984000,67,2023,03
AMRT,--UO1U43C20000D113------------,2950,2950,30 Mar 2023,2960,2820,2870,-80,23950300,68705365000,8994,2023,03
ANDI,--U-2130000000D232-----------X,50,0,30 Mar 2023,50,50,50,0,2500,125000,2,2023,03
ANJT,--M-1135000000D232------------,665,0,30 Mar 2023,675,670,670,5,1358100,915198000,324,2023,03
ANTM,--MO1XNAW5H000B146------------,2080,2070,30 Mar 2023,2090,2040,2090,10,83111200,171679668000,12509,2023,03
APEX,--U-1130000000A131------------,145,0,30 Mar 2023,150,145,148,3,385100,56644300,123,2023,03
