Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-18AEM16000D232------------,8175,0,07 Feb 2023,8200,8125,8125,-50,582600,4747320000,757
ABBA,--U-2100000000E614------------,134,0,07 Feb 2023,136,133,134,0,5964500,800620600,521
ABDA,--U-2105000000G412------------,6650,0,07 Feb 2023,0,0,6650,0,0,0,0
ABMM,--M-1835000000C311------------,2660,0,07 Feb 2023,2850,2720,2770,110,2747800,7647661000,1407
ACES,--MO1S35MD0000E743------------,498,500,07 Feb 2023,500,488,490,-8,94617200,46726359000,5929
ACST,--U-1135000000J211------------,168,0,07 Feb 2023,174,164,170,2,7338200,1249292900,702
ADCP,--U-1135000000H111------------,73,0,07 Feb 2023,74,71,71,-2,13815700,990832800,918
ADES,--U-2135000000D212------------,7550,0,07 Feb 2023,7650,7400,7600,50,48700,369602500,82
ADHI,--M-1805700000J211------------,500,0,07 Feb 2023,505,486,492,-8,16815200,8294861200,2149
ADMF,--U-110F000000G211------------,9400,0,07 Feb 2023,9425,9300,9400,0,43700,409647500,61
ADMG,--U-1130000000B111------------,147,0,07 Feb 2023,149,147,149,2,170100,25203800,204
ADMR,--U-2810530000A121------------,1505,0,07 Feb 2023,1545,1495,1525,20,59327000,90191039000,8293
ADRO,--MO1XDAQ70000A121------------,2780,2860,07 Feb 2023,2950,2860,2890,110,113365400,329097861000,18812
AGAR,--U-2130000000D231-----------X,278,0,07 Feb 2023,280,280,280,2,400,112000,3
AGII,--M-1835443000B111------------,1855,0,07 Feb 2023,1920,1815,1905,50,8024700,15002064500,1980
AGRO,--U-1805300000G111------------,444,0,07 Feb 2023,450,414,414,-30,60802800,25871716200,6347
AGRS,--U-2105000000G111------------,93,0,07 Feb 2023,94,91,93,0,2986500,275091800,266
AHAP,--U-2100000000G412------------,62,0,07 Feb 2023,65,61,63,1,6674500,422618200,1970
AIMS,--U-2130000000A121------------,330,0,07 Feb 2023,340,322,332,2,1418300,469695600,621
AISA,--U-1135000000D222------------,161,0,07 Feb 2023,163,155,158,-3,8170600,1296805100,927
AKKU,--U-2100000000E512-----------X,50,0,07 Feb 2023,50,50,50,0,100,5000,1
AKPI,--U-2130000000B113------------,1245,0,07 Feb 2023,1295,1225,1275,30,1300,1639000,10
AKRA,--MO1X3XM4S000A112------------,1315,1330,07 Feb 2023,1330,1305,1325,10,36469600,48034757000,4689
AKSI,--U-2130000000K211------------,290,0,07 Feb 2023,294,284,286,-4,240500,68979800,109
ALDO,--U-2135000000B131------------,800,0,07 Feb 2023,810,780,795,-5,277600,219499500,53
ALKA,--U-2130000000B141------------,452,0,07 Feb 2023,484,430,444,-8,213200,94870400,508
ALMI,--U-2135000000B141------------,268,0,07 Feb 2023,268,260,262,-6,83500,21838400,38
ALTO,--U-1100000000D212------------,50,0,07 Feb 2023,50,50,50,0,57200,2860000,15
AMAG,--U-2105000000G412------------,380,0,07 Feb 2023,382,374,380,0,29400,11112000,35
AMAN,--U-2135000000H111------------,710,0,07 Feb 2023,710,705,710,0,100300,71208000,14
AMAR,--U-2105000000G111------------,262,0,07 Feb 2023,274,260,268,6,30697000,8214921200,2876
