Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S-18AEM16000D232------------,7450,0,26 May 2023,7525,7350,7350,-100,1080500,7968610000,713
ABBA,--U-2100000000E614-E---------X,98,0,26 May 2023,99,95,95,-3,4006400,386544100,338
ABDA,--U-2105000000G412------------,6450,0,26 May 2023,0,0,6450,0,0,0,0
ABMM,XDS-1835000000C311------------,2950,0,26 May 2023,2950,2800,2830,-120,4794000,13662087000,2250
ACES,--SO1S35MD0000E743------------,635,640,26 May 2023,655,635,655,20,127412100,82534237500,10791
ACST,--U-1135000000J211------------,128,0,26 May 2023,128,126,127,-1,1178600,149455100,129
ADCP,--U-1135000000H111------------,59,0,26 May 2023,60,58,59,0,7778200,451785300,379
ADES,--U-2135000000D212------------,8250,0,26 May 2023,8250,8200,8250,0,38700,318692500,84
ADHI,--S-1805700000J211------------,342,0,26 May 2023,348,342,342,0,2653800,913251600,743
ADMF,--U-110F000000G211------------,10125,0,26 May 2023,10275,10125,10150,25,41300,420015000,107
ADMG,--U-1130000000B111------------,144,0,26 May 2023,148,144,145,1,121500,17617300,133
ADMR,--U-2810530000A121------------,775,0,26 May 2023,790,755,765,-10,23617000,18138139000,3891
ADRO,XDSO1XDAQ70000A121------------,2120,2090,26 May 2023,2170,2080,2090,-30,81565700,172827405000,14355
AGAR,--U-2130000000D231-----------X,230,0,26 May 2023,252,214,236,6,18700,4459200,53
AGII,--M-1835403000B111------------,1975,0,26 May 2023,2030,1960,2010,35,889000,1775024500,798
AGRO,--U-1805300000G111------------,358,0,26 May 2023,364,360,360,2,4823700,1745783800,944
AGRS,--U-2105000000G111------------,83,0,26 May 2023,83,81,83,0,3084000,252739700,203
AHAP,--U-2100000000G412------------,56,0,26 May 2023,58,54,56,0,5443800,305225700,256
AIMS,--U-2130000000A121------------,240,0,26 May 2023,246,240,240,0,21800,5255600,14
AISA,--U-1135000000D222------------,142,0,26 May 2023,143,141,141,-1,6714100,949409600,346
AKKU,--U-2100000000E512---L-------X,50,0,26 May 2023,50,50,50,0,200,10000,2
AKPI,--U-2130000000B113------------,1025,0,26 May 2023,1030,1010,1030,5,5600,5766000,12
AKRA,XDSO1X3XM4S000A112------------,1365,1360,26 May 2023,1385,1360,1365,0,34875200,47966144500,4046
AKSI,--U-2130000000K211------------,216,0,26 May 2023,220,214,218,2,30100,6542400,63
ALDO,--U-2135000000B131------------,610,0,26 May 2023,615,600,615,5,29200,17701500,19
ALKA,--U-2130000000B141------------,354,0,26 May 2023,388,352,378,24,113100,42207600,145
ALMI,--U-2135000000B141------------,210,0,26 May 2023,222,212,220,10,13000,2869400,13
ALTO,--U-1100000000D212---L--------,50,0,26 May 2023,50,50,50,0,2800,140000,11
AMAG,--U-2105000000G412------------,370,0,26 May 2023,380,368,370,0,27600,10265800,39
AMAN,--U-2135000000H111------------,210,0,26 May 2023,210,196,202,-8,12794100,2587562300,2011
AMAR,--U-2105000000G111------------,316,0,26 May 2023,316,308,310,-6,3896900,1217663200,287
AMFG,--U-1135000000C121------------,5100,0,26 May 2023,5100,5050,5075,-25,42900,217130000,54
AMIN,--U-2130000000C143------------,109,0,26 May 2023,111,106,109,0,85800,9260500,46
AMMS,--U-3000000000D231------------,47,0,26 May 2023,51,43,48,1,5036600,234789500,543
AMOR,--U-2105000000G311------------,1230,0,26 May 2023,1200,1155,1200,-30,6600,7700000,9
AMRT,CDUO1U4AC20000D113------------,2720,2720,26 May 2023,2760,2710,2740,20,25131600,68731052000,9176
ANDI,--U-2130000000D232-----------X,50,0,26 May 2023,50,50,50,0,1600,80000,6
ANJT,--M-1135000000D232------------,685,0,26 May 2023,690,680,685,0,1207000,825213500,221
ANTM,--SO1XNAW5H000B146------------,1945,1945,26 May 2023,1950,1920,1920,-25,35480500,68471745000,10875
APEX,--U-1130000000A131------------,150,0,26 May 2023,153,148,152,2,166100,24974400,141
APIC,--U-2805000000G511------------,1180,0,26 May 2023,1180,1170,1175,-5,3862200,4540434000,244
APII,--U-2130000000C143------------,194,0,26 May 2023,195,190,193,-1,146500,28181900,58
APLI,--U-1130000000B113------------,310,0,26 May 2023,318,312,318,8,120200,38032600,16
APLN,--M-1135000000H111------------,146,0,26 May 2023,147,141,142,-4,30088500,4303739900,1547
ARCI,--M-1135000000B143------------,334,0,26 May 2023,336,330,330,-4,2511900,833594600,224
ARGO,--U-2100000000E413-E---------X,510,0,26 May 2023,550,510,525,15,700,370500,7
ARII,--U-2130000000A121------------,151,0,26 May 2023,157,150,155,4,190500,29265200,82
ARKA,--U-2100000000C143-----------X,50,0,26 May 2023,50,50,50,0,6900,345000,8
ARKO,--M-2105000000J411------------,640,0,26 May 2023,640,620,620,-20,4733400,2963955000,632
ARMY,--U-2100000000H111---L-------X,50,0,26 May 2023,0,0,50,0,0,0,0
ARNA,--S-1135000000C121------------,920,0,26 May 2023,930,910,915,-5,594800,545292500,174
ARTA,--U-2130000000E512------------,1990,0,26 May 2023,0,0,1990,0,0,0,0
ARTI,--U-2100000000A132-E-L-------X,50,0,26 May 2023,0,0,50,0,0,0,0
ARTO,--UO2HF5900000G111------------,2510,2530,26 May 2023,2570,2340,2340,-170,22336000,53981360000,4969
ASBI,--U-2100000000G412------------,520,0,26 May 2023,535,498,500,-20,25800,13378200,28
ASDM,--U-1100000000G412------------,940,0,26 May 2023,970,940,940,0,7400,6994500,20
ASGR,--U-1135000000C224------------,920,0,26 May 2023,930,880,910,-10,1582700,1418413000,351
ASHA,--U-2130000000D231------------,97,0,26 May 2023,97,94,96,-1,31017200,2965550200,2190
ASII,XDSO1UBAC7H000C311------------,6600,6600,26 May 2023,6600,6525,6600,0,25356200,166629625000,6001
ASJT,--U-1100000000G412------------,116,0,26 May 2023,118,114,114,-2,104800,12204400,14
ASLC,--U-2135000000E745------------,106,0,26 May 2023,106,99,99,-7,98052600,9949318400,4570
ASMI,--U-1105000000G412------------,50,0,26 May 2023,50,50,50,0,331500,16575000,9
ASPI,--U-2130000000H111------------,131,0,26 May 2023,146,129,141,10,1927400,268856700,398
ASRI,--S-11A5006000H111------------,184,0,26 May 2023,186,181,183,-1,16290000,2988525900,1302
ASRM,--U-2100000000G412-----------X,1670,0,26 May 2023,1670,1670,1670,0,200,334000,2
ASSA,--S-18059B1000K132------------,1120,0,26 May 2023,1140,1065,1130,10,20091600,22110774500,3693
ATAP,--U-2130000000H111------------,54,0,26 May 2023,58,54,55,1,2498700,140503600,370
ATIC,--U-1100000000I121------------,352,0,26 May 2023,352,348,348,-4,1300,452800,7
AUTO,--M-1135001000E111------------,2040,0,26 May 2023,2050,1990,1990,-50,3889500,7831751000,1739
AVIA,--M-1835M30000B113------------,700,0,26 May 2023,700,675,690,-10,4621900,3189842500,694
AWAN,--U-2130000000I111------------,278,0,26 May 2023,286,272,272,-6,30837900,8562532400,3436
AXIO,--M-2135000000I221------------,152,0,26 May 2023,158,151,151,-1,612200,94286600,214
AYLS,--U-2130000000B121------------,73,0,26 May 2023,74,72,73,0,2190500,159427700,190
BABP,--U-2805000000G111------------,78,0,26 May 2023,79,77,77,-1,13759200,1068017500,548
BACA,--S-2105000000G111------------,131,0,26 May 2023,131,130,130,-1,16965300,2205561400,147
BAJA,--U-2100000000B144------------,160,0,26 May 2023,159,150,151,-9,6278900,959741800,1075
BALI,--U-1105000000J321------------,800,0,26 May 2023,800,755,775,-25,391300,304636500,89
BANK,--U-2135000000G111------------,1290,0,26 May 2023,1315,1255,1275,-15,12529900,16052169000,1543
BAPA,--U-1130000000H111------------,82,0,26 May 2023,83,80,81,-1,1624400,131562300,295
BAPI,--U-2130000000H111---L-------X,50,0,26 May 2023,50,50,50,0,400,20000,4
BATA,--U-1130000000E412------------,595,0,26 May 2023,625,565,595,0,8400,5030000,15
BAUT,CDU-2130000000E743-----------X,50,0,26 May 2023,50,50,50,0,665700,33285000,72
BAYU,--U-2130000000E513-----------X,875,0,26 May 2023,875,835,865,-10,54700,47137000,20
BBCA,--SO1UQNCNH000G111------------,9050,9175,26 May 2023,9200,9100,9150,100,55675900,509803047500,9927
BBHI,--U-2855000000G111------------,1035,0,26 May 2023,1050,995,1000,-35,1298700,1304631500,595
BBKP,XRU-1805000000G111------------,101,0,26 May 2023,103,100,101,0,566506700,57447316000,6920
BBLD,--U-2100000000G211------------,540,0,26 May 2023,570,525,565,25,1500,837000,13
BBMD,--U-1105000000G111------------,1920,0,26 May 2023,1920,1920,1920,0,100,192000,1
