Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S-18AE106000D232------------,7025,0,27 Dec 2023,7075,7000,7025,0,311100,2184630000,442
ABBA,--U-4100000000E614-E---------X,51,0,27 Dec 2023,52,50,50,-1,4222300,215191400,121
ABDA,--U-4105000000G412-----------X,5800,0,27 Dec 2023,0,0,5800,0,0,0,0
ABMM,--S-1805000000A121------------,3320,0,27 Dec 2023,3380,3310,3360,40,582200,1954300000,622
ACES,--SO1S75MD0000E743------------,720,720,27 Dec 2023,740,715,725,5,25688900,18686475000,4244
ACST,--U-1135000000J211------------,136,0,27 Dec 2023,137,133,135,-1,1394500,187668100,253
ADCP,--U-1135000000H111------------,50,0,27 Dec 2023,51,50,50,0,2727900,136744700,220
ADES,--U-2135000000D212------------,9375,0,27 Dec 2023,10450,9250,9700,325,154900,1509827500,255
ADHI,--S-1809700000J211------------,310,0,27 Dec 2023,324,306,312,2,17569000,5549688800,1711
ADMF,--U-110F000000G211------------,10650,0,27 Dec 2023,10725,10625,10700,50,79000,843615000,88
ADMG,--U-1130000000B111------------,136,0,27 Dec 2023,137,131,133,-3,275500,36555700,119
ADMR,--U-1K35M30000A121------------,1345,0,27 Dec 2023,1360,1330,1330,-15,16676800,22365577500,3412
ADRO,CDSO1XDAQ70000A121------------,2590,2600,27 Dec 2023,2630,2580,2590,0,59499900,154834582000,12572
AEGS,--U-3000000000E111------------,90,0,27 Dec 2023,97,86,97,7,3973800,367011400,363
AGAR,--U-4130000000D231-----------X,117,0,27 Dec 2023,106,106,106,-11,1000,106000,5
AGII,--U-1835000000B111------------,1575,0,27 Dec 2023,1585,1555,1560,-15,64700,101478000,101
AGRO,--U-1855300000G111------------,320,0,27 Dec 2023,326,316,318,-2,23062100,7388183200,2332
AGRS,--U-2105000000G111------------,81,0,27 Dec 2023,83,81,81,0,4176300,343783700,176
AHAP,--U-2100000000G412------------,92,0,27 Dec 2023,96,90,94,2,4307400,399636100,280
AIMS,--U-4130000000A121----S------X,700,0,27 Dec 2023,715,630,715,15,1329100,871902000,427
AISA,--U-1135000000D222------------,127,0,27 Dec 2023,130,118,124,-3,3904900,492825700,618
AKKU,--U-4130000000E512-----------X,50,0,27 Dec 2023,0,0,50,0,0,0,0
AKPI,--U-2130000000B113------------,740,0,27 Dec 2023,740,720,740,0,4000,2923000,4
AKRA,--SO1XKXMBS000A112------------,1450,1450,27 Dec 2023,1455,1415,1445,-5,23186700,33474991500,3467
AKSI,--U-2130000000K211------------,149,0,27 Dec 2023,147,144,145,-4,13600,1974400,21
ALDO,--U-2130000000B131------------,920,0,27 Dec 2023,935,900,935,15,359700,330630500,116
ALKA,--U-2130000000B141------------,496,0,27 Dec 2023,500,468,486,-10,38800,18735400,58
ALMI,--U-2130000000B141------------,194,0,27 Dec 2023,199,190,190,-4,55500,10844800,75
ALTO,--U-4100000000D212-----------X,50,0,27 Dec 2023,50,50,50,0,700,35000,3
