Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S-183E806000D232------------,7475,0,12 Sep 2023,7500,7425,7425,-50,445300,3318675000,639
ABBA,--U-4100000000E614-E---------X,78,0,12 Sep 2023,83,78,80,2,32635100,2638148800,1211
ABDA,--U-4105000000G412-----------X,6100,0,12 Sep 2023,0,0,6100,0,0,0,0
ABMM,--S-1835403000A121------------,3980,0,12 Sep 2023,4040,3970,3990,10,531500,2121245000,394
ACES,--SO1S75MD0000E743------------,755,760,12 Sep 2023,760,735,750,-5,48718600,36399777500,5129
ACST,--U-1135000000J211------------,152,0,12 Sep 2023,155,152,154,2,2243300,344688800,334
ADCP,--U-1135000000H111------------,59,0,12 Sep 2023,60,58,58,-1,8457000,495427000,323
ADES,--U-2135000000D212------------,11100,0,12 Sep 2023,11325,10925,11075,-25,36700,407397500,80
ADHI,--S-1805700000J211------------,460,0,12 Sep 2023,468,450,454,-6,33573300,15265634800,3348
ADMF,--U-110F000000G211------------,11000,0,12 Sep 2023,11000,10900,10900,-100,69200,755187500,139
ADMG,--U-1130000000B111------------,154,0,12 Sep 2023,154,151,153,-1,187400,28646100,105
ADMR,--U-2835930000A121------------,1400,0,12 Sep 2023,1440,1375,1440,40,35844300,50500106000,4932
ADRO,--SO1XDAQ70000A121------------,2800,2820,12 Sep 2023,2850,2790,2810,10,52990600,149405687000,7776
AEGS,--U-3000000000E111------------,95,0,12 Sep 2023,95,86,86,-9,62041100,5430642500,5656
AGAR,--U-4130000000D231-----------X,170,0,12 Sep 2023,170,170,170,0,2600,442000,4
AGII,--M-1835403000B111------------,1880,0,12 Sep 2023,1880,1860,1875,-5,226600,424239000,98
AGRO,--U-1855300000G111------------,330,0,12 Sep 2023,332,318,322,-8,13219900,4268201400,1536
AGRS,--U-2105000000G111------------,88,0,12 Sep 2023,89,87,88,0,2276900,199116500,158
AHAP,--U-2100000000G412------------,84,0,12 Sep 2023,91,78,85,1,42416000,3604854900,2087
AIMS,--U-2130000000A121---L--------,288,0,12 Sep 2023,314,282,290,2,61700,18035200,184
AISA,--U-1135000000D222------------,122,0,12 Sep 2023,132,122,127,5,30425900,3879291000,2400
AKKU,--U-4100000000E512-----------X,50,0,12 Sep 2023,50,50,50,0,300,15000,2
AKPI,--U-2130000000B113------------,940,0,12 Sep 2023,960,930,950,10,8200,7679500,13
AKRA,--SO1XKXMBS000A112------------,1460,1460,12 Sep 2023,1475,1440,1440,-20,41382500,60085998500,6738
AKSI,--U-2130000000K211------------,181,0,12 Sep 2023,181,171,176,-5,110500,19093200,88
ALDO,--U-2130000000B131------------,650,0,12 Sep 2023,650,640,645,-5,242900,155596000,18
ALKA,--U-2130000000B141------------,700,0,12 Sep 2023,690,660,670,-30,29300,19645000,64
ALMI,--U-2130000000B141------------,210,0,12 Sep 2023,216,206,210,0,13600,2860800,14
ALTO,--U-1100000000D212------------,50,0,12 Sep 2023,50,50,50,0,13100,655000,2
AMAG,--U-2105000000G412------------,340,0,12 Sep 2023,338,336,336,-4,24400,8215400,29
AMAN,--U-2130000000H111------------,122,0,12 Sep 2023,125,121,122,0,1826300,225014000,366
AMAR,--U-2105000000G111------------,282,0,12 Sep 2023,288,278,280,-2,6945300,1966557600,308
AMFG,--U-1135000000C121------------,5400,0,12 Sep 2023,5450,5375,5425,25,94700,511237500,58
AMIN,--U-2130000000C143------------,126,0,12 Sep 2023,126,123,124,-2,222800,27654200,60
AMMN,--U-1130000000B142------------,5500,0,12 Sep 2023,5825,5500,5800,300,68802100,391346382500,15401
AMMS,--U-3000000000D231------------,44,0,12 Sep 2023,44,42,44,0,293400,12570400,93
AMOR,--U-2105000000G311------------,1020,0,12 Sep 2023,1020,985,1000,-20,68800,68285500,35
AMRT,--UO1U4AC24000D113------------,2950,2960,12 Sep 2023,2990,2920,2980,30,12927800,38439467000,4234
ANDI,--U-4130000000D232-----------X,50,0,12 Sep 2023,50,50,50,0,700,35000,3
ANJT,--M-1135000000D232------------,760,0,12 Sep 2023,765,750,755,-5,1994900,1503775500,456
ANTM,--SO1XNPX5H000B146------------,1955,1960,12 Sep 2023,1960,1940,1945,-10,19270100,37533160500,4795
APEX,--U-1100000000A131------------,246,0,12 Sep 2023,264,244,258,12,40906900,10448507600,4679
APIC,--U-2105000000G511------------,1090,0,12 Sep 2023,1090,1075,1085,-5,1943400,2107098500,190
APII,--U-2130000000C143------------,189,0,12 Sep 2023,191,186,190,1,313000,58771800,38
APLI,--U-1130000000B113------------,545,0,12 Sep 2023,545,510,545,0,7200,3802000,23
APLN,--M-1135000000H111------------,140,0,12 Sep 2023,141,138,139,-1,19858400,2763985700,494
