Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S-183E806000D232------------,7025,0,16 Nov 2023,7075,7000,7025,0,263200,1849725000,225
ABBA,--U-4100000000E614-E---------X,72,0,16 Nov 2023,73,71,72,0,2565800,184812700,153
ABDA,--U-4105000000G412-----------X,6000,0,16 Nov 2023,0,0,6000,0,0,0,0
ABMM,--S-1835403000A121------------,3460,0,16 Nov 2023,3490,3390,3420,-40,1786500,6120845000,1440
ACES,--SO1S75MD0000E743------------,835,840,16 Nov 2023,840,820,830,-5,19827500,16437362500,2541
ACST,--U-1135000000J211------------,170,0,16 Nov 2023,174,169,172,2,5624800,965923900,614
ADCP,--U-1135000000H111------------,54,0,16 Nov 2023,55,53,54,0,3262400,177537900,279
ADES,--U-2135000000D212------------,9325,0,16 Nov 2023,9425,9150,9200,-125,245400,2260550000,300
ADHI,--S-1809700000J211------------,404,0,16 Nov 2023,420,402,414,10,18655800,7707420200,2427
ADMF,--U-110F000000G211------------,10700,0,16 Nov 2023,10750,10575,10700,0,91500,972697500,101
ADMG,--U-1130000000B111------------,148,0,16 Nov 2023,150,146,148,0,212500,31592100,129
ADMR,--U-2835930000A121------------,1235,0,16 Nov 2023,1235,1185,1210,-25,16113500,19441914000,4164
ADRO,--SO1XDAQ70000A121------------,2510,2510,16 Nov 2023,2530,2470,2530,20,24409200,61044819000,4802
AEGS,--U-3000000000E111------------,69,0,16 Nov 2023,70,64,64,-5,1529300,100292300,247
AGAR,--U-4130000000D231-----------X,119,0,16 Nov 2023,119,119,119,0,1400,166600,5
AGII,--U-1835403000B111------------,1490,0,16 Nov 2023,1510,1480,1490,0,92000,136797500,79
AGRO,--U-1855300000G111------------,264,0,16 Nov 2023,270,260,262,-2,11549900,3058943400,1484
AGRS,--U-2105000000G111------------,80,0,16 Nov 2023,83,80,82,2,6582200,540667800,265
AHAP,--U-2100000000G412------------,100,0,16 Nov 2023,103,99,99,-1,6395200,640474200,373
AIMS,--U-4130000000A121----S------X,334,0,16 Nov 2023,340,322,334,0,3618700,1200200600,1467
AISA,--U-1135000000D222------------,171,0,16 Nov 2023,172,158,160,-11,27838000,4595048300,3147
AKKU,--U-4100000000E512-----------X,50,0,16 Nov 2023,50,50,50,0,4642400,232120000,1652
