Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,XDS-183E806000D232------------,7100,0,20 Oct 2023,7125,7025,7075,-25,327700,2316432500,575,2023,10
ABBA,--U-4100000000E614-E---------X,85,0,20 Oct 2023,93,81,90,5,194478100,17090533900,5524,2023,10
ABDA,--U-4105000000G412-----------X,6000,0,20 Oct 2023,0,0,6000,0,0,0,0,2023,10
ABMM,--S-1835403000A121------------,4030,0,20 Oct 2023,4030,3890,3930,-100,3454800,13619241000,1821,2023,10
ACES,--SO1S75MD0000E743------------,790,790,20 Oct 2023,805,780,795,5,31183900,24741689500,4186,2023,10
ACST,--U-1135000000J211------------,169,0,20 Oct 2023,185,166,180,11,34667800,6122921000,3245,2023,10
ADCP,--U-1135000000H111------------,57,0,20 Oct 2023,59,57,57,0,7407500,427451300,195,2023,10
ADES,--U-2135000000D212------------,10425,0,20 Oct 2023,10425,10100,10300,-125,92900,955072500,114,2023,10
ADHI,--S-1805700000J211------------,452,0,20 Oct 2023,460,450,454,2,8916700,4056512000,1219,2023,10
ADMF,--U-110F000000G211------------,10525,0,20 Oct 2023,10600,10450,10450,-75,56400,593160000,101,2023,10
ADMG,--U-1130000000B111------------,148,0,20 Oct 2023,150,147,148,0,145600,21581600,85,2023,10
ADMR,--U-2835930000A121------------,1245,0,20 Oct 2023,1245,1180,1220,-25,81105200,98438943000,7186,2023,10
ADRO,--SO1XDAQ70000A121------------,2820,2830,20 Oct 2023,2830,2760,2800,-20,50574400,141204066000,8464,2023,10
AEGS,--U-3000000000E111------------,62,0,20 Oct 2023,63,59,60,-2,5221700,319989400,457,2023,10
AGAR,--U-4130000000D231-----------X,135,0,20 Oct 2023,135,135,135,0,400,54000,2,2023,10
AGII,--U-1835403000B111------------,1640,0,20 Oct 2023,1655,1640,1655,15,648100,1069711500,108,2023,10
AGRO,--U-1855300000G111------------,262,0,20 Oct 2023,266,250,256,-6,11795800,2995558400,1573,2023,10
AGRS,--U-2105000000G111------------,83,0,20 Oct 2023,84,82,82,-1,2235000,183537100,177,2023,10
AHAP,--U-2100000000G412------------,107,0,20 Oct 2023,110,102,104,-3,16857800,1757472200,708,2023,10
AIMS,--U-4130000000A121----S------X,266,0,20 Oct 2023,292,280,292,26,8472300,2437173600,122,2023,10
AISA,--U-1135000000D222------------,112,0,20 Oct 2023,114,109,110,-2,5221200,576960300,549,2023,10
AKKU,--U-4100000000E512-----------X,50,0,20 Oct 2023,0,0,50,0,0,0,0,2023,10
AKPI,--U-2130000000B113------------,720,0,20 Oct 2023,750,710,710,-10,17800,12966500,27,2023,10
AKRA,--SO1XKXMBS000A112------------,1440,1450,20 Oct 2023,1465,1435,1455,15,20551200,29792871000,3714,2023,10
