Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,CDS-18AEM16000D232------------,8225,0,10 Apr 2023,8350,8225,8325,100,1134600,9419595000,854,2023,04
ABBA,--U-2100000000E614------------,111,0,10 Apr 2023,112,104,105,-6,5948300,630095600,528,2023,04
ABDA,--U-2105000000G412------------,6475,0,10 Apr 2023,0,0,6475,0,0,0,0,2023,04
ABMM,--S-1835000000C311------------,3290,0,10 Apr 2023,3320,3210,3250,-40,1317400,4286066000,669,2023,04
ACES,--SO1S35MD0000E743------------,452,454,10 Apr 2023,456,440,444,-8,68202700,30370686400,7401,2023,04
ACST,--U-1135000000J211------------,130,0,10 Apr 2023,130,127,128,-2,1131000,144575500,129,2023,04
ADCP,--U-1135000000H111------------,59,0,10 Apr 2023,60,57,59,0,6505800,378874100,746,2023,04
ADES,--U-2135000000D212------------,7450,0,10 Apr 2023,7500,7300,7375,-75,87000,640775000,99,2023,04
ADHI,--S-1805700000J211------------,408,0,10 Apr 2023,410,396,400,-8,12589200,5043572800,1636,2023,04
ADMF,CDU-110F000000G211------------,10500,0,10 Apr 2023,10625,10500,10550,50,217900,2300565000,371,2023,04
ADMG,--U-1130000000B111------------,127,0,10 Apr 2023,129,126,126,-1,108200,13730300,88,2023,04
ADMR,--U-2810530000A121------------,1175,0,10 Apr 2023,1200,1120,1135,-40,45510200,51856949500,8067,2023,04
ADRO,--SO1XDAQ70000A121------------,3020,3020,10 Apr 2023,3060,2970,2990,-30,27731300,83057052000,7097,2023,04
AGAR,--U-2130000000D231-----------X,252,0,10 Apr 2023,260,256,260,8,1200,311200,3,2023,04
AGII,--M-1835403000B111------------,1960,0,10 Apr 2023,1980,1950,1965,5,433300,849253500,423,2023,04
AGRO,--U-1805300000G111------------,386,0,10 Apr 2023,388,380,380,-6,8829700,3376216800,1296,2023,04
AGRS,--U-2105000000G111------------,83,0,10 Apr 2023,83,81,83,0,6046600,493761000,199,2023,04
AHAP,--U-2100000000G412------------,54,0,10 Apr 2023,54,52,53,-1,1812100,95955200,132,2023,04
AIMS,--U-2130000000A121------------,276,0,10 Apr 2023,280,270,276,0,57600,15649600,49,2023,04
AISA,--U-1135000000D222------------,146,0,10 Apr 2023,153,145,148,2,16472500,2458647100,18621,2023,04
AKKU,--U-2100000000E512---L-------X,50,0,10 Apr 2023,50,50,50,0,3100,155000,2,2023,04
