Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S-183E806000D232------------,7025,0,24 Nov 2023,7050,7000,7025,0,348200,2443320000,314,2023,11
ABBA,--U-4100000000E614-E---------X,69,0,24 Nov 2023,69,67,68,-1,3014500,205566600,182,2023,11
ABDA,--U-4105000000G412-----------X,5900,0,24 Nov 2023,0,0,5900,0,0,0,0,2023,11
ABMM,--S-1835403000A121------------,3390,0,24 Nov 2023,3400,3360,3390,0,892300,3015247000,654,2023,11
ACES,--SO1S75MD0000E743------------,810,815,24 Nov 2023,820,760,815,5,103189300,81613641500,9815,2023,11
ACST,--U-1135000000J211------------,164,0,24 Nov 2023,166,161,161,-3,9885900,1602761200,746,2023,11
ADCP,--U-1135000000H111------------,54,0,24 Nov 2023,54,53,54,0,6358000,337228200,338,2023,11
ADES,--U-2135000000D212------------,9025,0,24 Nov 2023,9025,8775,8900,-125,347300,3081485000,485,2023,11
ADHI,--S-1809700000J211------------,400,0,24 Nov 2023,402,392,394,-6,14495100,5737755200,1606,2023,11
ADMF,--U-110F000000G211------------,10575,0,24 Nov 2023,10650,10575,10600,25,40300,427987500,34,2023,11
ADMG,--U-1130000000B111------------,145,0,24 Nov 2023,150,143,145,0,180400,26433300,174,2023,11
ADMR,--U-2835930000A121------------,1190,0,24 Nov 2023,1200,1170,1180,-10,12216900,14414827500,2628,2023,11
ADRO,--SO1XDAQ70000A121------------,2550,2550,24 Nov 2023,2580,2510,2540,-10,32008300,81301478000,5459,2023,11
AEGS,--U-3000000000E111------------,56,0,24 Nov 2023,58,56,57,1,19348800,1102829800,138,2023,11
AGAR,--U-4130000000D231-----------X,117,0,24 Nov 2023,117,117,117,0,400,46800,1,2023,11
AGII,--U-1835403000B111------------,1470,0,24 Nov 2023,1490,1455,1470,0,69200,101599000,59,2023,11
AGRO,--U-1855300000G111------------,264,0,24 Nov 2023,328,264,310,46,452670200,139057921800,28247,2023,11
AGRS,--U-2105000000G111------------,82,0,24 Nov 2023,87,81,85,3,11948700,1010253600,776,2023,11
AHAP,--U-2100000000G412------------,99,0,24 Nov 2023,99,96,99,0,12375700,1212177400,241,2023,11
