Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S-183EM16000D232------------,7600,0,22 Jun 2023,7625,7575,7600,0,398700,3026930000,285
ABBA,--U-4100000000E614-E---------X,90,0,22 Jun 2023,93,89,91,1,5216200,471943400,256
ABDA,--U-4105000000G412-----------X,6450,0,22 Jun 2023,0,0,6450,0,0,0,0
ABMM,--S-1835403000C311------------,3000,0,22 Jun 2023,3090,3000,3030,30,1307400,3974550000,866
ACES,--SO1S35MD0000E743------------,690,690,22 Jun 2023,690,660,670,-20,124841200,83875838000,8958
ACST,--U-1135000000J211------------,130,0,22 Jun 2023,132,129,129,-1,961700,124703000,133
ADCP,--U-1135000000H111------------,60,0,22 Jun 2023,62,60,61,1,7862000,481752900,294
ADES,--U-2135000000D212------------,8500,0,22 Jun 2023,8650,8375,8500,0,119800,1015702500,230
ADHI,--S-1805700000J211------------,482,0,22 Jun 2023,492,472,472,-10,23254300,11126426200,3229
ADMF,--U-110F000000G211------------,10200,0,22 Jun 2023,10375,10175,10300,100,28800,296130000,89
ADMG,--U-1130000000B111------------,142,0,22 Jun 2023,143,139,141,-1,170000,24036600,96
ADMR,--U-2870530000A121------------,840,0,22 Jun 2023,940,840,935,95,84194800,76637275000,12405
ADRO,--SO1XDAQ70000A121------------,2260,2250,22 Jun 2023,2310,2250,2260,0,38508700,87705636000,7833
AGAR,--U-4130000000D231-----------X,240,0,22 Jun 2023,0,0,240,0,0,0,0
AGII,XDM-1835403000B111------------,1890,0,22 Jun 2023,1900,1885,1895,5,121100,229378000,107
AGRO,--U-1805300000G111------------,384,0,22 Jun 2023,406,384,396,12,67097100,26769487400,7304
AGRS,--U-2105000000G111------------,90,0,22 Jun 2023,94,89,92,2,17309400,1593763100,852
AHAP,--U-2100000000G412------------,64,0,22 Jun 2023,65,62,63,-1,1603400,101324600,124
AIMS,--U-2130000000A121------------,210,0,22 Jun 2023,220,210,218,8,45000,9810600,47
AISA,--U-1135000000D222------------,143,0,22 Jun 2023,144,142,142,-1,1764000,251737300,167
AKKU,--U-4100000000E512-----------X,50,0,22 Jun 2023,50,50,50,0,4326000,216300000,2336
AKPI,XDU-2130000000B113------------,975,0,22 Jun 2023,995,980,995,20,4700,4636000,12
AKRA,--SO1X3XM4S000A112------------,1500,1500,22 Jun 2023,1530,1495,1515,15,41557200,62786528000,2788
AKSI,--U-2130000000K211------------,210,0,22 Jun 2023,214,206,206,-4,95700,20132600,39
ALDO,--U-2135000000B131------------,625,0,22 Jun 2023,630,605,620,-5,110800,68196000,49
ALKA,--U-2130000000B141------------,356,0,22 Jun 2023,360,360,360,4,2900,1044000,7
ALMI,--U-2135000000B141------------,210,0,22 Jun 2023,222,210,218,8,114900,25052000,39
ALTO,--U-1100000000D212------------,50,0,22 Jun 2023,50,50,50,0,1300,65000,4
AMAG,--U-2105000000G412------------,372,0,22 Jun 2023,378,364,368,-4,519600,191955000,309
AMAN,--U-2135000000H111------------,129,0,22 Jun 2023,131,125,129,0,9476400,1226759000,884
AMAR,--U-2105000000G111------------,292,0,22 Jun 2023,298,280,292,0,11210500,3253788400,833
AMFG,--U-1135000000C121------------,5475,0,22 Jun 2023,5600,5400,5400,-75,164200,910125000,79
AMIN,--U-2130000000C143------------,115,0,22 Jun 2023,117,113,116,1,147900,16984800,54
AMMS,--U-3000000000D231------------,45,0,22 Jun 2023,46,44,45,0,733000,32878400,80
AMOR,--U-2105000000G311------------,1100,0,22 Jun 2023,1165,1100,1100,0,700,792000,7
AMRT,--UO1U4AC20000D113------------,2590,2590,22 Jun 2023,2630,2590,2590,0,16594500,43257677000,4583
ANDI,--U-4130000000D232-----------X,50,0,22 Jun 2023,0,0,50,0,0,0,0
ANJT,XDM-1135000000D232------------,705,0,22 Jun 2023,720,705,715,10,2372100,1683856500,326
ANTM,--SO1XNAW5H000B146------------,2010,2010,22 Jun 2023,2060,2010,2010,0,40103700,81422458000,6851
APEX,--U-1100000000A131------------,155,0,22 Jun 2023,159,155,157,2,193200,30220200,71
APIC,--U-2805000000G511------------,1080,0,22 Jun 2023,1090,1075,1090,10,3774300,4078771000,200
APII,--U-2130000000C143------------,190,0,22 Jun 2023,198,189,191,1,213200,41371800,49
APLI,--U-1130000000B113------------,396,0,22 Jun 2023,400,360,400,4,124800,49316600,42
APLN,--M-1135000000H111------------,142,0,22 Jun 2023,143,140,141,-1,7210700,1017529400,561
ARCI,--M-1135000000B143------------,346,0,22 Jun 2023,350,344,344,-2,3364900,1164987400,465
ARGO,--U-4100000000E413-E---------X,450,0,22 Jun 2023,450,450,450,0,100,45000,1
ARII,--U-2130000000A121------------,153,0,22 Jun 2023,153,149,151,-2,241000,36172200,64
ARKA,--U-4100000000C143-----------X,50,0,22 Jun 2023,50,50,50,0,4616300,230815000,1116
ARKO,--M-2105000000J411------------,655,0,22 Jun 2023,665,650,655,0,6792300,4466875000,504
ARMY,--U-4100000000H111---L-------X,50,0,22 Jun 2023,0,0,50,0,0,0,0
ARNA,--S-1135000000C121------------,890,0,22 Jun 2023,895,885,890,0,1121200,996874500,212
ARTA,XDU-2100000000E512------------,1675,0,22 Jun 2023,1675,1655,1670,-5,300,500000,3
ARTI,--U-4100000000A132-E-L-------X,50,0,22 Jun 2023,0,0,50,0,0,0,0
ARTO,--UO2HF5900000G111------------,3220,3220,22 Jun 2023,3280,3150,3230,10,35281900,113604918000,10100
ASBI,--U-2100000000G412------------,550,0,22 Jun 2023,550,525,530,-20,2400,1311000,6
ASDM,--U-1100000000G412------------,945,0,22 Jun 2023,965,940,940,-5,8400,7976500,20
ASGR,--U-1135000000C224------------,930,0,22 Jun 2023,930,920,930,0,145900,135516500,62
ASHA,--U-2130000000D231------------,105,0,22 Jun 2023,105,103,104,-1,37969600,3954498400,3600
ASII,--SO1XNAQ7H000C311------------,6925,6875,22 Jun 2023,6900,6775,6775,-150,51199300,348597937500,8445
ASJT,--U-1100000000G412------------,117,0,22 Jun 2023,117,116,117,0,21200,2469400,11
ASLC,--U-2135000000E745------------,94,0,22 Jun 2023,98,94,97,3,15486300,1492146600,1239
ASMI,--U-1105000000G412------------,50,0,22 Jun 2023,50,50,50,0,2800,140000,4
ASPI,--U-2130000000H111------------,168,0,22 Jun 2023,192,168,184,16,4670400,843356500,505
ASRI,--S-1135001000H111------------,186,0,22 Jun 2023,187,182,183,-3,10161400,1864637200,974
ASRM,--U-4100000000G412-----------X,1560,0,22 Jun 2023,1600,1600,1600,40,800,1280000,2
ASSA,--S-18059B1000K132------------,1295,0,22 Jun 2023,1320,1285,1300,5,4829800,6307637500,1688
ATAP,--U-2130000000H111------------,67,0,22 Jun 2023,70,66,68,1,3209000,218246200,573
ATIC,--U-1130000000I121------------,334,0,22 Jun 2023,340,334,340,6,2100,710000,7
AUTO,--M-11A5006000E111------------,2520,0,22 Jun 2023,2550,2460,2520,0,6607100,16560541000,4941
AVIA,--M-1835M30000B113------------,665,0,22 Jun 2023,670,655,660,-5,3893100,2569460500,995
AWAN,--U-2130000000I111------------,364,0,22 Jun 2023,384,364,366,2,19890200,7418628200,4360
