Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S-183EM16000D232------------,7575,0,19 Jun 2023,7675,7575,7600,25,1047300,7977625000,736,2023,06
ABBA,--U-4100000000E614-E---------X,91,0,19 Jun 2023,92,90,91,0,1446600,131059600,173,2023,06
ABDA,--U-4105000000G412-----------X,6450,0,19 Jun 2023,0,0,6450,0,0,0,0,2023,06
ABMM,--S-1835403000C311------------,3030,0,19 Jun 2023,3040,2900,2980,-50,2355700,7008836000,1057,2023,06
ACES,--SO1S35MD0000E743------------,650,650,19 Jun 2023,660,630,635,-15,65909100,42334067500,8327,2023,06
ACST,--U-1135000000J211------------,128,0,19 Jun 2023,131,128,130,2,1457400,189026700,151,2023,06
ADCP,--U-1135000000H111------------,61,0,19 Jun 2023,64,60,61,0,26232900,1629588800,15983,2023,06
ADES,--U-2135000000D212------------,8650,0,19 Jun 2023,8650,8450,8550,-100,53700,460132500,98,2023,06
ADHI,--S-1805700000J211------------,444,0,19 Jun 2023,496,444,492,48,79455500,37995538600,9047,2023,06
ADMF,--U-110F000000G211------------,10400,0,19 Jun 2023,10450,10275,10300,-100,44100,457470000,85,2023,06
ADMG,--U-1130000000B111------------,140,0,19 Jun 2023,142,140,141,1,347800,48747600,113,2023,06
ADMR,--U-2870530000A121------------,810,0,19 Jun 2023,815,805,815,5,3930400,3189068000,1321,2023,06
ADRO,--SO1XDAQ70000A121------------,2320,2300,19 Jun 2023,2300,2250,2260,-60,26428500,59884354000,7589,2023,06
AGAR,--U-4130000000D231-----------X,240,0,19 Jun 2023,0,0,240,0,0,0,0,2023,06
AGII,XDM-1835403000B111------------,1895,0,19 Jun 2023,1910,1895,1910,15,203500,387440000,233,2023,06
AGRO,--U-1805300000G111------------,386,0,19 Jun 2023,392,382,382,-4,11397100,4386544600,1741,2023,06
AGRS,--U-2105000000G111------------,86,0,19 Jun 2023,87,85,87,1,1887900,162796800,189,2023,06
AHAP,--U-2100000000G412------------,66,0,19 Jun 2023,66,63,66,0,2580300,165510200,182,2023,06
AIMS,--U-2130000000A121------------,226,0,19 Jun 2023,226,224,224,-2,4400,985800,10,2023,06
AISA,--U-1135000000D222------------,143,0,19 Jun 2023,145,142,143,0,2202200,315387800,250,2023,06
AKKU,--U-4100000000E512-----------X,50,0,19 Jun 2023,50,50,50,0,200,10000,2,2023,06
AKPI,XDU-2130000000B113------------,995,0,19 Jun 2023,1000,955,980,-15,26400,25732500,39,2023,06
AKRA,--SO1X3XM4S000A112------------,1450,1450,19 Jun 2023,1450,1425,1445,-5,25292500,36345096500,3454,2023,06
AKSI,--U-2130000000K211------------,214,0,19 Jun 2023,214,208,212,-2,8400,1756400,19,2023,06
ALDO,--U-2135000000B131------------,600,0,19 Jun 2023,615,600,600,0,66500,40210000,42,2023,06
ALKA,--U-2130000000B141------------,360,0,19 Jun 2023,368,358,362,2,10000,3589200,18,2023,06
ALMI,--U-2135000000B141------------,226,0,19 Jun 2023,226,204,216,-10,3100,663400,11,2023,06
ALTO,--U-1100000000D212------------,50,0,19 Jun 2023,50,50,50,0,600,30000,4,2023,06
AMAG,--U-2105000000G412------------,370,0,19 Jun 2023,376,368,370,0,598200,221506400,96,2023,06
AMAN,--U-2135000000H111------------,138,0,19 Jun 2023,140,136,136,-2,15588500,2146776500,914,2023,06
AMAR,--U-2105000000G111------------,296,0,19 Jun 2023,310,296,304,8,10399400,3167602600,762,2023,06
AMFG,--U-1135000000C121------------,5475,0,19 Jun 2023,5700,5450,5600,125,134500,755035000,110,2023,06
AMIN,--U-2130000000C143------------,116,0,19 Jun 2023,117,109,115,-1,162700,18592300,122,2023,06
AMMS,--U-3000000000D231------------,45,0,19 Jun 2023,47,44,45,0,703000,31804500,79,2023,06
AMOR,--U-2105000000G311------------,1100,0,19 Jun 2023,0,0,1100,0,0,0,0,2023,06
AMRT,XDUO1U4AC20000D113------------,2580,2580,19 Jun 2023,2630,2580,2600,20,17996400,46866917000,5242,2023,06
ANDI,--U-4130000000D232-----------X,50,0,19 Jun 2023,50,50,50,0,2000,100000,5,2023,06
ANJT,--M-1135000000D232------------,705,0,19 Jun 2023,725,705,715,10,2417100,1733443500,452,2023,06
ANTM,--SO1XNAW5H000B146------------,2060,2060,19 Jun 2023,2060,2020,2030,-30,11742200,23843520000,3910,2023,06
APEX,--U-1100000000A131------------,157,0,19 Jun 2023,157,154,156,-1,433200,67548300,80,2023,06
APIC,--U-2805000000G511------------,1075,0,19 Jun 2023,1080,1070,1075,0,1931200,2079989500,186,2023,06
APII,--U-2130000000C143------------,188,0,19 Jun 2023,189,187,188,0,13100,2462700,15,2023,06
APLI,--U-1130000000B113------------,390,0,19 Jun 2023,390,370,390,0,30400,11538000,29,2023,06
APLN,--M-1135000000H111------------,144,0,19 Jun 2023,147,143,144,0,19176400,2774453000,5962,2023,06
ARCI,--M-1135000000B143------------,334,0,19 Jun 2023,338,330,332,-2,1597000,532689000,187,2023,06
ARGO,--U-4100000000E413-E---------X,450,0,19 Jun 2023,0,0,450,0,0,0,0,2023,06
ARII,--U-2130000000A121------------,154,0,19 Jun 2023,158,149,155,1,131300,19876300,97,2023,06
ARKA,--U-4100000000C143-----------X,50,0,19 Jun 2023,50,50,50,0,2600,130000,3,2023,06
ARKO,--M-2105000000J411------------,610,0,19 Jun 2023,645,605,635,25,7797200,4855888000,611,2023,06
ARMY,--U-4100000000H111---L-------X,50,0,19 Jun 2023,0,0,50,0,0,0,0,2023,06
ARNA,--S-1135000000C121------------,885,0,19 Jun 2023,895,885,890,5,410900,364885000,220,2023,06
ARTA,XDU-2100000000E512------------,1765,0,19 Jun 2023,1760,1760,1760,-5,100,176000,1,2023,06
ARTI,--U-4100000000A132-E-L-------X,50,0,19 Jun 2023,0,0,50,0,0,0,0,2023,06
ARTO,--UO2HF5900000G111------------,2920,2940,19 Jun 2023,3040,2900,2980,60,21413000,63758863000,6671,2023,06
ASBI,--U-2100000000G412------------,540,0,19 Jun 2023,540,525,540,0,44500,23749000,10,2023,06
ASDM,--U-1100000000G412------------,960,0,19 Jun 2023,950,945,950,-10,10000,9496500,13,2023,06
ASGR,--U-1135000000C224------------,930,0,19 Jun 2023,950,915,925,-5,779000,726216500,143,2023,06
ASHA,--U-2130000000D231------------,101,0,19 Jun 2023,101,98,101,0,33601100,3361046700,3295,2023,06
ASII,--SO1XNAQ7H000C311------------,6850,6800,19 Jun 2023,6875,6775,6875,25,12514200,85492177500,3455,2023,06
ASJT,--U-1100000000G412------------,114,0,19 Jun 2023,118,114,117,3,97300,11204000,24,2023,06
ASLC,--U-2135000000E745------------,101,0,19 Jun 2023,104,99,99,-2,79918400,8132411300,31853,2023,06
ASMI,--U-1105000000G412------------,50,0,19 Jun 2023,50,50,50,0,20300,1015000,4,2023,06
ASPI,--U-2130000000H111------------,161,0,19 Jun 2023,169,157,168,7,1173100,194843800,111,2023,06
ASRI,--S-1135001000H111------------,186,0,19 Jun 2023,190,184,189,3,12426800,2334387700,1048,2023,06
ASRM,--U-4100000000G412-----------X,1690,0,19 Jun 2023,0,0,1690,0,0,0,0,2023,06
ASSA,--S-18059B1000K132------------,1320,0,19 Jun 2023,1380,1310,1345,25,13801700,18715236000,2922,2023,06
ATAP,--U-2130000000H111------------,64,0,19 Jun 2023,66,61,66,2,839000,54990900,78,2023,06
ATIC,--U-1130000000I121------------,344,0,19 Jun 2023,348,332,338,-6,16100,5457400,25,2023,06
AUTO,--M-11A5006000E111------------,2500,0,19 Jun 2023,2520,2410,2450,-50,4891900,12012039000,4774,2023,06
AVIA,--M-1835M30000B113------------,670,0,19 Jun 2023,720,665,705,35,8776800,6126688500,1602,2023,06
AWAN,--U-2130000000I111------------,376,0,19 Jun 2023,400,370,396,20,22068100,8564424400,4436,2023,06
AXIO,--M-2135000000I221------------,136,0,19 Jun 2023,141,130,137,1,362100,49801700,129,2023,06
AYLS,--U-2130000000B121------------,66,0,19 Jun 2023,67,64,66,0,1261300,82092300,161,2023,06
BABP,--U-2805000000G111------------,82,0,19 Jun 2023,83,80,81,-1,24444900,1987574300,881,2023,06
BACA,--S-2105000000G111------------,131,0,19 Jun 2023,135,130,134,3,34763200,4588465800,470,2023,06
BAJA,--U-2100000000B144------------,148,0,19 Jun 2023,148,142,145,-3,2199500,318739700,402,2023,06
BALI,XDU-1135000000J321------------,750,0,19 Jun 2023,765,750,750,0,10400,7854000,19,2023,06
BANK,--U-2135000000G111------------,1270,0,19 Jun 2023,1275,1205,1205,-65,15116200,18684565500,2374,2023,06
BAPA,--U-1130000000H111------------,73,0,19 Jun 2023,75,70,71,-2,2128300,152445500,423,2023,06
BAPI,--U-4100000000H111---L-------X,50,0,19 Jun 2023,50,50,50,0,1000,50000,5,2023,06
BATA,--U-4130000000E412-----------X,550,0,19 Jun 2023,565,550,565,15,1000,563500,6,2023,06
BAUT,XDU-4130000000E743-----------X,50,0,19 Jun 2023,50,50,50,0,26300,1315000,14,2023,06
BAYU,--U-2130000000E513------------,1040,0,19 Jun 2023,1075,980,1035,-5,570900,576632500,168,2023,06
