Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S-183E806000D232------------,7425,0,20 Sep 2023,7475,7350,7400,-25,568600,4219987500,616
ABBA,--U-4100000000E614-E---------X,73,0,20 Sep 2023,80,71,80,7,61736500,4815426500,1582
ABDA,--U-4105000000G412-----------X,6100,0,20 Sep 2023,0,0,6100,0,0,0,0
ABMM,--S-1835403000A121------------,4000,0,20 Sep 2023,4070,3990,4030,30,1156900,4656033000,1250
ACES,--SO1S75MD0000E743------------,775,775,20 Sep 2023,810,770,790,15,70075600,55514673000,7177
ACST,--U-1135000000J211------------,149,0,20 Sep 2023,153,149,149,0,894800,134651100,149
ADCP,--U-1135000000H111------------,58,0,20 Sep 2023,59,58,58,0,7294900,426591100,264
ADES,--U-2135000000D212------------,10675,0,20 Sep 2023,10875,10650,10875,200,78000,834922500,84
ADHI,--S-1805700000J211------------,474,0,20 Sep 2023,494,474,482,8,45073300,21879421800,4099
ADMF,--U-110F000000G211------------,10775,0,20 Sep 2023,11025,10800,10875,100,160500,1753965000,278
ADMG,--U-1130000000B111------------,152,0,20 Sep 2023,152,149,150,-2,535500,80502300,74
ADMR,--U-2835930000A121------------,1515,0,20 Sep 2023,1570,1515,1540,25,57174100,88538294500,6554
ADRO,--SO1XDAQ70000A121------------,2900,2930,20 Sep 2023,2990,2910,2960,60,93046000,274580295000,13498
AEGS,--U-3000000000E111------------,61,0,20 Sep 2023,64,56,60,-1,9711700,594398800,1312
AGAR,--U-4130000000D231-----------X,170,0,20 Sep 2023,170,170,170,0,200,34000,2
AGII,--M-1835403000B111------------,1865,0,20 Sep 2023,1880,1850,1870,5,277900,516474000,120
AGRO,--U-1855300000G111------------,320,0,20 Sep 2023,332,320,324,4,29591100,9641903000,2212
AGRS,--U-2105000000G111------------,87,0,20 Sep 2023,87,86,86,-1,1415500,122379900,126
AHAP,--U-2100000000G412------------,81,0,20 Sep 2023,82,79,79,-2,5560300,444727500,323
AIMS,--U-2130000000A121---L--------,280,0,20 Sep 2023,294,256,276,-4,108700,29988400,32
AISA,--U-1135000000D222------------,120,0,20 Sep 2023,122,119,121,1,2419400,290579200,493
AKKU,--U-4100000000E512-----------X,50,0,20 Sep 2023,0,0,50,0,0,0,0
AKPI,--U-2130000000B113------------,930,0,20 Sep 2023,935,930,935,5,6000,5594500,6
AKRA,--SO1XKXMBS000A112------------,1475,1475,20 Sep 2023,1495,1460,1460,-15,20318800,29980371000,4900
AKSI,--U-2130000000K211------------,174,0,20 Sep 2023,175,168,173,-1,36500,6295700,36
ALDO,--U-2130000000B131------------,745,0,20 Sep 2023,750,735,735,-10,329600,243364500,59
