Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-18AEM16000D232------------,8200,0,13 Feb 2023,8225,8150,8175,-25,240600,1964815000,457
ABBA,--U-2100000000E614------------,127,0,13 Feb 2023,131,126,127,0,13986100,1800312300,5144
ABDA,--U-2105000000G412------------,6500,0,13 Feb 2023,6500,6500,6500,0,100,650000,1
ABMM,--M-1835000000C311------------,2600,0,13 Feb 2023,2720,2610,2660,60,1328600,3532857000,774
ACES,--MO1S35MD0000E743------------,505,505,13 Feb 2023,545,500,545,40,229281900,121488301500,14715
ACST,--U-1135000000J211------------,159,0,13 Feb 2023,162,158,160,1,876000,140255300,182
ADCP,--U-1135000000H111------------,71,0,13 Feb 2023,73,70,72,1,9440100,676159600,570
ADES,--U-2135000000D212------------,7525,0,13 Feb 2023,7525,7000,7000,-525,776400,5493972500,824
ADHI,--M-1805700000J211------------,478,0,13 Feb 2023,486,478,482,4,6294400,3039362400,1258
ADMF,--U-110F000000G211------------,9750,0,13 Feb 2023,10500,9725,10200,450,218200,2191957500,388
ADMG,--U-1130000000B111------------,148,0,13 Feb 2023,149,146,148,0,168400,24799300,166
ADMR,--U-2810530000A121------------,1455,0,13 Feb 2023,1510,1465,1500,45,55083900,82486053000,6066
ADRO,--MO1XDAQ70000A121------------,2740,2790,13 Feb 2023,2830,2780,2780,40,56457600,158007821000,9227
AGAR,--U-2130000000D231-----------X,280,0,13 Feb 2023,276,274,276,-4,1600,441400,6
AGII,--M-1835443000B111------------,2160,0,13 Feb 2023,2210,2090,2090,-70,7380900,15758418000,2109
AGRO,--U-1805300000G111------------,406,0,13 Feb 2023,412,398,406,0,13724400,5559926600,1623
AGRS,--U-2105000000G111------------,93,0,13 Feb 2023,94,92,93,0,2123100,196916900,232
AHAP,--U-2100000000G412------------,76,0,13 Feb 2023,86,76,81,5,48699900,3982721000,3506
AIMS,--U-2130000000A121------------,366,0,13 Feb 2023,366,348,350,-16,512500,180106600,249
AISA,--U-1135000000D222------------,150,0,13 Feb 2023,154,148,149,-1,3635300,544589200,686
AKKU,--U-2100000000E512-----------X,50,0,13 Feb 2023,50,50,50,0,1200,60000,2
AKPI,--U-2130000000B113------------,1215,0,13 Feb 2023,1220,1205,1215,0,4700,5708000,16
AKRA,--MO1X3XM4S000A112------------,1310,1315,13 Feb 2023,1325,1300,1300,-10,29602800,38839393500,3645
AKSI,--U-2130000000K211------------,274,0,13 Feb 2023,274,270,272,-2,195800,53488600,81
ALDO,--U-2135000000B131------------,790,0,13 Feb 2023,795,775,775,-15,98700,77255500,52
ALKA,--U-2130000000B141------------,426,0,13 Feb 2023,436,412,428,2,131500,55951600,120
ALMI,--U-2135000000B141------------,266,0,13 Feb 2023,266,258,260,-6,22600,5844400,16
ALTO,--U-1100000000D212------------,50,0,13 Feb 2023,50,50,50,0,221200,11060000,23
AMAG,--U-2105000000G412------------,386,0,13 Feb 2023,388,378,384,-2,18000,6922600,34
AMAN,--U-2135000000H111------------,800,0,13 Feb 2023,1000,800,1000,200,11236200,9972315500,1247
AMAR,--U-2105000000G111------------,272,0,13 Feb 2023,282,270,282,10,16535400,4613684600,1088
AMFG,--U-1135000000C121------------,5400,0,13 Feb 2023,5500,5400,5500,100,42300,231865000,35
AMIN,--U-2130000000C143------------,138,0,13 Feb 2023,144,138,139,1,1315700,184668700,255
AMMS,--U-3000000000D231------------,39,0,13 Feb 2023,40,38,39,0,1119200,43218300,146
AMOR,XDU-2105000000G311------------,1140,0,13 Feb 2023,1170,1125,1160,20,50900,58220000,41
AMRT,--UO1U43C20000D113------------,2950,2950,13 Feb 2023,3030,2940,2970,20,15355900,45994553000,4302
ANDI,--U-2130000000D232-----------X,50,0,13 Feb 2023,50,50,50,0,2600,130000,5
ANJT,--M-1135000000D232------------,710,0,13 Feb 2023,715,700,705,-5,1828100,1291846500,194
ANTM,--MO1XNAW5H000B146------------,2220,2210,13 Feb 2023,2240,2200,2240,20,25227300,56202363000,5039
APEX,--U-1130000000A131------------,178,0,13 Feb 2023,180,178,178,0,603600,107954100,145
APIC,--M-2805000000G511------------,1130,0,13 Feb 2023,1130,1120,1130,0,2190900,2467433500,235
APII,--U-2130000000C143------------,197,0,13 Feb 2023,202,194,198,1,292400,57708900,86
APLI,--U-1130000000B113------------,244,0,13 Feb 2023,256,232,250,6,24500,5839000,40
APLN,--M-1135000000H111------------,156,0,13 Feb 2023,157,152,155,-1,10875400,1681533500,970
ARCI,--M-1135000000B143------------,330,0,13 Feb 2023,332,328,332,2,1816600,599964400,2154
ARGO,--U-2100000000E413-E---------X,980,0,13 Feb 2023,980,960,960,-20,500,486000,4
ARII,--U-2130000000A121------------,244,0,13 Feb 2023,254,244,246,2,493800,122266200,111
ARKA,--U-2100000000C143-----------X,50,0,13 Feb 2023,50,50,50,0,6500,325000,13
ARKO,--M-2105000000J411------------,580,0,13 Feb 2023,580,565,565,-15,939000,534678500,200
ARMY,--U-2100000000H111---L-------X,50,0,13 Feb 2023,0,0,50,0,0,0,0
ARNA,--M-1135000000C121------------,1020,0,13 Feb 2023,1035,995,1005,-15,3038700,3058924500,1063
ARTA,--U-2130000000E512------------,2190,0,13 Feb 2023,2300,2050,2060,-130,2100,4537000,13
ARTI,--U-2100000000A132-E---------X,50,0,13 Feb 2023,0,0,50,0,0,0,0
ARTO,--UO2HF5900000G111------------,3070,2860,13 Feb 2023,3030,2860,2870,-200,57645800,167911438000,21464
ASBI,--U-2100000000G412------------,500,0,13 Feb 2023,500,474,484,-16,1400,676200,8
ASDM,--U-1100000000G412------------,935,0,13 Feb 2023,930,930,930,-5,900,837000,5
ASGR,--M-1135000000C224------------,945,0,13 Feb 2023,950,940,940,-5,57600,54395500,27
ASHA,--U-2130000000D231------------,100,0,13 Feb 2023,100,98,100,0,7355100,726034500,862
ASII,--MO1UBAC7H000C311------------,5700,5700,13 Feb 2023,5750,5675,5725,25,19770900,113053345000,4894
ASJT,--U-1100000000G412------------,127,0,13 Feb 2023,131,127,129,2,41500,5401300,21
ASLC,--U-2135000000E745------------,96,0,13 Feb 2023,102,94,101,5,27848100,2748479300,2438
ASMI,--U-1105000000G412------------,83,0,13 Feb 2023,89,78,87,4,8850400,766456800,491
ASPI,--U-2130000000H111------------,127,0,13 Feb 2023,147,119,130,3,13398200,1785215100,3176
