Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-18AEM16000D232------------,8275,0,22 Feb 2023,8350,8200,8325,50,510400,4219412500,810
ABBA,--U-2100000000E614------------,129,0,22 Feb 2023,134,128,128,-1,12352200,1615463500,1370
ABDA,--U-2105000000G412------------,6500,0,22 Feb 2023,6500,6500,6500,0,100,650000,1
ABMM,--M-1835000000C311------------,2690,0,22 Feb 2023,2730,2660,2670,-20,1018100,2744305000,652
ACES,--MO1S35MD0000E743------------,545,540,22 Feb 2023,545,520,525,-20,83208600,44219548500,5905
ACST,--U-1135000000J211------------,160,0,22 Feb 2023,160,158,160,0,1145100,182088800,136
ADCP,--U-1135000000H111------------,68,0,22 Feb 2023,68,65,66,-2,28704400,1900179000,1218
ADES,--U-2135000000D212------------,7150,0,22 Feb 2023,7175,7100,7125,-25,40300,287210000,90
ADHI,--M-1805700000J211------------,468,0,22 Feb 2023,468,456,458,-10,11224300,5169465800,1654
ADMF,--U-110F000000G211------------,10125,0,22 Feb 2023,10125,9900,10000,-125,219300,2191722500,243
ADMG,--U-1130000000B111------------,145,0,22 Feb 2023,145,142,142,-3,224000,32279900,70
ADMR,--U-2810530000A121------------,1420,0,22 Feb 2023,1445,1390,1395,-25,50925700,71849781000,5978
ADRO,--MO1XDAQ70000A121------------,2820,2880,22 Feb 2023,2910,2840,2850,30,54952100,157853169000,11147
AGAR,--U-2130000000D231-----------X,254,0,22 Feb 2023,276,244,276,22,15700,3984000,15
AGII,--M-1835443000B111------------,2090,0,22 Feb 2023,2140,2070,2100,10,5347900,11285620000,1043
AGRO,--U-1805300000G111------------,432,0,22 Feb 2023,440,402,404,-28,46062800,19174962000,4701
AGRS,--U-2105000000G111------------,92,0,22 Feb 2023,92,90,90,-2,1818400,163857500,228
AHAP,--U-2100000000G412------------,70,0,22 Feb 2023,72,68,69,-1,2857100,199615100,444
AIMS,--U-2130000000A121------------,316,0,22 Feb 2023,322,306,320,4,33700,10613200,36
AISA,--U-1135000000D222------------,162,0,22 Feb 2023,170,160,164,2,34214500,5683175600,3349
AKKU,--U-2100000000E512-----------X,50,0,22 Feb 2023,50,50,50,0,300,15000,3
AKPI,--U-2130000000B113------------,1270,0,22 Feb 2023,1350,1210,1290,20,36700,46150000,72
AKRA,--MO1X3XM4S000A112------------,1320,1320,22 Feb 2023,1330,1310,1315,-5,26616900,35104464000,2813
AKSI,--U-2130000000K211------------,274,0,22 Feb 2023,276,274,274,0,62400,17134600,46
ALDO,--U-2135000000B131------------,780,0,22 Feb 2023,805,775,800,20,213300,169678500,109
ALKA,--U-2130000000B141------------,396,0,22 Feb 2023,390,370,384,-12,47200,18065600,78
ALMI,--U-2135000000B141------------,258,0,22 Feb 2023,264,256,264,6,3200,835200,9
ALTO,--U-1100000000D212------------,50,0,22 Feb 2023,50,50,50,0,115400,5770000,14
AMAG,--U-2105000000G412------------,378,0,22 Feb 2023,380,364,374,-4,93500,35016000,73
AMAN,--U-2135000000H111------------,870,0,22 Feb 2023,1000,810,810,-60,4074100,3487767000,1503
AMAR,--U-2105000000G111------------,280,0,22 Feb 2023,282,274,276,-4,7609400,2113952000,607
AMFG,--U-1135000000C121------------,5500,0,22 Feb 2023,5625,5500,5575,75,17200,96192500,41
AMIN,--U-2130000000C143------------,129,0,22 Feb 2023,130,122,122,-7,925300,115109900,324
AMMS,--U-3000000000D231------------,40,0,22 Feb 2023,41,38,40,0,1480100,58603300,149
AMOR,XDU-2105000000G311------------,1100,0,22 Feb 2023,1100,1080,1095,-5,1700,1861500,10
AMRT,--UO1U43C20000D113------------,3060,3050,22 Feb 2023,3060,3020,3030,-30,10060400,30541381000,3279
ANDI,--U-2130000000D232-----------X,50,0,22 Feb 2023,50,50,50,0,38400,1920000,15
ANJT,--M-1135000000D232------------,715,0,22 Feb 2023,795,700,765,50,28938800,21127507500,2730
ANTM,--MO1XNAW5H000B146------------,2080,2080,22 Feb 2023,2090,2030,2050,-30,76665900,156793173000,16825
