Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-18AEM16000D232------------,8125,0,31 Jan 2023,8275,8125,8225,100,1013000,8332170000,1458
ABBA,--U-2105000000E614------------,127,0,31 Jan 2023,129,126,126,-1,2043900,259542700,293
ABDA,--U-2105000000G412------------,6700,0,31 Jan 2023,0,0,6700,0,0,0,0
ABMM,--M-1175000000C311------------,3170,0,31 Jan 2023,3170,3000,3150,-20,1220600,3776357000,789
ACES,--M-1K75MD0000E743------------,498,0,31 Jan 2023,515,490,490,-8,181620600,90943499500,10689
ACST,--U-1135000000J211------------,162,0,31 Jan 2023,166,162,163,1,5004600,820522100,522
ADCP,--U-1135000000H111------------,67,0,31 Jan 2023,68,66,66,-1,9402000,628341200,494
ADES,--U-2135000000D212------------,7425,0,31 Jan 2023,7450,7300,7450,25,49000,361765000,46
ADHI,--M-1805L00000J211------------,480,0,31 Jan 2023,492,476,480,0,12034600,5815804600,1805
ADMF,--U-110F200000G211------------,9375,0,31 Jan 2023,9450,9375,9425,50,51700,485947500,75
ADMG,--U-1130000000B111------------,145,0,31 Jan 2023,149,144,147,2,327700,48064900,242
ADMR,--U-2100000000A121------------,1615,0,31 Jan 2023,1655,1620,1640,25,14376000,23573574500,3048
ADRO,--MO1XDAQG0000A121------------,3010,2970,31 Jan 2023,3020,2940,2960,-50,67716800,201536526000,13741
AGAR,--U-2130000000D231-----------X,280,0,31 Jan 2023,280,280,280,0,200,56000,2
AGII,--M-1835FB3000B111------------,1950,0,31 Jan 2023,2020,1950,1990,40,5145900,10238606000,1336
AGRO,--U-1805300000G111------------,442,0,31 Jan 2023,446,434,440,-2,22356600,9847989400,2664
AGRS,--U-2105000000G111------------,93,0,31 Jan 2023,93,91,91,-2,2304200,210587900,172
AHAP,--U-2100000000G412------------,62,0,31 Jan 2023,63,62,62,0,701600,43610000,113
AIMS,--U-2130000000A121------------,296,0,31 Jan 2023,346,276,282,-14,1242100,368173400,494
AISA,--U-1135000000D222------------,151,0,31 Jan 2023,153,148,148,-3,2694500,402861800,374
AKKU,--U-2100000000E512-----------X,50,0,31 Jan 2023,50,50,50,0,10900,545000,26
AKPI,--U-2130000000B113------------,1295,0,31 Jan 2023,1300,1205,1205,-90,178800,218568000,128
AKRA,--M-1V3XM4G000A112------------,1345,0,31 Jan 2023,1345,1310,1310,-35,74629800,98703404000,6667
AKSI,--U-2130000000K211------------,286,0,31 Jan 2023,296,284,286,0,342100,98809200,198
ALDO,--U-2135000000B131------------,815,0,31 Jan 2023,815,800,815,0,106800,85807500,36
ALKA,--U-2130000000B141------------,452,0,31 Jan 2023,448,422,422,-30,50500,21516600,37
ALMI,--U-2135000000B141------------,272,0,31 Jan 2023,274,258,268,-4,21800,5802000,44
ALTO,--U-1100000000D212------------,50,0,31 Jan 2023,50,50,50,0,49800,2490000,22
AMAG,--U-2105000000G412------------,370,0,31 Jan 2023,380,364,368,-2,59500,21941800,65
AMAN,--U-2135000000H111------------,710,0,31 Jan 2023,710,705,705,-5,101700,72194500,9
AMAR,--U-2805000000G111------------,228,0,31 Jan 2023,236,228,230,2,3339900,770671400,410
AMFG,--U-1135000000C121------------,5525,0,31 Jan 2023,5525,5500,5525,0,10000,55087500,19
AMIN,--U-2130000000C143------------,170,0,31 Jan 2023,171,161,164,-6,8638400,1424993000,1369
AMMS,--U-3000000000D231------------,41,0,31 Jan 2023,41,40,41,0,216900,8844200,94
AMOR,CDU-2105000000G311------------,1410,0,31 Jan 2023,1410,1375,1395,-15,11100,15451000,36
AMRT,--UO1U03520000D113------------,2850,2840,31 Jan 2023,2860,2750,2830,-20,83975900,237150077000,8056
ANDI,--U-2130000000D232-----------X,50,0,31 Jan 2023,50,50,50,0,100,5000,1
ANJT,--M-1135000000D232------------,695,0,31 Jan 2023,700,690,700,5,173600,121060500,86
ANTM,--MO1XNPX5H000B146------------,2290,2300,31 Jan 2023,2340,2290,2310,20,53341100,123483498000,8129
APEX,--U-1130000000A131------------,192,0,31 Jan 2023,195,186,191,-1,797500,150693400,275
