Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S-183E806000D232------------,7025,0,21 Nov 2023,7050,7000,7025,0,249200,1750560000,342
ABBA,--U-4100000000E614-E---------X,70,0,21 Nov 2023,71,69,70,0,4177800,292802600,206
ABDA,--U-4105000000G412-----------X,6000,0,21 Nov 2023,5900,5900,5900,-100,100,590000,1
ABMM,--S-1835403000A121------------,3400,0,21 Nov 2023,3420,3370,3400,0,617800,2093926000,635
ACES,--SO1S75MD0000E743------------,830,830,21 Nov 2023,855,820,820,-10,48999900,40913526500,4915
ACST,--U-1135000000J211------------,171,0,21 Nov 2023,171,169,170,-1,4199300,713089200,353
ADCP,--U-1135000000H111------------,54,0,21 Nov 2023,55,53,54,0,2470500,131523100,149
ADES,--U-2135000000D212------------,9100,0,21 Nov 2023,9200,8900,8975,-125,237800,2146422500,379
ADHI,--S-1809700000J211------------,410,0,21 Nov 2023,414,402,404,-6,8577800,3471715800,1611
ADMF,--U-110F000000G211------------,10650,0,21 Nov 2023,10700,10600,10625,-25,32600,347637500,52
ADMG,--U-1130000000B111------------,144,0,21 Nov 2023,147,143,146,2,181900,26352900,127
ADMR,--U-2835930000A121------------,1165,0,21 Nov 2023,1225,1170,1210,45,16072000,19277342500,3011
ADRO,--SO1XDAQ70000A121------------,2550,2540,21 Nov 2023,2610,2540,2610,60,31763500,82036155000,5814
AEGS,--U-3000000000E111------------,58,0,21 Nov 2023,59,55,55,-3,1367000,76526200,264
AGAR,--U-4130000000D231-----------X,119,0,21 Nov 2023,0,0,119,0,0,0,0
AGII,--U-1835403000B111------------,1485,0,21 Nov 2023,1490,1470,1485,0,68000,100738000,43
AGRO,--U-1855300000G111------------,260,0,21 Nov 2023,268,250,250,-10,17895800,4609325600,1993
AGRS,--U-2105000000G111------------,83,0,21 Nov 2023,83,81,82,-1,1304000,106371200,85
AHAP,--U-2100000000G412------------,102,0,21 Nov 2023,103,100,101,-1,2676500,271784900,244
AIMS,--U-4130000000A121----S------X,318,0,21 Nov 2023,332,312,320,2,8800,2775000,26
AISA,--U-1135000000D222------------,152,0,21 Nov 2023,163,152,159,7,22823900,3624102500,2028
AKKU,--U-4100000000E512-----------X,50,0,21 Nov 2023,50,50,50,0,8125600,406280000,1053
AKPI,--U-2130000000B113------------,710,0,21 Nov 2023,715,700,700,-10,12200,8547500,7
AKRA,XDSO1XKXMBS000A112------------,1460,1470,21 Nov 2023,1470,1435,1455,-5,13208500,19098564000,2822
AKSI,--U-2130000000K211------------,163,0,21 Nov 2023,165,157,162,-1,296100,47385300,38
ALDO,--U-2130000000B131------------,730,0,21 Nov 2023,875,730,735,5,289700,226347500,110
ALKA,--U-2130000000B141------------,525,0,21 Nov 2023,570,510,535,10,38200,20448500,93
ALMI,--U-2130000000B141------------,194,0,21 Nov 2023,202,178,199,5,9200,1733000,19
ALTO,--U-1100000000D212------------,50,0,21 Nov 2023,50,50,50,0,101500,5075000,13
AMAG,--U-2105000000G412------------,314,0,21 Nov 2023,316,310,310,-4,8900,2797400,9
AMAN,--U-2130000000H111------------,126,0,21 Nov 2023,130,125,128,2,2378400,303954700,408
AMAR,--U-2105000000G111------------,316,0,21 Nov 2023,322,310,322,6,1971400,627912600,176
AMFG,--U-1135000000C121------------,5775,0,21 Nov 2023,5850,5700,5850,75,78100,449162500,43
AMIN,--U-2130000000C143------------,157,0,21 Nov 2023,170,153,164,7,1088600,175251100,105
AMMN,--U-1130000000B142------------,7300,0,21 Nov 2023,7400,7075,7300,0,60435900,440717850000,10376
AMMS,--U-3000000000D231------------,47,0,21 Nov 2023,49,46,48,1,670300,31467000,102
AMOR,--U-2105000000G311------------,950,0,21 Nov 2023,980,950,970,20,8400,8163500,23
AMRT,--SO1U4AC24000D113------------,2900,2910,21 Nov 2023,2930,2830,2900,0,27786800,80119251000,3656
ANDI,--U-4130000000D232-----------X,50,0,21 Nov 2023,50,50,50,0,200,10000,2
ANJT,--M-1135000000D232------------,720,0,21 Nov 2023,730,710,720,0,644900,464119000,139
ANTM,--SO1SNPX5H000B146------------,1610,1615,21 Nov 2023,1640,1610,1620,10,23501100,38140209000,5760
APEX,--U-1100000000A131------------,214,0,21 Nov 2023,218,210,210,-4,3503500,746022400,451
APIC,--S-2105000000G511------------,1105,0,21 Nov 2023,1105,1090,1095,-10,2640300,2892545000,135
APII,--U-2130000000C143------------,192,0,21 Nov 2023,197,190,194,2,4200,806300,7
APLI,--U-1130000000B113------------,560,0,21 Nov 2023,555,520,525,-35,10300,5513500,16
APLN,--M-1135000000H111------------,128,0,21 Nov 2023,130,127,128,0,5436400,698850800,460
ARCI,--M-1135000000B143------------,346,0,21 Nov 2023,360,344,358,12,2953100,1042590600,469
ARGO,--U-4105000000E413-----------X,815,0,21 Nov 2023,0,0,815,0,0,0,0
ARII,--U-2130000000A121------------,240,0,21 Nov 2023,248,240,242,2,20900,5039200,23
ARKA,--U-4100000000C143-----------X,50,0,21 Nov 2023,50,50,50,0,7400,370000,8
ARKO,--M-2105000000J411------------,740,0,21 Nov 2023,745,710,715,-25,2759000,1989349500,510
ARMY,--U-4100000000H111---L---Y---X,50,0,21 Nov 2023,0,0,50,0,0,0,0
ARNA,--S-1135000000C121------------,710,0,21 Nov 2023,710,695,710,0,734000,517708000,284
ARTA,--U-2100000000E512------------,2000,0,21 Nov 2023,0,0,2000,0,0,0,0
ARTI,--U-4100000000A132-ED--------X,50,0,21 Nov 2023,0,0,50,0,0,0,0
ARTO,--UO2HF5900000G111------------,2340,2380,21 Nov 2023,2430,2300,2330,-10,22272600,52412428000,6209
ASBI,--U-2100000000G412------------,640,0,21 Nov 2023,640,615,640,0,2300,1464500,8
ASDM,--U-1100000000G412------------,995,0,21 Nov 2023,1100,975,1010,15,110200,111223000,139
ASGR,--U-1135000000C224------------,920,0,21 Nov 2023,925,905,925,5,1375300,1261080000,482
ASHA,--U-2130000000D231------------,50,0,21 Nov 2023,50,50,50,0,3000,150000,12
