Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S-183E806000D232------------,7700,0,18 Agt 2023,7775,7650,7725,25,365200,2811305000,554
ABBA,--U-4100000000E614-E---------X,74,0,18 Agt 2023,75,74,74,0,2380700,177218500,196
ABDA,--U-4105000000G412-----------X,6100,0,18 Agt 2023,0,0,6100,0,0,0,0
ABMM,--S-1835403000A121------------,4060,0,18 Agt 2023,4110,3970,3980,-80,3827900,15332063000,1466
ACES,--SO1S75MD0000E743------------,715,715,18 Agt 2023,730,710,710,-5,37310100,26893975500,4240
ACST,--U-1135000000J211------------,158,0,18 Agt 2023,164,158,160,2,11450000,1845869500,1003
ADCP,--U-1135000000H111------------,57,0,18 Agt 2023,58,57,57,0,4611700,262942000,258
ADES,--U-2135000000D212------------,11950,0,18 Agt 2023,12075,11800,11800,-150,143100,1697017500,185
ADHI,--S-1805700000J211------------,448,0,18 Agt 2023,454,440,442,-6,10783300,4819760600,1391
ADMF,--U-110F000000G211------------,11450,0,18 Agt 2023,11500,11350,11375,-75,53900,615330000,108
ADMG,--U-1130000000B111------------,156,0,18 Agt 2023,159,155,157,1,536100,84031900,113
ADMR,--U-2835930000A121------------,1110,0,18 Agt 2023,1210,1100,1180,70,179623800,210718949500,14696
ADRO,--SO1XDAQ70000A121------------,2520,2520,18 Agt 2023,2560,2480,2540,20,47312500,119663689000,7655
AGAR,--U-4130000000D231-----------X,179,0,18 Agt 2023,0,0,179,0,0,0,0
AGII,--M-1835403000B111------------,1885,0,18 Agt 2023,1895,1880,1885,0,102600,193431000,116
AGRO,--U-1855300000G111------------,372,0,18 Agt 2023,380,366,370,-2,4778300,1776145200,879
AGRS,--U-2105000000G111------------,92,0,18 Agt 2023,92,90,92,0,4512400,409211900,175
AHAP,--U-2100000000G412------------,83,0,18 Agt 2023,90,74,85,2,16936300,1456865800,1274
AIMS,--U-2130000000A121---L--------,316,0,18 Agt 2023,350,316,328,12,178400,60334200,112
AISA,--U-1135000000D222------------,136,0,18 Agt 2023,137,135,136,0,2392500,324682100,253
AKKU,--U-4100000000E512-----------X,50,0,18 Agt 2023,50,50,50,0,1905200,95260000,1127
AKPI,--U-2130000000B113------------,935,0,18 Agt 2023,935,925,925,-10,14200,13178000,26
AKRA,XDSO1XKXMBS000A112------------,1310,1310,18 Agt 2023,1315,1285,1300,-10,17056300,22097519000,4197
AKSI,--U-2130000000K211------------,172,0,18 Agt 2023,174,168,169,-3,74500,12601400,47
ALDO,--U-2130000000B131------------,670,0,18 Agt 2023,675,660,670,0,77500,52034500,30
ALKA,--U-2130000000B141------------,685,0,18 Agt 2023,855,635,670,-15,1541900,1216765500,1224
ALMI,--U-2130000000B141------------,206,0,18 Agt 2023,224,210,218,12,214200,46959400,65
ALTO,--U-1100000000D212------------,50,0,18 Agt 2023,50,50,50,0,400,20000,2
AMAG,--U-2105000000G412------------,344,0,18 Agt 2023,344,340,340,-4,38400,13060200,34
AMAN,--U-2130000000H111------------,130,0,18 Agt 2023,133,128,130,0,5964100,779594800,727
AMAR,--U-2105000000G111------------,284,0,18 Agt 2023,290,280,288,4,8426300,2414396600,446
AMFG,--U-1135000000C121------------,5550,0,18 Agt 2023,5600,5500,5525,-25,153400,854012500,119
AMIN,--U-2130000000C143------------,122,0,18 Agt 2023,123,119,120,-2,173200,20814300,70
AMMN,--U-1130000000B142------------,3300,0,18 Agt 2023,3380,3300,3350,50,39653600,132848626000,5799
AMMS,--U-3000000000D231---L--------,35,0,18 Agt 2023,36,33,35,0,1269600,42977100,99
AMOR,--U-2105000000G311------------,1045,0,18 Agt 2023,1075,1035,1035,-10,2300,2388500,5
AMRT,--UO1U4AC24000D113------------,2940,2980,18 Agt 2023,3010,2880,2900,-40,56097300,164806197000,5141
ANDI,--U-4130000000D232-----------X,50,0,18 Agt 2023,50,50,50,0,1400,70000,1
ANJT,--M-1135000000D232------------,805,0,18 Agt 2023,820,790,800,-5,1688100,1357138000,515
ANTM,--SO1XNPX5H000B146------------,1960,1960,18 Agt 2023,1970,1945,1950,-10,42360900,82698751000,12314
APEX,--U-1100000000A131------------,174,0,18 Agt 2023,176,169,170,-4,481200,82560400,151
APIC,--U-2105000000G511------------,1070,0,18 Agt 2023,1070,1055,1070,0,2190700,2334431500,287
APII,--U-2130000000C143------------,192,0,18 Agt 2023,193,190,190,-2,3400,655300,6
APLI,--U-1130000000B113------------,525,0,18 Agt 2023,600,500,555,30,285700,154075000,145
APLN,--M-1135000000H111------------,155,0,18 Agt 2023,156,153,154,-1,10630000,1638320900,700
ARCI,--M-1135000000B143------------,372,0,18 Agt 2023,370,354,360,-12,15574000,5635453800,1703
ARGO,--U-4105000000E413-E---------X,510,0,18 Agt 2023,0,0,510,0,0,0,0
ARII,--U-2130000000A121------------,340,0,18 Agt 2023,410,340,372,32,14900000,5703805200,3737
ARKA,--U-4100000000C143-----------X,50,0,18 Agt 2023,50,50,50,0,500,25000,4
ARKO,--M-2105000000J411------------,650,0,18 Agt 2023,660,635,655,5,8346600,5443354500,474
ARMY,--U-4100000000H111---L---Y---X,50,0,18 Agt 2023,0,0,50,0,0,0,0
ARNA,--S-1135000000C121------------,780,0,18 Agt 2023,790,770,780,0,1337900,1038198000,337
ARTA,--U-2100000000E512------------,1590,0,18 Agt 2023,0,0,1590,0,0,0,0
ARTI,--U-4100000000A132-EDL---Y---X,50,0,18 Agt 2023,0,0,50,0,0,0,0
ARTO,--UO2HF5900000G111------------,2640,2640,18 Agt 2023,2670,2590,2590,-50,7223100,18905955000,2791
ASBI,--U-2100000000G412------------,550,0,18 Agt 2023,575,535,535,-15,33500,18082500,9
ASDM,--U-1100000000G412------------,945,0,18 Agt 2023,945,940,940,-5,1100,1038500,8
ASGR,--U-1135000000C224------------,1080,0,18 Agt 2023,1085,1060,1065,-15,627300,674220000,223
ASHA,--U-2130000000D231------------,156,0,18 Agt 2023,163,155,162,6,66463200,10649714700,3736
ASII,--SO1XNAQ7H000C311------------,6750,6675,18 Agt 2023,6700,6500,6525,-225,69001300,453830925000,14964
ASJT,--U-1100000000G412------------,113,0,18 Agt 2023,117,113,113,0,25600,2894200,16
ASLC,--U-2135000000E745------------,112,0,18 Agt 2023,113,109,109,-3,8317900,915012200,575
ASMI,--U-1100000000G412------------,50,0,18 Agt 2023,50,50,50,0,10300,515000,5
ASPI,--U-2130000000H111------------,374,0,18 Agt 2023,380,374,374,0,2148400,809432200,231
ASRI,--S-1175001000H111------------,186,0,18 Agt 2023,188,184,185,-1,17954800,3333574500,1030
ASRM,--U-4100000000G412-----------X,1650,0,18 Agt 2023,1650,1650,1650,0,400,660000,2
ASSA,--S-18059B1000K132------------,1090,0,18 Agt 2023,1095,1055,1065,-25,3073200,3287363500,885
ATAP,--U-2130000000H111------------,59,0,18 Agt 2023,61,54,59,0,599400,35533500,101
ATIC,--U-1130000000I121------------,350,0,18 Agt 2023,350,350,350,0,1300,455000,1
AUTO,--M-11A5006000E111------------,3200,0,18 Agt 2023,3240,3060,3220,20,23917900,75383700000,10300
AVIA,--M-1835M30000B113------------,600,0,18 Agt 2023,615,600,615,15,2830000,1726900000,772
AWAN,--U-2130000000I111------------,242,0,18 Agt 2023,246,210,210,-32,28176800,6253137000,2948
AXIO,--M-2130000000I221------------,162,0,18 Agt 2023,175,160,167,5,4765600,789395600,947
AYLS,--U-2130000000B121------------,67,0,18 Agt 2023,67,66,67,0,447300,29739400,85
BABP,--U-2105000000G111------------,80,0,18 Agt 2023,82,80,80,0,15323900,1232915400,382
BACA,--S-2105000000G111------------,131,0,18 Agt 2023,131,130,130,-1,3027100,393566200,105
BAJA,--U-2100000000B144------------,157,0,18 Agt 2023,163,148,156,-1,1117900,175464200,498
BALI,--U-1135000000J321------------,810,0,18 Agt 2023,820,780,820,10,5900,4740000,15
BANK,--U-2135000000G111------------,1235,0,18 Agt 2023,1250,1230,1235,0,8902700,11027187500,455
BAPA,--U-1130000000H111------------,74,0,18 Agt 2023,75,72,73,-1,761600,55622400,141
BAPI,--U-4100000000H111---L---Y---X,50,0,18 Agt 2023,0,0,50,0,0,0,0
BATA,--U-4130000000E412-----------X,382,0,18 Agt 2023,382,382,382,0,2600,993200,2
BAUT,--U-4130000000E743-----------X,50,0,18 Agt 2023,50,50,50,0,2100,105000,5
BAYU,--U-2130000000E513------------,1365,0,18 Agt 2023,1380,1335,1370,5,130600,176445000,121
BBCA,--SO1UQNCNH000G111------------,9300,9250,18 Agt 2023,9350,9250,9250,-50,79328900,735715775000,12140
BBHI,--U-2155000000G111------------,1615,0,18 Agt 2023,1630,1565,1575,-40,1059900,1682258000,727
BBKP,--U-1805000000G111------------,98,0,18 Agt 2023,99,97,97,-1,33074500,3229743200,1140
BBLD,--U-2105000000G211------------,740,0,18 Agt 2023,740,720,735,-5,2200,1601000,12
BBMD,--U-1105000000G111------------,1950,0,18 Agt 2023,0,0,1950,0,0,0,0
BBNI,--SO1UQSPBH000G111------------,9100,9075,18 Agt 2023,9075,8975,9050,-50,25832200,233316060000,5948
BBRI,XDSO1UQSPNH000G111------------,5525,5500,18 Agt 2023,5600,5500,5575,50,121561200,675416390000,11751
BBRM,--U-1130000000A122------------,73,0,18 Agt 2023,75,66,71,-2,8579400,609376400,822
BBSI,--U-2105000000G111------------,3420,0,18 Agt 2023,3420,3310,3410,-10,3800,12921000,12
BBSS,--U-2100000000H111------------,73,0,18 Agt 2023,78,71,75,2,15955800,1184939200,962
BBTN,--SO1HCEL1H000G111------------,1300,1300,18 Agt 2023,1300,1290,1295,-5,10551900,13651437500,2176
BBYB,--U-1105000000G111------------,388,0,18 Agt 2023,392,376,384,-4,16902000,6481623600,1656
BCAP,--S-1105000000G511------------,57,0,18 Agt 2023,57,55,56,-1,52463400,2930283200,1052
BCIC,--U-2105000000G111------------,138,0,18 Agt 2023,142,130,138,0,3747100,514348300,645
BCIP,--U-2130000000H111------------,62,0,18 Agt 2023,63,61,61,-1,1438300,88652300,74
BDKR,--M-2135000000J211------------,442,0,18 Agt 2023,488,438,488,46,86224600,40017402200,16681
BDMN,--M-1855100000G111------------,3000,0,18 Agt 2023,3020,2980,3000,0,1013100,3039050000,658
BEBS,--U-2135000000B121------------,50,0,18 Agt 2023,50,50,50,0,119300,5965000,24
BEEF,--U-2100000000D222------------,117,0,18 Agt 2023,117,114,117,0,2469600,285292000,195
BEER,--U-2105000000D211------------,322,0,18 Agt 2023,324,308,322,0,497900,159908200,123
BEKS,--U-4105000000G111-----------X,50,0,18 Agt 2023,50,50,50,0,36100,1805000,16
BELI,--U-5830000000I111----------I-,458,0,18 Agt 2023,460,452,460,2,6803200,3079583200,149
BELL,--U-2130000000E413------------,117,0,18 Agt 2023,118,115,116,-1,6318400,735817100,812
BESS,--U-2130000000A122------------,171,0,18 Agt 2023,175,166,171,0,459200,78075200,194
BEST,--S-1135100000H111------------,166,0,18 Agt 2023,168,162,162,-4,39785700,6538374800,2314
BFIN,--S-1M1C9N0000G211------------,1270,0,18 Agt 2023,1275,1260,1275,5,10637300,13467159000,1388
