Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S-183EM16000D232------------,7625,0,06 Jul 2023,7700,7625,7675,50,565000,4328750000,668
ABBA,--U-4100000000E614-E---------X,90,0,06 Jul 2023,93,89,90,0,7907900,719670100,5374
ABDA,--U-4105000000G412-----------X,6300,0,06 Jul 2023,0,0,6300,0,0,0,0
ABMM,--S-1835403000A121------------,3290,0,06 Jul 2023,3450,3290,3370,80,4313300,14519708000,1706
ACES,--SO1S35MD0000E743------------,640,645,06 Jul 2023,665,635,655,15,72533600,47156962500,7313
ACST,--U-1135000000J211------------,130,0,06 Jul 2023,131,129,129,-1,3270500,424759300,241
ADCP,--U-1135000000H111------------,60,0,06 Jul 2023,60,59,60,0,5499300,325505600,278
ADES,--U-2135000000D212------------,8725,0,06 Jul 2023,8750,8500,8625,-100,45600,394402500,120
ADHI,--S-1805700000J211------------,466,0,06 Jul 2023,470,454,454,-12,21659200,9970379600,3278
ADMF,--U-110F000000G211------------,11000,0,06 Jul 2023,11000,10700,10850,-150,216400,2343212500,262
ADMG,--U-1130000000B111------------,168,0,06 Jul 2023,182,160,169,1,36572400,6289228300,4035
ADMR,--U-2870530000A121------------,1055,0,06 Jul 2023,1060,1025,1040,-15,41156400,43096194000,5766
ADRO,--SO1XDAQ70000A121------------,2420,2420,06 Jul 2023,2460,2410,2450,30,41830700,102059835000,7644
AGAR,--U-4130000000D231-----------X,216,0,06 Jul 2023,197,196,196,-20,3800,745000,8
AGII,XDM-1835403000B111------------,1885,0,06 Jul 2023,1970,1885,1965,80,1153900,2226041000,927
AGRO,--U-1805300000G111------------,404,0,06 Jul 2023,414,398,406,2,36299300,14745292800,3963
AGRS,--U-2105000000G111------------,95,0,06 Jul 2023,95,92,94,-1,6638500,621886400,351
AHAP,--U-2100000000G412------------,60,0,06 Jul 2023,61,58,59,-1,1504100,89040400,172
AIMS,--U-2130000000A121------------,198,0,06 Jul 2023,200,195,200,2,34400,6758500,23
AISA,--U-1135000000D222------------,143,0,06 Jul 2023,145,143,144,1,2338800,335471400,339
AKKU,--U-4100000000E512-------Y---X,50,0,06 Jul 2023,50,50,50,0,2604800,130240000,1791
AKPI,XDU-2130000000B113------------,1000,0,06 Jul 2023,1010,970,1000,0,11000,11081500,25
AKRA,--SO1X3XM4S000A112------------,1400,1410,06 Jul 2023,1440,1405,1435,35,23647700,33749365000,4810
AKSI,--U-2130000000K211------------,200,0,06 Jul 2023,202,199,202,2,95000,19012100,43
ALDO,XDU-2135000000B131------------,595,0,06 Jul 2023,615,595,610,15,153600,92559000,51
ALKA,--U-2130000000B141------------,374,0,06 Jul 2023,466,330,454,80,2110300,922666400,1305
ALMI,--U-2135000000B141------------,216,0,06 Jul 2023,218,214,214,-2,28700,6175200,25
ALTO,--U-1100000000D212------------,50,0,06 Jul 2023,50,50,50,0,300,15000,2
AMAG,--U-2105000000G412------------,368,0,06 Jul 2023,362,344,350,-18,604600,212033400,284
AMAN,--U-2135000000H111------------,130,0,06 Jul 2023,134,128,129,-1,19270400,2533696800,1073
AMAR,--U-2105000000G111------------,282,0,06 Jul 2023,288,278,284,2,11269900,3179841600,728
AMFG,--U-1135000000C121------------,5600,0,06 Jul 2023,5825,5550,5775,175,465500,2662060000,295
AMIN,--U-2130000000C143------------,127,0,06 Jul 2023,125,118,118,-9,866300,104787300,248
AMMS,--U-3000000000D231------------,42,0,06 Jul 2023,42,39,41,-1,827700,33593200,149
AMOR,--U-2105000000G311------------,1120,0,06 Jul 2023,1110,1030,1100,-20,10600,11423500,12
AMRT,--UO1U4AC20000D113------------,2620,2630,06 Jul 2023,2750,2590,2740,120,32414900,87361731000,6690
ANDI,--U-4130000000D232-----------X,50,0,06 Jul 2023,50,50,50,0,500,25000,5
ANJT,XDM-1135000000D232------------,805,0,06 Jul 2023,910,805,870,65,26270900,22508382000,3999
ANTM,XDSO1XNAW5H000B146------------,1985,1995,06 Jul 2023,2050,1990,2020,35,88546800,178777878000,10703
APEX,--U-1100000000A131------------,156,0,06 Jul 2023,192,156,169,13,4306100,762180000,1555
APIC,--U-2805000000G511------------,1090,0,06 Jul 2023,1095,1085,1095,5,2192000,2396142000,163
APII,--U-2130000000C143------------,190,0,06 Jul 2023,190,188,190,0,93600,17681700,37
APLI,--U-1130000000B113------------,406,0,06 Jul 2023,406,384,406,0,56700,22994200,28
APLN,--M-1135000000H111------------,147,0,06 Jul 2023,150,145,147,0,13051300,1919763000,1101
ARCI,--M-1135000000B143------------,346,0,06 Jul 2023,352,344,348,2,2631600,915884400,312
ARGO,--U-4100000000E413-E---------X,472,0,06 Jul 2023,486,486,486,14,300,145800,2
ARII,--U-2130000000A121------------,174,0,06 Jul 2023,179,160,165,-9,1023200,170290500,376
ARKA,--U-4100000000C143-----------X,50,0,06 Jul 2023,50,50,50,0,4169200,208460000,1828
ARKO,--M-2105000000J411------------,665,0,06 Jul 2023,685,610,630,-35,26477300,17094357500,5354
ARMY,--U-4100000000H111---L---Y---X,50,0,06 Jul 2023,0,0,50,0,0,0,0
ARNA,--S-1135000000C121------------,910,0,06 Jul 2023,915,905,910,0,2000000,1820317500,533
ARTA,--U-2100000000E512------------,1600,0,06 Jul 2023,1725,1635,1725,125,2800,4809000,9
ARTI,--U-4100000000A132-E-L---Y---X,50,0,06 Jul 2023,0,0,50,0,0,0,0
ARTO,--UO2HF5900000G111------------,3350,3340,06 Jul 2023,3400,3280,3300,-50,17893300,59480750000,6848
ASBI,CDU-2100000000G412------------,520,0,06 Jul 2023,530,505,530,10,32300,16485500,18
ASDM,--U-1100000000G412------------,975,0,06 Jul 2023,995,980,990,15,9400,9275500,26
ASGR,--U-1135000000C224------------,965,0,06 Jul 2023,975,955,970,5,811100,784628500,169
ASHA,--U-2130000000D231------------,108,0,06 Jul 2023,110,107,108,0,32162100,3486777600,3310
ASII,--SO1XNAQ7H000C311------------,6775,6775,06 Jul 2023,6800,6750,6800,25,35473800,240555932500,6067
ASJT,--U-1100000000G412------------,115,0,06 Jul 2023,115,113,115,0,275000,31285400,22
ASLC,--U-2135000000E745------------,108,0,06 Jul 2023,117,108,110,2,66651700,7466084200,3407
ASMI,--U-1105000000G412------------,50,0,06 Jul 2023,50,50,50,0,2400,120000,5
ASPI,--U-2130000000H111------------,244,0,06 Jul 2023,278,238,276,32,9948200,2658683200,1153
ASRI,--S-1135001000H111------------,186,0,06 Jul 2023,189,185,188,2,20228100,3787954100,1005
ASRM,--U-4100000000G412-----------X,1650,0,06 Jul 2023,1600,1560,1600,-50,1700,2716000,3
ASSA,--S-18059B1000K132------------,1280,0,06 Jul 2023,1305,1250,1275,-5,25992200,33179737500,3863
ATAP,CDU-2130000000H111------------,65,0,06 Jul 2023,68,62,67,2,2560500,170589500,371
ATIC,--U-1130000000I121------------,348,0,06 Jul 2023,352,346,348,0,9100,3162000,11
AUTO,--M-11A5006000E111------------,2750,0,06 Jul 2023,2820,2660,2690,-60,12533700,33903932000,4768
AVIA,--M-1835M30000B113------------,650,0,06 Jul 2023,660,645,650,0,5706100,3731401500,1180
AWAN,--U-2130000000I111------------,308,0,06 Jul 2023,310,286,302,-6,11966000,3543635800,2351
AXIO,--M-2135000000I221------------,147,0,06 Jul 2023,147,142,143,-4,6099900,878545000,127
AYLS,--U-2130000000B121------------,70,0,06 Jul 2023,72,70,70,0,8489400,600244000,594
BABP,--U-2805000000G111------------,80,0,06 Jul 2023,85,80,83,3,119790400,9868413500,13302
BACA,--S-2105000000G111------------,133,0,06 Jul 2023,135,132,134,1,14693500,1955057200,315
BAJA,--U-2100000000B144------------,147,0,06 Jul 2023,147,144,145,-2,459000,66619600,139
BALI,XDU-1135000000J321------------,770,0,06 Jul 2023,770,765,770,0,14300,10993500,10
BANK,--U-2135000000G111------------,1265,0,06 Jul 2023,1290,1225,1265,0,15223100,19131644500,1377
BAPA,--U-1130000000H111------------,77,0,06 Jul 2023,81,73,74,-3,9173100,702207300,793
BAPI,--U-4100000000H111---L---Y---X,50,0,06 Jul 2023,0,0,50,0,0,0,0
BATA,--U-4130000000E412-----------X,550,0,06 Jul 2023,0,0,550,0,0,0,0
BAUT,--U-4130000000E743-----------X,50,0,06 Jul 2023,50,50,50,0,96800,4840000,19
BAYU,XDU-2130000000E513------------,1315,0,06 Jul 2023,1330,1280,1315,0,490700,637634500,169
BBCA,--SO1UQNCNH000G111------------,9050,9050,06 Jul 2023,9100,9025,9075,25,52532400,475777417500,10689
BBHI,--U-2855000000G111------------,1720,0,06 Jul 2023,1750,1700,1735,15,1254800,2165478500,684
BBKP,--U-1805000000G111------------,109,0,06 Jul 2023,113,107,110,1,262392400,29028218900,7634
BBLD,XDU-2100000000G211------------,755,0,06 Jul 2023,755,720,750,-5,51300,38487000,27
BBMD,XDU-1105000000G111------------,1980,0,06 Jul 2023,0,0,1980,0,0,0,0
BBNI,--SO1UQSPBH000G111------------,9150,9150,06 Jul 2023,9200,9075,9100,-50,24146300,220039112500,5352
BBRI,XDSO1UQSPNH000G111------------,5450,5450,06 Jul 2023,5475,5400,5425,-25,109446200,594049315000,17659
BBRM,--U-1130000000A122------------,58,0,06 Jul 2023,61,57,59,1,532100,31237300,117
BBSI,--U-2105000000G111------------,3390,0,06 Jul 2023,3620,3300,3320,-70,52100,180498000,75
BBSS,--U-2100000000H111------------,55,0,06 Jul 2023,56,54,55,0,198500,10731000,34
BBTN,--SO1HCEL1H000G111------------,1305,1305,06 Jul 2023,1320,1295,1320,15,27457900,35913426500,3535
BBYB,--U-1105000000G111------------,464,0,06 Jul 2023,474,462,466,2,17062200,7977892600,2149
