No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S-11AE106000D232------------,6825,0,19 Feb 2024,0,6875,6800,6825,0,244200,1669037500,488,554.4,6850,27800,6825,35800,1924688333,1924688333,390711732,48700,3800,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-4100000000E614-E---------X,52,0,19 Feb 2024,0,53,51,52,0,6908800,354740700,191,114.9,52,2170000,51,2582500,3935892857,3935892857,1342139464,420200,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-4105000000G412-----------X,5500,0,19 Feb 2024,0,0,0,5500,0,0,0,0,1255.7,5500,75000,5000,100,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--S-1805000000A121------------,3500,0,19 Feb 2024,0,3580,3510,3530,30,1234400,4372687000,794,94.1,3540,19000,3530,11600,2753165000,2753165000,568803889,166600,142600,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--SO1SK5MD0000E743------------,775,775,19 Feb 2024,780,795,760,760,-15,42176800,32645436000,5808,926.8,765,40900,760,1012700,17150000000,17150000000,6832560000,8581900,9243300,0,0,0
6,ACRO,Samcro Hyosung Adilestari Tbk.,--U-2130000000E413------------,84,0,19 Feb 2024,0,86,74,80,-4,31596200,2532957500,2406,74.1,80,574400,79,257900,3469138591,731863096,746208953,3082700,5315700,0,0,0
7,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,139,0,19 Feb 2024,0,143,135,138,-1,3920800,539862100,475,10.2,139,31200,138,354300,12675160000,12675160000,1560312196,727400,0,0,0,0
8,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,50,0,19 Feb 2024,0,52,50,51,1,16348900,819587100,489,39.2,51,6886400,50,7965600,22222222200,22222222200,2222222220,0,0,0,0,0
9,ADES,Akasha Wira International Tbk.,--U-4135000000D212-----------X,10050,0,19 Feb 2024,0,11050,10050,11050,1000,541400,5867630000,438,574.0,0,0,11050,900,589896800,589896800,48961434,35200,154300,0,0,0
10,ADHI,Adhi Karya (Persero) Tbk.,--S-180M700000J211------------,322,0,19 Feb 2024,0,326,294,298,-24,92089000,28115084600,6716,256.4,300,449600,298,350900,8407608979,8407608979,2998994123,4974900,4159700,0,0,0
11,ADMF,Adira Dinamika Multi Finance Tbk.,--U-1105000000G211------------,12000,0,19 Feb 2024,0,12100,11950,12025,25,94400,1134130000,149,517.2,12050,2300,12025,1100,1000000000,1000000000,79200000,6400,1200,660000,7953000000,3
12,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,136,0,19 Feb 2024,0,138,135,137,1,14000,1898800,31,12.2,137,2900,135,18500,3889179559,3889179559,520372225,0,100,0,0,0
13,ADMR,Adaro Minerals Indonesia Tbk.,--U-1K70F30000A121------------,1420,0,19 Feb 2024,0,1430,1380,1410,-10,36991600,51842003500,7521,1410.0,1415,217700,1410,1025700,40882331500,40882331500,6606584770,11459000,4184400,0,0,0
14,ADRO,Adaro Energy Indonesia Tbk.,--SO1XDAQ70000A121------------,2520,2510,19 Feb 2024,2510,2510,2430,2430,-90,35027700,86060584000,13911,220.9,2440,300,2430,494500,31985962000,31985962000,12877548301,6978400,4510800,228192,591240840,9
15,AEGS,Anugerah Spareparts Sejahtera Tbk.,--U-3000000000E111------------,100,0,19 Feb 2024,0,101,90,91,-9,4128100,374989200,612,91.0,93,55100,91,87000,1006000000,400000000,0,100,0,0,0,0
16,AGAR,Asia Sejahtera Mina Tbk.,--U-4130000000D231-----------X,100,0,19 Feb 2024,0,0,0,100,0,0,0,0,90.9,100,1400,90,1100,1000000000,1000000000,250100000,0,0,0,0,0
17,AGII,Samator Indo Gas Tbk.,--U-1135000000B111------------,1565,0,19 Feb 2024,0,1600,1540,1540,-25,210600,327063500,145,140.0,1585,22200,1540,52700,3066660000,3066660000,229999500,17100,11600,0,0,0
18,AGRO,Bank Raya Indonesia Tbk.,--U-1805300000G111------------,278,0,19 Feb 2024,0,282,266,266,-12,23009700,6226197600,2585,443.2,268,80000,266,828000,24493093216,24493093216,3208595211,4783100,205700,0,0,0
19,AGRS,Bank IBK Indonesia Tbk.,--U-4105000000G111-----------X,80,0,19 Feb 2024,0,80,76,78,-2,7072600,550229300,337,100.9,78,408600,77,25000,37365877065,37365877065,2096225703,890400,1362000,0,0,0
20,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,88,0,19 Feb 2024,0,89,83,85,-3,3677000,314613600,309,408.2,86,93900,85,105500,4900000000,4900000000,1194620000,0,94200,0,0,0
21,AIMS,Akbar Indo Makmur Stimec Tbk,--U-4130000000A121----S------X,670,0,19 Feb 2024,0,735,645,710,40,4414500,2962159500,2730,568.0,710,96000,705,19200,220000000,220000000,38786000,54300,75300,0,0,0
22,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,130,0,19 Feb 2024,0,131,126,127,-3,4975600,637576300,621,15.5,128,127400,127,21200,9311800000,9311800000,2463902280,1765900,61400,0,0,0
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,50,0,19 Feb 2024,0,50,50,50,0,200,10000,1,75.9,50,24611600,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
24,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,700,0,19 Feb 2024,0,750,705,745,45,2300,1719500,4,98.3,735,500,715,300,612248000,612248000,68510551,0,0,0,0,0
25,AKRA,AKR Corporindo Tbk.,--SO1XDXMNS000A112------------,1625,1625,19 Feb 2024,1625,1630,1605,1620,-5,14713800,23797086500,1934,6455.7,1620,400,1610,64000,20073474600,20073474600,7294700670,7753500,8471100,7893600,12752323200,2
26,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,150,0,19 Feb 2024,0,150,140,142,-8,198200,28208800,61,71.0,143,61800,142,34100,720000000,720000000,57528000,0,0,0,0,0
27,ALDO,Alkindo Naratama Tbk.,--U-2130000000B131------------,675,0,19 Feb 2024,0,715,675,680,5,123900,87293500,50,520.0,680,2600,675,3800,1350356872,1350356872,343530788,800,0,0,0,0
28,ALII,Ancara Logistics Indonesia Tbk.,--U-1100000000A122------------,412,0,19 Feb 2024,0,510,388,505,93,219116300,100767571200,26058,185.7,510,697800,505,7920700,15825800000,13365160000,3165160000,17231100,15017100,0,0,0
29,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,446,0,19 Feb 2024,0,474,442,452,6,186300,83452800,138,76.1,452,4500,444,1600,507665055,507665055,38328712,6600,4200,0,0,0
30,ALMI,Alumindo Light Metal Industry Tbk.,--U-4130000000B141-----------X,171,0,19 Feb 2024,0,175,166,174,3,53300,9152000,16,26.8,175,5600,166,1900,3816000000,3816000000,169048800,11400,0,0,0,0
31,ALTO,Tri Banyan Tirta Tbk.,--U-4100000000D212-----------X,50,0,19 Feb 2024,0,50,50,50,0,1100,55000,2,25.0,50,14894100,0,0,2191870558,2191870558,676630441,0,0,0,0,0
32,AMAG,Asuransi Multi Artha Guna Tbk.,--U-2105000000G412------------,290,0,19 Feb 2024,0,292,288,290,0,4100,1186000,13,276.2,290,2900,288,10000,5001552516,5001552516,408626841,0,1800,0,0,0
33,AMAN,Makmur Berkah Amanda Tbk.,--M-2130000000H111------------,114,0,19 Feb 2024,0,117,112,114,0,309300,35025900,133,103.6,114,100,113,129600,3873500000,3873500000,454748900,28300,0,0,0,0
34,AMAR,Bank Amar Indonesia Tbk.,--U-2105000000G111------------,228,0,19 Feb 2024,0,258,230,252,24,4563300,1139490600,1027,216.2,252,207100,250,1200,18197283760,18197283760,611428734,1652300,30100,0,0,0
35,AMFG,Asahimas Flat Glass Tbk.,--U-1135000000C121------------,5825,0,19 Feb 2024,0,5825,5750,5775,-50,43000,248730000,49,235.7,5800,100,5775,11000,434000000,434000000,84847000,200,5300,0,0,0
36,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,157,0,19 Feb 2024,0,157,147,154,-3,42500,6424800,25,120.3,155,6900,147,10000,1080000000,1080000000,187920000,7300,0,0,0,0
37,AMMN,Amman Mineral Internasional Tbk.,--U-1130000000B142------------,7900,0,19 Feb 2024,0,7900,7725,7825,-75,35692300,278625127500,3962,461.7,7825,600,7800,661100,72518217656,6930544792,12509392546,11266400,13314100,35,272125,1
38,AMMS,Agung Menjangan Mas Tbk.,--U-3000000000D231------------,35,0,19 Feb 2024,0,36,34,34,-1,67000,2311400,33,34.0,35,34000,34,144100,1200049115,1200049115,0,0,0,0,0,0
39,AMOR,Ashmore Asset Management Indonesia Tbk.,XDU-2105000000G311------------,1100,0,19 Feb 2024,0,1100,955,990,-110,136000,142436500,124,104.2,1000,14900,990,242500,2222222400,2222222400,204000016,2200,4500,0,0,0
40,AMRT,Sumber Alfaria Trijaya Tbk.,--SO1U4ACA4000D113------------,2770,2770,19 Feb 2024,2760,2780,2730,2750,-20,12245600,33704127000,3583,7017.3,2750,19500,2740,10900,41524501700,41524501700,18843818871,7830200,10717800,3800140,10493785600,6
41,ANDI,Andira Agro Tbk.,--U-4130000000D232-----------X,50,0,19 Feb 2024,0,50,50,50,0,49700,2485000,6,125.0,50,48084000,0,0,9350000000,9350000000,3266890000,0,0,0,0,0
42,ANJT,Austindo Nusantara Jaya Tbk.,--M-1135000000D232------------,710,0,19 Feb 2024,0,715,700,710,0,357000,252045500,144,59.2,715,15600,710,28600,3354175000,3354175000,19454215,0,28200,0,0,0
43,ANTM,Aneka Tambang Tbk.,--SO1SNPX5H000B146------------,1530,1545,19 Feb 2024,1540,1545,1505,1515,-15,25251500,38323997500,7534,998.9,1515,269900,1510,41500,24030764725,24030764725,8372318430,2096800,10693800,1591830,2410030800,2
44,APEX,Apexindo Pratama Duta Tbk.,--U-1100000000A131------------,169,0,19 Feb 2024,0,171,160,164,-5,1946700,322407800,341,10.5,166,3200,164,16000,2830004997,2830004997,605055068,55400,105700,0,0,0
45,APIC,Pacific Strategic Financial Tbk.,--U-2105000000G511------------,1200,0,19 Feb 2024,0,1200,1155,1190,-10,3838800,4530139000,1214,1265.7,1190,19000,1180,114600,11766313488,11766313488,7385714976,1515900,457500,9650000,11580000000,1
46,APII,Arita Prima Indonesia Tbk.,--U-2130000000C143------------,187,0,19 Feb 2024,0,190,185,190,3,6100,1158500,8,86.4,190,37400,186,900,1075760000,1075760000,274641528,0,0,0,0,0
47,APLI,Asiaplast Industries Tbk.,--U-1130000000B113------------,595,0,19 Feb 2024,0,590,550,590,-5,50500,29697500,24,491.7,595,38100,590,4300,1362671400,1362671400,172923001,3100,0,0,0,0
48,APLN,Agung Podomoro Land Tbk.,--M-1135000000H111------------,123,0,19 Feb 2024,0,123,121,122,-1,6643600,810976400,278,33.4,123,1475400,122,171300,22699326779,22699326779,3915633869,26400,0,0,0,0
49,ARCI,Archi Indonesia Tbk.,--M-1135000000B143------------,348,0,19 Feb 2024,0,352,342,344,-4,5044400,1739208000,1086,45.9,346,62000,344,75000,24835000000,24835000000,2190447000,1644000,6900,0,0,0
50,ARGO,Argo Pantes Tbk,--U-4105000000E413-----------X,970,0,19 Feb 2024,0,970,970,970,0,42000,40740000,26,24.4,970,500,0,0,3174339029,3174339029,86342022,0,0,0,0,0
51,ARII,Atlas Resources Tbk.,--U-2130000000A121------------,216,0,19 Feb 2024,0,216,210,210,-6,46400,9786000,24,14.0,216,100,210,29400,3431000000,3431000000,1414944400,0,0,0,0,0
52,ARKA,Arkha Jayanti Persada Tbk.,--U-4100000000C143-----------X,50,0,19 Feb 2024,0,50,50,50,0,6000,300000,5,21.2,50,39877400,0,0,2000000000,2000000000,906400000,0,0,0,0,0
53,ARKO,Arkora Hydro Tbk.,--M-2105000000J411------------,970,0,19 Feb 2024,0,1030,925,925,-45,14113900,13864050500,1803,308.3,945,2300,925,2300,2928495000,2928495000,461237963,450300,2279300,22168000,17734400000,3
54,ARMY,Armidian Karyatama Tbk.,--U-4100000000H111---L---Y---X,50,0,19 Feb 2024,0,0,0,50,0,0,0,0,16.7,0,0,0,0,9006250000,9006250000,4440981875,0,0,0,0,0
55,ARNA,Arwana Citramulia Tbk.,--S-1135000000C121------------,690,0,19 Feb 2024,0,700,665,665,-25,4584800,3088134500,1040,4519.8,675,36000,665,20800,7341430976,7341430976,2949052823,311100,419000,0,0,0
56,ARTA,Arthavest Tbk,--U-4135000000E512-----------X,2710,0,19 Feb 2024,0,2670,2670,2670,-40,30100,80367000,4,1548.8,2710,1500,2670,500,446674175,446674175,70485185,0,0,0,0,0
57,ARTI,Ratu Prabu Energi Tbk,--U-4100000000A132-ED--------X,5,0,19 Feb 2024,0,5,5,5,0,5683800,28419000,34,1.2,5,8035400,4,26194100,7840000000,7840000000,4368448000,0,0,0,0,0
58,ARTO,Bank Jago Tbk.,--UO1HF0500000G111------------,2960,2950,19 Feb 2024,2950,2950,2680,2740,-220,44756300,123943136000,14900,16660.6,2750,116400,2740,177800,13717687500,13717687500,3839580731,13940500,5770900,451000,1236642000,1
59,ASBI,Asuransi Bintang Tbk.,--U-2100000000G412------------,720,0,19 Feb 2024,0,735,710,735,15,700,504500,7,558.0,735,9700,710,14600,348386472,348386472,47276044,0,0,0,0,0
60,ASDM,Asuransi Dayin Mitra Tbk.,--U-1100000000G412------------,478,0,19 Feb 2024,0,482,470,482,4,198800,94789200,33,284.5,484,200,472,300,384000000,384000000,83404800,100,0,0,0,0
61,ASGR,Astra Graphia Tbk.,--S-1135000000C224------------,905,0,19 Feb 2024,0,905,900,900,-5,876100,790726000,189,186.6,905,52100,900,319400,1348780500,1348780500,297540978,294300,0,0,0,0
62,ASHA,Cilacap Samudera Fishing Industry Tbk.,--U-2130000000D231------------,50,0,19 Feb 2024,0,50,50,50,0,14600,730000,13,50.0,50,34689300,0,0,5000000000,5000000000,1250000000,0,0,136300,3407500,1
63,ASII,Astra International Tbk.,--SO1XDAQ76000C311------------,5200,5200,19 Feb 2024,5200,5250,5075,5125,-75,89709800,458871170000,15037,3665.0,5125,296200,5100,475300,40483553140,40483553140,18254034111,35253700,35273500,15874103,81166631393,14
64,ASJT,Asuransi Jasa Tania Tbk.,--U-1100000000G412------------,117,0,19 Feb 2024,0,123,117,120,3,135200,16350400,18,104.7,119,10200,117,30100,1400000000,1400000000,316540000,2900,0,0,0,0
