No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,XDM-18APM16000D232------------,7800,0,18 Oct 2022,0,7950,7850,7875,75,892300,7042967500,1217,639.7,7900,9400,7875,150500,1924688333,1924688333,390711732,482900,106300,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,194,0,18 Oct 2022,0,197,182,188,-6,16602900,3149464900,1852,415.3,188,97400,187,443300,3935892857,3935892857,1342139464,1417200,615000,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412-----------X,6050,0,18 Oct 2022,0,6650,6125,6650,600,260500,1681750000,30,1518.2,0,0,6650,857300,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,3990,0,18 Oct 2022,0,4160,3980,4070,80,3049800,12437540000,1424,108.5,4070,149100,4060,200,2753165000,2753165000,568803889,990400,1433500,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMD0000E743------------,525,0,18 Oct 2022,0,545,515,535,10,52157100,27670839500,5263,652.4,535,2858600,530,30200,17150000000,17150000000,6832560000,19736600,22701000,0,0,0
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,172,0,18 Oct 2022,0,178,167,167,-5,9109700,1577366500,3920,12.3,167,48100,166,157600,12675160000,12675160000,2259981028,91400,0,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,73,0,18 Oct 2022,0,74,72,72,-1,26279400,1917280600,1387,55.4,72,397400,71,2449000,22222222200,22222222200,2222222220,400,17700,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,6975,0,18 Oct 2022,0,7125,6950,7100,125,141500,990730000,137,368.8,7125,3800,7050,500,589896800,589896800,48961434,0,2600,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1835V50000J211------------,700,0,18 Oct 2022,0,710,655,655,-45,33168700,22058204000,4522,514.4,655,6973600,0,0,3560849376,3560849376,1744816194,1004000,1177800,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,8175,0,18 Oct 2022,0,8250,8150,8175,0,19400,158672500,59,351.6,8175,100,8150,4600,1000000000,1000000000,79200000,0,600,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,161,0,18 Oct 2022,0,168,160,161,0,197100,31612600,41,14.4,161,40300,160,5000,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2100000000A121------------,1735,0,18 Oct 2022,0,1770,1725,1740,5,34427000,60211313500,6953,1740.0,1740,93800,1735,194600,40882331500,40882331500,6606584770,6246500,8513600,42,73290,2
13,ADRO,Adaro Energy Indonesia Tbk.,--MO1XDAQG0000A121------------,3960,3980,18 Oct 2022,3980,4000,3840,3860,-100,95622800,373014512000,15942,350.9,3870,3100,3860,2095600,31985962000,31985962000,12979903380,32209100,15070900,40176,160692500,6
14,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,300,0,18 Oct 2022,0,300,298,298,-2,900,268600,5,270.9,298,4300,288,200,1000000000,1000000000,250100000,0,0,0,0,0
15,AGII,Aneka Gas Industri Tbk.,--M-1835FB0000B111------------,1980,0,18 Oct 2022,0,2030,1960,1985,5,7009000,13901006500,1779,180.5,1985,23900,1980,11300,3066660000,3066660000,597385368,1396900,537000,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1805300000G111------------,472,0,18 Oct 2022,0,530,464,510,38,59545300,29654002700,6340,849.7,515,1341200,510,1323600,22520433863,22520433863,3193397522,6659400,5721200,0,0,0
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,88,0,18 Oct 2022,0,92,85,89,1,29772500,2634234700,7410,115.2,90,600100,89,849700,27357208711,27357208711,2015905086,4100,4100,0,0,0
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,91,0,18 Oct 2022,0,99,91,96,5,20645900,1970814800,1556,461.1,96,235100,95,96500,4900000000,4900000000,1249990000,731500,5219600,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,240,0,18 Oct 2022,0,238,232,236,-4,12800,3021600,22,188.8,236,9800,230,1000,220000000,220000000,38786000,0,0,0,0,0
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,183,0,18 Oct 2022,0,194,185,189,6,101937200,19433980200,11881,23.0,190,384400,189,97300,9311800000,9311800000,2554226740,626300,532700,0,0,0
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2100000000E512-----------X,50,0,18 Oct 2022,0,50,50,50,0,500,25000,5,75.9,50,23721100,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
22,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,1535,0,18 Oct 2022,0,1560,1465,1465,-70,28000,42370500,41,193.2,1505,39800,1465,44100,612248000,612248000,26816462,12300,0,0,0,0
