No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18APM16000D232------------,9375,0,22 Jul 2022,0,9525,9300,9500,125,2098500,19777902500,1969,771.8,9525,33400,9500,400,1924688333,1924688333,390711732,969500,461300,4400,54111200,1
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614------------,256,0,22 Jul 2022,0,266,248,256,0,86762700,22347276800,6608,565.6,258,1096100,256,1115900,3935892857,3935892857,1342926643,5194800,6200700,57,228,1
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412-----------X,6475,0,22 Jul 2022,0,0,0,6475,0,0,0,0,1478.2,6400,500,0,0,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,2300,0,22 Jul 2022,0,2380,2290,2370,70,2360400,5530149000,1032,63.2,2370,12500,2360,134500,2753165000,2753165000,568803889,297700,553900,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMN0000E743------------,730,0,22 Jul 2022,0,735,715,720,-10,86521200,62552227000,8611,878.0,725,373500,720,9783100,17150000000,17150000000,6835990000,67901500,15257800,400,292000,1
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,159,0,22 Jul 2022,0,161,159,160,1,3092700,494479100,256,11.8,160,589000,159,1131400,12675160000,12675160000,2259981028,0,0,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,XDU-1130000000H111------------,75,0,22 Jul 2022,0,76,74,75,0,10958000,821730600,581,57.7,76,11662200,75,7461800,22222222200,22222222200,2222222220,0,49800,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,6325,0,22 Jul 2022,0,6425,6225,6250,-75,137600,870402500,192,324.7,6275,5000,6225,23500,589896800,589896800,48961434,4600,2000,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1835K50000J211------------,755,0,22 Jul 2022,0,760,730,730,-25,8221400,6083598000,2009,573.3,735,80100,730,232700,3560849376,3560849376,1744816194,394700,205700,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-111F200000G211------------,7975,0,22 Jul 2022,0,8000,7950,8000,25,45900,366742500,75,344.1,8000,13000,7975,9600,1000000000,1000000000,79100000,22200,5800,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,175,0,22 Jul 2022,0,177,174,175,0,684200,119999800,96,15.6,175,184300,174,107200,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2105000000A121------------,1710,0,22 Jul 2022,0,1785,1710,1770,60,95974500,168269736000,10658,1770.0,1770,277000,1765,5400,40882331500,40882331500,6606584770,3652600,6241100,4208884,7449722580,7
