No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18APM16000D232------------,9025,0,05 Sep 2022,0,9100,9000,9025,0,648300,5867260000,747,733.2,9050,35400,9025,335100,1924688333,1924688333,390711732,70800,33900,59,535425,1
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,238,0,05 Sep 2022,0,238,226,226,-12,35271300,8079799200,2570,499.3,226,217600,224,2583200,3935892857,3935892857,1342926643,1421800,11146000,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412-----------X,6050,0,05 Sep 2022,0,0,0,6050,0,0,0,0,1381.2,6025,500,5700,100,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,3300,0,05 Sep 2022,0,3500,3240,3500,200,10355800,35505018000,3525,93.3,3510,223500,3500,176800,2753165000,2753165000,568803889,990100,2317000,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMD0000E743------------,705,0,05 Sep 2022,0,705,665,665,-40,131838600,88625838000,13782,811.0,670,2130900,665,8842000,17150000000,17150000000,6835990000,100613700,10078200,0,0,0
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,195,0,05 Sep 2022,0,204,193,199,4,11648500,2303489500,1104,14.7,199,698200,198,356500,12675160000,12675160000,2259981028,20700,46900,500,136000,1
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,75,0,05 Sep 2022,0,78,75,76,1,46257300,3552140300,10172,58.5,77,3372300,76,1301400,22222222200,22222222200,2222222220,11300,167300,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,7000,0,05 Sep 2022,0,7500,7150,7475,475,594800,4327810000,590,388.3,7500,8700,7475,8200,589896800,589896800,48961434,56800,5500,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1835V50000J211------------,815,0,05 Sep 2022,0,825,805,820,5,15829100,12947104000,2450,644.0,825,1823100,820,914200,3560849376,3560849376,1744816194,539800,748000,1400,1121400,1
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,8300,0,05 Sep 2022,0,8350,8225,8225,-75,95600,790305000,181,353.8,8275,11500,8225,21700,1000000000,1000000000,79100000,3200,200,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,173,0,05 Sep 2022,0,174,171,173,0,2182500,376164300,115,15.4,173,155100,171,80500,3889179559,3889179559,520372225,0,0,700,138600,1
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2100000000A121------------,1640,0,05 Sep 2022,0,1675,1625,1665,25,70664000,116927499000,10442,1665.0,1665,1474200,1660,572400,40882331500,40882331500,6606584770,7627900,10398000,236,392440,7
13,ADRO,Adaro Energy Indonesia Tbk.,--MO1XDAQG0000A121------------,3780,3780,05 Sep 2022,3790,4050,3760,4030,250,194748100,768523884000,23921,366.4,4030,166900,4020,168200,31985962000,31985962000,13981063990,41903600,53700400,2344533,8913080260,21
14,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,302,0,05 Sep 2022,0,310,296,308,6,2400,734400,16,280.0,308,11300,300,100,1000000000,1000000000,250200000,0,0,0,0,0
15,AGII,Aneka Gas Industri Tbk.,--M-1835F20000B111------------,2130,0,05 Sep 2022,0,2180,2090,2150,20,5327900,11387397000,1554,195.5,2160,159400,2150,197700,3066660000,3066660000,597385368,1275600,688800,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1805300000G111------------,700,0,05 Sep 2022,0,710,695,700,0,20524700,14408415000,2149,1166.3,705,77600,700,73200,22520433863,22520433863,3193374706,14009600,2415800,0,0,0
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,111,0,05 Sep 2022,0,112,110,110,-1,22774400,2521979900,703,142.3,110,830300,109,1497800,27304646945,27304646945,2207937005,482500,273000,2600,423800,1
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,129,0,05 Sep 2022,0,148,128,148,19,149939100,21134726200,7813,710.8,149,3861300,148,2204800,4900000000,4900000000,909930000,749700,20070100,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,246,0,05 Sep 2022,0,252,248,250,4,59500,14845800,37,200.0,250,21300,248,7900,220000000,220000000,38786000,0,0,0,0,0
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,143,0,05 Sep 2022,0,145,140,143,0,3625800,515015200,416,17.4,144,154700,143,687500,9311800000,9311800000,2576575060,17400,302600,0,0,0
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2100000000E512-------Y---X,50,0,05 Sep 2022,0,50,50,50,0,5600,280000,8,75.9,50,23445000,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
22,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,1635,0,05 Sep 2022,0,1640,1610,1615,-20,49100,79651000,77,213.0,1620,54400,1615,8700,612248000,612248000,26816462,1600,0,0,0,0
23,AKRA,AKR Corporindo Tbk.,--M-18AXM46000A112------------,1150,0,05 Sep 2022,0,1205,1140,1195,45,87239000,103740350500,9577,4762.1,1200,846600,1195,585600,20073474600,20073474600,7491420721,34850100,39379800,6391300,7572715100,7
24,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,298,0,05 Sep 2022,0,310,294,294,-4,238600,71311000,168,147.0,298,4300,294,15200,720000000,720000000,57528000,0,0,0,0,0
25,ALDO,Alkindo Naratama Tbk.,--U-2135000000B131------------,720,0,05 Sep 2022,0,730,695,700,-20,409100,288974500,279,535.3,705,16100,700,3100,1316856070,1316856070,288654840,0,0,100,76000,1
26,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,290,0,05 Sep 2022,0,310,288,300,10,261200,77672200,116,50.5,300,9600,292,103200,507665055,507665055,38074879,0,0,0,0,0
27,ALMI,Alumindo Light Metal Industry Tbk.,--U-2135000000B141------------,312,0,05 Sep 2022,0,390,312,370,58,296000,105851400,275,56.9,370,26600,366,5000,3816000000,3816000000,169048800,0,0,0,0,0
28,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,191,0,05 Sep 2022,0,191,190,191,0,4700,897200,14,95.4,191,32500,190,15500,2191870558,2191870558,590270741,0,0,0,0,0
29,AMAG,Asuransi Multi Artha Guna Tbk.,--U-2105000000G412------------,364,0,05 Sep 2022,0,366,360,362,-2,55200,20131800,46,344.8,364,10100,362,10900,5001552516,5001552516,424131653,0,0,0,0,0
30,AMAN,Makmur Berkah Amanda Tbk.,--U-1135000000H111------------,655,0,05 Sep 2022,0,655,645,645,-10,325600,211700500,53,586.4,650,4000,645,23200,3873500000,3873500000,455136250,0,1200,0,0,0
31,AMAR,Bank Amar Indonesia Tbk.,--U-2805000000G111------------,272,0,05 Sep 2022,0,276,268,276,4,7637600,2076575400,883,226.9,276,647400,274,1287300,13646222000,13646222000,1231368390,21900,267800,100,41600,1
32,AMFG,Asahimas Flat Glass Tbk.,--U-1135000000C121------------,5775,0,05 Sep 2022,0,5875,5675,5800,25,187000,1074890000,165,236.7,5800,6200,5775,1700,434000000,434000000,84760200,12500,41600,0,0,0
33,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,123,0,05 Sep 2022,0,123,121,122,-1,9400,1141800,17,95.3,122,15900,121,34400,1080000000,1080000000,197964000,0,0,0,0,0
34,AMMS,Agung Menjangan Mas Tbk.,--U-3000000000D231------------,135,0,05 Sep 2022,0,147,126,142,7,4334000,594611600,1308,142.0,143,700,142,56400,1200000000,240000000,0,18700,0,0,0,0
35,AMOR,Ashmore Asset Management Indonesia Tbk.,--U-2105000000G311------------,1295,0,05 Sep 2022,0,1340,1295,1340,45,8100,10700000,13,141.1,1345,100,1340,9100,2222222400,2218538400,208666683,0,0,0,0,0
36,AMRT,Sumber Alfaria Trijaya Tbk.,--MO1U00526000D113------------,2060,2080,05 Sep 2022,2080,2150,2040,2100,40,66243700,139085522000,6505,5358.6,2100,809700,2090,9900,41524501700,41524501700,18976697277,51972900,60492900,1538434,3169179460,10
37,ANDI,Andira Agro Tbk.,--U-2130000000D232-----------X,50,0,05 Sep 2022,0,50,50,50,0,60100,3005000,12,125.0,50,35927700,0,0,9350000000,9350000000,3787685000,0,0,0,0,0
38,ANJT,Austindo Nusantara Jaya Tbk.,--M-1135000000D232------------,825,0,05 Sep 2022,0,830,805,810,-15,2283500,1867896500,500,67.5,820,54800,810,41300,3354175000,3354175000,330386238,194700,261000,100,63600,1
39,ANTM,Aneka Tambang Tbk.,--MO1XDPX56000B146------------,1900,1880,05 Sep 2022,1875,1985,1870,1970,70,131398400,256219683000,20229,1298.9,1970,1763500,1965,461400,24030764725,24030764725,8369915354,13207300,29539500,1060732,2030829440,11
40,APEX,Apexindo Pratama Duta Tbk.,--U-2130000000A131------------,346,0,05 Sep 2022,0,370,346,366,20,747700,268268200,378,23.4,368,5500,366,27100,2796804997,2796804997,660885021,0,0,0,0,0
41,APIC,Pacific Strategic Financial Tbk.,--M-2105000000G511------------,1230,0,05 Sep 2022,0,1235,1220,1220,-10,10405700,12746933000,392,1297.7,1225,312000,1220,61000,11766313488,11766313488,7385714976,1019100,235300,0,0,0
42,APII,Arita Prima Indonesia Tbk.,--M-2130000000C143------------,198,0,05 Sep 2022,0,206,199,202,4,2867700,578240100,304,91.8,204,83900,202,429500,1075760000,1075760000,274641528,0,113500,200,38400,1
43,APLI,Asiaplast Industries Tbk.,--U-1130000000B113------------,202,0,05 Sep 2022,0,206,188,200,-2,62000,11975200,61,166.7,200,39500,189,700,1362671400,1362671400,174285672,0,0,1600,307200,1
44,APLN,Agung Podomoro Land Tbk.,--M-1135000000H111------------,115,0,05 Sep 2022,0,115,113,115,0,6201900,708631200,396,31.5,115,1189600,114,2019500,22699326779,22699326779,3915633869,1522600,8300,19600,2724400,1
45,ARCI,Archi Indonesia Tbk.,--M-1135000000B143------------,370,0,05 Sep 2022,0,380,362,378,8,3008600,1122687800,355,50.4,378,141700,376,54800,24835000000,24835000000,1812955000,0,9200,0,0,0
46,ARGO,Argo Pantes Tbk,--U-2100000000E413-E---------X,1030,0,05 Sep 2022,0,0,0,1030,0,0,0,0,25.9,1030,800,990,100,335557450,335557450,17616766,0,0,0,0,0
47,ARII,Atlas Resources Tbk.,--U-2130000000A121------------,336,0,05 Sep 2022,0,420,338,400,64,11046400,4491111400,1298,26.7,420,300,400,2145600,3131000000,3131000000,894839800,5400000,0,0,0,0
48,ARKA,Arkha Jayanti Persada Tbk.,--U-2100000000C143------------,51,0,05 Sep 2022,0,52,50,51,0,59361600,2972068000,2624,21.6,51,4440900,50,2574200,2000000000,2000000000,672200000,750000,1651300,1800,104400,1
49,ARKO,Arkora Hydro Tbk.,--U-2105000000J411-------Y----,615,0,05 Sep 2022,0,635,610,620,5,40346500,25086243000,6062,206.7,620,3406400,615,1764900,2928495000,2927086000,608895000,4590600,4887800,0,0,0
50,ARMY,Armidian Karyatama Tbk.,--U-2100000000H111---L-------X,50,0,05 Sep 2022,0,0,0,50,0,0,0,0,16.7,0,0,0,0,9006250000,9006250000,4967847500,0,0,0,0,0
51,ARNA,Arwana Citramulia Tbk.,--M-1135000000C121------------,935,0,05 Sep 2022,0,940,900,925,-10,1560000,1446513500,813,6287.0,930,200,925,24200,7341430976,7341430976,2946850394,50400,807600,100100,100082400,3
52,ARTA,Arthavest Tbk,--U-2105000000E512------------,2490,0,05 Sep 2022,0,2520,2480,2500,10,16000,40263000,18,1450.2,2530,1500,2500,600,446674175,446674175,50518849,0,0,0,0,0
53,ARTI,Ratu Prabu Energi Tbk,--U-2100000000A132-E---------X,50,0,05 Sep 2022,0,0,0,50,0,0,0,0,12.3,0,0,0,0,7840000000,7840000000,4486832000,0,0,0,0,0
54,ARTO,Bank Jago Tbk.,--UO2HM0500000G111------------,8300,8300,05 Sep 2022,8300,8325,8100,8175,-125,3978400,32603762500,4604,49708.1,8200,43400,8175,32500,13717687500,13717687500,3827234813,1149000,605800,410,3383600,8
55,ASBI,Asuransi Bintang Tbk.,--U-2100000000G412------------,600,0,05 Sep 2022,0,620,560,570,-30,222900,126951500,169,432.7,580,700,570,13700,348386472,348386472,47276044,0,0,0,0,0
56,ASDM,Asuransi Dayin Mitra Tbk.,--U-1100000000G412------------,980,0,05 Sep 2022,0,990,975,980,0,5200,5096500,13,289.5,985,100,980,200,192000000,192000000,41702400,0,0,0,0,0
57,ASGR,Astra Graphia Tbk.,--M-1135000000C224------------,895,0,05 Sep 2022,0,900,890,895,0,657500,588555000,115,185.6,900,106400,895,206300,1348780500,1348780500,297271222,16900,23000,0,0,0
58,ASHA,Cilacap Samudera Fishing Industry Tbk.,--U-2135000000D231------------,216,0,05 Sep 2022,0,234,208,214,-2,468017800,102917134200,24935,214.0,214,3365400,212,3168000,5000000000,1250000000,1250000000,41720600,25721500,0,0,0
59,ASII,Astra International Tbk.,--MO1UBAC76000C311------------,6925,6900,05 Sep 2022,6900,6925,6850,6875,-50,24953800,171718185000,5641,4916.4,6875,223900,6850,1282900,40483553140,40483553140,18249985756,15522800,14559000,4405575,30540221500,99
60,ASJT,Asuransi Jasa Tania Tbk.,--U-1100000000G412------------,158,0,05 Sep 2022,0,157,147,147,-11,9446400,1422663200,1099,128.2,147,920900,0,0,1288890696,1288890696,291289297,0,0,0,0,0
61,ASLC,Autopedia Sukses Lestari Tbk.,--U-2135000000E745------------,190,0,05 Sep 2022,0,191,180,180,-10,73771900,13721212500,3423,70.3,181,1622200,180,296300,12746354780,2549271000,2651241794,2168000,1004700,0,0,0
62,ASMI,Asuransi Maximus Graha Persada Tbk.,--U-1105000000G412------------,124,0,05 Sep 2022,0,122,117,121,-3,191500,22738100,56,224.1,121,27300,119,10800,8958380460,8958380460,6274449674,0,0,333800,250016200,1
63,ASPI,Andalan Sakti Primaindo Tbk.,--U-2130000000H111------------,88,0,05 Sep 2022,0,90,85,87,-1,3145000,272166100,129,82.9,88,273500,87,308700,681794825,331799825,331761362,0,0,400,32000,1
64,ASRI,Alam Sutera Realty Tbk.,--M-1135140000H111------------,178,0,05 Sep 2022,0,179,175,176,-2,12352400,2177173000,989,167.6,177,1521600,176,2048000,19649411888,19649411888,8761672761,1739000,717500,10800,1911600,1
65,ASRM,Asuransi Ramayana Tbk.,--U-2100000000G412-----------X,1565,0,05 Sep 2022,0,1565,1565,1565,0,100,156500,1,792.9,1565,6000,1535,100,304283840,304283840,13510202,0,0,0,0,0
66,ASSA,Adi Sarana Armada Tbk.,--M-280F9B0000K132------------,1460,0,05 Sep 2022,0,1450,1375,1385,-75,13128000,18263380500,3559,384.7,1390,11400,1380,522300,3566360707,3566360707,1591653244,1012500,2852600,0,0,0
67,ATAP,Trimitra Prawara Goldland Tbk.,--U-2130000000H111------------,107,0,05 Sep 2022,0,109,104,106,-1,3447500,363584700,549,106.0,107,110200,106,265700,1250000000,1250000000,200000000,7200,0,100,17100,1
68,ATIC,Anabatic Technologies Tbk.,--U-1100000000I121------------,414,0,05 Sep 2022,0,422,412,418,4,16100,6688200,35,59.7,418,11800,414,2500,2315361355,2315361355,335958933,0,0,0,0,0
69,AUTO,Astra Otoparts Tbk.,--M-1135000000E111------------,1220,0,05 Sep 2022,0,1235,1210,1220,0,1880400,2294211000,573,1103.4,1225,30500,1220,190700,4819733000,4819733000,962500680,7200,232400,0,0,0
70,AVIA,Avia Avian Tbk.,--M-1830530000B113------------,805,0,05 Sep 2022,0,830,800,820,15,33643600,27542958000,1690,88.2,825,330700,820,103200,61953555600,61950456300,10352439141,6844000,9428300,19012046,15308699920,8
71,AXIO,Tera Data Indonusa Tbk.,--U-2135000000I221------------,282,0,05 Sep 2022,0,292,278,292,10,33513500,9623635200,1657,208.6,292,1369000,290,1581900,5840126500,1040126500,1173246500,858400,2138300,0,0,0
72,AYLS,Agro Yasa Lestari Tbk.,--U-2130000000B121----S------X,149,0,05 Sep 2022,0,149,141,144,-5,3602900,520001200,720,144.0,144,75900,143,140500,853423236,853423236,258672583,0,0,0,0,0
73,BABP,Bank MNC Internasional Tbk.,--U-2105000000G111------------,130,0,05 Sep 2022,0,138,130,133,3,186654800,25046339200,7735,158.0,134,1914800,133,2797900,31068566096,31068566096,11190896725,27781800,1615700,1100,204600,1
74,BACA,Bank Capital Indonesia Tbk.,--U-2805500000G111------------,145,0,05 Sep 2022,0,147,144,146,1,5108400,742917500,539,107.6,147,270300,146,129800,7007225373,7007225373,4332118070,786000,4100,0,0,0
75,BAJA,Saranacentral Bajatama Tbk.,--U-2100000000B144------------,178,0,05 Sep 2022,0,178,172,177,-1,336100,59064000,159,70.8,177,27700,176,395000,1800000000,1800000000,399960000,0,0,200,77600,1
76,BALI,Bali Towerindo Sentra Tbk.,--U-1105000000J321------------,985,0,05 Sep 2022,0,985,975,975,-10,15900,15580500,10,1218.8,975,2600,955,200,3934592500,3934592500,1143392581,0,0,0,0,0
77,BANK,Bank Aladin Syariah Tbk.,--U-2135400000G111------------,1725,0,05 Sep 2022,0,1740,1675,1725,0,17577000,29998355500,1517,1674.8,1725,69800,1695,1200,13638813301,13638813301,4992333150,1680700,713500,0,0,0
78,BAPA,Bekasi Asri Pemula Tbk.,--U-1130000000H111------------,123,0,05 Sep 2022,0,125,121,122,-1,5140900,629046600,818,81.3,123,141900,122,21500,661784520,661784520,181990743,204300,744800,15800,1580000,1
79,BAPI,Bhakti Agung Propertindo Tbk.,--U-2130000000H111-----------X,50,0,05 Sep 2022,0,50,50,50,0,229800,11490000,11,33.3,50,56921000,0,0,5591764230,1677546230,1677525896,0,0,260000,6000000,3
80,BATA,Sepatu Bata Tbk.,--U-1130000000E412------------,530,0,05 Sep 2022,0,550,520,550,20,16800,9157500,25,7133.6,560,100,550,4200,1300000000,1300000000,219830000,5000,2700,0,0,0
81,BAUT,Mitra Angkasa Sejahtera Tbk.,--U-2130000000E743------------,52,0,05 Sep 2022,0,53,51,52,0,12931500,668754000,802,52.0,52,2359400,51,18100500,4800019518,1450019518,1447200000,0,325100,0,0,0
82,BAYU,Bayu Buana Tbk,--U-2130000000E513------------,1100,0,05 Sep 2022,0,1125,1120,1120,20,1100,1232500,4,138.2,1115,45000,1080,100,353220780,353220780,122991476,0,0,0,0,0
