No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18APM16000D232------------,8925,0,21 Sep 2022,0,8975,8850,8850,-75,2122900,18866930000,2641,719.0,8875,19400,8850,561000,1924688333,1924688333,390711732,1418000,37800,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,200,0,21 Sep 2022,0,218,193,212,12,49620000,10279578800,3155,468.4,214,738000,212,1995400,3935892857,3935892857,1342926643,6555300,4328200,1000000,200000000,1
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412-----------X,5850,0,21 Sep 2022,0,5900,5750,5900,50,700,4077500,6,1347.0,5950,400,5900,200,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,4720,0,21 Sep 2022,0,4860,4600,4790,70,5557300,26215049000,2457,127.7,4790,10400,4770,5900,2753165000,2753165000,568803889,1712200,1370200,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMD0000E743------------,660,0,21 Sep 2022,0,665,650,650,-10,25882800,16921522500,3362,792.7,655,633100,650,18585900,17150000000,17150000000,6835990000,18213800,2086800,0,0,0
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,208,0,21 Sep 2022,0,216,208,208,0,22953400,4846824400,4444,15.4,210,1300,208,3017300,12675160000,12675160000,2259981028,1799200,256500,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,77,0,21 Sep 2022,0,80,76,78,1,38622700,2996216000,2237,60.0,79,3927800,78,3258100,22222222200,22222222200,2222222220,119100,690400,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,7400,0,21 Sep 2022,0,7400,7225,7400,0,54000,393662500,101,384.4,7400,2500,7375,2000,589896800,589896800,48961434,0,900,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1835V50000J211------------,850,0,21 Sep 2022,0,850,800,805,-45,20626500,16785153500,3954,632.2,810,6300,805,1160200,3560849376,3560849376,1744816194,2488300,371000,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,8400,0,21 Sep 2022,0,8700,8375,8500,100,165700,1410400000,194,365.6,8500,5000,8475,19900,1000000000,1000000000,79100000,10900,0,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,169,0,21 Sep 2022,0,171,168,168,-1,484300,82009800,72,15.0,169,103400,168,135600,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2100000000A121------------,1775,0,21 Sep 2022,0,1790,1720,1750,-25,87701400,153951719000,10495,1750.0,1755,17500,1750,128100,40882331500,40882331500,6606584770,7769800,2798800,210068,330868480,6
13,ADRO,Adaro Energy Indonesia Tbk.,--MO1XDAQG0000A121------------,3890,3880,21 Sep 2022,3880,3930,3800,3910,20,67111800,259868432000,11023,355.5,3920,347800,3910,858300,31985962000,31985962000,13981063990,29987500,25418900,2772904,10679036730,10
14,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,294,0,21 Sep 2022,0,298,290,298,4,3500,1015800,10,270.9,300,4700,292,100,1000000000,1000000000,250200000,0,0,0,0,0
15,AGII,Aneka Gas Industri Tbk.,--M-1835FB0000B111------------,2300,0,21 Sep 2022,0,2440,2300,2420,120,6393900,15372199000,2520,220.0,2430,758000,2420,244000,3066660000,3066660000,597385368,516600,971600,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1805300000G111------------,625,0,21 Sep 2022,0,630,610,620,-5,11334200,6988583500,2189,1033.0,620,175500,615,505600,22520433863,22520433863,3193374706,1163600,666400,67000,112105000,2
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,103,0,21 Sep 2022,0,105,101,102,-1,10061900,1029691000,1144,132.0,103,447700,102,4825800,27464646945,27464646945,2207937005,1608000,23800,0,0,0
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,109,0,21 Sep 2022,0,122,107,109,0,56296000,6454942400,4427,523.5,109,1405100,108,106500,4900000000,4900000000,909930000,8562600,4912600,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,250,0,21 Sep 2022,0,252,248,248,-2,2200,547600,4,198.4,248,1800,244,3100,220000000,220000000,38786000,0,0,0,0,0
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,145,0,21 Sep 2022,0,146,143,144,-1,6419400,924629900,209,17.5,144,111700,143,1194800,9311800000,9311800000,2576575060,3700,8300,0,0,0
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2100000000E512-------Y---X,50,0,21 Sep 2022,0,50,50,50,0,6400,320000,16,75.9,50,21497000,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
22,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,1615,0,21 Sep 2022,0,1635,1575,1635,20,9400,15010500,23,215.7,1630,5000,1620,1500,612248000,612248000,26816462,0,400,0,0,0
23,AKRA,AKR Corporindo Tbk.,--M-18AXM46000A112------------,1425,0,21 Sep 2022,0,1430,1405,1420,-5,38394700,54441701000,3659,5658.7,1420,23400,1415,43300,20073474600,20073474600,7491420721,14791900,23172400,1610000,2278150000,2
24,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,332,0,21 Sep 2022,0,338,322,328,-4,508200,168029600,232,164.0,330,4400,326,5000,720000000,720000000,57528000,0,0,0,0,0
25,ALDO,Alkindo Naratama Tbk.,--U-2135000000B131------------,725,0,21 Sep 2022,0,730,700,705,-20,189200,135554500,128,539.2,710,10800,705,11400,1316856070,1316856070,288654840,0,0,0,0,0
26,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,286,0,21 Sep 2022,0,288,280,282,-4,157500,44431400,16,47.5,288,2500,282,3100,507665055,507665055,38074879,0,0,0,0,0
27,ALMI,Alumindo Light Metal Industry Tbk.,--U-2135000000B141------------,424,0,21 Sep 2022,0,520,396,396,-28,2314100,1078649000,1161,60.9,396,383100,0,0,3816000000,3816000000,169048800,0,4200,0,0,0
28,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,186,0,21 Sep 2022,0,184,173,178,-8,249300,44388100,145,88.9,178,22300,173,800,2191870558,2191870558,590270741,0,0,0,0,0
29,AMAG,Asuransi Multi Artha Guna Tbk.,--U-2105000000G412------------,362,0,21 Sep 2022,0,368,362,364,2,9200,3359400,20,346.7,366,24300,364,200,5001552516,5001552516,424131653,0,0,0,0,0
30,AMAN,Makmur Berkah Amanda Tbk.,--U-1135000000H111------------,655,0,21 Sep 2022,0,685,620,630,-25,1660000,1065212500,175,572.7,635,51600,630,139800,3873500000,3873500000,455136250,800,0,0,0,0
31,AMAR,Bank Amar Indonesia Tbk.,--U-2805000000G111------------,240,0,21 Sep 2022,0,242,230,232,-8,5431800,1266893200,685,190.7,234,300600,232,243900,13646222000,13646222000,1231368390,232100,759100,0,0,0
32,AMFG,Asahimas Flat Glass Tbk.,--U-1135000000C121------------,5500,0,21 Sep 2022,0,5500,5325,5350,-150,237800,1279497500,359,218.4,5375,51600,5350,1900,434000000,434000000,84760200,41200,29900,0,0,0
33,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,135,0,21 Sep 2022,0,142,135,139,4,42700,5941200,52,108.6,139,708600,137,2000,1080000000,1080000000,197964000,0,0,0,0,0
34,AMMS,Agung Menjangan Mas Tbk.,--U-3000000000D231------------,168,0,21 Sep 2022,0,181,152,181,13,528911900,88898578400,28993,181.0,181,2948700,180,742700,1200000000,240000000,0,118900,540600,0,0,0
35,AMOR,Ashmore Asset Management Indonesia Tbk.,--U-2105000000G311------------,1330,0,21 Sep 2022,0,1350,1300,1320,-10,6500,8728000,17,138.9,1330,10000,1315,100,2222222400,2218538400,208666683,0,0,0,0,0
36,AMRT,Sumber Alfaria Trijaya Tbk.,--MO1U00526000D113------------,2240,2290,21 Sep 2022,2290,2320,2230,2300,60,49870000,114202369000,4535,5869.0,2310,508200,2300,2070700,41524501700,41524501700,18976697277,44993000,46526600,251,562375,5
37,ANDI,Andira Agro Tbk.,--U-2130000000D232-----------X,50,0,21 Sep 2022,0,50,50,50,0,9500,475000,4,125.0,50,41500100,0,0,9350000000,9350000000,3787685000,0,0,0,0,0
38,ANJT,Austindo Nusantara Jaya Tbk.,--M-1135000000D232------------,800,0,21 Sep 2022,0,810,795,810,10,1830100,1467614500,388,67.5,810,677800,805,1300,3354175000,3354175000,330386238,0,292300,0,0,0
39,ANTM,Aneka Tambang Tbk.,--MO1XDPX56000B146------------,2050,2060,21 Sep 2022,2060,2100,2020,2080,30,122337200,252556658000,17007,1371.4,2080,4958900,2070,2283700,24030764725,24030764725,8369915354,16826300,32335800,50158,109822880,5
40,APEX,Apexindo Pratama Duta Tbk.,--U-2130000000A131------------,402,0,21 Sep 2022,0,426,404,420,18,1157200,481897000,391,26.9,420,123400,418,5000,2796804997,2796804997,660885021,278200,0,0,0,0
41,APIC,Pacific Strategic Financial Tbk.,--M-2105000000G511------------,1165,0,21 Sep 2022,0,1165,1150,1155,-10,4509100,5214811000,347,1228.5,1160,131900,1155,10200,11766313488,11766313488,7385714976,1013000,476300,300000,349500000,1
42,APII,Arita Prima Indonesia Tbk.,--M-2130000000C143------------,190,0,21 Sep 2022,0,196,188,190,0,2553000,489737200,388,86.4,190,30600,189,2000,1075760000,1075760000,274641528,301700,195000,0,0,0
43,APLI,Asiaplast Industries Tbk.,--U-1130000000B113------------,200,0,21 Sep 2022,0,202,200,202,2,2100,422000,7,168.3,206,128800,199,200,1362671400,1362671400,174285672,0,0,0,0,0
44,APLN,Agung Podomoro Land Tbk.,--M-1135000000H111------------,142,0,21 Sep 2022,0,145,136,137,-5,61704500,8645667900,3784,37.5,137,5155000,136,2189800,22699326779,22699326779,3915633869,488400,1238200,0,0,0
45,ARCI,Archi Indonesia Tbk.,--M-1135000000B143------------,350,0,21 Sep 2022,0,354,344,348,-2,1380100,481017600,230,46.4,350,232200,348,186000,24835000000,24835000000,1812955000,400,700,0,0,0
46,ARGO,Argo Pantes Tbk,--U-2100000000E413-E---------X,1025,0,21 Sep 2022,0,0,0,1025,0,0,0,0,25.8,1025,200,975,100,335557450,335557450,17616766,0,0,0,0,0
47,ARII,Atlas Resources Tbk.,--U-2130000000A121------------,500,0,21 Sep 2022,0,530,466,482,-18,8248200,4036614200,1937,32.1,484,30400,482,83700,3131000000,3131000000,894839800,500,97800,0,0,0
48,ARKA,Arkha Jayanti Persada Tbk.,--U-2100000000C143------------,50,0,21 Sep 2022,0,50,50,50,0,279600,13980000,98,21.2,50,21639200,0,0,2000000000,2000000000,672200000,0,1000,0,0,0
49,ARKO,Arkora Hydro Tbk.,--U-2105000000J411-------Y----,695,0,21 Sep 2022,0,695,665,695,0,15651400,10680742500,1129,231.7,695,2201700,690,1300,2928495000,2927086000,608895000,480300,616500,493600,164862400,1
50,ARMY,Armidian Karyatama Tbk.,--U-2100000000H111---L-------X,50,0,21 Sep 2022,0,0,0,50,0,0,0,0,16.7,0,0,0,0,9006250000,9006250000,4967847500,0,0,0,0,0
51,ARNA,Arwana Citramulia Tbk.,--M-1135000000C121------------,930,0,21 Sep 2022,0,945,915,920,-10,2521200,2325315000,608,6253.0,925,1600,915,198500,7341430976,7341430976,2946850394,1998900,1353000,100000,100000000,2
52,ARTA,Arthavest Tbk,--U-2105000000E512------------,2440,0,21 Sep 2022,0,2480,2450,2480,40,13700,33817000,11,1438.6,2480,2100,2450,700,446674175,446674175,50518849,0,0,0,0,0
53,ARTI,Ratu Prabu Energi Tbk,--U-2100000000A132-E---------X,50,0,21 Sep 2022,0,0,0,50,0,0,0,0,12.3,0,0,0,0,7840000000,7840000000,4486832000,0,0,0,0,0
54,ARTO,Bank Jago Tbk.,--UO2HM0500000G111------------,7375,7400,21 Sep 2022,7400,7600,7250,7550,175,7401200,55720080000,4360,45907.8,7575,8800,7550,2400,13717687500,13717687500,3827234813,2339000,2801300,192,1449600,3
55,ASBI,Asuransi Bintang Tbk.,--U-2100000000G412------------,382,0,21 Sep 2022,0,382,356,360,-22,125500,45800200,67,273.3,372,1900,360,69900,348386472,348386472,47276044,0,0,0,0,0
56,ASDM,Asuransi Dayin Mitra Tbk.,--U-1100000000G412------------,980,0,21 Sep 2022,0,1000,970,975,-5,4500,4445000,27,288.0,995,2900,975,2400,192000000,192000000,41702400,0,0,0,0,0
57,ASGR,Astra Graphia Tbk.,--M-1135000000C224------------,900,0,21 Sep 2022,0,900,890,895,-5,720300,644782000,86,185.6,900,284100,895,102800,1348780500,1348780500,297271222,58900,0,0,0,0
58,ASHA,Cilacap Samudera Fishing Industry Tbk.,--U-2135000000D231------------,173,0,21 Sep 2022,0,174,165,165,-8,27187000,4617217600,2604,165.0,166,100,165,485900,5000000000,1250000000,1250000000,1309000,2114500,0,0,0
59,ASII,Astra International Tbk.,--MO1UBAC76000C311------------,7175,7125,21 Sep 2022,7150,7200,7100,7150,-25,26007500,185885842500,5560,5113.1,7175,180200,7150,614600,40483553140,40483553140,18249985756,22667500,11337300,4209433,30084820225,7
60,ASJT,Asuransi Jasa Tania Tbk.,--U-1100000000G412------------,142,0,21 Sep 2022,0,142,140,141,-1,431900,60895100,55,123.0,142,73700,141,10100,1288890696,1288890696,291289297,0,0,0,0,0
61,ASLC,Autopedia Sukses Lestari Tbk.,--U-2135000000E745------------,163,0,21 Sep 2022,0,166,158,158,-5,19687100,3155866500,950,61.7,158,199700,157,1725500,12746354780,12746354780,2651241794,2023700,147600,94700,25379600,1
62,ASMI,Asuransi Maximus Graha Persada Tbk.,--U-1105000000G412------------,168,0,21 Sep 2022,0,172,157,165,-3,583100,94013000,169,305.6,165,97200,164,12000,8958380460,8958380460,6274449674,0,0,13000,11836300,18
63,ASPI,Andalan Sakti Primaindo Tbk.,--U-2130000000H111------------,96,0,21 Sep 2022,0,98,91,91,-5,28329100,2661486900,2003,86.7,92,29700,91,11689300,681794825,331799825,331761362,0,0,0,0,0
64,ASRI,Alam Sutera Realty Tbk.,--M-1135100000H111------------,186,0,21 Sep 2022,0,188,180,180,-6,33153800,6043485900,2500,171.4,181,33200,180,3027100,19649411888,19649411888,8761672761,4854900,2471000,52,9908,2
65,ASRM,Asuransi Ramayana Tbk.,--U-2100000000G412-----------X,1585,0,21 Sep 2022,0,1555,1545,1545,-40,1100,1705000,5,782.7,1570,500,1530,100,304283840,304283840,13510202,0,0,0,0,0
66,ASSA,Adi Sarana Armada Tbk.,--M-280F9B0000K132------------,1395,0,21 Sep 2022,0,1420,1375,1390,-5,4398300,6112256500,1651,386.1,1395,52800,1390,98100,3566360807,3566360807,1591653244,1948300,678200,5000,14940000,1
67,ATAP,Trimitra Prawara Goldland Tbk.,--U-2130000000H111------------,105,0,21 Sep 2022,0,107,104,104,-1,2279900,238336400,306,104.0,105,4400,104,276300,1250000000,1250000000,200000000,0,0,0,0,0
68,ATIC,Anabatic Technologies Tbk.,--U-1100000000I121------------,412,0,21 Sep 2022,0,418,406,418,6,102700,42213200,61,59.7,416,1000,406,5100,2315361355,2315361355,335958933,0,0,0,0,0
69,AUTO,Astra Otoparts Tbk.,--M-1135000000E111------------,1350,0,21 Sep 2022,0,1350,1320,1330,-20,1430100,1902104500,573,1202.9,1330,296300,1325,76700,4819733000,4819733000,962500680,92200,232200,0,0,0
70,AVIA,Avia Avian Tbk.,--M-1830530000B113------------,835,0,21 Sep 2022,0,840,815,825,-10,9833200,8126497000,477,88.7,825,601400,820,812300,61953555600,61950456300,10352439141,1760100,753300,0,0,0
71,AXIO,Tera Data Indonusa Tbk.,--U-2135000000I221------------,294,0,21 Sep 2022,0,300,286,290,-4,35033900,10250482800,1397,207.1,292,21000,290,314700,5840126500,1040126500,1173246500,7996900,1895900,0,0,0
72,AYLS,Agro Yasa Lestari Tbk.,--U-2130000000B121----S------X,94,0,21 Sep 2022,0,103,88,101,7,31663900,3097878100,9294,101.0,101,150500,100,234600,853423236,853423236,258672583,1000000,0,0,0,0
73,BABP,Bank MNC Internasional Tbk.,--U-2105000000G111------------,115,0,21 Sep 2022,0,117,113,114,-1,18881600,2172764600,1095,135.4,115,309100,114,1633800,31068566248,31068566248,11190896725,276800,2518000,50,2500,1
74,BACA,Bank Capital Indonesia Tbk.,--U-2805500000G111------------,125,0,21 Sep 2022,0,126,117,121,-4,18430500,2218529500,1360,89.2,122,20300,121,27000,7007225373,7007225373,4332118070,2392800,88000,0,0,0
75,BAJA,Saranacentral Bajatama Tbk.,--U-2100000000B144------------,175,0,21 Sep 2022,0,183,175,175,0,2337500,417744500,540,70.0,176,62100,175,54900,1800000000,1800000000,399960000,0,0,0,0,0
76,BALI,Bali Towerindo Sentra Tbk.,--U-1105000000J321------------,895,0,21 Sep 2022,0,915,885,890,-5,10000,8921500,20,1112.5,895,47800,890,400,3934592500,3934592500,1143392581,0,0,0,0,0
