No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18AEM16000D232------------,8225,0,18 Nov 2022,0,8300,8200,8250,25,440900,3637977500,681,670.2,8275,19000,8250,120100,1924688333,1924688333,390711732,116200,63300,75,618375,3
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,194,0,18 Nov 2022,0,197,188,192,-2,22451300,4324695400,2619,424.2,192,108800,191,127700,3935892857,3935892857,1342139464,645600,389300,82,4100,1
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412-----------X,6700,0,18 Nov 2022,0,0,0,6700,0,0,0,0,1529.6,6700,200,0,0,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,3190,0,18 Nov 2022,0,3250,3180,3180,-10,1940200,6219986000,1464,84.8,3190,2600,3180,42200,2753165000,2753165000,568803889,1332100,738800,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMD3000E743------------,555,0,18 Nov 2022,0,575,555,570,15,49508900,28153415500,4574,695.1,575,7331500,570,3827700,17150000000,17150000000,6832560000,10410200,10303100,2450000,1394100000,2
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,182,0,18 Nov 2022,0,184,179,180,-2,2419500,436273300,307,13.3,180,33000,179,488700,12675160000,12675160000,2259981028,0,10000,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,75,0,18 Nov 2022,0,76,73,74,-1,16529200,1222946800,571,56.9,74,605000,73,9793500,22222222200,22222222200,2222222220,127100,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,7525,0,18 Nov 2022,0,7800,7500,7775,250,145900,1120362500,233,403.9,7800,20700,7775,1500,589896800,589896800,48961434,3000,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1835V50000J211------------,540,0,18 Nov 2022,0,545,530,535,-5,11808100,6325518000,1458,460.3,540,2282000,535,282500,8407608979,8407608979,5196626550,1216000,1077300,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,9150,0,18 Nov 2022,0,9275,9000,9250,100,162600,1491355000,205,397.8,9250,23700,9225,100,1000000000,1000000000,79200000,45000,0,0,0,0
