No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3PM10000D232------------,12525,0,05 Apr 2022,0,12650,12275,12650,125,2120600,26641077500,1900,1027.7,12650,68900,12625,200,1924688333,1924688333,390711732,981400,1560200,80000,1008240000,1
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614------------,276,0,05 Apr 2022,0,296,274,284,8,42041200,12049494200,2941,627.4,286,186400,284,6900,3935892857,3935892857,1342926643,3337100,3723700,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6400,0,05 Apr 2022,0,0,0,6400,0,0,0,0,1461.1,6675,100,6050,200,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1115000000C311------------,1850,0,05 Apr 2022,0,2070,1900,1975,125,10852400,21570590500,3236,52.7,1980,101200,1970,13500,2753165000,2753165000,568803889,1228400,1028000,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMN6000E743------------,1110,0,05 Apr 2022,0,1110,1070,1075,-35,23696400,25599259500,4836,1311.0,1080,246600,1075,1172200,17150000000,17150000000,6835990000,10763800,5277100,0,0,0
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,190,0,05 Apr 2022,0,191,189,191,1,3419600,649967000,196,14.1,191,298100,190,306000,12675160000,12675160000,2259981028,0,0,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1130000000H111------------,90,0,05 Apr 2022,0,95,90,90,0,49928500,4579956000,6991,69.2,91,1866300,90,2748700,22222222200,22222222200,2222222220,0,700,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,3700,0,05 Apr 2022,0,3730,3690,3690,-10,96600,357933000,90,191.7,3700,400,3690,4700,589896800,589896800,48961434,0,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1835K52000J211------------,725,0,05 Apr 2022,0,740,725,730,5,4604400,3374388000,1097,573.3,735,579500,730,400700,3560849376,3560849376,1744816194,290500,316500,1164700,850231000,1
10,ADMF,Adira Dinamika Multi Finance Tbk.,CDU-1115200000G211------------,8650,0,05 Apr 2022,0,8725,8625,8700,50,637500,5535015000,836,374.2,8725,72800,8700,4300,1000000000,1000000000,79100000,6400,33100,0,0,0
